rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	7	8		フェアリーキス	牝7	54.0		高橋悠里	1:14.6		2-2	37.4	1.1	1	463	-1		関本浩司		小橋亮太	25.0
2	2	2		キャリーオーヴァー	牝6	54.0		高松亮	1:15.1	3.0	6-5	37.1	12.8	4	445	-3		橘友和		谷口祐人	7.0
3	4	4		クロスビーム	牝4	54.0		南郷家全	1:15.3	1.1/4	3-4	37.7	64.6	9	430	-3		佐々木由		佐々木崇	4.0
4	7	9		エオリアンスケール	牝5	54.0		阿部英俊	1:15.5	1.0	1-1	38.4	12.6	3	445	-7		佐々木由		大黒富美子	2.5
5	6	7		ミスティックリズム	牝5	54.0		山本聡哉	1:15.6	3/4	5-6	37.6	12.3	2	433	0		斉藤雄一		古谷剛彦	1.5
6	8	10		ミルコメダ	牡5	56.0		菅原辰徳	1:15.8	1.0	4-3	38.2	59.0	7	452	-9		瀬戸幸一		千葉浩	
7	5	5		ゼネラルアダージョ	牝4	54.0		陶文峰	1:16.0	1.1/4	7-7	37.6	35.0	5	443	1		菅原右吉		後藤順男	
8	1	1		レチクル	牡4	56.0		坂口裕一	1:16.5	3.0	8-9	37.6	42.4	6	455	6		菅原右吉		後藤順男	
9	3	3		グレースミウ	牝5	54.0		大坪慎	1:16.7	1.0	9-10	37.8	66.9	10	430	6		橘友和		大田恭充	
10	6	6		ゴールドフィルド	牡7	54.0		塚本涼人	1:17.0	1.3/4	10-8	38.2	88.7	11	428	4		平澤芳三		松田敬一	
11	8	11		ベルモントセブン	セ12	56.0		木村暁	1:18.6	10.0	11-11	39.6	64.3	8	480	-1		吉田司		山口久仁子	
