	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
200905010101	ダ	左	1400	雨	不良	10:10	3歳未勝利		2009-1-31	1	東京	1	3歳未勝利	牝[指](馬齢)	8	280	1	8	130	1	6	2,540	13	12.0	150	2.0	3-4	4060.0	14.0	6-8	40420	59	6-8	8,690	58	8-12	270	1	6-12	10,720	62	8=>6	48350	101	6-8-12	45150	116	8=>6=>12	384110	772			16-(1,6)(3,7)11(8,9,15)10(4,5,12)-2-14-13	16-(1,6)(3,7,11)8(4,5,15)(9,12,10)2-14=13	12.7 - 10.7 - 11.6 - 12.7 - 13.4 - 12.7 - 12.9	12.7 - 23.4 - 35.0 - 47.7 - 61.1 - 73.8 - 86.7 (35.0-39.0)
200905010102	ダ	左	1400	雨	不良	10:40	3歳新馬		2009-1-31	1	東京	1	3歳新馬	(混)[指](馬齢)	15	410	2	15	170	2	6	150	1	7.0	870	11.0	4-8	560.0	1.0	6-15	810	1	6-15	320	1	7-15	3,160	40	6-7	2,200	30	15=>6	1740	2	6-7-15	11580	42	15=>6=>7	52840	167			(*6,15)-7,14(4,11)12(5,13)3,1(2,8,9)-10	(*6,15)(7,14)11,12(4,13)(5,3)9,8,1,2=10	12.7 - 11.0 - 12.4 - 12.9 - 13.0 - 12.0 - 12.5	12.7 - 23.7 - 36.1 - 49.0 - 62.0 - 74.0 - 86.5 (36.1-37.5)
200905010103	ダ	左	1600	雨	不良	11:10	3歳未勝利		2009-1-31	1	東京	1	3歳未勝利	[指](馬齢)	8	400	2	8	120	2	11	560	7	7.0	110	1.0	4-6	1330.0	6.0	8-11	6600	16	8-11	1,380	17	7-8	140	1	7-11	860	9	8=>11	10440	24	7-8-11	1960	5	8=>11=>7	22420	53			2,3(4,6,14)(1,7)(8,15)(11,13)-12,16-5=9,10	2,3,4(1,7,6)(8,14)(11,15)-13,5,16-12=9-10	12.8 - 11.0 - 11.5 - 12.6 - 13.3 - 13.0 - 13.0 - 12.2	12.8 - 23.8 - 35.3 - 47.9 - 61.2 - 74.2 - 87.2 - 99.4 (35.3-38.2)
200905010104	障		3000	雨	不良  ダート	11:40	障害4歳以上未勝利		2009-1-31	1	東京	1	障害4歳以上未勝利	(混)(定量)	2	2300	7	2	650	6	14	2,250	10	8.0	430	3.0	2-8	8510.0	20.0	2-14	32390	48	2-14	6,680	48	2-8	1,610	16	8-14	7,320	50	2=>14	85470	96	2-8-14	89310	135	2=>14=>8	646460	754	8,9(2,12)6,1-13(4,11)-(3,10)7,14-5	8(9,12)(2,6)1(4,11)-(3,10)-13,7,14,5	(8,*1)-2,12-4,9=14=(6,5)-11-7-3=10=13	(8,*2)=1(4,12)-14=5=7,11,6=3=10=13 9		
200905010105	芝	左	1800	曇	不良	12:31	3歳未勝利		2009-1-31	1	東京	1	3歳未勝利	(混)[指](馬齢)	16	540	3	16	170	3	6	190	4	15.0	130	1.0	3-8	500.0	2.0	6-16	1790	6	6-16	650	6	15-16	350	2	6-15	500	4	16=>6	3380	11	6-15-16	1930	3	16=>6=>15	14860	27		(5,*13)(6,16)7,8(1,3,12)-(9,10)14(2,4,11,15)	5,13(6,16)8(7,12)(1,14)3(9,10)4,15,2,11	5(13,16)6(8,12)(7,14)1,3(9,10)(2,4,15)11	12.8 - 11.5 - 12.6 - 13.7 - 13.6 - 13.3 - 12.5 - 12.1 - 12.8	12.8 - 24.3 - 36.9 - 50.6 - 64.2 - 77.5 - 90.0 - 102.1 - 114.9 (36.9-37.4)
200905010106	芝	左	2400	曇	不良	13:01	3歳500万下		2009-1-31	1	東京	1	3歳500万下	(混)(特指)(馬齢)	9	810	4	9	310	6	3	210	2	8.0	260	4.0	3-7	1150.0	5.0	3-9	2470	11	3-9	920	15	8-9	890	14	3-8	790	8	9=>3	4920	20	3-8-9	5160	18	9=>3=>8	36530	130	4(2,6)10,9(7,8)11,1,3-12-5	4,6,2,10,9(7,8)11-1,3-12-5	4,6(2,10)9(7,8)11(1,12,5)-3	4(6,10)(2,9,8)(7,11,5)(1,12)3	13.1 - 12.1 - 13.0 - 13.1 - 13.2 - 13.4 - 13.9 - 13.3 - 12.9 - 12.3 - 12.3 - 12.5	13.1 - 25.2 - 38.2 - 51.3 - 64.5 - 77.9 - 91.8 - 105.1 - 118.0 - 130.3 - 142.6 - 155.1 (38.2-37.1)
200905010107	ダ	左	1400	曇	不良	13:30	4歳以上500万下		2009-1-31	1	東京	1	4歳以上500万下	(混)[指](定量)	9	1180	5	9	380	4	6	370	3	1.0	690	8.0	3-5	2580.0	13.0	6-9	4110	15	6-9	1,520	16	1-9	2,590	28	1-6	2,630	30	9=>6	9350	31	1-6-9	28170	88	9=>6=>1	168010	473			9(6,10)(11,12)(1,4,14)(2,7,16)8(5,15)(3,13)	9(6,10)-(11,14)(1,4)12(2,16)(8,7)(5,3)15=13	12.2 - 10.9 - 11.7 - 12.3 - 12.2 - 12.3 - 13.1	12.2 - 23.1 - 34.8 - 47.1 - 59.3 - 71.6 - 84.7 (34.8-37.6)
200905010108	ダ	左	2100	曇	不良	14:00	4歳以上1000万下		2009-1-31	1	東京	1	4歳以上1000万下	(混)[指](定量)	5	680	2	5	240	2	10	330	4	4.0	500	6.0	3-5	1620.0	6.0	5-10	3160	8	5-10	960	11	4-5	1,340	13	4-10	2,330	21	5=>10	5940	17	4-5-10	12990	36	5=>10=>4	67340	175	(*2,5)15,1(7,16)-(8,10)(9,11)3,12,4(13,14)6	2,5,15(1,7)16-11,10,8(3,9)12,4,14-13,6	5(2,7,15)16(1,8,11)-(3,10)9(4,12,13)14-6	5(2,7,15)(8,16,11)1(3,13,10)(4,12,9)(6,14)	7.1 - 11.0 - 12.4 - 12.6 - 12.1 - 12.2 - 12.9 - 12.5 - 12.3 - 12.2 - 12.7	7.1 - 18.1 - 30.5 - 43.1 - 55.2 - 67.4 - 80.3 - 92.8 - 105.1 - 117.3 - 130.0 (30.5-37.2)
200905010109	芝	左	1400	曇	不良	14:35	クロッカスステークス 		2009-1-31	1	東京	1	3歳オープン	(混)(特指)(別定)	7	330	1	7	160	1	11	250	4	9.0	470	8.0	5-7	480.0	2.0	7-11	1590	6	7-11	620	5	7-9	1,340	16	9-11	2,070	28	7=>11	2670	5	7-9-11	7850	28	7=>11=>9	32430	97			4,5(1,6,13)7(2,11)3(10,12)8,9	4(5,6)13(1,7)(2,11)3,12,10,9-8	12.3 - 11.5 - 11.9 - 12.3 - 12.1 - 12.0 - 12.9	12.3 - 23.8 - 35.7 - 48.0 - 60.1 - 72.1 - 85.0 (35.7-37.0)
200905010110	ダ	左	1400	曇	不良	15:10	春望ステークス 		2009-1-31	1	東京	1	4歳以上1600万下	(混)[指](定量)	8	370	1	8	160	1	3	1,010	11	9.0	180	2.0	2-4	5520.0	14.0	3-8	9770	26	3-8	2,010	22	8-9	300	1	3-9	3,130	32	8=>3	16510	46	3-8-9	12660	35	8=>3=>9	92020	242			(*6,8,14)-(13,16)3(5,10,12)(4,9,7,11)15-2,1	(*6,8,14)(13,16)3(10,12)(4,5)(9,7)(15,11)2,1	12.4 - 11.2 - 11.6 - 11.9 - 11.4 - 12.2 - 12.3	12.4 - 23.6 - 35.2 - 47.1 - 58.5 - 70.7 - 83.0 (35.2-35.9)
