	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
200901010101	ダ	右	1700	曇	良	10:40	3歳未勝利		2009-6-20	1	札幌	1	3歳未勝利	牝[指](馬齢)	4	710	3	4	150	2	12	120	1	3.0	180	4.0	4-8	590.0	2.0	4-12	800	3	4-12	310	2	3-4	630	7	3-12	270	1	4=>12	2040	8	3-4-12	1320	1	4=>12=>3	9260	24	(*6,7)4(1,3,5)10(2,13)9-12-11-8	(*6,7)4(1,3,5,13)(2,10)9-12,11=8	(*7,4)(6,1,3,13)(2,5)(9,10)-(11,12)-8	(7,*4)13(3,12)(1,10)2(5,9)11-8,6	6.7 - 11.1 - 12.6 - 13.1 - 12.7 - 12.7 - 12.9 - 12.4 - 12.8	6.7 - 17.8 - 30.4 - 43.5 - 56.2 - 68.9 - 81.8 - 94.2 - 107.0 (30.4-38.1)
200901010102	ダ	右	1000	曇	良	11:10	3歳未勝利		2009-6-20	1	札幌	1	3歳未勝利	[指](馬齢)	9	860	3	9	250	3	8	1,590	10	11.0	310	4.0	6-7	4310.0	13.0	8-9	20120	34	8-9	5,970	38	9-11	1,330	14	8-11	6,720	44	9=>8	33280	66	8-9-11	67460	110	9=>8=>11	307960	533			9(4,11)(2,8)(5,6,7)3-10=(1,12)	9(4,8)11(2,5)-(3,6,7)10-12-1	12.7 - 11.3 - 11.9 - 11.3 - 11.9	12.7 - 24.0 - 35.9 - 47.2 - 59.1 (35.9-35.1)
200901010103	ダ	右	1700	曇	良	11:40	3歳未勝利		2009-6-20	1	札幌	1	3歳未勝利	[指](馬齢)	5	650	3	5	170	3	13	110	1	8.0	790	9.0	4-8	260.0	1.0	5-13	490	2	5-13	250	2	5-8	2,870	27	8-13	1,240	16	5=>13	1540	5	5-8-13	5530	17	5=>13=>8	30370	87	13,6(5,12)(4,8,11)7(2,3)10,9-1	13,5(6,12)8(4,7,11)(2,3)10,1,9	(*13,5)(6,8,12)(3,1)(4,7,11)10,2-9	13,5,1,8,6,12,7-(4,11)-2(3,10)-9	6.7 - 11.1 - 12.7 - 13.8 - 13.8 - 12.8 - 12.5 - 11.8 - 12.6	6.7 - 17.8 - 30.5 - 44.3 - 58.1 - 70.9 - 83.4 - 95.2 - 107.8 (30.5-36.9)
200901010104	芝	右	1000	曇	良	12:30	2歳新馬		2009-6-20	1	札幌	1	2歳新馬	[指](馬齢)	2	5530	8	2	1,000	8	8	110	1	4.0	460	6.0	2-7	4110.0	9.0	2-8	3920	12	2-8	1,420	14	2-4	3,020	25	4-8	710	6	2=>8	15780	32	2-4-8	9630	29	2=>8=>4	130530	232			5,8(2,9)6(4,7,10)1-3	(*5,8)(2,9)6(4,7)1(3,10)	12.2 - 11.0 - 11.6 - 11.2 - 11.6	12.2 - 23.2 - 34.8 - 46.0 - 57.6 (34.8-34.4)
200901010105	ダ	右	1700	曇	良	13:00	3歳未勝利		2009-6-20	1	札幌	1	3歳未勝利	(混)[指](馬齢)	11	960	4	11	260	5	1	230	4	3.0	640	6.0	1-7	2640.0	9.0	1-11	3020	12	1-11	1,010	11	3-11	4,140	36	1-3	2,230	22	11=>1	7570	24	1-3-11	24180	69	11=>1=>3	126030	329	(4,*7)-(5,11)3(12,13)(1,10)-6,2,9-8	7,4-5-(3,11)13(1,12)10-(2,6)9-8	7-4,11(3,5)(1,13)-(12,10)(2,6)-9,8	7(4,11)(3,13)1-(5,10)(12,6)2-8,9	6.9 - 11.0 - 11.4 - 12.6 - 12.9 - 13.2 - 13.1 - 12.6 - 12.2	6.9 - 17.9 - 29.3 - 41.9 - 54.8 - 68.0 - 81.1 - 93.7 - 105.9 (29.3-37.9)
200901010107	ダ	右	1000	曇	良	14:10	3歳以上500万下		2009-6-20	1	札幌	1	3歳以上500万下	[指](定量)	8	1900	8	8	320	6	5	180	2	6.0	330	7.0	5-6	2180.0	11.0	5-8	2860	13	5-8	840	12	6-8	2,280	32	5-6	940	14	8=>5	7320	30	5-6-8	8910	39	8=>5=>6	60360	243			(1,*8)5,6(9,12)4(7,2)11-10,3	(1,*8)5-6,4-(9,12)(7,2)-(3,11)10	12.4 - 10.8 - 11.5 - 11.6 - 12.5	12.4 - 23.2 - 34.7 - 46.3 - 58.8 (34.7-35.6)
200901010108	芝	右	2600	曇	良	14:45	積丹特別 		2009-6-20	1	札幌	1	3歳以上500万下	(特指)(定量)	3	520	2	3	200	3	12	130	1	7.0	360	7.0	3-8	750.0	3.0	3-12	830	3	3-12	350	2	3-7	1,860	26	7-12	760	9	3=>12	2100	6	3-7-12	5300	20	3=>12=>7	29920	92	(*3,10)9(7,13)(8,4)6(2,12,11)1,5	(*3,10)(7,9,13,4)(8,12)6(2,1,5,11)	3(10,4)12,7(9,13,6,5)(2,8,1,11)	(*3,12)-7(10,4)(2,5)6(9,8,11)(13,1)	13.2 - 11.7 - 12.4 - 13.6 - 12.7 - 13.6 - 14.2 - 13.0 - 12.4 - 11.6 - 11.4 - 11.0 - 12.1	13.2 - 24.9 - 37.3 - 50.9 - 63.6 - 77.2 - 91.4 - 104.4 - 116.8 - 128.4 - 139.8 - 150.8 - 162.9 (37.3-34.5)
200901010109	ダ	右	1700	曇	良	15:25	大通り特別 		2009-6-20	1	札幌	1	3歳以上1000万下	(混)(特指)(定量)	5	710	2	5	240	3	3	340	5	10.0	220	2.0	3-5	3720.0	12.0	3-5	3000	12	3-5	740	8	5-10	570	5	3-10	850	10	5=>3	7190	26	3-5-10	5180	21	5=>3=>10	38130	120	6,3-(4,8)5,11,10-(2,9)-7-1	6-3=4(5,8)10(2,11)9-7-1	(*6,3)(5,10,4,8)(2,11,9)-7-1	(*6,3,10)(5,9)2(8,11)(1,4)7	6.7 - 10.6 - 11.7 - 12.4 - 12.6 - 12.9 - 12.8 - 12.2 - 11.9	6.7 - 17.3 - 29.0 - 41.4 - 54.0 - 66.9 - 79.7 - 91.9 - 103.8 (29.0-36.9)
200901010110	ダ	右	1700	曇	良	16:01	3歳以上500万下		2009-6-20	1	札幌	1	3歳以上500万下	牝[指](定量)	5	170	1	5	110	1	7	200	3	9.0	1,400	13.0	4-5	510.0	2.0	5-7	600	2	5-7	320	2	5-9	2,900	27	7-9	7,120	56	5=>7	820	2	5-7-9	12330	39	5=>7=>9	31450	88	11(1,9,12)(2,5,13)10(6,8)-(4,7)-3	11,9,12,1,13,5(2,10)8(6,4,7)3	11,9(12,13)1,5(2,8,10)4(6,7)3	(*11,9)(1,5,12)8(13,7)(2,4)(6,3)10	6.8 - 10.7 - 12.4 - 13.2 - 13.4 - 12.7 - 12.5 - 12.2 - 12.6	6.8 - 17.5 - 29.9 - 43.1 - 56.5 - 69.2 - 81.7 - 93.9 - 106.5 (29.9-37.3)
200901010111	芝	右	1800	曇	良	16:40	利尻特別 		2009-6-20	1	札幌	1	3歳以上500万下	(混)(特指)(定量)	8	230	1	8	130	1	12	610	9	7.0	270	5.0	5-7	1840.0	8.0	8-12	2920	11	8-12	1,030	11	7-8	480	4	7-12	2,540	33	8=>12	4940	20	7-8-12	7860	27	8=>12=>7	36310	107	8(5,9)(2,7)12,14(4,10)6,13(1,11)-3	8,5(2,7,9)-12(4,10)14(6,13)11,1-3	(*8,5)(7,9)12(2,10)(4,14,13)(6,11,1)3	8(5,9)7,12(2,13)(4,1)10(11,14,3)6	12.4 - 11.7 - 12.5 - 12.2 - 12.5 - 12.4 - 11.8 - 11.4 - 11.8	12.4 - 24.1 - 36.6 - 48.8 - 61.3 - 73.7 - 85.5 - 96.9 - 108.7 (36.6-35.0)
200901010112	ダ	右	1700	曇	良	17:10	3歳以上500万下		2009-6-20	1	札幌	1	3歳以上500万下	[指](定量)	9	310	1	9	160	2	6	390	6	8.0	180	3.0	5-6	1580.0	5.0	6-9	2730	10	6-9	890	8	8-9	350	1	6-8	1,350	16	9=>6	4740	16	6-8-9	4630	10	9=>6=>8	28190	76	10,9-4(6,7,8)5,12(1,3,13)(2,11)	10,9(4,8)(5,6)-(1,7)12(3,13)(2,11)	10,9,8(4,6)(5,1,12)(2,13)3,11,7	(*9,8)(10,4,1,6)(5,2)12,3-11,13-7	6.7 - 10.8 - 12.0 - 13.8 - 13.2 - 12.7 - 12.9 - 11.9 - 12.4	6.7 - 17.5 - 29.5 - 43.3 - 56.5 - 69.2 - 82.1 - 94.0 - 106.4 (29.5-37.2)
200901010201	ダ	右	1700	曇	良	10:40	3歳未勝利		2009-6-21	1	札幌	2	3歳未勝利	[指](馬齢)	7	160	1	7	110	1	6	170	4	4.0	140	2.0	5-5	530.0	3.0	6-7	620	3	6-7	210	2	4-7	170	1	4-6	390	4	7=>6	760	3	4-6-7	630	1	7=>6=>4	2160	3	2,7(9,13)(8,11)4(6,10)=(1,5,3)12	2,7(8,9)13,4(6,11)10-(1,5)3-12	2(7,9)13(6,10)(4,11)8-(5,3)(1,12)	(*2,7)6(4,9)(13,10)-11-(3,12)8-5,1	6.8 - 10.8 - 12.2 - 13.3 - 13.2 - 13.2 - 13.2 - 12.1 - 12.6	6.8 - 17.6 - 29.8 - 43.1 - 56.3 - 69.5 - 82.7 - 94.8 - 107.4 (29.8-37.9)
200901010202	ダ	右	1000	曇	良	11:10	3歳未勝利		2009-6-21	1	札幌	2	3歳未勝利	牝[指](馬齢)	11	350	2	11	130	2	5	120	1	8.0	210	4.0	5-8	350.0	1.0	5-11	340	1	5-11	180	1	8-11	520	7	5-8	360	4	11=>5	880	2	5-8-11	890	2	11=>5=>8	4250	6			(*2,10)(6,12)11-5,9,3,7,4(1,8)	2,10,6(11,12)-(5,9)-3,7,8,4-1	12.7 - 10.9 - 11.9 - 12.1 - 12.3	12.7 - 23.6 - 35.5 - 47.6 - 59.9 (35.5-36.3)
200901010203	ダ	右	1700	曇	良	11:40	3歳未勝利		2009-6-21	1	札幌	2	3歳未勝利	[指](馬齢)	1	150	1	1	110	1	7	240	4	2.0	140	2.0	1-5	460.0	3.0	1-7	750	3	1-7	290	3	1-2	180	1	2-7	740	9	1=>7	1060	3	1-2-7	1090	2	1=>7=>2	4220	7	13-1,7(4,3,5)(2,8)10-9-(11,12)=6	13-1,7(4,3,5)(8,10)2-9-(11,12)=6	(*13,1)7(4,3,5)(2,8)10(11,9,12)=6	1,13,7-(4,8,5)12,2,11(3,9)-10=6	6.8 - 10.7 - 12.1 - 13.1 - 13.3 - 13.4 - 12.7 - 12.2 - 13.4	6.8 - 17.5 - 29.6 - 42.7 - 56.0 - 69.4 - 82.1 - 94.3 - 107.7 (29.6-38.3)
200901010204	芝	右	1200	晴	良	12:30	2歳新馬		2009-6-21	1	札幌	2	2歳新馬	(混)[指](馬齢)	1	410	3	1	190	4	2	360	7	6.0	160	2.0	1-2	3210.0	16.0	1-2	2860	13	1-2	760	12	1-6	340	2	2-6	1,170	18	1=>2	4800	23	1-2-6	4490	19	1=>2=>6	29710	114			(*2,3)(8,9)1(7,10)(5,6)=4	2,3(1,8)(7,9)(10,6)5-4	12.5 - 10.9 - 11.6 - 12.2 - 11.5 - 11.8	12.5 - 23.4 - 35.0 - 47.2 - 58.7 - 70.5 (35.0-35.5)
200901010205	芝	右	1800	晴	良	13:00	3歳未勝利		2009-6-21	1	札幌	2	3歳未勝利	[指](馬齢)	8	680	3	8	230	3	4	320	5	9.0	1,770	10.0	3-5	1840.0	10.0	4-8	3630	14	4-8	1,130	12	8-9	4,710	35	4-9	6,340	42	8=>4	6270	23	4-8-9	60670	111	8=>4=>9	259270	491	10-8,12(4,7,13)6(2,9,14)1,11-3-5	10=8(4,12)7(2,13)(6,9,14)(1,11)-3=5	10-8(4,12)(7,13)(2,9,14)(6,11)(1,3)=5	10,8(4,12,13)-(9,11)2-1(6,7)-(3,14)=5	12.2 - 11.4 - 12.2 - 12.4 - 13.3 - 12.4 - 12.0 - 11.1 - 11.8	12.2 - 23.6 - 35.8 - 48.2 - 61.5 - 73.9 - 85.9 - 97.0 - 108.8 (35.8-34.9)
200901010206	芝	右	1200	晴	良	13:35	3歳未勝利		2009-6-21	1	札幌	2	3歳未勝利	(混)[指](馬齢)	2	260	2	2	130	1	15	230	4	5.0	210	3.0	1-8	840.0	3.0	2-15	1290	3	2-15	500	3	2-5	500	2	5-15	830	7	2=>15	2100	5	2-5-15	3210	6	2=>15=>5	11260	21			11,15(2,16)(3,7,14,13)6(4,12)(8,9)10(1,5)	11,15,2,16,3(7,13)(14,6)(4,8)(5,9,12)(1,10)	12.1 - 10.9 - 11.5 - 11.3 - 11.5 - 12.3	12.1 - 23.0 - 34.5 - 45.8 - 57.3 - 69.6 (34.5-35.1)
200901010207	ダ	右	1000	晴	良	14:10	3歳以上500万下		2009-6-21	1	札幌	2	3歳以上500万下	牝[指](定量)	2	190	1	2	110	1	12	200	4	5.0	160	3.0	2-8	580.0	3.0	2-12	870	3	2-12	340	3	2-5	240	2	5-12	910	12	2=>12	1320	4	2-5-12	1740	5	2=>12=>5	7010	16			2,8(1,11)(5,12)3(6,10,7)4,9	2,8(1,11)(3,5)(6,12,7)10(4,9)	12.4 - 11.2 - 11.8 - 11.4 - 11.9	12.4 - 23.6 - 35.4 - 46.8 - 58.7 (35.4-35.1)
200901010208	ダ	右	1700	晴	良	14:45	えりも特別 		2009-6-21	1	札幌	2	3歳以上500万下	(混)(特指)(定量)	6	460	2	6	140	2	1	110	1	2.0	190	4.0	1-6	330.0	1.0	1-6	380	1	1-6	190	1	2-6	560	6	1-2	340	3	6=>1	1120	3	1-2-6	1030	2	6=>1=>2	5770	14	(*2,6)8(1,4,9)5(3,7)-10,11	2-6,8(1,9)4(3,5,7)-10-11	2-6,8(1,9,7)(4,5)(3,10)=11	2,6,1,8(4,7)10(5,9,3)-11	6.7 - 11.4 - 11.9 - 12.9 - 13.0 - 12.4 - 12.6 - 11.9 - 12.5	6.7 - 18.1 - 30.0 - 42.9 - 55.9 - 68.3 - 80.9 - 92.8 - 105.3 (30.0-37.0)
200901010209	芝	右	2000	晴	良	15:25	HTB賞 		2009-6-21	1	札幌	2	3歳以上1000万下	(混)[指](ハンデ)	10	240	1	10	130	1	4	180	3	1.0	200	5.0	4-7	630.0	2.0	4-10	680	2	4-10	320	2	1-10	400	4	1-4	780	11	10=>4	1240	2	1-4-10	1770	6	10=>4=>1	5590	7	13,5,3(1,8)(6,9)4(10,11)(2,12)=7	13,5(1,3)(6,8)9(4,10)11(2,12) 7	(*13,5)3(1,6,8)(4,10,9)(2,11,12) 7	(*13,5)(10,9)(1,6,3)(4,11,12)2,8 7	12.3 - 10.9 - 12.1 - 13.1 - 12.6 - 12.5 - 12.3 - 11.9 - 11.4 - 11.7	12.3 - 23.2 - 35.3 - 48.4 - 61.0 - 73.5 - 85.8 - 97.7 - 109.1 - 120.8 (35.3-35.0)
200901010210	ダ	右	1700	晴	良	16:01	3歳以上500万下		2009-6-21	1	札幌	2	3歳以上500万下	[指](定量)	6	1360	5	6	320	5	2	260	4	12.0	220	3.0	2-5	3760.0	17.0	2-6	4350	16	2-6	1,250	15	6-12	980	13	2-12	660	5	6=>2	9310	32	2-6-12	6370	24	6=>2=>12	49180	161	10(8,9,11)4-13(2,12)-(1,5)7,3-6	10,8(9,11)-4,12(2,13)(1,5)-7,3-6	(*10,8)11(12,9)4,2,5(1,7)6(13,3)	8(12,11)2(4,6)(10,5)1-(3,7)-9,13	6.7 - 10.8 - 11.8 - 12.3 - 12.7 - 12.7 - 13.1 - 12.5 - 12.9	6.7 - 17.5 - 29.3 - 41.6 - 54.3 - 67.0 - 80.1 - 92.6 - 105.5 (29.3-38.5)
200901010211	芝	右	1200	晴	良	16:40	礼文特別 		2009-6-21	1	札幌	2	3歳以上500万下	(混)[指](定量)	4	580	2	4	220	2	5	430	6	9.0	920	8.0	2-3	1000.0	5.0	4-5	5490	18	4-5	1,430	12	4-9	2,550	25	5-9	5,220	42	4=>5	8710	26	4-5-9	48840	108	4=>5=>9	235830	502			(15,*4)12(1,3)(2,9)5,10(7,6,16)8(11,13)14	(*15,4)(3,12)1-(2,9)(5,10)(6,16)(7,8)13,11,14	12.0 - 10.8 - 11.3 - 11.5 - 11.4 - 12.0	12.0 - 22.8 - 34.1 - 45.6 - 57.0 - 69.0 (34.1-34.9)
200901010212	ダ	右	1700	晴	良	17:10	3歳以上500万下		2009-6-21	1	札幌	2	3歳以上500万下	[指](定量)	1	490	2	1	190	2	5	150	1	9.0	550	8.0	1-4	520.0	2.0	1-5	760	1	1-5	360	1	1-9	2,000	22	5-9	1,420	17	1=>5	1750	2	1-5-9	7510	21	1=>5=>9	32820	114	7,9(6,13)(5,11)(10,12)1,3-8(2,4)	7,9(6,13)(5,11)(1,10,12)3-(8,4)2	(*7,9)(6,13)(1,5)11(3,10)-(8,12)(2,4)	(7,*9)13(1,5)(3,6)10,8(11,2)-4,12	6.8 - 11.1 - 12.5 - 13.5 - 12.9 - 12.6 - 12.4 - 12.0 - 12.2	6.8 - 17.9 - 30.4 - 43.9 - 56.8 - 69.4 - 81.8 - 93.8 - 106.0 (30.4-36.6)
200901010301	ダ	右	1700	晴	良	10:40	3歳未勝利		2009-6-27	1	札幌	3	3歳未勝利	[指](馬齢)	5	370	3	5	130	3	7	110	1	8.0	110	2.0	5-7	280.0	1.0	5-7	460	2	5-7	190	3	5-8	180	2	7-8	140	1	5=>7	1160	6	5-7-8	350	1	5=>7=>8	2570	7	5,6(2,8)7-1-9-(3,4)10	5,6(2,8)7,1-3-9,4-10	5(6,8)7,2,1,10,3-4,9	5-(6,8,7)-1-2,10-3(4,9)	6.9 - 11.8 - 12.9 - 13.3 - 13.0 - 12.3 - 12.0 - 11.6 - 12.4	6.9 - 18.7 - 31.6 - 44.9 - 57.9 - 70.2 - 82.2 - 93.8 - 106.2 (31.6-36.0)
