	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
200908010101	ダ	右	1200	曇	良	10:10	3歳未勝利		2009-1-4	1	京都	1	3歳未勝利	牝(馬齢)	15	200	1	15	110	1	16	1,260	10	9.0	240.0	4.0	8-8	4700.0	15.0	15-16	5350	18	15-16	1,670	17	9-15	430	3	9-16	7,660	51	15=>16	7430	23	9-15-16	16020	43	15=>16=>9	73630	192			1(12,16)(3,15)(4,9,10)8(11,14)(5,7)(6,13)-2	(*1,12)(16,15)3(4,9,10)8(7,11)(14,13)6(5,2)	12.6 - 11.2 - 12.1 - 12.5 - 12.1 - 12.9	12.6 - 23.8 - 35.9 - 48.4 - 60.5 - 73.4 (35.9-37.5)
200908010102	ダ	右	1800	曇	良	10:40	3歳未勝利		2009-1-4	1	京都	1	3歳未勝利	(混)(馬齢)	6	1250	4	6	290	6	11	110	1	9.0	160.0	2.0	5-8	830.0	4.0	6-11	910	4	6-11	410	5	6-9	1,070	14	9-11	230	1	6=>11	2880	11	6-9-11	1790	6	6=>11=>9	15890	55	6,9,3,5,1,11(10,12)(4,8)(2,7)	6,9,3(1,5)11(10,12)(4,8)-(2,7)	6(9,11,7)12(3,5)10,1,8,4,2	(*6,11)7-9,3(5,12)(1,10)8,4,2	12.6 - 12.2 - 13.5 - 13.7 - 13.9 - 13.2 - 12.1 - 12.1 - 12.3	12.6 - 24.8 - 38.3 - 52.0 - 65.9 - 79.1 - 91.2 - 103.3 - 115.6 (38.3-36.5)
200908010103	ダ	右	1400	曇	良	11:10	3歳500万下		2009-1-4	1	京都	1	3歳500万下	(混)(馬齢)	9	330	2	9	150	2	15	210	5	13.0	190.0	3.0	5-8	1380.0	7.0	9-15	1400	6	9-15	520	6	9-13	470	5	13-15	700	10	9=>15	2400	10	9-13-15	2830	9	9=>15=>13	12270	37			(*1,14,3)(2,9)(10,11,15)13(4,5,12)(7,6)-8	(*1,14,9)(2,3)15(10,13)(4,5)11(7,12)6-8	12.2 - 10.8 - 11.9 - 12.5 - 12.8 - 12.5 - 12.7	12.2 - 23.0 - 34.9 - 47.4 - 60.2 - 72.7 - 85.4 (34.9-38.0)
200908010104	ダ	右	1800	曇	良	11:40	4歳以上500万下		2009-1-4	1	京都	1	4歳以上500万下	(混)(定量)	7	350	2	7	120	2	9	120	1	10.0	220.0	6.0	7-8	290.0	1.0	7-9	310	1	7-9	170	1	7-10	540	9	9-10	510	6	7=>9	780	2	7-9-10	1120	3	7=>9=>10	4140	7	3-9(1,10)(6,2)8,4,5,7	3=9(1,10)(6,2)8(5,4)-7	3-(9,10)8,1(5,4)(6,7)-2	3(9,10)(1,5,8,4)(6,7)=2	12.3 - 11.4 - 12.0 - 12.9 - 13.6 - 13.0 - 12.7 - 12.6 - 12.4	12.3 - 23.7 - 35.7 - 48.6 - 62.2 - 75.2 - 87.9 - 100.5 - 112.9 (35.7-37.7)
200908010105	芝	右	2000	曇	良	12:35	3歳未勝利		2009-1-4	1	京都	1	3歳未勝利	(混)(馬齢)	3	360	2	3	120	2	1	110	1	4.0	210.0	4.0	1-3	200.0	1.0	1-3	210	1	1-3	130	1	3-4	470	6	1-4	320	3	3=>1	620	2	1-3-4	660	2	3=>1=>4	3020	7	3(8,10)(7,11)-9,1,12(4,6)-2,5	3,8,10,7,11,9,1(4,12,6)-(2,5)	3,8(7,10)(11,1)9(4,12,5)(2,6)	(*3,8,1)(10,11)7,9(4,5)12,2,6	12.4 - 11.1 - 12.6 - 13.2 - 12.8 - 13.3 - 12.2 - 12.1 - 11.5 - 12.0	12.4 - 23.5 - 36.1 - 49.3 - 62.1 - 75.4 - 87.6 - 99.7 - 111.2 - 123.2 (36.1-35.6)
200908010106	芝	右	1800	曇	良	13:00	3歳新馬		2009-1-4	1	京都	1	3歳新馬	(混)(馬齢)	13	340	1	13	150	1	3	190	4	8.0	160.0	2.0	3-8	1100.0	5.0	3-13	1110	3	3-13	390	2	8-13	320	1	3-8	620	8	13=>3	1890	3	3-8-13	2000	3	13=>3=>8	8280	6			(*2,8)(3,9,12)5,7,13,11(10,4)-(6,1)	(*2,8)12(3,9)5,7,13-(10,11)(4,1)6	12.8 - 11.7 - 11.7 - 12.6 - 12.6 - 12.5 - 12.1 - 11.4 - 11.5	12.8 - 24.5 - 36.2 - 48.8 - 61.4 - 73.9 - 86.0 - 97.4 - 108.9 (36.2-35.0)
200908010107	ダ	右	1200	曇	良	13:30	4歳以上500万下		2009-1-4	1	京都	1	4歳以上500万下	(混)(定量)	9	270	1	9	120	1	4	230	3	1.0	120.0	2.0	2-5	820.0	2.0	4-9	1350	2	4-9	420	2	1-9	150	1	1-4	530	5	9=>4	2240	4	1-4-9	920	2	9=>4=>1	6200	12			(*7,8,9,16)1,13,2(3,5,11)(4,14)-10(12,15)6	(*8,9,16)-(7,1,13)2(3,5,11)4(14,10)15-(6,12)	12.2 - 10.9 - 11.5 - 11.9 - 12.4 - 13.1	12.2 - 23.1 - 34.6 - 46.5 - 58.9 - 72.0 (34.6-37.4)
200908010108	芝	右	3000	晴	良	14:00	万葉ステークス 		2009-1-4	1	京都	1	4歳以上オープン	(国際)(ハンデ)	4	630	4	4	290	4	7	210	2							4-7	1120	5	4-7	390	5	4-6	480	10	6-7	400	6	4=>7	2330	12	4-6-7	2010	10	4=>7=>6	11080	47	6,7-1(2,5)4,3	6,7,1,5(2,4)3	6,7(1,4)(2,5)-3	(*6,7)-(1,4)(2,5)-3	13.5 - 12.3 - 12.2 - 13.0 - 12.9 - 12.5 - 13.4 - 13.4 - 12.9 - 12.8 - 12.5 - 11.8 - 11.4 - 11.7 - 12.0	13.5 - 25.8 - 38.0 - 51.0 - 63.9 - 76.4 - 89.8 - 103.2 - 116.1 - 128.9 - 141.4 - 153.2 - 164.6 - 176.3 - 188.3 (38.0-35.1)
200908010109	ダ	右	1400	晴	良	14:35	4歳以上1000万下		2009-1-4	1	京都	1	4歳以上1000万下	(混)(定量)	11	240	1	11	140	1	5	570	8	9.0	260.0	4.0	3-6	1160.0	4.0	5-11	3600	12	5-11	1,220	12	9-11	470	2	5-9	2,550	22	11=>5	5270	15	5-9-11	8240	19	11=>5=>9	41530	102			(*11,10)7,3,9(5,13)(4,6,14)(12,16)-1,15,2,8	11,10,7,3,9(5,13)(6,12,14)(4,16)(1,15)-2,8	11.8 - 10.9 - 11.8 - 12.0 - 12.1 - 12.2 - 13.1	11.8 - 22.7 - 34.5 - 46.5 - 58.6 - 70.8 - 83.9 (34.5-37.4)
200908010110	芝	右	1600	曇	良	15:10	新春ステークス 		2009-1-4	1	京都	1	4歳以上1600万下	(混)(定量)	9	780	4	9	230	4	8	140	1	14.0	160.0	2.0	4-5	920.0	4.0	8-9	1310	3	8-9	510	3	9-14	560	5	8-14	280	1	9=>8	3110	10	8-9-14	1480	2	9=>8=>14	9960	13			13(10,11)2(3,15)(4,14,16)(5,8)(9,12)-(7,6)1	13(10,11)(2,3)(4,14,15)(5,16,8)-(9,12)7(1,6)	12.4 - 11.1 - 11.7 - 11.9 - 11.7 - 11.8 - 11.6 - 12.0	12.4 - 23.5 - 35.2 - 47.1 - 58.8 - 70.6 - 82.2 - 94.2 (35.2-35.4)
200908010111	ダ	右	1800	曇	良	15:45	門松ステークス 		2009-1-4	1	京都	1	4歳以上オープン	(混)(別定)	8	200	1	8	110	1	2	110	2	9.0	290.0	7.0	2-7	170.0	1.0	2-8	180	1	2-8	120	1	8-9	460	6	2-9	600	11	8=>2	330	1	2-8-9	1000	5	8=>2=>9	2660	8	6-5-7-9-8,2-3-10-4-1	6-5-7-9-8-2-3-10-4-1	6,5,7-(8,9,2)-3(1,10,4)	(*5,9,2)8,7(6,10)(3,1,4)	12.2 - 11.0 - 12.2 - 12.4 - 12.8 - 13.2 - 12.8 - 11.9 - 12.3	12.2 - 23.2 - 35.4 - 47.8 - 60.6 - 73.8 - 86.6 - 98.5 - 110.8 (35.4-37.0)
200908010112	芝	右	1400	曇	良	16:20	4歳以上1000万下		2009-1-4	1	京都	1	4歳以上1000万下	(混)(定量)	4	460	2	4	160	1	6	210	4	14.0	160.0	2.0	2-3	1070.0	6.0	4-6	1450	5	4-6	490	4	4-14	300	1	6-14	540	5	4=>6	2730	8	4-6-14	1690	2	4=>6=>14	10320	13			4,1(5,7,11)(2,14)(3,6)9,15(10,12)(16,13)-8	4,1(5,11)(7,14)(2,6)-(3,9)(10,12)-(16,13)15-8	12.4 - 11.3 - 11.9 - 11.7 - 11.3 - 11.2 - 11.8	12.4 - 23.7 - 35.6 - 47.3 - 58.6 - 69.8 - 81.6 (35.6-34.3)
200908010201	ダ	右	1800	晴	良	10:10	3歳未勝利		2009-1-5	1	京都	2	3歳未勝利	見習騎手(馬齢)	4	140	1	4	100	1	2	270	5	6.0	120.0	2.0	2-4	940.0	4.0	2-4	1050	3	2-4	370	4	4-6	140	1	2-6	580	9	4=>2	1330	5	2-4-6	810	3	4=>2=>6	4100	10	(*2,11)4,7(6,10)(1,13)5(3,12)8,9	(*2,11)4,7-6(1,10)5(3,12,13)-(8,9)	(*2,11)(4,7,6)-(1,5)(3,10,9)12(13,8)	2,11,6(4,7)5(1,3,10,9)(12,8)13	12.4 - 12.0 - 12.9 - 13.4 - 13.6 - 13.1 - 12.9 - 12.8 - 12.6	12.4 - 24.4 - 37.3 - 50.7 - 64.3 - 77.4 - 90.3 - 103.1 - 115.7 (37.3-38.3)
200908010202	ダ	右	1200	晴	良	10:40	3歳未勝利		2009-1-5	1	京都	2	3歳未勝利	(混)(馬齢)	11	720	2	11	400	3	1	370	2	7.0	2,220	6.0	1-6	2780.0	10.0	1-11	2240	5	1-11	550	5	7-11	2,940	24	1-7	2,140	17	11=>1	5260	13	1-7-11	20320	45	11=>1=>7	99450	192			(*1,14)-3-15(8,10)12(11,13)(5,7)4(2,6,9)-16	(*1,14)-3-15,10,11,8,12,7,13(5,9)4,2,6-16	12.5 - 11.2 - 11.5 - 11.9 - 12.5 - 13.3	12.5 - 23.7 - 35.2 - 47.1 - 59.6 - 72.9 (35.2-37.7)
200908010203	ダ	右	1800	晴	良	11:10	3歳新馬		2009-1-5	1	京都	2	3歳新馬	(混)(馬齢)	5	170	1	5	110	1	6	170	4	1.0	160	3.0				5-6	670	3	5-6	250	2	1-5	300	4	1-6	670	9	5=>6	1130	3	1-5-6	1220	4	5=>6=>1	4730	12	7(1,6)-5-(4,2)8,3	7,6,1-5=2(4,3,8)	(7,*6)-5,1(2,3)-8,4	(*7,6)5,1,2,3,4-8	12.2 - 11.5 - 13.1 - 13.9 - 13.2 - 12.8 - 13.3 - 12.7 - 12.7	12.2 - 23.7 - 36.8 - 50.7 - 63.9 - 76.7 - 90.0 - 102.7 - 115.4 (36.8-38.7)
