rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	3	3		サブノテイオー	牡5	56.0		藤本現暉	1:43.6		9-9-10-7	38.6	2.7	1	512	8		阪本一栄		中川三郎	100.0
2	4	6		プレストスター	牡3	56.0		瀬川将輝	1:43.6	ハナ	7-4-2-1	39.5	69.6	10	505	1		鷹見浩		市村義和	40.0
3	4	5		アジタマキングズ	牡4	56.0		本田正重	1:43.7	1/2	8-8-1-2	39.5	6.9	4	449	-2		小野寺晋		（有）ジェムインタ	25.0
4	6	9		ヤマニンフィオッコ	牝5	54.0		安藤洋一	1:44.5	4.0	11-11-13-12	39.0	20.5	6	453	6		渡部則夫		土井久美子	15.0
5	3	4		サクラパルジファル	牡4	56.0		張田昂	1:44.6	1/2	6-7-7-8	39.6	3.9	2	509	-4		米田英世		（株）さくらコマー	10.0
6	6	10		グランイーグル	セ6	56.0		江里口裕	1:44.7	1/2	14-14-11-11	39.3	35.5	8	502	1		鷹見浩		中田和宏	
7	1	1		カナデルサン	牡3	56.0		服部茂史	1:44.8	1/2	1-1-4-3	40.4	13.2	5	488	2		蛯名雄太		佐山元章	
8	8	14		ケイジースワロー	牡8	55.0		吉井章	1:45.3	2.1/2	12-12-9-10	40.4	78.4	11	462	4		納谷和玖		由利一郎	
9	2	2		ラインシャーロット	牝4	54.0		達城龍次	1:45.4	クビ	5-5-6-6	40.5	4.3	3	467	-6		赤嶺本浩		（株）ファーストビ	
10	5	7		ガイノス	牡4	56.0		石川駿介	1:45.6	1.1/4	2-2-5-5	41.0	21.4	7	469	11		秋吉和美		西村健作	
11	7	11		ヒナノチョウテン	牡4	56.0		高野誠毅	1:45.7	1/2	13-13-14-14	40.3	197.3	13	456	4		市村誠		木下隆好	
12	5	8		セレーネグランツ	牝3	54.0		藤田凌	1:46.0	1.3/4	10-10-12-13	40.8	128.0	12	439	-3		小野寺晋		冨永平太郎	
13	7	12		スーシーホー	牝3	54.0		町田直希	1:46.3	1.1/2	4-6-8-9	41.4	54.8	9	424	-7		堀江仁		（株）門別牧場	
14	8	13		グレーフェンベルク	牡3	56.0		川島正太	1:46.8	2.1/2	3-3-3-4	42.6	409.3	14	471	1		月岡健二		佐々木雄二	
