rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	3	3		センプレフォール	牡6	57.0		桑村真明	1:40.7		10-10-9-8	38.0	25.7	6	444	-4		米田英世		米津佳昭	310.0
2	7	9		トドビエン	牡4	55.0		安藤洋一	1:40.9	1.1/4	1-1-1-1	39.2	4.0	3	499	0		堀江仁		高田勇三	124.0
3	4	4		ナムラアッパレ	牡5	57.0		藤本現暉	1:41.1	1.0	3-3-2-2	39.2	3.1	2	486	0		田中正人		奥寺毅己	77.5
4	8	11		ペネトラーレ	セ7	57.0		御神本訓	1:42.0	4.0	2-2-2-3	40.1	3.0	1	474	0		米田英世		松本俊廣	46.5
5	2	2		デニストン	牡5	57.0		町田直希	1:42.2	3/4	12-11-11-11	38.9	15.9	5	513	2		佐野謙二		和田博美	31.0
6	1	1		サノマル	牡7	56.0		仲原大生	1:42.2	アタマ	6-6-5-5	40.1	74.3	10	510	0		朝倉実		（株）ファーストビ	
7	6	7		ヘブンリーキス	牡3	55.0		本田正重	1:42.3	クビ	9-9-10-10	39.4	46.1	8	467	0		田中正人		田頭勇貴	
8	6	8		サンルイビル	牝5	55.0		和田譲治	1:42.4	クビ	8-8-6-6	40.2	31.2	7	448	-1		阪本一栄		三岡有香	
9	7	10		フォーハンドレッド	牡6	55.0		今野忠成	1:42.6	1.0	7-7-8-7	40.2	77.0	11	485	-10		吉井竜一		窪田康志	
10	8	12		プリサイスキング	牡8	57.0		達城龍次	1:43.1	2.1/2	4-4-4-4	41.2	53.7	9	517	5		高橋清顕		井上久光	
11	5	6		イチゴミルフィーユ	牝4	53.0		服部茂史	1:43.3	1.0	11-12-11-12	40.2	102.0	12	465	5		高野毅		保坂和孝	
12	5	5		ライオネルカズマ	牡6	57.0		笹川翼	1:43.3	クビ	4-5-6-9	41.2	6.5	4	554	-4		渡辺和雄		（同）雅苑興業	
