rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	5	7		スノーショコラ	牝3	54.0		矢野貴之	1:30.7		1-1-1	39.5	1.6	1	528	6		藤田輝信		保坂和孝	220.0
2	8	13		アエノユウオウ	牡3	56.0		笹川翼	1:30.9	1.1/4	3-3-2	39.4	5.8	2	484	-4		的場直之		角井紀夫	88.0
3	5	8		マリキンムスメ	牝3	54.0		本田正重	1:30.9	アタマ	5-4-5	39.4	13.3	4	425	-5		高橋清顕		清家聖仁	55.0
4	8	14		ブラックライジング	牝3	54.0		瀬川将輝	1:32.3	7.0	7-6-4	40.6	6.3	3	427	-5		朝倉実		田部井孝夫	33.0
5	4	6		ロスタム	牡3	56.0		達城龍次	1:32.3	クビ	6-8-8	40.3	21.6	6	392	-11		赤嶺亮		深井隆	22.0
6	1	1		ハヤブサクイーン	牝3	54.0		本村直樹	1:32.5	1.0	12-12-11	39.9	16.8	5	428	-7		高岩孝敏		榊原勝好	
7	7	11		アンタイド	牡3	52.0		神尾香澄	1:32.7	1.1/4	11-7-6	40.9	26.3	8	430	-2		納谷和玖		井上久光	
8	2	2		クロフネノホシ	牡3	56.0		酒井忍	1:32.9	1.0	8-10-10	40.6	148.4	13	436	-11		吉井竜一		宇賀神英子	
9	6	10		ウクレレ	牡3	53.0		菅原涼太	1:32.9	ハナ	10-11-12	40.4	82.6	9	426	5		堀千亜樹		内田裕美	
10	4	5		ナザールボンジュ	牡3	56.0		千田洋	1:32.9	クビ	13-13-14	40.1	138.5	12	454	-9		吉井竜一		星加浩一	
11	3	4		ナックアーサー	牡3	56.0		町田直希	1:32.9	アタマ	9-9-9	40.8	97.2	10	465	-1		立花貢		小松欣也	
12	3	3		サブノフューチャー	牝3	52.0		古岡勇樹	1:33.5	3.0	2-5-6	41.8	128.7	11	409	2		立花伸		（有）サブノ	
13	6	9		グレイスリーズン	牝3	54.0		中村尚平	1:33.8	1.1/2	14-14-13	40.9	441.8	14	433	4		上杉昌宏		成富直行	
14	7	12		ユキノリッキー	牝3	54.0		藤本現暉	1:34.0	1.1/4	3-2-2	42.7	21.7	7	450	-9		蛯名雄太		篠原賢二	
