	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
198801010304	ダ	右	1200	曇	不良	13:15	4歳未勝利		1988-6-18	1	札幌	3	4歳未勝利	牝(馬齢)	10	10450	13	10	1,430	14	9	350	6	12.0	140.0	1.0	6-6	22730	32																							12.3 - 10.8 - 11.5 - 12.0 - 13.0 - 13.3	12.3 - 23.1 - 34.6 - 46.6 - 59.6 - 72.9 (12.3-12.3)
198801010305	ダ	右	1500	曇	不良	13:50	4歳未勝利		1988-6-18	1	札幌	3	4歳未勝利	(馬齢)	2	500	3	2	130	3	4	110	1	1.0	110.0	2.0	2-4	940	4																							6.9 - 11.3 - 11.7 - 11.5 - 12.0 - 12.2 - 12.6 - 13.2	6.9 - 18.2 - 29.9 - 41.4 - 53.4 - 65.6 - 78.2 - 91.4 (6.9-6.9)
198801010306	ダ	右	1200	曇	不良	14:25	恵庭岳特別 		1988-6-18	1	札幌	3	4歳以上400万下	(別定)	5	2900	9	5	460	7	4	180	2	9.0	700.0	10.0	4-5	4000	16																							12.2 - 10.7 - 11.2 - 11.8 - 12.8 - 12.9	12.2 - 22.9 - 34.1 - 45.9 - 58.7 - 71.6 (12.2-12.2)
198801010307	ダ	右	1500	曇	不良	15:00	支笏湖特別 		1988-6-18	1	札幌	3	4歳以上900万下	牝(別定)	3	610	4	3	190	4	6	150	2	5.0	310.0	6.0	3-6	1230	5																							6.9 - 11.1 - 11.0 - 11.1 - 11.8 - 12.1 - 12.7 - 12.9	6.9 - 18.0 - 29.0 - 40.1 - 51.9 - 64.0 - 76.7 - 89.6 (6.9-6.9)
198801010401	ダ	右	1800	曇	重	11:15	4歳未勝利		1988-6-19	1	札幌	4	4歳未勝利	(混)(馬齢)	4	1070	5	4	500	5	1	270	3				1-4	2070	10																							12.8 - 12.2 - 12.7 - 12.5 - 12.1 - 12.0 - 12.3 - 13.2 - 13.8	12.8 - 25.0 - 37.7 - 50.2 - 62.3 - 74.3 - 86.6 - 99.8 - 113.6 (12.8-12.8)
198801010402	ダ	右	1200	曇	重	11:45	3歳新馬		1988-6-19	1	札幌	4	3歳新馬	(馬齢)	3	920	4	3	250	4	6	110	1				3-6	720	3																							12.3 - 10.7 - 11.5 - 12.1 - 13.5 - 13.7	12.3 - 23.0 - 34.5 - 46.6 - 60.1 - 73.8 (12.3-12.3)
198801010403	ダ	右	1000	晴	重	12:45	3歳新馬		1988-6-19	1	札幌	4	3歳新馬	牝(馬齢)	7	370	2	7	230	2	4	320	4				4-7	1120	5																							12.2 - 11.3 - 11.2 - 12.1 - 12.1	12.2 - 23.5 - 34.7 - 46.8 - 58.9 (12.2-12.2)
198801010404	ダ	右	1200	晴	重	13:15	4歳未勝利		1988-6-19	1	札幌	4	4歳未勝利	(馬齢)	4	3370	7	4	420	7	3	230	5	6.0	120.0	1.0	3-4	9990	21																							12.5 - 10.7 - 11.6 - 12.2 - 13.3 - 13.4	12.5 - 23.2 - 34.8 - 47.0 - 60.3 - 73.7 (12.5-12.5)
198801010405	ダ	右	2000	晴	重	13:50	4歳以上400万下		1988-6-19	1	札幌	4	4歳以上400万下	(馬齢)	2	840	4	2	300	5	4	420	7	10.0	180.0	3.0	2-4	9070	24																							12.7 - 11.7 - 12.1 - 12.5 - 12.8 - 12.4 - 12.6 - 13.1 - 13.8 - 13.4	12.7 - 24.4 - 36.5 - 49.0 - 61.8 - 74.2 - 86.8 - 99.9 - 113.7 - 127.1 (12.7-12.7)
198801010406	ダ	右	1800	晴	稍重	14:25	手稲山特別 		1988-6-19	1	札幌	4	4歳以上400万下	(別定)	2	110	1	2	110	1	4	190	3	5.0	230.0	6.0	2-4	760	4																							12.9 - 12.1 - 12.5 - 12.3 - 11.7 - 12.1 - 12.4 - 12.8 - 13.9	12.9 - 25.0 - 37.5 - 49.8 - 61.5 - 73.6 - 86.0 - 98.8 - 112.7 (12.9-12.9)
198801010407	ダ	右	1200	曇	稍重	15:00	UHB賞 		1988-6-19	1	札幌	4	4歳以上900万下	(混)(別定)	4	510	4	4	200	4	1	380	8	2.0	260.0	5.0	1-4	3580	19																							12.3 - 10.7 - 11.3 - 11.5 - 12.4 - 12.8	12.3 - 23.0 - 34.3 - 45.8 - 58.2 - 71.0 (12.3-12.3)
198801010408	ダ	右	1500	曇	稍重	15:35	エルムステークス 		1988-6-19	1	札幌	4	4歳以上1400万下	(混)(別定)	1	1100	6	1	290	6	9	250	5	7.0	220.0	4.0	1-8	1340	7																							6.9 - 11.1 - 11.2 - 11.4 - 12.3 - 12.1 - 12.5 - 12.9	6.9 - 18.0 - 29.2 - 40.6 - 52.9 - 65.0 - 77.5 - 90.4 (6.9-6.9)
198801010501	ダ	右	1500	晴	良	11:15	4歳未勝利		1988-6-25	1	札幌	5	4歳未勝利	(馬齢)	2	180	1	2	130	1	5	600	5				2-5	1060	4																							7.1 - 11.4 - 11.8 - 12.1 - 12.4 - 12.8 - 13.4 - 13.2	7.1 - 18.5 - 30.3 - 42.4 - 54.8 - 67.6 - 81.0 - 94.2 (7.1-7.1)
198801010502	ダ	右	1500	晴	良	11:45	4歳未勝利		1988-6-25	1	札幌	5	4歳未勝利	(父)(馬齢)	9	440	3	9	130	4	6	130	1	5.0	130.0	3.0	6-8	880	4																							6.9 - 11.7 - 11.8 - 12.4 - 12.5 - 12.5 - 13.7 - 13.1	6.9 - 18.6 - 30.4 - 42.8 - 55.3 - 67.8 - 81.5 - 94.6 (6.9-6.9)
198801010503	ダ	右	1800	晴	良	12:45	4歳未勝利		1988-6-25	1	札幌	5	4歳未勝利	(馬齢)	1	290	1	1	140	2	7	170	3	9.0	210.0	4.0	1-7	320	1																							12.6 - 11.9 - 12.3 - 13.0 - 13.0 - 13.1 - 13.1 - 13.7 - 13.0	12.6 - 24.5 - 36.8 - 49.8 - 62.8 - 75.9 - 89.0 - 102.7 - 115.7 (12.6-12.6)
198801010504	ダ	右	1800	晴	良	13:15	4歳以上400万下		1988-6-25	1	札幌	5	4歳以上400万下	(馬齢)	3	420	2	3	140	2	7	160	3	8.0	250.0	6.0	3-7	1010	4																							12.5 - 11.5 - 12.1 - 12.6 - 12.7 - 13.3 - 13.0 - 13.4 - 13.0	12.5 - 24.0 - 36.1 - 48.7 - 61.4 - 74.7 - 87.7 - 101.1 - 114.1 (12.5-12.5)
198801010505	ダ	右	1500	晴	良	13:50	4歳以上400万下		1988-6-25	1	札幌	5	4歳以上400万下	(父)(馬齢)	1	420	3	1	150	3	5	270	6	3.0	130.0	1.0	1-5	4430	14																							7.0 - 11.5 - 11.7 - 12.3 - 12.8 - 12.9 - 13.3 - 12.9	7.0 - 18.5 - 30.2 - 42.5 - 55.3 - 68.2 - 81.5 - 94.4 (7.0-7.0)
198801010506	ダ	右	1800	晴	良	14:25	アラブ特別 		1988-6-25	1	札幌	5	4歳以上700万下	[抽](別定)	5	270	1	5	140	1	13	160	3	12.0	290.0	5.0	4-8	450	1																							12.8 - 11.8 - 12.6 - 12.9 - 12.9 - 12.9 - 12.8 - 13.1 - 13.0	12.8 - 24.6 - 37.2 - 50.1 - 63.0 - 75.9 - 88.7 - 101.8 - 114.8 (12.8-12.8)
198801010507	ダ	右	1200	晴	良	15:00	羊ケ丘特別 		1988-6-25	1	札幌	5	4歳以上400万下	牝(別定)	14	620	3	14	190	4	2	150	2	1.0	170.0	3.0	2-8	1430	7																							12.4 - 11.0 - 11.8 - 12.0 - 12.6 - 12.3	12.4 - 23.4 - 35.2 - 47.2 - 59.8 - 72.1 (12.4-12.4)
198801010508	ダ	右	2000	晴	良	15:35	HTB杯 		1988-6-25	1	札幌	5	4歳以上900万下	(ハンデ)	3	760	6	3	270	6	7	200	2	9.0	270.0	5.0	3-7	2080	10																							12.4 - 11.1 - 12.0 - 12.7 - 12.7 - 12.4 - 12.8 - 13.0 - 13.2 - 13.8	12.4 - 23.5 - 35.5 - 48.2 - 60.9 - 73.3 - 86.1 - 99.1 - 112.3 - 126.1 (12.4-12.4)
198801010601	ダ	右	1800	曇	良	10:45	4歳未勝利		1988-6-26	1	札幌	6	4歳未勝利	(馬齢)	4	210	2	4	100	2	5	100	1				4-5	150	1																							12.8 - 11.7 - 12.5 - 12.3 - 13.1 - 12.7 - 12.4 - 12.9 - 13.1	12.8 - 24.5 - 37.0 - 49.3 - 62.4 - 75.1 - 87.5 - 100.4 - 113.5 (12.8-12.8)
198801010602	ダ	右	1000	曇	良	11:15	3歳新馬		1988-6-26	1	札幌	6	3歳新馬	(馬齢)	4	210	2	4	110	2	2	100	1				2-4	140	1																							12.4 - 11.7 - 11.8 - 12.4 - 12.4	12.4 - 24.1 - 35.9 - 48.3 - 60.7 (12.4-12.4)
198801010603	ダ	右	1500	曇	良	11:45	4歳以上オープン		1988-6-26	1	札幌	6	4歳以上オープン	[抽](別定)	5	140	1	5	110	2	2	100	1	4.0	240.0	6.0	2-5	470	2																							7.0 - 11.8 - 12.0 - 12.4 - 12.8 - 12.8 - 13.2 - 13.0	7.0 - 18.8 - 30.8 - 43.2 - 56.0 - 68.8 - 82.0 - 95.0 (7.0-7.0)
198801010604	ダ	右	1500	曇	良	12:45	4歳未勝利		1988-6-26	1	札幌	6	4歳未勝利	(馬齢)	5	250	2	5	110	2	2	120	3	6.0	110.0	1.0	2-5	680	2																							6.9 - 11.5 - 12.3 - 12.8 - 12.8 - 12.8 - 12.9 - 12.4	6.9 - 18.4 - 30.7 - 43.5 - 56.3 - 69.1 - 82.0 - 94.4 (6.9-6.9)
198801010605	ダ	右	1200	曇	良	13:15	4歳未勝利		1988-6-26	1	札幌	6	4歳未勝利	(馬齢)	1	130	1	1	100	1	8	110	2	5.0	180.0	5.0	1-8	300	1																							12.8 - 11.4 - 11.8 - 12.0 - 12.7 - 12.8	12.8 - 24.2 - 36.0 - 48.0 - 60.7 - 73.5 (12.8-12.8)
198801010606	ダ	右	1500	曇	良	13:50	4歳以上400万下		1988-6-26	1	札幌	6	4歳以上400万下	(馬齢)	9	610	4	9	230	6	6	470	7	2.0	200.0	3.0	6-8	4630	16																							6.9 - 11.5 - 11.7 - 12.3 - 12.8 - 12.7 - 13.4 - 13.6	6.9 - 18.4 - 30.1 - 42.4 - 55.2 - 67.9 - 81.3 - 94.9 (6.9-6.9)
198801010607	ダ	右	1800	曇	良	14:25	千歳特別 		1988-6-26	1	札幌	6	4歳以上400万下	(別定)	6	750	5	6	180	4	5	170	3	4.0	150.0	2.0	5-6	2700	10																							12.6 - 11.2 - 12.0 - 12.5 - 12.7 - 13.0 - 12.8 - 13.5 - 13.6	12.6 - 23.8 - 35.8 - 48.3 - 61.0 - 74.0 - 86.8 - 100.3 - 113.9 (12.6-12.6)
198801010608	ダ	右	2000	晴	良	15:00	十勝岳特別 		1988-6-26	1	札幌	6	4歳以上400万下	(混)(別定)	7	470	3	7	140	2	1	160	3	3.0	170.0	5.0	1-7	1110	6																							12.4 - 11.0 - 11.9 - 12.8 - 13.0 - 12.8 - 12.7 - 12.6 - 12.9 - 13.3	12.4 - 23.4 - 35.3 - 48.1 - 61.1 - 73.9 - 86.6 - 99.2 - 112.1 - 125.4 (12.4-12.4)
198801010801	ダ	右	1000	曇	良	10:45	3歳新馬		1988-7-3	1	札幌	8	3歳新馬	(馬齢)	4	110	1	4	100	1	5	130	2				4-5	180	1																							12.7 - 11.3 - 12.0 - 12.8 - 13.3	12.7 - 24.0 - 36.0 - 48.8 - 62.1 (12.7-12.7)
198801010802	ダ	右	1200	曇	良	11:15	3歳新馬		1988-7-3	1	札幌	8	3歳新馬	(混)(馬齢)	7	750	5	7	350	6	3	140	1				3-7	930	5																							12.4 - 11.0 - 11.8 - 12.3 - 13.4 - 13.7	12.4 - 23.4 - 35.2 - 47.5 - 60.9 - 74.6 (12.4-12.4)
198801010803	ダ	右	1800	曇	良	11:45	4歳未勝利		1988-7-3	1	札幌	8	4歳未勝利	(馬齢)	10	900	6	10	350	5	11	1,170	11	3.0	470.0	9.0	8-8	10870	29																							12.7 - 12.1 - 12.4 - 12.1 - 12.4 - 13.2 - 13.8 - 14.1 - 13.9	12.7 - 24.8 - 37.2 - 49.3 - 61.7 - 74.9 - 88.7 - 102.8 - 116.7 (12.7-12.7)
198801010804	ダ	右	1200	曇	良	12:45	4歳未勝利		1988-7-3	1	札幌	8	4歳未勝利	(馬齢)	7	310	2	7	140	2	5	230	3	1.0	320.0	5.0	5-6	540	2																							12.6 - 10.9 - 11.8 - 12.3 - 12.6 - 13.1	12.6 - 23.5 - 35.3 - 47.6 - 60.2 - 73.3 (12.6-12.6)
198801010805	ダ	右	1500	曇	良	13:15	4歳以上400万下		1988-7-3	1	札幌	8	4歳以上400万下	(馬齢)	3	830	5	3	210	5	4	120	1	6.0	190.0	4.0	3-4	1180	5																							7.2 - 11.7 - 11.6 - 12.1 - 12.5 - 12.0 - 12.7 - 13.0	7.2 - 18.9 - 30.5 - 42.6 - 55.1 - 67.1 - 79.8 - 92.8 (7.2-7.2)
198801020101	ダ	右	1200	曇	重	10:15	4歳以上オープン		1988-7-9	2	札幌	1	4歳以上オープン	[抽](別定)	4	390	2	4	160	3	5	110	1				4-5	250	1																							12.5 - 11.1 - 11.7 - 12.1 - 12.4 - 12.9	12.5 - 23.6 - 35.3 - 47.4 - 59.8 - 72.7 (12.5-12.5)
198801020102	ダ	右	1200	曇	重	10:45	3歳新馬		1988-7-9	2	札幌	1	3歳新馬	(馬齢)	5	610	3	5	190	3	3	130	1				3-5	690	3																							12.6 - 11.3 - 12.2 - 12.3 - 12.2 - 12.7	12.6 - 23.9 - 36.1 - 48.4 - 60.6 - 73.3 (12.6-12.6)
198801020103	ダ	右	1800	曇	重	11:15	4歳未勝利		1988-7-9	2	札幌	1	4歳未勝利	(馬齢)	2	1080	7	2	380	7	7	260	4	6.0	170.0	2.0	2-6	3430	13																							12.4 - 11.3 - 12.0 - 12.1 - 12.4 - 12.9 - 13.2 - 13.6 - 13.3	12.4 - 23.7 - 35.7 - 47.8 - 60.2 - 73.1 - 86.3 - 99.9 - 113.2 (12.4-12.4)
198801020104	ダ	右	1000	曇	重	11:45	3歳新馬		1988-7-9	2	札幌	1	3歳新馬	牝(馬齢)	7	380	2	7	120	2	6	130	3	2.0	100.0	1.0	6-7	960	4																							12.9 - 11.6 - 11.7 - 12.4 - 13.1	12.9 - 24.5 - 36.2 - 48.6 - 61.7 (12.9-12.9)
198801020105	ダ	右	1500	曇	稍重	12:45	4歳未勝利		1988-7-9	2	札幌	1	4歳未勝利	(馬齢)	6	980	3	6	200	4	1	110	1	11.0	330.0	6.0	1-5	570	2																							7.0 - 11.6 - 11.7 - 12.0 - 12.4 - 12.2 - 12.6 - 13.4	7.0 - 18.6 - 30.3 - 42.3 - 54.7 - 66.9 - 79.5 - 92.9 (7.0-7.0)
198801020106	ダ	右	1800	曇	稍重	13:15	4歳以上400万下		1988-7-9	2	札幌	1	4歳以上400万下	(馬齢)	4	470	3	4	190	3	2	180	2	1.0	500.0	7.0	2-4	790	3																							12.6 - 11.0 - 12.2 - 12.1 - 12.5 - 12.6 - 12.5 - 12.9 - 13.3	12.6 - 23.6 - 35.8 - 47.9 - 60.4 - 73.0 - 85.5 - 98.4 - 111.7 (12.6-12.6)
198801020107	ダ	右	1500	曇	稍重	13:50	4歳以上400万下		1988-7-9	2	札幌	1	4歳以上400万下	(馬齢)	8	150	1	8	100	1	10	210	4	2.0	150.0	2.0	6-7	660	3																							6.9 - 11.5 - 11.6 - 12.1 - 12.1 - 12.2 - 13.0 - 13.5	6.9 - 18.4 - 30.0 - 42.1 - 54.2 - 66.4 - 79.4 - 92.9 (6.9-6.9)
198801020108	ダ	右	2000	曇	稍重	14:25	礼文特別 		1988-7-9	2	札幌	1	4歳以上400万下	(馬齢)	7	280	2	7	140	1	8	510	8	5.0	230.0	4.0	7-8	2800	11																							12.8 - 11.4 - 11.7 - 12.7 - 12.6 - 12.4 - 12.6 - 12.9 - 12.9 - 12.8	12.8 - 24.2 - 35.9 - 48.6 - 61.2 - 73.6 - 86.2 - 99.1 - 112.0 - 124.8 (12.8-12.8)
198801020109	ダ	右	1500	曇	稍重	15:00	オーロラ特別 		1988-7-9	2	札幌	1	4歳以上900万下	(別定)	2	410	1	2	150	1	1	190	3	5.0	200.0	4.0	1-2	900	3																							6.8 - 11.4 - 11.6 - 11.6 - 11.9 - 12.0 - 12.6 - 13.1	6.8 - 18.2 - 29.8 - 41.4 - 53.3 - 65.3 - 77.9 - 91.0 (6.8-6.8)
198801020110	ダ	右	1800	曇	稍重	15:35	ポプラステークス 		1988-7-9	2	札幌	1	4歳以上900万下	(ハンデ)	12	910	5	12	370	7	1	1,230	11	6.0	590.0	9.0	1-8	11520	23																							12.5 - 11.6 - 12.0 - 12.1 - 12.0 - 12.2 - 12.6 - 12.6 - 12.9	12.5 - 24.1 - 36.1 - 48.2 - 60.2 - 72.4 - 85.0 - 97.6 - 110.5 (12.5-12.5)
198801020111	ダ	右	1500	曇	稍重	16:10	4歳以上400万下		1988-7-9	2	札幌	1	4歳以上400万下	(馬齢)	10	670	4	10	270	7	6	150	1	5.0	340.0	8.0	5-7	840	1																							6.8 - 11.5 - 11.6 - 11.8 - 12.5 - 12.4 - 12.8 - 12.5	6.8 - 18.3 - 29.9 - 41.7 - 54.2 - 66.6 - 79.4 - 91.9 (6.8-6.8)
198801020201	ダ	右	1500	曇	稍重	10:00	4歳以上700万下		1988-7-10	2	札幌	2	4歳以上700万下	[抽](馬齢)	4	190	1	4	100	1	9	120	2	6.0	310.0	6.0	4-7	330	1																							7.1 - 11.8 - 11.7 - 12.0 - 12.4 - 12.5 - 13.2 - 13.3	7.1 - 18.9 - 30.6 - 42.6 - 55.0 - 67.5 - 80.7 - 94.0 (7.1-7.1)
198801020202	ダ	右	1200	曇	稍重	10:25	3歳新馬		1988-7-10	2	札幌	2	3歳新馬	(混)(馬齢)	6	130	1	6	110	1	7	150	2				6-7	300	1																							12.6 - 10.9 - 11.8 - 12.5 - 13.4 - 14.1	12.6 - 23.5 - 35.3 - 47.8 - 61.2 - 75.3 (12.6-12.6)
198801020203	ダ	右	1800	曇	稍重	10:50	4歳未勝利		1988-7-10	2	札幌	2	4歳未勝利	牝(馬齢)	1	210	1	1	110	1	4	110	2	9.0	130.0	3.0	1-4	300	1																							12.6 - 11.7 - 12.2 - 12.5 - 12.5 - 12.7 - 12.6 - 13.3 - 13.1	12.6 - 24.3 - 36.5 - 49.0 - 61.5 - 74.2 - 86.8 - 100.1 - 113.2 (12.6-12.6)
198801020204	ダ	右	1000	曇	稍重	11:15	3歳新馬		1988-7-10	2	札幌	2	3歳新馬	(馬齢)	2	210	1	2	120	2	6	110	1	8.0	140.0	4.0	2-6	420	1																							12.5 - 10.9 - 11.2 - 12.2 - 12.5	12.5 - 23.4 - 34.6 - 46.8 - 59.3 (12.5-12.5)
198801020205	ダ	右	1200	曇	稍重	11:45	4歳未勝利		1988-7-10	2	札幌	2	4歳未勝利	(馬齢)	10	390	2	10	150	2	4	280	5	8.0	280.0	4.0	4-8	2260	8																							12.6 - 11.1 - 11.8 - 12.0 - 12.9 - 13.0	12.6 - 23.7 - 35.5 - 47.5 - 60.4 - 73.4 (12.6-12.6)
198801020206	ダ	右	1200	曇	稍重	12:45	4歳未勝利		1988-7-10	2	札幌	2	4歳未勝利	(馬齢)	8	790	3	8	200	3	1	140	2	4.0	450.0	7.0	1-7	840	3																							12.6 - 11.0 - 11.8 - 12.2 - 13.0 - 12.9	12.6 - 23.6 - 35.4 - 47.6 - 60.6 - 73.5 (12.6-12.6)
198801020207	ダ	右	1800	曇	稍重	13:15	4歳以上400万下		1988-7-10	2	札幌	2	4歳以上400万下	牝(馬齢)	1	1600	8	1	360	8	8	140	1	7.0	260.0	6.0	1-7	2200	10																							12.7 - 11.6 - 12.5 - 12.4 - 12.4 - 13.0 - 12.9 - 13.3 - 13.7	12.7 - 24.3 - 36.8 - 49.2 - 61.6 - 74.6 - 87.5 - 100.8 - 114.5 (12.7-12.7)
198801020208	ダ	右	1500	曇	稍重	13:50	利尻特別 		1988-7-10	2	札幌	2	4歳以上400万下	(混)(馬齢)	4	220	1	4	110	1	6	160	2				4-6	310	1																							6.9 - 11.4 - 11.4 - 11.7 - 12.4 - 12.7 - 12.9 - 13.7	6.9 - 18.3 - 29.7 - 41.4 - 53.8 - 66.5 - 79.4 - 93.1 (6.9-6.9)
198801020209	ダ	右	1200	曇	良	14:25	4歳以上400万下		1988-7-10	2	札幌	2	4歳以上400万下	(馬齢)	6	190	1	6	120	1	4	390	6	2.0	360.0	5.0	3-4	1130	4																							12.4 - 10.8 - 11.6 - 11.9 - 12.9 - 13.3	12.4 - 23.2 - 34.8 - 46.7 - 59.6 - 72.9 (12.4-12.4)
198801020210	ダ	右	2000	雨	良	15:00	アカシヤステークス 		1988-7-10	2	札幌	2	4歳以上900万下	(別定)	1	190	1	1	120	1	5	170	4	2.0	140.0	3.0	1-5	1190	5																							12.6 - 11.5 - 12.1 - 12.9 - 12.8 - 12.2 - 12.4 - 12.5 - 12.7 - 13.0	12.6 - 24.1 - 36.2 - 49.1 - 61.9 - 74.1 - 86.5 - 99.0 - 111.7 - 124.7 (12.6-12.6)
198801020211	ダ	右	1500	雨	良	15:35	道新杯 		1988-7-10	2	札幌	2	4歳以上オープン	(混)(別定)	9	460	3	9	180	2	3	400	8	6.0	280.0	6.0	3-8	2020	9																							7.0 - 11.2 - 11.5 - 11.3 - 11.9 - 12.4 - 12.7 - 13.3	7.0 - 18.2 - 29.7 - 41.0 - 52.9 - 65.3 - 78.0 - 91.3 (7.0-7.0)
198801020212	ダ	右	1800	雨	稍重	16:10	4歳以上900万下		1988-7-10	2	札幌	2	4歳以上900万下	(別定)	5	350	2	5	160	2	7	170	3	6.0	220.0	4.0	5-7	1130	4																							12.7 - 11.7 - 12.4 - 12.0 - 11.8 - 12.0 - 12.3 - 12.9 - 13.2	12.7 - 24.4 - 36.8 - 48.8 - 60.6 - 72.6 - 84.9 - 97.8 - 111.0 (12.7-12.7)
