	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	枠連:的中	枠連:配当	枠連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	複勝_3:的中	複勝_3:配当	複勝_3:人気
198802020603	ダ	右	1700	晴	良	11:45	4歳未勝利		1988-9-18	2	函館	6	4歳未勝利	(馬齢)	5	470	4	5.0	150	4.0	6.0	110	1.0	5-6	570	2																							7.2 - 11.3 - 12.8 - 12.5 - 12.9 - 12.6 - 13.2 - 13.7 - 14.1	7.2 - 18.5 - 31.3 - 43.8 - 56.7 - 69.3 - 82.5 - 96.2 - 110.3 (7.2-7.2)	8.0	140	3.0
198802020604	芝	右	1000	晴	良	12:45	3歳新馬		1988-9-18	2	函館	6	3歳新馬	(混)(馬齢)	1	240	1	1.0	120	1.0	3.0	130	2.0	1-3	320	1																							12.4 - 10.7 - 11.7 - 12.3 - 12.6	12.4 - 23.1 - 34.8 - 47.1 - 59.7 (12.4-12.4)			
198802020605	芝	右	1800	晴	良	13:15	4歳未勝利		1988-9-18	2	函館	6	4歳未勝利	牝(馬齢)	4	1200	5	4.0	230	5.0	11.0	150	2.0	4-8	2360	10																							12.7 - 12.0 - 12.0 - 12.3 - 12.1 - 12.1 - 12.4 - 12.7 - 13.2	12.7 - 24.7 - 36.7 - 49.0 - 61.1 - 73.2 - 85.6 - 98.3 - 111.5 (12.7-12.7)	3.0	150	3.0
198802020606	芝	右	1200	晴	良	13:50	4歳以上400万下		1988-9-18	2	函館	6	4歳以上400万下	牝(馬齢)	1	390	3	1.0	210	4.0	7.0	170	2.0	1-7	670	3																							12.2 - 10.7 - 11.4 - 11.9 - 12.2 - 12.2	12.2 - 22.9 - 34.3 - 46.2 - 58.4 - 70.6 (12.2-12.2)			
198802020607	ダ	右	1700	晴	良	14:25	木古内特別 		1988-9-18	2	函館	6	4歳以上400万下	(別定)	2	1930	5	2.0	290	6.0	8.0	110	2.0	2-8	1970	8																							7.4 - 11.0 - 12.3 - 12.8 - 12.9 - 12.4 - 12.7 - 13.5 - 13.7	7.4 - 18.4 - 30.7 - 43.5 - 56.4 - 68.8 - 81.5 - 95.0 - 108.7 (7.4-7.4)	3.0	100	1.0
198802020608	芝	右	2000	晴	良	15:00	タマツバキ記念	G	1988-9-18	2	函館	6	4歳以上オープン	[抽](別定)	1	100	1	1.0	100	1.0	8.0	100	2.0	1-8	240	1																							12.9 - 11.3 - 12.1 - 11.8 - 12.2 - 12.2 - 12.3 - 12.7 - 13.0 - 13.0	12.9 - 24.2 - 36.3 - 48.1 - 60.3 - 72.5 - 84.8 - 97.5 - 110.5 - 123.5 (12.9-12.9)	6.0	120	3.0
198802020609	芝	右	1200	晴	良	15:35	道新スポーツ杯 		1988-9-18	2	函館	6	4歳以上900万下	(ハンデ)	11	620	3	11.0	240	4.0	7.0	770	10.0	5-7	9940	27																							12.0 - 10.7 - 10.9 - 11.6 - 12.2 - 12.2	12.0 - 22.7 - 33.6 - 45.2 - 57.4 - 69.6 (12.0-12.0)	9.0	160	2.0
198802020701	芝	右	1700	曇	良	11:15	4歳以上700万下		1988-9-24	2	函館	7	4歳以上700万下	[抽](別定)	7	120	1	7.0	100	1.0	6.0	140	2.0	6-7	480	2																							7.2 - 11.9 - 11.8 - 12.1 - 12.0 - 12.3 - 12.5 - 12.5 - 12.0	7.2 - 19.1 - 30.9 - 43.0 - 55.0 - 67.3 - 79.8 - 92.3 - 104.3 (7.2-7.2)	5.0	140	3.0
198802020702	芝	右	1200	曇	良	11:45	3歳新馬		1988-9-24	2	函館	7	3歳新馬	(馬齢)	7	150	1	7.0	110	1.0	4.0	180	3.0	4-7	380	2																							12.5 - 10.9 - 11.4 - 12.5 - 12.5 - 12.2	12.5 - 23.4 - 34.8 - 47.3 - 59.8 - 72.0 (12.5-12.5)			
198802020801	芝	右	1200	曇	良	10:45	3歳未勝利		1988-9-25	2	函館	8	3歳未勝利	(混)(馬齢)	8	450	3	8.0	140	3.0	3.0	420	8.0	3-8	3050	12																							12.5 - 10.8 - 11.3 - 12.3 - 12.6 - 11.8	12.5 - 23.3 - 34.6 - 46.9 - 59.5 - 71.3 (12.5-12.5)	4.0	120	1.0
198802020802	ダ	右	1000	曇	良	11:15	4歳未勝利		1988-9-25	2	函館	8	4歳未勝利	(混)(馬齢)	4	340	2	4.0	150	3.0	7.0	140	2.0	4-7	710	3																							12.7 - 11.1 - 12.1 - 12.7 - 12.9	12.7 - 23.8 - 35.9 - 48.6 - 61.5 (12.7-12.7)	5.0	200	4.0
198802020803	芝	右	1000	小雨	良	11:45	3歳新馬		1988-9-25	2	函館	8	3歳新馬	(馬齢)	2	1810	4	2.0	540	5.0	3.0	120	1.0	2-3	2040	6																							12.5 - 10.9 - 11.7 - 12.3 - 12.4	12.5 - 23.4 - 35.1 - 47.4 - 59.8 (12.5-12.5)			
198802020804	芝	右	1800	小雨	良	12:45	4歳未勝利		1988-9-25	2	函館	8	4歳未勝利	(馬齢)	7	160	1	7.0	110	1.0	4.0	200	5.0	4-7	1010	5																							12.3 - 10.8 - 11.2 - 12.0 - 12.6 - 12.4 - 12.9 - 12.9 - 12.6	12.3 - 23.1 - 34.3 - 46.3 - 58.9 - 71.3 - 84.2 - 97.1 - 109.7 (12.3-12.3)	2.0	190	4.0
198802020805	芝	右	1800	雨	良	13:15	4歳未勝利		1988-9-25	2	函館	8	4歳未勝利	(馬齢)	3	270	2	3.0	130	2.0	2.0	110	1.0	2-3	270	1																							12.5 - 11.7 - 11.9 - 12.2 - 12.0 - 12.0 - 12.4 - 12.7 - 12.9	12.5 - 24.2 - 36.1 - 48.3 - 60.3 - 72.3 - 84.7 - 97.4 - 110.3 (12.5-12.5)	6.0	210	4.0
198802020806	芝	右	1200	小雨	良	13:50	4歳以上400万下		1988-9-25	2	函館	8	4歳以上400万下	(馬齢)	11	350	1	11.0	160	1.0	7.0	250	5.0	6-8	580	1																							12.5 - 10.8 - 11.3 - 12.2 - 12.5 - 12.1	12.5 - 23.3 - 34.6 - 46.8 - 59.3 - 71.4 (12.5-12.5)	10.0	310	7.0
198802020807	芝	右	1800	小雨	良	14:25	十和田湖特別 		1988-9-25	2	函館	8	4歳以上400万下	(別定)	7	830	4	7.0	330	5.0	6.0	150	1.0	6-7	910	4																							12.7 - 11.4 - 11.5 - 12.2 - 12.1 - 12.4 - 12.5 - 12.4 - 12.2	12.7 - 24.1 - 35.6 - 47.8 - 59.9 - 72.3 - 84.8 - 97.2 - 109.4 (12.7-12.7)			
198802020808	芝	右	2000	小雨	良	15:00	大沼ステークス 		1988-9-25	2	函館	8	4歳以上900万下	(ハンデ)	9	1090	9	9.0	350	8.0	4.0	180	1.0	4-7	1310	3																							12.6 - 11.1 - 11.8 - 12.0 - 12.2 - 12.2 - 12.7 - 12.9 - 12.9 - 12.3	12.6 - 23.7 - 35.5 - 47.5 - 59.7 - 71.9 - 84.6 - 97.5 - 110.4 - 122.7 (12.6-12.6)	6.0	360	9.0
198802020809	芝	右	1200	曇	良	15:35	函館3歳ステークス	G3	1988-9-25	2	函館	8	3歳オープン	(混)(馬齢)	9	1080	3	9	170	3	2	130	2	2-7	1040	4																							12.1 - 10.7 - 11.4 - 11.9 - 12.6 - 12.5	12.1 - 22.8 - 34.2 - 46.1 - 58.7 - 71.2 (12.1-12.1)	6	110	1
