	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
198807010206	ダ	左	1700	晴	良	12:55	4歳以上400万下		1988-3-6	1	中京	2	4歳以上400万下	(父)(馬齢)	6	470	4	6	170	1	3	180	2	1.0	350.0	7.0	3-4	580	1																							6.9 - 11.2 - 12.2 - 12.7 - 12.7 - 12.7 - 13.5 - 13.8 - 12.9	6.9 - 18.1 - 30.3 - 43.0 - 55.7 - 68.4 - 81.9 - 95.7 - 108.6 (6.9-6.9)
198807010207	ダ	左	1000	晴	良	13:25	4歳以上400万下		1988-3-6	1	中京	2	4歳以上400万下	(混)(馬齢)	12	340	1	12	130	1	10	170	3	5.0	450.0	9.0	7-8	510	1																							12.6 - 11.3 - 12.0 - 12.3 - 13.3	12.6 - 23.9 - 35.9 - 48.2 - 61.5 (12.6-12.6)
198807010208	ダ	左	1700	晴	良	13:55	4歳以上400万下		1988-3-6	1	中京	2	4歳以上400万下	(馬齢)	3	810	4	3	450	4	4	710	9	5.0	470.0	6.0	3-4	6350	22																							6.9 - 10.9 - 12.1 - 12.6 - 12.8 - 12.9 - 13.5 - 13.1 - 13.3	6.9 - 17.8 - 29.9 - 42.5 - 55.3 - 68.2 - 81.7 - 94.8 - 108.1 (6.9-6.9)
198807010209	芝	左	2500	晴	良	14:25	渥美特別 		1988-3-6	1	中京	2	4歳以上400万下	(馬齢)	12	900	5	12	290	5	13	210	3	11.0	1,290	12.0	7-8	2420	11																							7.3 - 11.9 - 12.0 - 12.7 - 11.6 - 12.8 - 13.0 - 12.5 - 11.9 - 12.2 - 12.7 - 12.8 - 12.8	7.3 - 19.2 - 31.2 - 43.9 - 55.5 - 68.3 - 81.3 - 93.8 - 105.7 - 117.9 - 130.6 - 143.4 - 156.2 (7.3-7.3)
198807010210	芝	左	2000	晴	良	15:00	熱田特別 		1988-3-6	1	中京	2	4歳以上900万下	(馬齢)	9	1070	5	9	440	6	4	210	2	8.0	530	10.0	3-6	2140	11																							12.5 - 10.9 - 11.3 - 11.9 - 11.9 - 12.4 - 12.4 - 12.6 - 12.8 - 12.6	12.5 - 23.4 - 34.7 - 46.6 - 58.5 - 70.9 - 83.3 - 95.9 - 108.7 - 121.3 (12.5-12.5)
198807010301	ダ	左	1700	曇	不良	10:20	4歳以上オープン		1988-3-12	1	中京	3	4歳以上オープン	[抽](別定)	5	150	1	5	110	1	1	120	2				1-5	160	1																							7.1 - 12.2 - 12.1 - 12.6 - 13.1 - 13.0 - 13.6 - 13.2 - 13.4	7.1 - 19.3 - 31.4 - 44.0 - 57.1 - 70.1 - 83.7 - 96.9 - 110.3 (7.1-7.1)
198807010302	ダ	左	1700	曇	不良	10:50	4歳未出走		1988-3-12	1	中京	3	4歳未出走	(馬齢)	1	350	2	1	170	3	4	240	6	3.0	150	2.0	1-4	2090	10																							7.0 - 11.3 - 12.7 - 13.2 - 13.6 - 13.3 - 13.8 - 13.7 - 13.9	7.0 - 18.3 - 31.0 - 44.2 - 57.8 - 71.1 - 84.9 - 98.6 - 112.5 (7.0-7.0)
198807010303	ダ	左	1700	曇	不良	11:20	4歳未勝利		1988-3-12	1	中京	3	4歳未勝利	(混)(馬齢)	9	870	6	9	240	6	4	130	1	2.0	260	8.0	4-8	820	4																							7.1 - 11.3 - 12.7 - 13.0 - 13.1 - 13.4 - 14.3 - 13.9 - 13.6	7.1 - 18.4 - 31.1 - 44.1 - 57.2 - 70.6 - 84.9 - 98.8 - 112.4 (7.1-7.1)
198807010304	芝	左	1800	曇	不良	11:50	4歳未勝利		1988-3-12	1	中京	3	4歳未勝利	(馬齢)	11	450	3	11	160	3	5	180	4	10.0	130	1.0	5-8	650	2																							12.9 - 11.7 - 12.0 - 12.4 - 12.8 - 12.2 - 12.5 - 12.8 - 12.5	12.9 - 24.6 - 36.6 - 49.0 - 61.8 - 74.0 - 86.5 - 99.3 - 111.8 (12.9-12.9)
198807010305	芝	左	1800	曇	不良	12:50	4歳未勝利		1988-3-12	1	中京	3	4歳未勝利	(馬齢)	9	580	3	9	290	6	7	340	8	1.0	250	5.0	6-7	630	2																							12.9 - 11.9 - 12.9 - 12.7 - 11.9 - 12.2 - 12.4 - 12.9 - 12.5	12.9 - 24.8 - 37.7 - 50.4 - 62.3 - 74.5 - 86.9 - 99.8 - 112.3 (12.9-12.9)
198807010306	ダ	左	1700	曇	不良	13:20	4歳以上400万下		1988-3-12	1	中京	3	4歳以上400万下	(父)(馬齢)	4	340	2	4	150	2	3	200	5	10.0	150	1.0	3-4	980	4																							7.0 - 11.3 - 12.2 - 12.5 - 12.8 - 13.1 - 13.9 - 13.8 - 13.6	7.0 - 18.3 - 30.5 - 43.0 - 55.8 - 68.9 - 82.8 - 96.6 - 110.2 (7.0-7.0)
198807010307	ダ	左	2200	曇	不良	13:50	4歳以上400万下		1988-3-12	1	中京	3	4歳以上400万下	(馬齢)	7	410	2	7	160	1	5	190	3	9.0	420	9.0	5-6	950	5																							13.1 - 11.9 - 12.5 - 13.2 - 14.5 - 13.3 - 13.4 - 13.4 - 14.4 - 13.4 - 13.1	13.1 - 25.0 - 37.5 - 50.7 - 65.2 - 78.5 - 91.9 - 105.3 - 119.7 - 133.1 - 146.2 (13.1-13.1)
198807010308	ダ	左	1700	曇	不良	14:25	アラブ特別 		1988-3-12	1	中京	3	4歳以上300万下	[抽](別定)	1	140	1	1	100	1	5	210	4	6.0	420	10.0	1-5	460	1																							7.2 - 11.7 - 13.4 - 13.5 - 13.3 - 13.2 - 13.3 - 13.5 - 13.6	7.2 - 18.9 - 32.3 - 45.8 - 59.1 - 72.3 - 85.6 - 99.1 - 112.7 (7.2-7.2)
198807010309	芝	左	1800	曇	不良	15:00	御在所特別 		1988-3-12	1	中京	3	4歳以上400万下	(別定)	8	380	1	8	190	1	9	350	6	2.0	1,120	14.0	4-5	2190	10																							12.8 - 11.5 - 11.8 - 11.8 - 11.9 - 12.0 - 12.7 - 13.1 - 11.8	12.8 - 24.3 - 36.1 - 47.9 - 59.8 - 71.8 - 84.5 - 97.6 - 109.4 (12.8-12.8)
198807010310	芝	左	1200	曇	不良	15:35	鈴鹿特別 		1988-3-12	1	中京	3	4歳以上900万下	(ハンデ)	3	1070	5	3	330	5	4	480	8	1.0	660	12.0	2-2	8970	31																							12.4 - 10.7 - 11.1 - 11.8 - 12.2 - 12.6	12.4 - 23.1 - 34.2 - 46.0 - 58.2 - 70.8 (12.4-12.4)
198807010401	ダ	左	1000	晴	重	10:20	4歳未勝利		1988-3-13	1	中京	4	4歳未勝利	(馬齢)	8	210	1	8	140	2	10	230	5	4.0	220	4.0	7-8	710	2																							12.6 - 11.1 - 12.7 - 12.5 - 12.6	12.6 - 23.7 - 36.4 - 48.9 - 61.5 (12.6-12.6)
198807010402	ダ	左	1700	晴	重	10:50	4歳未勝利		1988-3-13	1	中京	4	4歳未勝利	牝(馬齢)	5	680	4	5	220	4	4	180	3	2.0	140	2.0	4-5	1480	6																							7.0 - 11.3 - 12.5 - 13.2 - 13.3 - 13.2 - 13.7 - 13.8 - 13.7	7.0 - 18.3 - 30.8 - 44.0 - 57.3 - 70.5 - 84.2 - 98.0 - 111.7 (7.0-7.0)
198807010403	ダ	左	1000	晴	重	11:20	4歳未勝利		1988-3-13	1	中京	4	4歳未勝利	(馬齢)	10	5110	9	10	1,270	10	8	240	3	3.0	1,190	9.0	7-8	1320	5																							12.9 - 11.2 - 12.7 - 12.9 - 12.4	12.9 - 24.1 - 36.8 - 49.7 - 62.1 (12.9-12.9)
198807010404	芝	左	2000	晴	重	11:50	4歳未出走		1988-3-13	1	中京	4	4歳未出走	(馬齢)	5	620	3	5	150	3	8	130	2	2.0	350	7.0	5-8	1730	8																							13.1 - 11.8 - 13.0 - 14.1 - 13.9 - 13.6 - 12.8 - 12.1 - 12.0 - 12.0	13.1 - 24.9 - 37.9 - 52.0 - 65.9 - 79.5 - 92.3 - 104.4 - 116.4 - 128.4 (13.1-13.1)
198807010405	ダ	左	1700	晴	重	12:50	4歳以上400万下		1988-3-13	1	中京	4	4歳以上400万下	牝(馬齢)	6	850	5	6	260	5	10	200	4	7.0	340	6.0	6-8	2640	13																							6.8 - 11.0 - 12.0 - 12.9 - 12.7 - 13.0 - 13.4 - 13.8 - 13.3	6.8 - 17.8 - 29.8 - 42.7 - 55.4 - 68.4 - 81.8 - 95.6 - 108.9 (6.8-6.8)
198807010406	ダ	左	1000	晴	重	13:20	4歳以上400万下		1988-3-13	1	中京	4	4歳以上400万下	(馬齢)	5	180	1	5	140	1	8	200	2	3.0	640	11.0	5-6	580	2																							12.3 - 11.1 - 11.7 - 12.6 - 12.8	12.3 - 23.4 - 35.1 - 47.7 - 60.5 (12.3-12.3)
198807010407	ダ	左	1700	晴	重	13:50	4歳以上400万下		1988-3-13	1	中京	4	4歳以上400万下	(馬齢)	4	370	2	4	170	2	1	200	3	2.0	220	5.0	1-4	1560	8																							6.9 - 11.2 - 12.4 - 12.7 - 13.0 - 12.7 - 13.3 - 12.7 - 13.4	6.9 - 18.1 - 30.5 - 43.2 - 56.2 - 68.9 - 82.2 - 94.9 - 108.3 (6.9-6.9)
198807010408	ダ	左	1700	晴	重	14:25	鳳来寺山特別 		1988-3-13	1	中京	4	4歳以上400万下	(別定)	6	180	1	6	110	1	4	160	2				4-6	280	1																							7.1 - 11.8 - 12.7 - 12.6 - 12.2 - 12.5 - 12.8 - 12.6 - 13.5	7.1 - 18.9 - 31.6 - 44.2 - 56.4 - 68.9 - 81.7 - 94.3 - 107.8 (7.1-7.1)
198807010409	芝	左	1200	晴	稍重	15:00	はなのき賞 		1988-3-13	1	中京	4	4歳400万下	(馬齢)	7	380	1	7	150	1	13	180	2	14.0	340	5.0	4-7	620	1																							12.0 - 10.7 - 11.1 - 11.6 - 12.5 - 12.1	12.0 - 22.7 - 33.8 - 45.4 - 57.9 - 70.0 (12.0-12.0)
198807010501	ダ	左	1700	晴	重	10:50	4歳未勝利		1988-3-19	1	中京	5	4歳未勝利	[抽](馬齢)	13	950	3	13	280	4	3	120	1	8.0	390	5.0	2-7	760	2																							7.1 - 11.1 - 12.3 - 13.4 - 13.3 - 13.4 - 13.6 - 14.0 - 13.5	7.1 - 18.2 - 30.5 - 43.9 - 57.2 - 70.6 - 84.2 - 98.2 - 111.7 (7.1-7.1)
198807010502	ダ	左	1700	晴	重	11:20	4歳以上700万下		1988-3-19	1	中京	5	4歳以上700万下	[抽](馬齢)	4	180	1	4	130	2	1	200	4	3.0	220	5.0	1-4	980	3																							7.0 - 11.3 - 12.3 - 13.1 - 13.4 - 13.0 - 14.2 - 13.7 - 13.7	7.0 - 18.3 - 30.6 - 43.7 - 57.1 - 70.1 - 84.3 - 98.0 - 111.7 (7.0-7.0)
198807010503	ダ	左	1700	晴	重	11:50	4歳未勝利		1988-3-19	1	中京	5	4歳未勝利	(馬齢)	3	400	2	3	130	2	9	200	5	7.0	110	1.0	3-8	1560	8																							7.1 - 11.1 - 12.7 - 12.8 - 12.9 - 12.6 - 13.5 - 14.0 - 13.6	7.1 - 18.2 - 30.9 - 43.7 - 56.6 - 69.2 - 82.7 - 96.7 - 110.3 (7.1-7.1)
198807010504	芝	左	1200	晴	重	12:50	4歳未出走		1988-3-19	1	中京	5	4歳未出走	(混)(馬齢)	11	250	1	11	150	1	10	280	6	7.0	830	10.0	8-8	950	4																							12.5 - 10.6 - 11.5 - 12.3 - 12.5 - 12.8	12.5 - 23.1 - 34.6 - 46.9 - 59.4 - 72.2 (12.5-12.5)
198807010505	ダ	左	1700	晴	重	13:20	4歳以上400万下		1988-3-19	1	中京	5	4歳以上400万下	牝(馬齢)	4	1650	6	4	270	5	7	170	2	8.0	140	1.0	4-6	2170	11																							6.8 - 11.3 - 12.4 - 12.4 - 12.9 - 12.7 - 13.7 - 13.9 - 13.7	6.8 - 18.1 - 30.5 - 42.9 - 55.8 - 68.5 - 82.2 - 96.1 - 109.8 (6.8-6.8)
198807010506	ダ	左	1700	晴	重	13:50	4歳以上400万下		1988-3-19	1	中京	5	4歳以上400万下	(馬齢)	6	200	1	6	130	1	2	140	2	3.0	220	6.0	2-6	270	1																							7.0 - 11.2 - 12.1 - 12.6 - 13.1 - 13.3 - 13.5 - 13.2 - 12.8	7.0 - 18.2 - 30.3 - 42.9 - 56.0 - 69.3 - 82.8 - 96.0 - 108.8 (7.0-7.0)
198807010507	ダ	左	1700	晴	稍重	14:25	沈丁花賞 		1988-3-19	1	中京	5	4歳400万下	(混)(馬齢)	3	130	1	3	110	1	6	160	3	5.0	220	5.0	3-6	520	2																							6.9 - 11.1 - 12.6 - 12.7 - 12.7 - 12.6 - 13.2 - 13.1 - 13.2	6.9 - 18.0 - 30.6 - 43.3 - 56.0 - 68.6 - 81.8 - 94.9 - 108.1 (6.9-6.9)
198807010508	芝	左	1200	晴	稍重	15:00	庄内川特別 		1988-3-19	1	中京	5	4歳以上400万下	(別定)	8	450	1	8	190	1	10	800	14	14.0	220	4.0	4-5	1280	3																							12.0 - 10.6 - 10.9 - 11.9 - 12.2 - 12.0	12.0 - 22.6 - 33.5 - 45.4 - 57.6 - 69.6 (12.0-12.0)
198807010509	芝	左	2500	晴	稍重	15:35	関ケ原特別 		1988-3-19	1	中京	5	4歳以上900万下	(ハンデ)	2	350	1	2	190	2	8	430	7	4.0	190	3.0	2-6	2690	16																							7.2 - 11.4 - 11.9 - 11.9 - 12.2 - 12.6 - 12.9 - 12.3 - 12.1 - 12.2 - 12.6 - 12.8 - 12.9	7.2 - 18.6 - 30.5 - 42.4 - 54.6 - 67.2 - 80.1 - 92.4 - 104.5 - 116.7 - 129.3 - 142.1 - 155.0 (7.2-7.2)
198807010701	ダ	左	1700	雨	不良	10:20	4歳以上300万下		1988-3-26	1	中京	7	4歳以上300万下	[抽](別定)	6	500	2	6	100	2	8	100	1	4.0	190	4.0	6-8	270	1																							7.1 - 11.4 - 13.0 - 13.0 - 13.1 - 13.3 - 13.8 - 13.8 - 14.3	7.1 - 18.5 - 31.5 - 44.5 - 57.6 - 70.9 - 84.7 - 98.5 - 112.8 (7.1-7.1)
198807010702	ダ	左	1700	雨	不良	10:50	4歳未勝利		1988-3-26	1	中京	7	4歳未勝利	(馬齢)	1	220	2	1	100	1	5	100	2	2.0	140	3.0	1-5	260	1																							7.2 - 11.0 - 12.3 - 13.1 - 13.3 - 13.0 - 13.2 - 13.5 - 13.5	7.2 - 18.2 - 30.5 - 43.6 - 56.9 - 69.9 - 83.1 - 96.6 - 110.1 (7.2-7.2)
198807010703	ダ	左	1700	雨	不良	11:20	4歳未勝利		1988-3-26	1	中京	7	4歳未勝利	牝(馬齢)	2	460	3	2	180	2	7	190	3	1.0	190	4.0	2-6	810	3																							6.9 - 10.9 - 12.2 - 13.1 - 13.4 - 13.7 - 13.9 - 13.9 - 13.2	6.9 - 17.8 - 30.0 - 43.1 - 56.5 - 70.2 - 84.1 - 98.0 - 111.2 (6.9-6.9)
198807010704	芝	左	1800	雨	不良	11:50	4歳未出走		1988-3-26	1	中京	7	4歳未出走	(馬齢)	1	730	2	1	140	2	5	100	1	2.0	230	5.0	1-5	350	1																							13.1 - 12.2 - 12.4 - 12.5 - 12.5 - 12.8 - 12.8 - 13.3 - 13.0	13.1 - 25.3 - 37.7 - 50.2 - 62.7 - 75.5 - 88.3 - 101.6 - 114.6 (13.1-13.1)
198807010705	ダ	左	1000	雨	不良	12:50	4歳以上400万下		1988-3-26	1	中京	7	4歳以上400万下	(馬齢)	3	470	2	3	200	2	14	480	8	12.0	720	11.0	2-7	4430	22																							12.6 - 10.9 - 11.9 - 12.1 - 12.7	12.6 - 23.5 - 35.4 - 47.5 - 60.2 (12.6-12.6)
198807010706	ダ	左	1700	雨	不良	13:20	4歳以上400万下		1988-3-26	1	中京	7	4歳以上400万下	(馬齢)	1	390	1	1	180	2	2	190	3	3.0	190	4.0	1-1	1990	13																							7.1 - 10.9 - 12.4 - 13.2 - 12.7 - 12.6 - 13.8 - 13.5 - 13.6	7.1 - 18.0 - 30.4 - 43.6 - 56.3 - 68.9 - 82.7 - 96.2 - 109.8 (7.1-7.1)
198807010707	ダ	左	1000	雨	不良	13:50	4歳以上400万下		1988-3-26	1	中京	7	4歳以上400万下	(馬齢)	8	670	4	8	210	2	10	460	8	6.0	250	4.0	4-5	1450	7																							12.5 - 11.1 - 11.9 - 12.9 - 12.8	12.5 - 23.6 - 35.5 - 48.4 - 61.2 (12.5-12.5)
198807010708	芝	左	2000	雨	不良	14:25	フリージア賞 		1988-3-26	1	中京	7	4歳400万下	(馬齢)	5	320	1	5	160	2	2	250	5	1.0	220	3.0	2-5	1390	4																							12.9 - 11.5 - 12.2 - 12.5 - 12.4 - 12.4 - 12.8 - 13.1 - 13.4 - 13.5	12.9 - 24.4 - 36.6 - 49.1 - 61.5 - 73.9 - 86.7 - 99.8 - 113.2 - 126.7 (12.9-12.9)
198807010709	ダ	左	1700	雨	不良	15:00	乗鞍特別 		1988-3-26	1	中京	7	4歳以上400万下	(別定)	3	310	1	3	180	2	6	340	7	2.0	570	8.0	3-6	3050	14																							7.0 - 10.9 - 12.1 - 12.4 - 13.0 - 12.9 - 13.8 - 13.8 - 13.5	7.0 - 17.9 - 30.0 - 42.4 - 55.4 - 68.3 - 82.1 - 95.9 - 109.4 (7.0-7.0)
198807010710	芝	左	1200	雨	不良	15:35	知多特別 		1988-3-26	1	中京	7	4歳以上900万下	(混)(馬齢)	14	770	4	14	360	6	6	330	3	4.0	430	9.0	3-7	1530	7																							12.1 - 10.8 - 11.7 - 12.2 - 12.8 - 12.8	12.1 - 22.9 - 34.6 - 46.8 - 59.6 - 72.4 (12.1-12.1)
198807010801	ダ	左	1700	晴	不良	10:15	4歳未勝利		1988-3-27	1	中京	8	4歳未勝利	[抽](馬齢)	6	140	1	6	100	1	9	150	3	1.0	230	4.0	6-8	320	2																							7.3 - 11.5 - 12.5 - 12.6 - 13.1 - 13.1 - 13.3 - 13.4 - 13.8	7.3 - 18.8 - 31.3 - 43.9 - 57.0 - 70.1 - 83.4 - 96.8 - 110.6 (7.3-7.3)
198807010802	ダ	左	1700	晴	不良	10:40	4歳未出走		1988-3-27	1	中京	8	4歳未出走	(馬齢)	2	310	2	2	120	1	8	150	3	5.0	200	5.0	2-8	660	3																							6.9 - 11.0 - 12.0 - 12.7 - 13.4 - 13.5 - 14.1 - 14.6 - 14.1	6.9 - 17.9 - 29.9 - 42.6 - 56.0 - 69.5 - 83.6 - 98.2 - 112.3 (6.9-6.9)
198807010803	ダ	左	1700	晴	不良	11:05	4歳未勝利		1988-3-27	1	中京	8	4歳未勝利	(馬齢)	1	750	4	1	180	4	3	120	1	2.0	140	2.0	1-3	530	3																							7.0 - 10.8 - 12.1 - 12.7 - 12.7 - 13.1 - 13.7 - 13.9 - 13.8	7.0 - 17.8 - 29.9 - 42.6 - 55.3 - 68.4 - 82.1 - 96.0 - 109.8 (7.0-7.0)
198807010804	芝	左	1200	晴	不良	11:30	4歳未勝利		1988-3-27	1	中京	8	4歳未勝利	(混)(馬齢)	14	3670	9	14	600	9	16	300	6	15.0	220	3.0	7-8	4170	16																							12.4 - 11.1 - 11.7 - 12.4 - 12.5 - 12.9	12.4 - 23.5 - 35.2 - 47.6 - 60.1 - 73.0 (12.4-12.4)
198807010805	芝	左	1200	晴	不良	11:55	4歳未勝利		1988-3-27	1	中京	8	4歳未勝利	(混)(馬齢)	13	1200	5	13	480	10	9	400	8	15.0	150	1.0	5-7	5070	20																							12.1 - 10.7 - 11.5 - 12.3 - 12.7 - 13.1	12.1 - 22.8 - 34.3 - 46.6 - 59.3 - 72.4 (12.1-12.1)
198807010806	ダ	左	2200	晴	重	12:55	4歳以上400万下		1988-3-27	1	中京	8	4歳以上400万下	(馬齢)	5	2600	9	5	480	9	12	180	2	10.0	320	6.0	4-8	1840	6																							13.1 - 11.5 - 12.3 - 12.0 - 13.2 - 13.2 - 13.5 - 13.4 - 13.7 - 13.0 - 12.9	13.1 - 24.6 - 36.9 - 48.9 - 62.1 - 75.3 - 88.8 - 102.2 - 115.9 - 128.9 - 141.8 (13.1-13.1)
198807010807	ダ	左	1700	晴	重	13:25	4歳以上400万下		1988-3-27	1	中京	8	4歳以上400万下	牝(馬齢)	13	340	1	13	150	1	11	170	2	8.0	240	6.0	6-7	660	1																							6.8 - 11.1 - 12.4 - 12.8 - 12.9 - 12.8 - 13.4 - 13.1 - 13.4	6.8 - 17.9 - 30.3 - 43.1 - 56.0 - 68.8 - 82.2 - 95.3 - 108.7 (6.8-6.8)
198807010809	芝	左	1200	晴	重	14:25	アラブスプリントS 		1988-3-27	1	中京	8	4歳以上オープン	[抽](ハンデ)	8	120	1	8	100	1	10	260	5	3.0	190	3.0	7-8	610	3																							12.5 - 11.0 - 11.5 - 11.9 - 12.1 - 12.4	12.5 - 23.5 - 35.0 - 46.9 - 59.0 - 71.4 (12.5-12.5)
198807010810	芝	左	2000	晴	重	15:00	伊勢特別 		1988-3-27	1	中京	8	4歳以上400万下	(別定)	8	1470	9	8	390	9	6	330	6	2.0	190	2.0	3-4	3020	17																							12.6 - 11.0 - 11.5 - 12.5 - 12.3 - 12.3 - 12.6 - 13.1 - 13.0 - 13.0	12.6 - 23.6 - 35.1 - 47.6 - 59.9 - 72.2 - 84.8 - 97.9 - 110.9 - 123.9 (12.6-12.6)
198807010811	芝	左	1800	晴	重	15:35	中京スポーツ杯 		1988-3-27	1	中京	8	4歳以上900万下	(ハンデ)	10	1090	6	10	430	8	11	240	3	9.0	200	2.0	5-6	1760	8																							12.5 - 11.1 - 12.2 - 12.1 - 11.9 - 12.1 - 12.9 - 13.0 - 12.7	12.5 - 23.6 - 35.8 - 47.9 - 59.8 - 71.9 - 84.8 - 97.8 - 110.5 (12.5-12.5)
198807020101	ダ	左	1000	曇	良	10:00	3歳未勝利		1988-6-18	2	中京	1	3歳未勝利	[抽](馬齢)	11	510	2	11	130	2	13	110	1	2.0	180	3.0	7-8	290	1																							12.7 - 11.4 - 12.7 - 12.8 - 12.9	12.7 - 24.1 - 36.8 - 49.6 - 62.5 (12.7-12.7)
198807020102	芝	左	2000	曇	良	10:25	4歳未勝利		1988-6-18	2	中京	1	4歳未勝利	(馬齢)	16	340	2	16	140	2	1	610	13	9.0	120	1.0	1-8	1550	9																							12.3 - 11.1 - 11.8 - 12.2 - 12.6 - 12.7 - 12.4 - 12.3 - 12.3 - 12.3	12.3 - 23.4 - 35.2 - 47.4 - 60.0 - 72.7 - 85.1 - 97.4 - 109.7 - 122.0 (12.3-12.3)
