	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
198804010111	芝	右	2200	晴	良	15:50	悠久山特別 		1988-4-23	1	新潟	1	4歳以上900万下	(混)(ハンデ)	7	570	4	7	180	3	8	190	4	1.0	230	5.0	7-8	1570	8																							13.2 - 11.5 - 12.6 - 12.8 - 13.3 - 12.9 - 12.5 - 12.4 - 12.1 - 11.4 - 11.7	13.2 - 24.7 - 37.3 - 50.1 - 63.4 - 76.3 - 88.8 - 101.2 - 113.3 - 124.7 - 136.4 (13.2-13.2)
198804010112	芝	右	1400	晴	良	16:20	4歳以上400万下		1988-4-23	1	新潟	1	4歳以上400万下	牝(馬齢)	1	3040	13	1	740	12	9	660	11	7.0	290	3.0	1-6	7280	27																							12.5 - 10.9 - 11.2 - 12.0 - 12.4 - 12.5 - 12.2	12.5 - 23.4 - 34.6 - 46.6 - 59.0 - 71.5 - 83.7 (12.5-12.5)
198804010201	ダ	右	1700	曇	稍重	10:10	4歳以上300万下		1988-4-24	1	新潟	2	4歳以上300万下	[抽](馬齢)	3	720	4	3	280	6	1	140	1	5.0	350	8.0	1-3	1360	5																							7.6 - 11.3 - 12.6 - 12.9 - 13.6 - 13.3 - 14.5 - 14.2 - 13.6	7.6 - 18.9 - 31.5 - 44.4 - 58.0 - 71.3 - 85.8 - 100.0 - 113.6 (7.6-7.6)
198804010202	芝	右	2000	曇	稍重	10:35	4歳未出走		1988-4-24	1	新潟	2	4歳未出走	(馬齢)	1	380	2	1	150	2	8	140	1	7.0	330	7.0	1-8	440	1																							13.2 - 12.8 - 14.0 - 14.4 - 12.6 - 12.4 - 12.8 - 12.0 - 12.1 - 12.2	13.2 - 26.0 - 40.0 - 54.4 - 67.0 - 79.4 - 92.2 - 104.2 - 116.3 - 128.5 (13.2-13.2)
198804010203	芝	右	1400	曇	稍重	11:00	4歳未出走		1988-4-24	1	新潟	2	4歳未出走	(馬齢)	13	560	4	13	210	5	5	170	1	6.0	630	9.0	4-8	990	6																							12.9 - 11.2 - 11.5 - 12.1 - 12.2 - 12.7 - 12.3	12.9 - 24.1 - 35.6 - 47.7 - 59.9 - 72.6 - 84.9 (12.9-12.9)
198804010204	芝	右	1600	雨	稍重	11:30	4歳未勝利		1988-4-24	1	新潟	2	4歳未勝利	(混)(馬齢)	2	590	3	2	250	3	12	430	7	8.0	510	8.0	2-8	6830	20																							12.6 - 10.8 - 11.3 - 12.1 - 12.8 - 12.8 - 12.5 - 12.6	12.6 - 23.4 - 34.7 - 46.8 - 59.6 - 72.4 - 84.9 - 97.5 (12.6-12.6)
198804010205	芝	右	1400	晴	稍重	12:00	4歳未勝利		1988-4-24	1	新潟	2	4歳未勝利	(馬齢)	1	680	3	1	230	4	13	120	1	7.0	200	3.0	1-8	940	4																							12.5 - 11.1 - 11.8 - 12.7 - 12.2 - 12.0 - 12.4	12.5 - 23.6 - 35.4 - 48.1 - 60.3 - 72.3 - 84.7 (12.5-12.5)
198804010206	芝	右	2200	晴	稍重	13:00	4歳以上400万下		1988-4-24	1	新潟	2	4歳以上400万下	(馬齢)	6	800	4	6	340	8	3	400	9	7.0	250	3.0	3-5	2820	14																							13.0 - 11.0 - 12.3 - 12.2 - 12.5 - 12.1 - 12.4 - 12.7 - 12.8 - 12.7 - 12.3	13.0 - 24.0 - 36.3 - 48.5 - 61.0 - 73.1 - 85.5 - 98.2 - 111.0 - 123.7 - 136.0 (13.0-13.0)
198804010207	ダ	右	1700	晴	稍重	13:30	4歳以上400万下		1988-4-24	1	新潟	2	4歳以上400万下	(馬齢)	1	660	2	1	160	2	7	270	5	12.0	280	6.0	1-6	1390	5																							7.3 - 11.3 - 12.9 - 13.1 - 12.9 - 12.5 - 13.3 - 13.1 - 14.8	7.3 - 18.6 - 31.5 - 44.6 - 57.5 - 70.0 - 83.3 - 96.4 - 111.2 (7.3-7.3)
198804010208	芝	右	1600	晴	稍重	14:05	4歳以上400万下		1988-4-24	1	新潟	2	4歳以上400万下	(混)(馬齢)	11	240	1	11	140	1	9	160	2	2.0	280	7.0	6-7	360	1																							12.6 - 10.9 - 11.2 - 11.4 - 12.8 - 12.8 - 12.3 - 12.3	12.6 - 23.5 - 34.7 - 46.1 - 58.9 - 71.7 - 84.0 - 96.3 (12.6-12.6)
198804010209	芝	右	1600	曇	稍重	14:40	わらび賞 		1988-4-24	1	新潟	2	4歳400万下	(混)(馬齢)	8	200	1	8	140	1	6	240	4	13.0	420	7.0	5-6	440	1																							12.9 - 11.3 - 11.8 - 12.2 - 12.6 - 12.0 - 11.7 - 12.2	12.9 - 24.2 - 36.0 - 48.2 - 60.8 - 72.8 - 84.5 - 96.7 (12.9-12.9)
198804010210	芝	右	2000	曇	稍重	15:15	糸魚川特別 		1988-4-24	1	新潟	2	4歳以上400万下	(馬齢)	3	1050	6	3	330	6	9	710	9	11.0	300	5.0	3-6	9900	22																							12.8 - 12.0 - 12.2 - 12.4 - 11.9 - 11.7 - 12.2 - 12.6 - 12.5 - 12.4	12.8 - 24.8 - 37.0 - 49.4 - 61.3 - 73.0 - 85.2 - 97.8 - 110.3 - 122.7 (12.8-12.8)
198804010801	ダ	右	1700	曇	稍重	10:10	4歳以上700万下		1988-5-15	1	新潟	8	4歳以上700万下	[抽](別定)	6	950	5	6	210	2	1	230	4				1-6	2360	12																							7.5 - 11.5 - 13.1 - 13.3 - 12.9 - 12.7 - 12.9 - 13.7 - 14.0	7.5 - 19.0 - 32.1 - 45.4 - 58.3 - 71.0 - 83.9 - 97.6 - 111.6 (7.5-7.5)
198804010802	芝	右	2000	曇	稍重	10:35	4歳未出走		1988-5-15	1	新潟	8	4歳未出走	(混)(馬齢)	4	1050	4	4	290	5	7	160	3	1.0	140	1.0	4-5	390	1																							12.6 - 12.2 - 12.7 - 12.8 - 12.7 - 12.5 - 12.5 - 12.6 - 11.9 - 12.3	12.6 - 24.8 - 37.5 - 50.3 - 63.0 - 75.5 - 88.0 - 100.6 - 112.5 - 124.8 (12.6-12.6)
198804010803	芝	右	1400	曇	稍重	11:00	4歳未出走		1988-5-15	1	新潟	8	4歳未出走	(馬齢)	1	530	3	1	140	3	7	130	2	13.0	130	1.0	1-5	580	2																							12.4 - 11.0 - 11.6 - 12.1 - 12.3 - 12.1 - 12.9	12.4 - 23.4 - 35.0 - 47.1 - 59.4 - 71.5 - 84.4 (12.4-12.4)
198804010804	芝	右	2000	曇	稍重	11:30	4歳未勝利		1988-5-15	1	新潟	8	4歳未勝利	牝(馬齢)	11	270	1	11	110	1	5	120	2	3.0	130	3.0	5-8	330	1																							12.9 - 12.5 - 12.5 - 12.7 - 12.5 - 12.3 - 12.7 - 12.6 - 11.9 - 12.2	12.9 - 25.4 - 37.9 - 50.6 - 63.1 - 75.4 - 88.1 - 100.7 - 112.6 - 124.8 (12.9-12.9)
198804010805	ダ	右	1200	曇	稍重	12:00	4歳未勝利		1988-5-15	1	新潟	8	4歳未勝利	(馬齢)	6	210	1	6	130	1	10	210	5	4.0	140	2.0	5-7	550	2																							12.4 - 11.4 - 12.0 - 12.5 - 13.0 - 13.6	12.4 - 23.8 - 35.8 - 48.3 - 61.3 - 74.9 (12.4-12.4)
198804010806	芝	右	1600	曇	稍重	13:00	4歳未勝利		1988-5-15	1	新潟	8	4歳未勝利	(馬齢)	6	2780	11	6	1,250	12	5	180	2	7.0	490	8.0	4-5	2860	15																							12.9 - 11.4 - 11.8 - 11.7 - 12.3 - 12.5 - 12.1 - 12.2	12.9 - 24.3 - 36.1 - 47.8 - 60.1 - 72.6 - 84.7 - 96.9 (12.9-12.9)
198804010807	芝	右	2200	曇	稍重	13:30	4歳以上400万下		1988-5-15	1	新潟	8	4歳以上400万下	(馬齢)	2	580	2	2	220	4	10	150	1	5.0	590	9.0	2-7	880	3																							12.7 - 11.4 - 12.6 - 12.5 - 12.5 - 12.4 - 12.7 - 12.5 - 12.4 - 12.4 - 12.9	12.7 - 24.1 - 36.7 - 49.2 - 61.7 - 74.1 - 86.8 - 99.3 - 111.7 - 124.1 - 137.0 (12.7-12.7)
198804010808	芝	右	1400	曇	稍重	14:05	4歳以上400万下		1988-5-15	1	新潟	8	4歳以上400万下	(馬齢)	12	2430	11	12	480	11	8	370	9	13.0	140	1.0	6-8	740	3																							12.1 - 10.7 - 11.3 - 11.9 - 12.8 - 12.3 - 12.4	12.1 - 22.8 - 34.1 - 46.0 - 58.8 - 71.1 - 83.5 (12.1-12.1)
198804010809	芝	右	2000	曇	稍重	14:40	胎内川特別 		1988-5-15	1	新潟	8	4歳以上400万下	(別定)	2	460	3	2	140	3	4	100	1	3.0	130	2.0	2-4	510	2																							13.0 - 12.9 - 13.0 - 13.0 - 12.4 - 12.3 - 12.2 - 12.2 - 11.8 - 11.9	13.0 - 25.9 - 38.9 - 51.9 - 64.3 - 76.6 - 88.8 - 101.0 - 112.8 - 124.7 (13.0-13.0)
198804020101	ダ	右	1000	晴	良	10:30	4歳未勝利		1988-8-13	2	新潟	1	4歳未勝利	(馬齢)	7	270	2	7	140	2	4	210	4	6.0	160	3.0	4-6	1500	9																							12.7 - 11.2 - 12.2 - 13.2 - 13.2	12.7 - 23.9 - 36.1 - 49.3 - 62.5 (12.7-12.7)
198804020102	芝	右	1200	晴	良	11:00	3歳新馬		1988-8-13	2	新潟	1	3歳新馬	(馬齢)	3	1050	4	3	220	4	1	120	1	10.0	560	9.0	1-3	620	3																							12.3 - 10.9 - 11.3 - 12.0 - 12.5 - 12.6	12.3 - 23.2 - 34.5 - 46.5 - 59.0 - 71.6 (12.3-12.3)
198804020103	芝	右	2000	晴	良	11:30	4歳未勝利		1988-8-13	2	新潟	1	4歳未勝利	(馬齢)	3	460	2	3	140	2	4	110	1	2.0	190	5.0	3-4	400	1																							12.7 - 11.5 - 12.4 - 12.8 - 12.1 - 12.0 - 12.1 - 12.3 - 11.9 - 11.9	12.7 - 24.2 - 36.6 - 49.4 - 61.5 - 73.5 - 85.6 - 97.9 - 109.8 - 121.7 (12.7-12.7)
198804020104	障		2800	晴	良	12:00	障害4歳以上未勝利		1988-8-13	2	新潟	1	障害4歳以上未勝利	(馬齢)	5	1730	7	5	410	7	10	220	3	1.0	230	4.0	5-8	4690	15																								
198804020105	芝	右	1600	晴	良	13:00	4歳未勝利		1988-8-13	2	新潟	1	4歳未勝利	牝(馬齢)	12	380	2	12	140	2	11	130	1	8.0	150	3.0	7-7	660	2																							12.0 - 11.1 - 11.2 - 11.6 - 12.3 - 12.4 - 12.5 - 12.7	12.0 - 23.1 - 34.3 - 45.9 - 58.2 - 70.6 - 83.1 - 95.8 (12.0-12.0)
198804020106	芝	右	1200	晴	良	13:30	4歳以上400万下		1988-8-13	2	新潟	1	4歳以上400万下	(馬齢)	3	190	1	3	100	1	1	120	2	6.0	200	4.0	1-3	230	1																							12.1 - 10.7 - 11.0 - 11.5 - 12.3 - 12.0	12.1 - 22.8 - 33.8 - 45.3 - 57.6 - 69.6 (12.1-12.1)
198804020107	芝	右	1200	晴	良	14:00	4歳以上400万下		1988-8-13	2	新潟	1	4歳以上400万下	(馬齢)	3	1160	4	3	230	4	4	160	3	9.0	150	2.0	3-4	1850	9																							12.1 - 10.7 - 11.1 - 11.8 - 11.9 - 11.8	12.1 - 22.8 - 33.9 - 45.7 - 57.6 - 69.4 (12.1-12.1)
198804020108	ダ	右	1200	晴	良	14:35	出雲崎特別 		1988-8-13	2	新潟	1	4歳以上400万下	(馬齢)	5	1230	7	5	270	6	4	230	4	2.0	170	2.0	4-5	3180	15																							12.1 - 11.3 - 11.7 - 12.6 - 13.9 - 13.0	12.1 - 23.4 - 35.1 - 47.7 - 61.6 - 74.6 (12.1-12.1)
198804020109	芝	右	1600	晴	良	15:10	万代特別 		1988-8-13	2	新潟	1	4歳以上400万下	(混)(馬齢)	7	270	1	7	120	1	1	230	7	10.0	140	2.0	1-7	1180	4																							12.2 - 11.7 - 11.7 - 11.8 - 12.2 - 12.2 - 11.4 - 12.0	12.2 - 23.9 - 35.6 - 47.4 - 59.6 - 71.8 - 83.2 - 95.2 (12.2-12.2)
198804020110	芝	右	1800	晴	良	15:45	月岡特別 		1988-8-13	2	新潟	1	4歳以上900万下	(別定)	1	160	1	1	110	1	13	250	4	3.0	200	3.0	1-8	690	3																							12.2 - 11.4 - 11.7 - 12.2 - 11.9 - 11.9 - 11.9 - 12.3 - 12.0	12.2 - 23.6 - 35.3 - 47.5 - 59.4 - 71.3 - 83.2 - 95.5 - 107.5 (12.2-12.2)
198804020201	芝	右	1000	晴	良	10:10	3歳新馬		1988-8-14	2	新潟	2	3歳新馬	(混)(馬齢)	4	110	1	4	100	1	5	290	5				4-5	770	4																							12.5 - 10.9 - 11.6 - 11.8 - 11.8	12.5 - 23.4 - 35.0 - 46.8 - 58.6 (12.5-12.5)
198804020202	芝	右	1200	晴	良	10:35	3歳未勝利		1988-8-14	2	新潟	2	3歳未勝利	[抽](馬齢)	5	210	1	5	120	1	13	150	2	1.0	270	6.0	4-8	360	1																							12.8 - 11.6 - 11.7 - 12.3 - 12.4 - 12.8	12.8 - 24.4 - 36.1 - 48.4 - 60.8 - 73.6 (12.8-12.8)
198804020203	ダ	右	1700	晴	良	11:00	4歳未勝利		1988-8-14	2	新潟	2	4歳未勝利	(馬齢)	10	210	1	10	120	1	12	120	2	6.0	1,180	11.0	7-8	280	1																							7.4 - 11.0 - 12.4 - 12.9 - 13.1 - 13.1 - 13.7 - 14.0 - 13.2	7.4 - 18.4 - 30.8 - 43.7 - 56.8 - 69.9 - 83.6 - 97.6 - 110.8 (7.4-7.4)
198804020204	芝	右	1200	晴	良	11:30	3歳新馬		1988-8-14	2	新潟	2	3歳新馬	牝(馬齢)	4	160	1	4	110	1	6	230	5	2.0	260	7.0	4-6	1130	5																							12.3 - 10.9 - 11.5 - 12.3 - 12.2 - 12.2	12.3 - 23.2 - 34.7 - 47.0 - 59.2 - 71.4 (12.3-12.3)
198804020205	芝	右	1400	晴	良	12:00	4歳未勝利		1988-8-14	2	新潟	2	4歳未勝利	(馬齢)	4	500	3	4	160	3	3	240	4	10.0	120	1.0	3-4	2850	11																							12.1 - 10.8 - 11.0 - 11.7 - 11.9 - 12.5 - 12.7	12.1 - 22.9 - 33.9 - 45.6 - 57.5 - 70.0 - 82.7 (12.1-12.1)
198804020206	芝	右	1800	晴	良	13:00	4歳未勝利		1988-8-14	2	新潟	2	4歳未勝利	(馬齢)	11	550	3	11	210	3	10	370	8	3.0	310	5.0	7-7	2550	16																							12.2 - 11.4 - 12.2 - 12.7 - 12.3 - 11.9 - 12.0 - 12.2 - 12.1	12.2 - 23.6 - 35.8 - 48.5 - 60.8 - 72.7 - 84.7 - 96.9 - 109.0 (12.2-12.2)
198804020207	芝	右	1400	晴	良	13:30	4歳未勝利		1988-8-14	2	新潟	2	4歳未勝利	(馬齢)	7	2350	8	7	450	9	2	130	1	8.0	170	3.0	2-6	490	1																							12.1 - 11.3 - 11.4 - 11.6 - 12.4 - 12.5 - 12.0	12.1 - 23.4 - 34.8 - 46.4 - 58.8 - 71.3 - 83.3 (12.1-12.1)
198804020208	ダ	右	1700	晴	良	14:00	4歳以上400万下		1988-8-14	2	新潟	2	4歳以上400万下	(馬齢)	6	9190	12	6	1,150	12	8	120	1	2.0	410	8.0	5-6	1480	6																							7.5 - 11.0 - 12.3 - 12.2 - 12.6 - 12.9 - 13.6 - 13.8 - 13.1	7.5 - 18.5 - 30.8 - 43.0 - 55.6 - 68.5 - 82.1 - 95.9 - 109.0 (7.5-7.5)
198804020209	芝	右	2000	晴	良	14:35	豊栄特別 		1988-8-14	2	新潟	2	4歳以上400万下	(馬齢)	1	2620	11	1	570	11	8	150	1	4.0	450	9.0	1-5	5130	22																							12.3 - 11.4 - 11.6 - 11.6 - 11.9 - 11.9 - 12.4 - 12.5 - 12.4 - 12.5	12.3 - 23.7 - 35.3 - 46.9 - 58.8 - 70.7 - 83.1 - 95.6 - 108.0 - 120.5 (12.3-12.3)
198804020210	芝	右	1400	晴	良	15:10	飯豊特別 		1988-8-14	2	新潟	2	4歳以上900万下	牝(別定)	1	930	6	1	260	5	7	660	8	9.0	790	9.0	1-7	2910	14																							11.8 - 10.9 - 11.0 - 11.4 - 11.6 - 12.2 - 12.4	11.8 - 22.7 - 33.7 - 45.1 - 56.7 - 68.9 - 81.3 (11.8-11.8)
198804020211	芝	右	1800	晴	良	15:45	BSN杯 		1988-8-14	2	新潟	2	4歳以上1400万下	(混)(ハンデ)	7	790	4	7	310	4	10	480	9	4.0	470	7.0	6-7	420	1																							12.5 - 11.4 - 11.5 - 11.7 - 11.8 - 11.6 - 11.8 - 12.1 - 12.7	12.5 - 23.9 - 35.4 - 47.1 - 58.9 - 70.5 - 82.3 - 94.4 - 107.1 (12.5-12.5)
198804020212	芝	右	1600	晴	良	16:20	4歳以上400万下		1988-8-14	2	新潟	2	4歳以上400万下	(馬齢)	9	550	2	9	230	4	12	850	12	16.0	200	2.0	5-6	4110	21																							12.0 - 11.2 - 11.2 - 11.2 - 12.0 - 12.0 - 12.3 - 12.8	12.0 - 23.2 - 34.4 - 45.6 - 57.6 - 69.6 - 81.9 - 94.7 (12.0-12.0)
198804020301	芝	右	1000	晴	良	11:00	3歳未勝利		1988-8-20	2	新潟	3	3歳未勝利	(混)(馬齢)	10	140	1	10	120	1	3	290	6	7.0	1,210	9.0	3-8	890	4																							12.0 - 10.9 - 11.3 - 11.9 - 11.4	12.0 - 22.9 - 34.2 - 46.1 - 57.5 (12.0-12.0)
198804020302	ダ	右	1200	晴	良	11:30	4歳未勝利		1988-8-20	2	新潟	3	4歳未勝利	牝(馬齢)	7	120	1	7	100	1	2	100	2	1.0	160	4.0	2-7	140	1																							12.0 - 11.3 - 11.7 - 12.4 - 13.7 - 13.6	12.0 - 23.3 - 35.0 - 47.4 - 61.1 - 74.7 (12.0-12.0)
198804020303	芝	右	1000	晴	良	12:00	3歳新馬		1988-8-20	2	新潟	3	3歳新馬	(馬齢)	4	2240	6	4	330	6	1	130	1	3.0	230	5.0	1-4	3460	11																							12.2 - 10.6 - 11.4 - 12.2 - 12.2	12.2 - 22.8 - 34.2 - 46.4 - 58.6 (12.2-12.2)
198804020304	芝	右	2000	晴	良	13:00	4歳未勝利		1988-8-20	2	新潟	3	4歳未勝利	(馬齢)	4	490	3	4	170	2	10	300	7	5.0	180	3.0	4-8	2220	12																							12.7 - 11.9 - 12.2 - 12.5 - 12.1 - 11.7 - 12.0 - 12.1 - 12.7 - 12.6	12.7 - 24.6 - 36.8 - 49.3 - 61.4 - 73.1 - 85.1 - 97.2 - 109.9 - 122.5 (12.7-12.7)
198804020305	芝	右	1600	晴	良	13:30	4歳未勝利		1988-8-20	2	新潟	3	4歳未勝利	(馬齢)	9	350	2	9	160	2	10	520	8	12.0	800	12.0	7-7	3400	10																							12.4 - 11.6 - 11.6 - 11.6 - 12.2 - 12.4 - 12.3 - 12.4	12.4 - 24.0 - 35.6 - 47.2 - 59.4 - 71.8 - 84.1 - 96.5 (12.4-12.4)
198804020306	芝	右	1800	晴	良	14:00	春日山特別 		1988-8-20	2	新潟	3	4歳以上400万下	(別定)	4	180	1	4	120	1	2	200	3				2-4	450	2																							12.6 - 12.0 - 12.4 - 12.4 - 12.3 - 11.9 - 11.6 - 11.9 - 12.0	12.6 - 24.6 - 37.0 - 49.4 - 61.7 - 73.6 - 85.2 - 97.1 - 109.1 (12.6-12.6)
198804020307	ダ	右	1700	晴	良	14:35	4歳以上400万下		1988-8-20	2	新潟	3	4歳以上400万下	(馬齢)	2	850	4	2	280	4	10	440	8	8.0	780	10.0	2-7	1240	5																							7.5 - 11.2 - 12.5 - 13.1 - 12.9 - 12.5 - 13.3 - 14.2 - 13.4	7.5 - 18.7 - 31.2 - 44.3 - 57.2 - 69.7 - 83.0 - 97.2 - 110.6 (7.5-7.5)
198804020401	ダ	右	1200	晴	良	10:30	3歳未勝利		1988-8-21	2	新潟	4	3歳未勝利	[抽](馬齢)	9	650	4	9	190	4	11	160	3	6.0	110	1.0	7-8	730	3																							12.6 - 11.9 - 12.6 - 13.2 - 14.2 - 14.4	12.6 - 24.5 - 37.1 - 50.3 - 64.5 - 78.9 (12.6-12.6)
198804020402	芝	右	1000	晴	良	11:00	3歳新馬		1988-8-21	2	新潟	4	3歳新馬	(馬齢)	7	1500	7	7	260	7	10	100	1	4.0	130	2.0	6-7	930	3																							12.2 - 10.9 - 11.3 - 11.6 - 12.0	12.2 - 23.1 - 34.4 - 46.0 - 58.0 (12.2-12.2)
198804020403	芝	右	1200	晴	良	11:30	3歳新馬		1988-8-21	2	新潟	4	3歳新馬	(馬齢)	6	1320	6	6	320	7	4	280	4	2.0	140	1.0	4-6	6840	22																							12.0 - 10.9 - 11.1 - 11.8 - 12.4 - 12.4	12.0 - 22.9 - 34.0 - 45.8 - 58.2 - 70.6 (12.0-12.0)
198804020404	障		2800	晴	良	12:00	障害4歳以上オープン		1988-8-21	2	新潟	4	障害4歳以上オープン	(別定)	6	210	1	6	160	1	3	430	6				3-6	1440	6																								
198804020501	芝	右	1200	晴	良	10:30	3歳未勝利		1988-8-27	2	新潟	5	3歳未勝利	[抽](馬齢)	6	480	3	6	160	3	5	470	6	3.0	130	2.0	4-5	3720	14																							12.2 - 11.0 - 11.5 - 12.2 - 12.9 - 12.6	12.2 - 23.2 - 34.7 - 46.9 - 59.8 - 72.4 (12.2-12.2)
198804020502	ダ	右	1700	晴	良	11:00	4歳未勝利		1988-8-27	2	新潟	5	4歳未勝利	(馬齢)	12	130	1	12	110	1	1	150	3	2.0	300	6.0	1-8	310	1																							7.6 - 11.0 - 13.0 - 13.0 - 13.4 - 12.9 - 13.1 - 13.5 - 13.8	7.6 - 18.6 - 31.6 - 44.6 - 58.0 - 70.9 - 84.0 - 97.5 - 111.3 (7.6-7.6)
198804020503	芝	右	1800	晴	良	11:30	4歳未勝利		1988-8-27	2	新潟	5	4歳未勝利	(馬齢)	6	910	2	6	270	4	3	910	10	7.0	850	9.0	3-6	14050	25																							12.2 - 11.2 - 12.3 - 13.0 - 12.1 - 12.1 - 12.3 - 11.9 - 12.1	12.2 - 23.4 - 35.7 - 48.7 - 60.8 - 72.9 - 85.2 - 97.1 - 109.2 (12.2-12.2)
198804020504	障		2800	晴	良	12:00	障害4歳以上未勝利		1988-8-27	2	新潟	5	障害4歳以上未勝利	(混)(馬齢)	3	880	3	3	150	2	5	110	1	1.0	500	8.0	3-5	420	2																								
