日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey	field	distance	weight	gain	bounty
2022/01/09	晴	10	13	6	8	5.0	3	6	53.0	良	1:34.4	0.2	2-4-5	35.0-35.3	35.0	中山	202206010310	若潮S(3勝クラス)	202206010310	01122	芝	1600	486	6	0.0
2021/12/12	晴	10	13	7	10	8.5	4	3	53.0	良	1:48.6	0.2	2-2-2-1	37.6-34.7	34.8	中山	202106050410	常総S(3勝クラス)	202106050410	01122	芝	1800	480	2	464.1
2021/10/02	晴	11	13	8	12	14.0	6	2	52.0	良	1:34.4	0.1	2-2-2	36.0-34.6	34.6	中山	202106040811	秋風S(3勝クラス)	202106040811	01096	芝	1600	478	2	738.2
2021/09/19	晴	10	15	3	4	11.1	6	11	55.0	良	1:47.7	0.8	1-1-1-1	36.7-35.1	35.9	中山	202106040410	レインボーS(3勝クラス)	202106040410	01096	芝	1800	476	10	0.0
2021/07/11	曇	11	16	1	2	12.9	6	9	55.0	稍	1:49.7	1.1	3-3-3-7	36.8-35.7	36.5	函館	202102010411	五稜郭S(3勝クラス)	202102010411	01096	芝	1800	466	-8	0.0
2021/03/21	雨	9	15	7	13	30.6	10	4	55.0	重	1:51.4	0.3	3-3-3-2	36.5-37.6	37.0	中山	202106020809	スピカS(3勝クラス)	202106020809	01179	芝	1800	474	-4	270.0
2021/01/16	晴	12	14	7	11	18.5	6	1	54.0	良	1:48.3	-0.3	2-2-2-2	36.4-36.4	35.8	中山	202106010512	4歳以上2勝クラス	202106010512	01096	芝	1800	478	2	1100.0
2020/11/21	晴	9	16	4	8	35.4	8	9	54.0	良	1:38.5	1.6	9-9	33.8-37.8	38.3	東京	202005050509	西湖特別(2勝クラス)	202005050509	01122	ダ	1600	476	10	0.0
2020/07/05	曇	11	12	5	6	126.0	12	8	51.0	稍	1:49.1	1.8	12-12-11-11	35.4-35.8	36.6	福島	202003020211	ラジオNIKKEI賞(G3)	202003020211	00733	芝	1800	466	-2	0.0
2020/06/10	晴	11	14	6	10	19.2	7	8	54.0	良	2:18.3	2.0	1-1-1-1	29.9-39.3	41.3	川崎	202045061011	関東オークス【指定交(G2)	movie.html?race_id=202045061011	01122	ダ	2100	468	0	0.0
2020/02/15	曇	11	14	7	11	67.6	9	9	54.0	良	1:34.8	0.8	4-4	34.3-36.3	34.9	東京	202005010511	デイリー杯クイーンC(G3)	202005010511	01043	芝	1600	468	-4	0.0
2020/01/18	小雨	9	16	8	15	24.3	9	1	54.0	稍	1:36.8	-0.1	10-5-6	36.0-36.2	35.8	中山	202006010609	菜の花賞(1勝クラス)	202006010609	05575	芝	1600	472	10	1047.1
2019/08/31	曇	11	12	8	12	90.6	11	12	54.0	稍	1:53.5	3.1	2-2-2-10	36.0-37.3	40.3	札幌	201901020511	札幌2歳S(G3)	201901020511	01170	芝	1800	462	-8	0.0
2019/08/04	晴	5	9	5	5	9.6	3	1	53.0	良	1:52.3	-0.1	1-1-1-1	38.5-34.9	34.9	札幌	201901010405	2歳新馬	201901010405	01170	芝	1800	470	0	700.0
