rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	6	7		サーワシントン	セ5	56.0		竹吉徹	1:31.0		6-6-3-1	38.9	2.9	2	463	-1		山下定文		角田喜継	24.0
2	7	8		ウィキャン	牝4	54.0		山下裕貴	1:31.4	2.0	3-4-5-5	39.3	110.8	9	438	4		池田忠好		太田雅貴	7.2
3	8	11		コールオンミー	牝5	54.0		真島正徳	1:31.4	ハナ	2-2-2-2	39.7	139.7	10	447	-2		三小田幸		北原大史	2.4
4	5	5		カーヴェドロワ	牡4	56.0		山口勲	1:31.7	1.1/2	5-5-4-4	39.6	12.1	5	479	-3		平山宏秀		北原大史	1.4
5	4	4		キュプリーヌス	牝4	54.0		村松翔太	1:31.8	1/2	8-7-8-6	39.2	14.9	6	409	1		渡辺博文		広富牧場	1.0
6	6	6		クラウンジョイア	牡5	54.0		出水拓人	1:32.6	4.0	7-8-7-8	40.1	7.2	4	476	0		手島勝利		サンエツ企画（有）	
7	2	2		フォレルスケット	牝5	54.0		鮫島克也	1:32.7	1/2	1-1-1-3	41.0	2.5	1	444	6		大島静夫		成富直行	
8	3	3		アソボー	牡4	56.0		長田進仁	1:32.8	クビ	4-3-6-7	40.5	7.0	3	458	-2		中野博		下川明	
9	8	10		プリンセスライン	牝5	54.0		吉田順治	1:33.5	4.0	9-10-9-9	39.8	20.4	7	450	-4		三小田幸		古倉正一	
10	7	9		ベルノート	牝4	54.0		田中直人	1:33.9	2.0	11-11-11-11	39.6	214.2	11	405	-3		山田義人		成富直行	
11	1	1		イチザサムライ	セ7	56.0		川島拓	1:34.0	3/4	10-9-10-10	40.3	60.6	8	493	-4		山下定文		末次純男	
