着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1	5	5	---	4.0	1999500650	牝	7	483.0	6.0	53	92.0	0	1-1-1		a007d	05542	x000f8	20.0	200648010101
2	7	7	---	1.0	2001500332	牡	5	515.0	1.0	54	92.4	2	3-3-2		05196	05155	277009	5.2	200648010101
3	1	1	---	2.0	1998500740	牝	8	444.0	-1.0	53	92.4	クビ	5-4-4		05194	05368	x006c3	2.2	200648010101
4	8	8	---	5.0	2002500206	牡	4	490.0	-8.0	55	92.4	アタマ	4-5-3		05171	a022d	173008	1.6	200648010101
5	2	2	---	6.0	1999500255	牝	7	478.0	0.0	53	93.7	6	6-6-6		a0036	a01f6	277009	0.0	200648010101
6	3	3	---	3.0	2001500238	牡	5	480.0	2.0	55	93.7	クビ	7-7-7		05435	a01f6	277009	0.0	200648010101
7	6	6	---	7.0	1999500947	牝	7	450.0	-1.0	53	94.6	4	2-2-5		05111	05200	x02789	0.0	200648010101
8	4	4	---	8.0	1997500927	牝	9	431.0	-3.0	53	95.6	5	8-8-8		05370	00823	487008	0.0	200648010101
1	6	6	---	2.0	2003106442	牝	3	414.0	-2.0	53	92.4	0	1-1-1		05111	05279	x0095b	40.0	200648010102
2	8	9	---	1.0	2003104223	牝	3	440.0	5.0	53	92.8	2	3-3-2		05053	05397	x04d9f	10.4	200648010102
3	8	8	---	4.0	2003100582	牝	3	419.0	-9.0	53	93.0	1.1/2	6-6-4		00839	05357	x03688	4.4	200648010102
4	2	2	---	6.0	2003106342	牝	3	432.0	-5.0	53	93.1	1/2	2-2-3		05086	05300	x05043	3.2	200648010102
5	1	1	---	3.0	2003101057	牡	3	459.0	-5.0	55	93.2	1/2	4-4-5		05171	05193	976002	0.0	200648010102
6	3	3	---	7.0	2003106898	牝	3	423.0	2.0	53	94.1	4	5-5-7		a0036	00849	x03581	0.0	200648010102
7	5	5	---	5.0	2003100540	牝	3	412.0	-2.0	50	94.2	1/2	8-8-6		05406	05300	x01cde	0.0	200648010102
8	7	7	---	9.0	2003107239	牝	3	417.0	-2.0	53	95.5	6	9-9-9		05435	05490	x03d7e	0.0	200648010102
9	4	4	---	8.0	2003100221	牝	3	407.0	-2.0	53	95.7	1.1/2	7-7-8		a016d	05490	x05043	0.0	200648010102
1	4	4	---	5.0	2003104039	牝	3	437.0	4.0	53	92.1	0	1-1-1		05245	a022c	x006e7	40.0	200648010103
2	3	3	---	1.0	2003100859	牡	3	495.0	9.0	55	92.3	1	2-2-2		05053	05214	108009	10.4	200648010103
3	2	2	---	3.0	2003106167	牝	3	446.0	3.0	53	92.5	1.1/2	4-4-4		a016d	05346	226007	4.4	200648010103
4	5	5	---	7.0	2003105909	牝	3	436.0	3.0	53	92.5	クビ	3-3-3		05171	05486	x02ed8	3.2	200648010103
5	6	6	---	8.0	2003104349	牝	3	405.0	-1.0	53	93.6	5	6-5-5		00418	05486	499007	0.0	200648010103
6	8	10	---	6.0	2003107482	牝	3	407.0	-4.0	52	93.8	1	10-10-9		05196	05185	570001	0.0	200648010103
7	8	9	---	2.0	2003105795	牝	3	449.0	6.0	53	93.8	クビ	9-8-8		00839	05212	x03688	0.0	200648010103
8	7	8	---	9.0	2003101291	牡	3	453.0	0.0	55	94.3	2.1/2	7-7-7		05370	00823	x00952	0.0	200648010103
9	7	7	---	4.0	2003106315	牡	3	466.0	-1.0	55	94.4	1/2	5-6-6		05086	05263	959800	0.0	200648010103
10	1	1	---	10.0	2003103678	牝	3	436.0	1.0	53	94.5	3/4	8-9-10		05111	05279	x000dd	0.0	200648010103
1	2	2	---	2.0	2002104239	牝	4	454.0	3.0	52	91.5	0	1-1-1		05196	05185	570001	20.0	200648010104
2	1	1	---	6.0	2001104502	牡	5	468.0	-5.0	52	91.8	1.1/2	4-4-3		05458	05542	250008	5.2	200648010104
3	6	6	---	5.0	2002101736	牝	4	450.0	-1.0	53	92.0	1.1/2	3-3-2		05245	05507	x006f1	2.2	200648010104
4	5	5	---	4.0	2002101415	牝	4	455.0	4.0	53	92.8	4	2-2-4		05370	05281	x02d6b	1.6	200648010104
5	4	4	---	7.0	2001100659	牝	5	450.0	2.0	53	92.8	クビ	8-7-5		05160	05131	127007	0.0	200648010104
6	8	8	---	3.0	2000104533	牝	6	424.0	4.0	53	93.4	3	7-6-6		a0036	00849	x0532d	0.0	200648010104
7	3	3	---	1.0	2002104125	牝	4	465.0	3.0	53	93.5	1/2	6-8-7		00839	05604	757008	0.0	200648010104
8	7	7	---	8.0	2001106168	牝	5	400.0	-3.0	53	94.7	6	5-5-8		05086	05300	x01db5	0.0	200648010104
1	5	5	---	1.0	2002103079	セ	4	491.0	0.0	55	91.4	0	2-2-1		05086	05242	705006	25.0	200648010105
2	1	1	---	5.0	2002104144	牝	4	467.0	14.0	53	91.7	1.1/2	4-5-4		05171	05486	741006	6.5	200648010105
3	2	2	---	8.0	2002104408	牝	4	413.0	2.0	53	92.0	1.1/2	7-8-6		a0032	00865	x006e6	2.7	200648010105
4	7	7	---	2.0	2002102913	牡	4	454.0	5.0	55	92.0	クビ	8-6-7		05122	05408	x0108c	2.0	200648010105
