日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey	field	distance	weight	gain	bounty
2022/01/08	晴	12	16	1	2	34.4	12	4	55.0	良	1:12.3	0.4	10-8	35.0-36.9	36.2	中京	202207010212	4歳以上1勝クラス	202207010212	01180	ダ	1200	446	-2	120.0
2021/12/18	晴	12	13	1	1	127.1	12	6	52.0	重	1:24.3	1.1	11-11	35.2-35.9	35.9	阪神	202109060512	3歳以上1勝クラス	202109060512	01191	ダ	1400	448	2	0.0
2021/10/30	晴	6	13	5	6	23.4	9	11	52.0	良	1:13.3	1.2	7-7	35.6-36.5	36.9	阪神	202109040706	3歳以上1勝クラス	202109040706	01186	ダ	1200	446	2	0.0
2021/10/10	晴	7	12	5	5	159.8	12	5	52.0	良	1:12.8	0.7	6-7	35.6-36.5	36.5	阪神	202109040207	3歳以上1勝クラス	202109040207	01186	ダ	1200	444	6	76.0
2021/04/07	晴	11	10	7	7	14.1	7	5	55.0	重	1:29.9	0.7	3-3-4	0.0-40.3	40.3	名古屋	202148040711	名古屋CCジュピター	movie.html?race_id=202148040711	05489	ダ	1400	438	-2	6.4
2021/01/23	雨	7	16	5	10	16.1	7	11	55.0	稍	1:13.7	1.2	8-7	35.6-36.9	37.7	中京	202107010707	4歳以上1勝クラス	202107010707	00732	ダ	1200	440	2	0.0
2021/01/10	晴	12	16	4	8	70.7	11	5	55.0	良	1:12.9	0.6	8-7	35.1-37.2	36.9	中京	202107010312	4歳以上1勝クラス	202107010312	00732	ダ	1200	438	4	76.0
2020/12/20	晴	7	16	8	16	147.8	13	6	55.0	良	1:13.1	0.7	9-8	34.9-37.5	37.1	阪神	202009060607	3歳以上1勝クラス	202009060607	01125	ダ	1200	434	-4	0.0
2020/11/14	晴	7	16	8	16	170.0	15	15	55.0	良	1:26.3	1.3	3-4	34.5-38.3	39.4	阪神	202009050307	3歳以上1勝クラス	202009050307	01125	ダ	1400	438	6	0.0
2020/10/04	曇	8	16	2	4	84.6	13	12	55.0	良	1:25.4	0.9	8-6	34.6-37.7	38.0	中京	202007020908	3歳以上1勝クラス	202007020908	01125	ダ	1400	432	-5	0.0
2020/09/03	曇	11	8	8	9	2.9	2	3	55.0	不	1:31.5	2.4	3-2-3	0.0-39.4	41.5	名古屋	202048090311	名古屋CCヴェスタ賞	movie.html?race_id=202048090311	05408	ダ	1400	437	-3	12.2
2020/07/04	曇	8	14	3	4	64.5	10	13	55.0	不	1:12.1	1.7	5-9	34.7-35.7	36.9	阪神	202009040108	3歳以上1勝クラス	202009040108	00732	ダ	1200	440	10	0.0
2020/04/18	曇	8	16	5	9	6.8	4	10	52.0	不	1:24.8	1.1	6-6	34.1-37.7	38.2	阪神	202009020708	4歳以上1勝クラス	202009020708	01182	ダ	1400	430	2	0.0
2020/03/28	曇	7	10	8	9	25.6	8	2	55.0	重	1:24.9	0.2	4-4	34.9-37.7	37.6	阪神	202009020107	4歳以上1勝クラス	202009020107	01125	ダ	1400	428	6	300.0
2020/02/23	晴	7	14	7	11	26.1	9	11	54.0	良	1:51.9	1.4	2-2-2-3	37.6-35.5	36.9	小倉	202010011207	4歳以上1勝クラス	202010011207	01154	芝	1800	422	6	0.0
2019/11/09	晴	7	16	5	10	31.2	12	15	51.0	良	1:26.7	2.1	5-5	35.2-37.2	38.6	京都	201908050307	3歳以上1勝クラス	201908050307	01176	ダ	1400	416	-13	0.0
2019/10/03	曇	7	10	4	4	1.4	1	1	55.0	良	1:29.8	-2.1	1-1-1-1	0.0-38.5	38.5	園田	201950100307	C2一	movie.html?race_id=201950100307	a029e	ダ	1400	429	9	35.0
2019/09/12	晴	8	10	2	2	1.9	1	1	54.0	良	1:31.3	-0.6	3-3-3-2	0.0-40.4	40.0	園田	201950091208	C2一	movie.html?race_id=201950091208	a029e	ダ	1400	420	0	35.0
2019/08/10	晴	6	16	5	10	6.2	2	7	54.0	良	1:48.4	1.4	10-11-5-2	35.4-35.4	36.5	小倉	201910020506	3歳未勝利	201910020506	01018	芝	1800	420	-2	0.0
2019/07/14	曇	2	12	6	7	3.0	1	2	54.0	不	2:06.2	0.3	3-3-4-4	37.6-36.0	36.1	中京	201907030602	3歳未勝利	201907030602	01018	芝	2000	422	-4	200.0
2019/04/29	曇	4	14	4	5	3.1	2	4	54.0	良	1:48.0	0.3	11-6	35.3-35.9	34.9	京都	201908030404	3歳未勝利	201908030404	01019	芝	1800	426	-2	75.0
2019/04/13	晴	4	16	1	1	3.4	2	4	54.0	良	2:02.1	0.2	5-3-2-2	36.0-35.7	35.9	阪神	201909020704	3歳未勝利	201909020704	01019	芝	2000	428	2	75.0
2019/03/16	曇	5	13	6	8	8.1	3	2	54.0	稍	2:03.3	0.0	4-4-4-3	36.9-37.2	36.1	阪神	201909010705	3歳未勝利	201909010705	01019	芝	2000	426	0	200.0
2019/03/03	曇	5	16	6	12	57.7	10	6	54.0	良	1:34.9	0.9	2-2	35.3-35.2	36.0	阪神	201909010405	3歳未勝利	201909010405	01034	芝	1600	426	6	0.0
2018/11/03	晴	3	16	1	1	99.2	10	6	54.0	良	1:35.4	0.7	4-4	35.4-35.1	35.5	京都	201808050103	2歳未勝利	201808050103	01034	芝	1600	420	0	0.0
2018/10/20	晴	5	18	7	14	53.1	8	6	54.0	良	1:23.1	0.4	6-6	35.0-35.7	35.8	京都	201808040605	2歳新馬	201808040605	00732	芝	1400	420	0	0.0
