waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2019101685	ドンフクリン	牡3	56.0	01117	丸田	01087	庄野	454	4
2	2	2019105913	ライラボンド	牡3	56.0	01142	長岡	01110	清水久	512	8
3	3	2019100252	マルモリスペシャル	牡3	56.0	01019	秋山真	01065	大橋	522	-12
4	4	2019103831	スズカワールド	牡3	56.0	01125	国分優	01065	大橋	500	-4
5	5	2019105855	タマモサウルス	牡3	56.0	01147	城戸	01049	南井	438	2
5	6	2019103064	アランチャータ	牝3	54.0	01015	古川吉	01168	上村	450	-8
6	7	2019106734	クアトロフォンテ	牡3	56.0	01018	和田竜	01129	高橋忠	454	-6
6	8	2019102502	サエールフェイス	牝3	54.0	01034	酒井	01140	石橋	472	4
7	9	2019100631	フォーチュンテラー	牡3	56.0	00732	幸	01138	浜田	470	0
7	10	2019101752	ヒロノシュン	セ3	56.0	01141	中井	01003	川村	488	-10
8	11	2019105819	バンドールロゼ	牡3	56.0	01116	藤岡康	01083	松永昌	468	0
8	12	2019102521	スマートラプター	牡3	53.0	01199	角田河	01028	西園正	508	-4
