日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey_id	jockey_name	field	distance	weight	gain	bounty
2022/01/16	曇	5	9	8	8	5.2	3	4	53.0	良	1:25.8	0.0	1-1-1-1	0.0-37.9	37.9	佐賀	202255011605	初空月賞	movie.html?race_id=202255011605	a04aa	加茂飛翔	ダ	1300	473	5	2.6
2021/12/11	晴	2	8	3	3	4.1	2	5	56.0	稍	1:35.0	1.5	1-1-1-1	0.0-41.5	43.0	佐賀	202155121102	季冬賞	movie.html?race_id=202155121102	05147	長田進仁	ダ	1400	468	5	2.0
2021/11/01	晴	9	9	3	3	83.0	6	7	56.0	良	1:32.5	2.1	4-5-5	0.0-38.4	40.2	名古屋	202148110109	アンタレス特別	movie.html?race_id=202148110109	a0292	丸山真一	ダ	1400	463	0	0.0
2021/10/20	晴	12	10	7	7	33.0	6	10	56.0	良	1:33.0	3.7	4-6-7	0.0-38.8	41.6	名古屋	202148102012	オリオン座特別	movie.html?race_id=202148102012	a0292	丸山真一	ダ	1400	463	1	0.0
2021/09/28	晴	10	11	4	4	13.3	5	3	56.0	重	1:45.3	0.5	1-1-1	0.0-40.4	40.9	名古屋	202148092810	カシオペア座特別	movie.html?race_id=202148092810	a0292	丸山真一	ダ	1600	462	0	9.9
2021/09/15	晴	7	10	7	7	20.3	9	1	56.0	稍	1:43.6	-0.1	1-1-1	0.0-38.3	38.3	名古屋	202148091507	伊藤歩生誕&LEON	movie.html?race_id=202148091507	a0292	丸山真一	ダ	1600	462	8	36.0
2021/09/01	晴	8	10	5	5	42.4	7	7	56.0	良	1:31.9	1.9	8-10-10	0.0-39.6	39.1	名古屋	202148090108	B4組	movie.html?race_id=202148090108	a0292	丸山真一	ダ	1400	454	0	0.0
2021/08/04	晴	8	9	8	9	88.8	7	9	56.0	良	1:48.5	3.6	2-2-5	0.0-37.8	41.3	名古屋	202148080408	B3組	movie.html?race_id=202148080408	05557	加藤聡一	ダ	1600	454	-2	0.0
2021/07/21	晴	8	9	4	4	23.0	5	7	56.0	良	1:47.9	4.1	7-7-7	0.0-38.5	39.8	名古屋	202148072108	B4組	movie.html?race_id=202148072108	a02e0	村上弘樹	ダ	1600	456	0	0.0
2021/07/08	曇	10	10	7	7	49.5	9	8	56.0	不	1:32.4	2.7	9-10-10	0.0-39.2	39.8	名古屋	202148070810	B3組	movie.html?race_id=202148070810	a0292	丸山真一	ダ	1400	456	2	0.0
2021/06/02	曇	10	8	3	3	18.4	6	8	53.0	良	1:47.5	3.6	6-7-8	0.0-38.9	40.7	名古屋	202148060210	麦笛特別	movie.html?race_id=202148060210	a0487	塚本征吾	ダ	1600	454	-1	0.0
2021/05/18	小雨	10	10	1	1	12.7	3	10	53.0	稍	1:32.2	2.7	1-1-3	0.0-38.0	40.7	名古屋	202148051810	草笛特別	movie.html?race_id=202148051810	a0487	塚本征吾	ダ	1400	455	-1	0.0
2021/05/04	晴	8	10	4	4	24.5	5	7	56.0	良	1:45.8	1.8	8-9-8	0.0-38.1	37.9	名古屋	202148050408	苗代特別	movie.html?race_id=202148050408	a0292	丸山真一	ダ	1600	456	-2	0.0
2021/04/19	晴	10	9	8	9	5.2	3	6	56.0	重	1:31.7	1.2	2-2-3	0.0-39.3	40.4	名古屋	202148041910	春風特別	movie.html?race_id=202148041910	a0292	丸山真一	ダ	1400	458	-4	0.0
2021/04/05	晴	9	11	7	9	30.1	6	10	56.0	重	1:47.2	3.6	7-9-11	0.0-39.8	42.6	名古屋	202148040509	土筆特別	movie.html?race_id=202148040509	a0292	丸山真一	ダ	1600	462	2	0.0
2021/03/09	曇	12	12	6	7	3.7	2	8	56.0	重	1:32.2	1.4	2-2-2	0.0-38.9	40.2	名古屋	202148030912	ワカメ特別	movie.html?race_id=202148030912	a0292	丸山真一	ダ	1400	460	0	0.0
2021/02/22	晴	10	10	8	9	5.7	3	1	56.0	良	1:45.7	-0.1	1-1-1	0.0-40.4	40.4	名古屋	202148022210	雨水特別	movie.html?race_id=202148022210	a0292	丸山真一	ダ	1600	460	-2	48.0
2021/01/27	晴	9	11	3	3	3.1	1	1	56.0	不	1:30.3	-0.8	1-1-1	0.0-38.8	38.8	名古屋	202148012709	B3組	movie.html?race_id=202148012709	a0292	丸山真一	ダ	1400	462	-4	32.0
2021/01/13	晴	9	9	8	8	54.6	8	4	56.0	良	1:47.0	2.7	4-3-3	0.0-40.0	42.1	名古屋	202148011309	くじゃく座特別	movie.html?race_id=202148011309	a0292	丸山真一	ダ	1600	466	4	5.6
2021/01/01	晴	7	11	6	7	11.5	4	1	56.0	稍	1:32.7	-0.1	1-1-1	0.0-40.5	40.5	名古屋	202148010107	さな夢賞ことり大神祭	movie.html?race_id=202148010107	05557	加藤聡一	ダ	1400	462	-1	32.0
