日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey	field	distance	weight	gain	bounty
2021/07/03	曇	12	16	4	8	107.5	14	16	55.0	稍	1:12.4	4.2	15-15	31.0-37.2	39.5	福島	202103010112	3歳以上1勝クラス	202103010112	01150	ダ	1150	446	-4	0.0
2021/05/02	曇	7	9	8	8	119.9	9	6	55.0	稍	1:26.2	1.4	4-4	34.2-38.2	39.4	阪神	202109021207	4歳以上1勝クラス	202109021207	01163	ダ	1400	450	2	0.0
2021/04/11	晴	12	15	3	6	71.4	11	15	55.0	良	1:13.9	2.5	10-10	34.6-36.8	38.0	中山	202106030612	4歳以上1勝クラス	202106030612	01096	ダ	1200	448	2	0.0
2021/01/16	晴	7	16	5	10	20.4	7	9	55.0	良	1:14.1	2.0	12-10	35.3-36.8	37.6	中山	202106010507	4歳以上1勝クラス	202106010507	01122	ダ	1200	446	0	0.0
2020/12/05	小雨	7	16	5	9	18.5	7	14	55.0	稍	1:13.3	2.1	11-12	34.2-37.0	37.8	中山	202006050107	3歳以上1勝クラス	202006050107	01109	ダ	1200	446	-2	0.0
2020/11/14	晴	8	16	1	1	26.8	11	2	55.0	良	1:09.8	0.2	13-9	31.5-38.1	36.9	福島	202003030508	3歳以上1勝クラス	202003030508	01109	ダ	1150	448	6	300.0
2020/10/31	晴	8	15	1	1	258.9	14	2	55.0	良	1:09.5	0.1	13-11	31.6-37.8	36.4	福島	202003030108	3歳以上1勝クラス	202003030108	01109	ダ	1150	442	-4	300.0
2020/10/03	晴	8	16	8	16	198.4	14	15	55.0	良	1:13.9	1.7	13-15	35.1-37.1	37.9	中山	202006040808	3歳以上1勝クラス	202006040808	01051	ダ	1200	446	0	0.0
2020/04/19	曇	10	16	5	9	216.1	16	16	55.0	重	1:14.4	3.5	15-16	33.8-37.1	38.7	福島	202003010410	医王寺特別(1勝クラス)	202003010410	01161	芝	1200	446	2	0.0
2020/03/20	晴	7	16	4	7	39.7	10	11	53.0	良	1:12.6	1.0	10-11	33.6-38.0	38.1	中山	202006020707	4歳以上1勝クラス	202006020707	01167	ダ	1200	444	2	0.0
2020/01/18	小雪	8	16	4	8	90.9	12	7	54.0	稍	1:12.6	0.9	10-9	34.1-37.6	37.6	中山	202006010608	4歳以上1勝クラス	202006010608	01051	ダ	1200	442	8	0.0
2019/11/30	晴	7	16	7	13	94.6	13	14	51.0	稍	1:12.5	1.3	16-15	33.8-37.4	37.1	中山	201906050107	3歳以上1勝クラス	201906050107	01175	ダ	1200	434	-10	0.0
2019/10/17	曇	7	10	7	8	1.4	1	1	55.0	良	1:29.4	-0.1	2-2-1-1	0.0-39.1	39.1	園田	201950101707	C2一	movie.html?race_id=201950101707	05328	ダ	1400	444	2	35.0
2019/09/27	曇	6	10	7	8	6.4	3	1	54.0	良	1:29.5	-1.2	2-2-2-1	0.0-40.0	39.8	園田	201950092706	C2一	movie.html?race_id=201950092706	05328	ダ	1400	442	2	35.0
2019/08/10	晴	2	14	3	5	82.6	11	10	54.0	良	1:57.5	1.3	5-5-13-14	39.1-38.4	38.1	新潟	201904020502	3歳未勝利	201904020502	01122	ダ	1800	440	-10	0.0
2019/07/20	小雨	7	16	5	9	11.5	6	13	53.0	稍	1:11.0	2.3	10-12	31.7-37.0	38.5	福島	201903020707	3歳未勝利	201903020707	01161	ダ	1150	450	10	0.0
2019/06/30	雨	4	16	2	3	3.5	1	4	54.0	不	1:09.0	1.1	7-5	31.3-36.6	36.7	福島	201903020204	3歳未勝利	201903020204	01122	ダ	1150	440	-2	75.0
2019/05/19	晴	2	15	3	4	10.5	4	7	51.0	良	1:14.0	1.8	3-5	35.4-36.8	38.3	新潟	201904010802	3歳未勝利	201904010802	01178	ダ	1200	442	-4	0.0
2019/02/16	晴	1	16	6	12	4.9	2	14	54.0	良	1:24.5	4.0	9-9	30.3-37.3	40.5	東京	201905010701	3歳未勝利	201905010701	00663	ダ	1300	446	2	0.0
2019/01/20	曇	1	16	8	16	4.8	3	2	52.0	良	1:13.5	0.0	2-2	34.5-39.0	39.0	中山	201906010701	3歳未勝利	201906010701	01161	ダ	1200	444	-4	200.0
2019/01/05	晴	1	16	7	14	76.2	11	2	52.0	良	1:13.0	0.1	3-3	34.4-38.5	38.3	中山	201906010101	3歳未勝利	201906010101	01170	ダ	1200	448	10	200.0
2018/12/09	曇	1	16	3	5	163.5	11	4	54.0	良	1:13.9	1.6	9-6	33.5-38.8	39.2	中山	201806050401	2歳未勝利	201806050401	05573	ダ	1200	438	-2	75.0
2018/11/10	晴	4	17	8	16	99.4	14	13	54.0	稍	1:25.0	1.6	16-16	36.7-34.6	34.2	東京	201805050304	2歳新馬	201805050304	00663	芝	1400	440	0	0.0
