waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2019109052	セイエイセンヌ			05561	赤津和希	a01cf	箕輪武	452	-4
2	2	2019103623	デュークキング			05595	福原杏	a02c6	水野貴史	439	-1
3	3	2019105895	アタル			a01f3	半澤慶実	05591	工藤伸輔	454	7
4	4	2019104277	マリンペガサス			05397	吉留孝司	a02d5	藤原智行	444	7
5	5	2019101132	アースミラーレ			05001	内田利雄	a01cf	箕輪武	427	9
6	6	2019100099	マリンニャン			a0420	古岡勇樹	a02d5	藤原智行	442	4
7	7	2019100166	シェナマジック			05347	秋元耕成	05656	柘榴浩樹	433	3
7	8	2019105889	カジュアルスパート			05399	和田譲治	05751	野口寛仁	481	2
8	9	2019100064	エイジュンドリーム			05248	加藤和博	a01cf	箕輪武	488	-2
8	10	2019102289	モエヨグラン			a0188	藤江渉	a01cf	箕輪武	499	3
