rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	4	4		ブルベアノザワナ	牡4	56.0		本田正重	1:36.2		4-4-3-2	38.9	16.9	6	468	-5		鈴木義久		森中蕃	160.0
2	5	6		リンドグレン	牝5	54.0		繁田健一	1:36.3	1/2	1-1-1-1	39.4	1.8	1	449	0		山下貴之		吉田勝己	56.0
3	7	9		ウインブロンクス	牡4	56.0		矢野貴之	1:36.9	3.0	2-2-2-3	39.8	5.0	2	449	-1		高月賢一		（同）ＪＰＮ技研	32.0
4	2	2		イーストスパークル	牡8	56.0		笹川翼	1:37.3	2.0	12-11-11-8	38.8	10.2	4	444	6		工藤伸輔		山田康文	24.0
5	3	3		アカンタレ	牡4	56.0		半澤慶実	1:37.3	クビ	9-9-8-6	39.3	125.6	11	465	1		岡田一男		吉田勝	16.0
6	1	1		オモウツボ	牝4	54.0		森泰斗	1:37.3	ハナ	6-5-6-5	39.5	12.8	5	489	-7		新井清重		小池啓補	
7	6	8		フィオッコ	牝4	54.0		本橋孝太	1:38.0	3.0	11-12-12-10	39.1	158.1	12	427	-3		林隆之		伊達泰明	
8	7	10		プラジュニャー	牝4	54.0		和田譲治	1:38.1	3/4	3-3-4-4	40.9	8.1	3	476	8		宇野木博		小島光治	
9	8	12		スプンタマンユ	セ4	56.0		川島正太	1:38.3	1.0	7-8-7-11	40.4	50.7	9	483	7		宇野木数		濱野勝	
10	6	7		ミッキースプリング	牡5	56.0		伊藤裕人	1:38.5	3/4	5-6-5-7	40.9	17.5	8	478	2		武井和実		酒井孝敏	
11	5	5		チョリータ	牝5	54.0		吉原寛人	1:39.1	3.0	10-10-9-12	41.0	17.4	7	510	5		小澤宏次		川上和彦	
12	8	11		モンスターブレイヴ	牡4	56.0		真島大輔	1:39.2	1/2	8-7-10-9	41.2	71.7	10	496	4		田島寿一		菊地昌廣	
