rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	7	8		クリスタルコルド	牡3	630.0		西謙一	1:35.6				4.0	2	1073	-15		西弘美		小向勝司	40.0
2	5	5		オレノタイショウ	牡7	650.0		船山蔵人	1:37.0				7.0	4	1120	-15		久田守		大森勝廣	15.2
3	6	6		ブラックテーオー	牡10	650.0		長澤幸太	1:41.9				4.6	3	1090	10		服部義幸		鈴木正浩	8.8
4	3	3		ドラゴンボーイ	牡6	650.0		島津新	1:43.1				13.3	6	1022	-13		林豊		古河達幸	4.8
5	7	7		ツガルタイショウ	牡8	650.0		西将太	1:43.7				40.3	10	1078	2		久田守		山下信一	3.2
6	1	1		ホクショウカップ	牡6	650.0		鈴木恵介	1:44.1				3.2	1	1144	16		槻舘重人		井内紀子	
7	8	10		サカノハマナカ	牡6	650.0		藤野俊一	1:44.8				37.7	9	1115	2		田上忠夫		（株）大阪畜産	
8	8	9		カイセキングオー	牡4	640.0		阿部武臣	1:46.6				20.0	8	1099	-12		坂本東一		近藤昇	
9	4	4		グンソク	牡5	650.0		渡来心路	1:46.9				14.1	7	986	-3		中島敏博		樋浦昇	
10	2	2		キリンゴウ	牡4	640.0		村上章	1:53.1				10.8	5	1027	-1		西弘美		米澤保祐樹	
