日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey	field	distance	weight	gain	bounty
2022/02/06	曇	12	16	1	2	111.3	14	12	57.0	稍	1:09.7	0.8	2-2	33.6-35.3	36.0	中京	202207011212	4歳以上2勝クラス	202207011212	00733	芝	1200	474	0	0.0
2022/01/23	曇	8	16	2	3	143.1	15	9	56.0	良	1:12.6	1.2	2-2	34.1-37.3	38.4	中山	202206010808	4歳以上2勝クラス	202206010808	01154	ダ	1200	474	6	0.0
2021/11/20	晴	7	16	4	8	90.9	13	16	56.0	良	1:27.9	3.0	3-3	34.4-38.4	40.8	東京	202105050507	3歳以上2勝クラス	202105050507	01043	ダ	1400	468	4	0.0
2021/10/02	晴	10	16	7	13	18.9	9	10	55.0	良	1:09.1	0.7	4-7	34.3-34.1	34.2	中山	202106040810	勝浦特別(2勝クラス)	202106040810	01179	芝	1200	464	-8	0.0
2021/08/08	曇	10	16	1	1	34.7	12	7	54.0	良	1:09.7	0.7	1-1	33.1-35.9	36.6	函館	202102011210	潮騒特別(2勝クラス)	202102011210	01018	芝	1200	472	2	0.0
2021/07/17	晴	8	11	3	3	27.6	8	1	54.0	良	1:09.5	0.0	1-1	34.5-35.0	35.0	函館	202102010508	3歳以上1勝クラス	202102010508	01157	芝	1200	470	4	760.0
2021/07/03	晴	8	12	4	4	45.1	9	9	54.0	良	1:00.0	0.8	11-11	34.1-36.5	36.0	函館	202102010108	3歳以上1勝クラス	202102010108	01025	ダ	1000	466	4	0.0
2021/05/08	晴	6	15	2	2	88.4	10	11	56.0	良	1:22.7	1.7	10-11	35.0-34.1	34.9	東京	202105020506	3歳1勝クラス	202105020506	01043	芝	1400	462	2	0.0
2021/02/28	晴	4	16	3	5	14.5	5	1	56.0	良	1:13.4	0.0	7-7	35.3-38.1	37.4	中山	202106020204	3歳未勝利	202106020204	01043	ダ	1200	460	-4	510.0
2021/01/11	曇	3	16	4	8	109.6	10	10	56.0	良	1:58.7	1.9	3-3-2-2	37.8-39.6	41.5	中山	202106010403	3歳未勝利	202106010403	01043	ダ	1800	464	0	0.0
2020/12/13	晴	2	16	1	2	11.0	6	11	55.0	良	1:59.1	2.1	1-1-1-1	37.7-39.4	41.5	中山	202006050402	2歳未勝利	202006050402	01043	ダ	1800	464	4	0.0
2020/11/22	晴	6	16	8	16	6.4	4	6	55.0	良	1:42.1	0.9	7-4	37.6-37.9	38.0	東京	202005050606	2歳新馬	202005050606	01085	ダ	1600	460	0	0.0
