日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey_id	jockey_name	field	distance	weight	gain	bounty
2021/09/20	晴	6	8	8	10	10.5	3	1	56.0	稍	1:12.5	-0.1	4-2	35.5-37.0	36.6	大井	202144092006	都電とバラの街あらか	movie.html?race_id=202144092006	a02d9	高橋昭平	ダ	1200	518	-5	120.0
2021/09/07	曇	8	10	2	2	13.5	6	3	56.0	重	1:29.0	0.7	3-4-4	36.7-39.4	39.6	大井	202144090708	1997地方競馬間場	movie.html?race_id=202144090708	a02d9	高橋昭平	ダ	1400	523	2	30.0
2021/08/18	晴	8	14	5	8	16.8	7	4	56.0	不	1:28.5	0.8	5-9-9	36.8-38.4	38.6	大井	202144081808	ちばりよー沖縄!わし	movie.html?race_id=202144081808	a02d9	高橋昭平	ダ	1400	521	-1	18.0
2021/08/03	晴	9	10	8	11	25.9	5	5	56.0	稍	1:13.9	1.2	6-6	35.7-37.0	37.4	大井	202144080309	C1七　八	movie.html?race_id=202144080309	a02d9	高橋昭平	ダ	1200	522	-7	12.0
2021/07/13	曇	8	12	8	12	38.4	10	2	56.0	重	1:28.2	0.1	4-5-5	36.8-39.1	38.9	大井	202144071308	C1八　九十	movie.html?race_id=202144071308	a02d9	高橋昭平	ダ	1400	529	-1	48.0
2021/06/30	雨	9	14	1	1	71.7	12	12	56.0	重	1:15.1	1.4	12-11	34.9-38.8	38.5	大井	202144063009	もうすぐ帝王賞!SP	movie.html?race_id=202144063009	a02d9	高橋昭平	ダ	1200	530	25	0.0
2021/01/19	晴	9	14	5	7	41.3	11	3	56.0	良	1:42.4	0.2	10-9-2-3	37.5-39.7	39.9	大井	202144011909	C1六　七	movie.html?race_id=202144011909	05595	福原杏	ダ	1600	505	-4	30.0
2020/12/30	晴	7	14	4	5	36.4	11	7	56.0	良	1:43.8	1.1	8-9-11-12	38.0-39.7	40.2	大井	202044123007	C1五　六七	movie.html?race_id=202044123007	05595	福原杏	ダ	1600	509	-3	0.0
2020/12/10	晴	6	14	7	11	8.9	3	7	56.0	良	1:43.1	0.9	10-10-10-7	37.5-38.9	39.5	大井	202044121006	C1四　五六	movie.html?race_id=202044121006	05488	本橋孝太	ダ	1600	512	5	0.0
2020/11/19	晴	8	14	6	10	19.3	7	4	56.0	良	1:43.0	1.0	6-6-6-5	37.2-39.5	39.7	大井	202044111908	C1四　五	movie.html?race_id=202044111908	05488	本橋孝太	ダ	1600	507	-4	18.0
2020/11/05	晴	12	14	3	3	17.8	6	8	56.0	良	1:14.5	1.0	10-9	35.4-38.1	37.7	大井	202044110512	C1四　五	movie.html?race_id=202044110512	05488	本橋孝太	ダ	1200	511	0	0.0
2020/09/19	曇	9	10	2	2	3.0	1	1	56.0	良	1:29.0	-0.1	2-3-3	37.6-39.1	38.7	大井	202044091909	C1七　八九	movie.html?race_id=202044091909	05488	本橋孝太	ダ	1400	511	-6	120.0
2020/09/11	晴	6	11	7	8	31.0	9	1	56.0	稍	1:28.1	-0.5	2-2-2	37.8-37.5	37.5	大井	202044091106	C2一　二三	movie.html?race_id=202044091106	05488	本橋孝太	ダ	1400	517	7	100.0
