rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	2	2		コウヨウヒリュウ	牡8	56.0		張田昂	1:30.7		5-4-4-3	39.0	17.9	7	492	-1		野口孝		内海雅之	100.0
2	5	5		ファイナンス	牡6	56.0		藤本現暉	1:30.9	1.1/2	9-8-6-4	38.6	2.7	1	494	2		佐藤博紀		陣内豊	35.0
3	4	4		ツーエムポラリス	牡5	54.0		Ｍ．ミシ	1:31.1	3/4	2-2-1-1	40.0	5.6	3	479	0		小澤宏次		村上憲政	20.0
4	5	6		ダイキリシマ	牡5	56.0		石崎駿	1:31.2	1/2	12-12-10-10	38.6	15.5	6	480	1		山越光		西村新一郎	15.0
5	3	3		カシノキラキラ	牝4	53.0		福原杏	1:31.2	アタマ	7-7-11-8	38.7	84.4	10	418	0		鹿沼良和		柏木務	10.0
6	6	7		ウインゴライアス	牡4	56.0		楢崎功祐	1:31.2	ハナ	10-10-8-7	38.9	6.4	4	528	-1		河津裕昭		（株）ウイン	
7	7	9		リュウオウ	牡4	56.0		半澤慶実	1:31.7	2.1/2	3-3-3-5	40.3	20.7	8	469	5		宇野木博		甲原晃	
8	7	10		オールドボンバー	牡4	56.0		秋元耕成	1:31.7	アタマ	6-6-5-6	39.8	4.1	2	469	8		横山保		長塩豊	
9	1	1		ロラーナ	牝9	54.0		繁田健一	1:31.9	3/4	11-11-12-9	39.2	10.6	5	448	2		海馬澤司		町田勉宗	
10	8	11		ロゼッタハート	牝6	54.0		岡田大	1:32.3	2.0	1-1-2-2	41.2	142.1	12	436	1		牛房栄吉		小橋亮太	
11	8	12		ダイバロウコウ	牡4	56.0		高橋哲也	1:33.0	3.0	8-9-9-12	40.7	72.9	9	469	4		箕輪武		丹呉通孝	
12	6	8		キャッチヒストリー	牡6	56.0		増田充宏	1:34.4	7.0	4-5-7-11	42.2	87.0	11	499	5		加藤誠一		吉田勝利	
