rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	5	5		ダイメイギンナン	牡4	56.0		山下裕貴	1:28.6		1-1-1-1	38.2	9.8	5	453	2		東眞市		宮本孝一	45.0
2	4	4		サンレイレッカー	牡9	56.0		倉富隆一	1:29.1	2.1/2	3-3-3-2	38.3	40.8	8	510	-6		池田忠好		小橋亮太	13.5
3	1	1		ヒロノオウカン	牡5	56.0		竹吉徹	1:29.5	2.0	6-7-7-4	38.3	4.3	2	466	5		山田義人		成富直行	4.5
4	7	8		アンシンカブル	牝5	54.0		山口勲	1:29.7	1.1/4	7-6-6-5	38.5	2.5	1	426	-1		東眞市		林由真	2.7
5	8	9		キナコ	牝5	51.0		仲原大生	1:29.8	クビ	2-2-2-3	39.3	7.9	4	408	0		渡辺博文		八坂照夫	1.8
6	6	6		マイネルハレオ	牡6	56.0		田中純	1:30.0	1.0	9-9-8-8	38.3	14.0	7	447	-1		九日俊光		松野真一	
7	8	10		アイムウィッシング	牝7	54.0		真島正徳	1:30.4	2.0	8-8-9-9	38.3	96.5	10	458	-1		松島壽		三岡陽	
8	7	7		ビレッジキング	セ5	56.0		吉田順治	1:30.6	1.1/4	5-4-4-7	39.8	5.4	3	446	-1		濱田一夫		村山輝雄	
9	2	2		ヤンキーイズム	セ5	55.0		出水拓人	1:30.6	ハナ	10-10-10-10	38.3	64.2	9	470	7		北村欣也		（株）本城	
10	3	3		ポジティブスタンド	セ5	56.0		石川慎将	1:30.8	1.0	4-5-5-6	39.7	10.1	6	463	-3		北村欣也		（株）本城	
