rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	7	8		カイセイビクトリー	牝4	570.0		赤塚健仁	2:05.2				3.7	1	1016	-6		山本正彦		細川吉博	22.0
2	7	7		サカノトウカイ	牡3	590.0		船山蔵人	2:09.3				4.8	3	958	-7		田上忠夫		（株）大阪畜産	8.3
3	1	1		ファイントップ	牡4	590.0		阿部武臣	2:14.4				3.8	2	1100	7		坂本東一		山本光育	4.8
4	8	10		オレノキンボシ	牡3	590.0		鈴木恵介	2:22.4				16.3	7	960	0		槻舘重人		大森勝廣	2.6
5	3	3		グリフォン	牡3	590.0		西謙一	2:25.9				20.9	8	942	16		服部義幸		市原朗雄	1.7
6	2	2		アアモンドカズオ	セ3	570.0		林康文	2:33.9				48.5	9	996	-25		村上慎一		下内美繪子	
7	5	5		タカラテンリュウ	牡4	590.0		長澤幸太	2:40.9				9.3	5	1062	1		槻舘重人		小野重治	
8	6	6		アオノマーキース	牝3	570.0		藤野俊一	2:44.5				5.1	4	977	-1		金田勇		青山修	
9	4	4		タアボモリウチ	牡3	590.0		西将太	3:05.7				13.6	6	890	-15		西弘美		（株）青海建設	
10	8	9		ハゴロモヴィーナス	牝3	570.0		村上章	3:19.1				83.4	10	989	-2		西弘美		井上修	
