日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey	field	distance	weight	gain	bounty
2022/03/13	曇	7	10	4	4	6.8	5	7	57.0	良	2:01.1	0.6	10-10-10-10	36.7-35.9	35.1	阪神	202209011007	4歳以上1勝クラス	202209011007	01178	芝	2000	442	6	0.0
2021/12/26	晴	8	18	5	10	172.7	17	8	57.0	良	1:35.3	0.6	16-17	35.9-34.7	34.2	阪神	202109060808	3歳以上1勝クラス	202109060808	05203	芝	1600	436	-2	0.0
2021/09/25	曇	7	10	5	5	35.6	8	8	57.0	良	1:54.8	2.0	10-10-10-10	38.6-37.2	37.9	中京	202107050607	3歳以上1勝クラス	202107050607	05203	ダ	1800	438	6	0.0
2021/09/04	曇	8	11	8	10	34.5	5	7	57.0	稍	1:49.0	1.1	8-8-6-6	36.9-34.9	35.3	小倉	202110040708	3歳以上1勝クラス	202110040708	05203	芝	1800	432	-4	0.0
2021/07/24	晴	9	17	8	15	37.4	7	12	57.0	良	2:26.0	1.6	11-9-13-14	34.2-34.8	35.1	新潟	202104030109	燕特別(1勝クラス)	202104030109	01115	芝	2400	436	2	0.0
2021/07/10	晴	9	13	4	5	37.7	8	3	57.0	良	1:46.3	1.0	11-8-8-5	34.8-35.2	35.7	小倉	202110030309	マカオJCT(1勝クラス)	202110030309	01174	芝	1800	434	8	274.6
2021/04/04	小雨	6	12	6	7	11.2	4	5	57.0	良	2:08.6	1.1	3-2-2-2	36.7-38.7	39.7	阪神	202109020406	4歳以上1勝クラス	202109020406	05203	ダ	2000	426	-6	76.0
2021/03/07	曇	10	9	1	1	17.1	8	4	56.0	稍	2:42.1	0.2	5-5-6-5	38.2-36.6	36.1	小倉	202110020810	稲佐山特別(1勝クラス)	202110020810	01140	芝	2600	432	0	160.0
2020/12/05	晴	12	18	5	10	32.6	9	16	56.0	良	2:02.3	2.5	13-13-12-12	35.8-35.3	36.7	中京	202007030112	栄特別(1勝クラス)	202007030112	01160	芝	2000	432	8	0.0
2020/11/07	曇	9	14	8	14	33.8	11	7	55.0	良	2:00.9	0.8	12-13-12-11	34.1-36.6	35.1	福島	202003030309	3歳以上1勝クラス	202003030309	01157	芝	2000	424	-8	0.0
2020/08/23	晴	3	14	3	4	29.4	10	1	56.0	良	1:47.3	0.0	11-10-5-1	30.7-38.2	37.9	札幌	202001020403	3歳未勝利	202001020403	01140	ダ	1700	432	14	510.0
2020/08/02	晴	2	14	4	6	15.6	8	10	56.0	良	1:48.1	2.1	9-7-9-8	29.6-37.9	39.3	札幌	202001010402	3歳未勝利	202001010402	05203	ダ	1700	418	-9	0.0
2020/06/30	雨	9	9	8	8	4.4	2	2	56.0	稍	1:36.6	0.3	4-3-3-3	0.0-37.8	37.9	金沢	202046063009	能登千里浜賞(未勝利)	movie.html?race_id=202046063009	05299	ダ	1500	427	-11	22.4
2020/04/11	晴	4	18	7	15	13.7	6	8	56.0	良	1:23.0	1.0	15-11	34.9-35.3	35.1	阪神	202009020504	3歳未勝利	202009020504	05203	芝	1400	438	-2	0.0
2020/03/29	曇	3	18	7	15	8.3	5	4	56.0	不	1:24.4	0.7	13-12	35.0-36.5	36.0	中京	202007010803	3歳未勝利	202007010803	05203	芝	1400	440	8	77.0
2019/10/06	曇	4	18	6	12	7.6	4	3	55.0	良	1:24.5	0.1	14-11	36.7-34.7	34.0	東京	201905040204	2歳新馬	201905040204	01077	芝	1400	432	0	180.0
