rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	4	4		マサキノテソーロ	牡7	56.0		山口勲	1:55.3		1-1-1-1	39.5	7.7	3	555	27		東眞市		了徳寺健二ホールディ	70.0
2	2	2		ローリエテソーロ	牡5	56.0		真島正徳	1:55.5	1.0	2-2-2-2	39.6	3.3	2	526	-2		東眞市		了徳寺健二ホールディ	21.0
3	8	10		モリデンリオ	牡8	56.0		田中純	1:55.6	クビ	8-8-8-5	38.7	2.5	1	470	-2		濱田一夫		森田芳男	11.2
4	5	5		サンライズタキオン	牡6	56.0		倉富隆一	1:56.7	6.0	6-6-5-4	40.1	8.6	4	488	7		川田孝好		松岡隆雄	5.6
5	8	11		レアファルコン	牡9	56.0		鮫島克也	1:56.8	1/2	4-4-4-9	40.3	29.6	9	467	-2		柳井宏之		藤原良通	4.2
6	7	8		スターオブジーン	牡5	53.0		飛田愛斗	1:56.9	クビ	11-11-10-7	39.7	17.2	7	389	-2		池田忠好		光安了	
7	7	9		ライトロング	牡4	56.0		石川倭	1:57.1	1.0	9-9-9-11	40.1	12.5	5	509	0		池田忠好		林正夫	
8	3	3		サーチュイン	牝5	51.0		池谷匠翔	1:57.4	1.1/2	7-7-7-3	40.7	62.5	10	503	3		真島元徳		加藤厚子	
9	6	6		ハタノリヴィール	牡8	56.0		石川慎将	1:58.1	4.0	3-3-3-6	42.0	64.9	11	529	0		山田徹		原久美子	
10	6	7		シゲルヤングコーン	牡6	56.0		山下裕貴	1:58.2	1/2	10-10-11-10	40.7	16.8	6	558	-5		九日俊光		森中蕃	
11	1	1		クライベイビー	牝7	54.0		田中直人	1:58.6	2.0	5-5-6-8	42.0	20.0	8	485	-12		山田徹		（株）本城	
