rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	7	10		メイショウカイト	牝3	54.0		団野大成	1:12.4		4-4	36.5	3.0	1	444	-2		荒川義之		松本好雄	760.0
2	6	8		シゲルリジ	牝3	54.0		幸英明	1:12.4	クビ	4-4	36.5	17.8	6	454	8		五十嵐忠		森中蕃	300.0
3	6	9		メッザノッテ	牝3	54.0		岩田望来	1:12.6	1.0	3-2	36.9	5.2	3	450	-8		寺島良		ゴドルフィン	190.0
4	7	11		サウンドウイッシュ	牡3	56.0		鮫島克駿	1:12.7	1/2	10-8	36.2	21.5	8	494	-10		安達昭夫		増田雄一	110.0
5	4	5		ランランウイング	牝5	55.0		松若風馬	1:13.1	2.1/2	11-11	36.2	29.6	10	466	-4		今野貞一		高昭牧場	76.0
6	5	7		マイネルエスペルト	牡4	57.0		小崎綾也	1:13.1	アタマ	11-11	36.3	106.8	12	506	-4		小崎憲		吉田勝利	
7	5	6		メイショウミチノク	牝5	55.0		太宰啓介	1:13.2	クビ	11-13	36.2	11.0	5	490	-4		高橋亮		松本好雄	
8	4	4		スズカサウスソング	牡4	56.0		泉谷楓真	1:13.2	アタマ	2-2	37.6	18.1	7	504	-8		橋田満		永井啓弍	
9	8	13		シゲルフタゴザ	牡4	57.0		松山弘平	1:13.4	1.1/4	4-4	37.5	3.8	2	500	0		五十嵐忠		森中蕃	
10	8	12		シゲルメダリスト	牡3	56.0		古川吉洋	1:13.6	3/4	8-10	37.2	52.6	11	472	-2		川村禎彦		森中蕃	
11	1	1		アイファーベア	牡3	56.0		田中健	1:13.7	1/2	4-7	37.9	266.4	13	450	-6		服部利之		中島稔	
12	3	3		ランスオブミューズ	牝3	50.0		永島まな	1:13.7	クビ	1-1	38.5	8.5	4	444	-4		奥村豊		五影慶則	
13	2	2		ベンガン	牡4	57.0		藤懸貴志	1:13.9	1.1/2	9-8	37.5	25.5	9	460	-2		千田輝彦		小林薫	
