rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	3	3		スポーティブ	セ4	56.0		渡瀬和幸	1:30.7		10-10-8-7	37.8	19.3	6	459	-4		黒田隆男		（株）ファーストビ	30.0
2	4	4		シンボリスーマラン	牡6	56.0		川原正一	1:30.7	ハナ	5-5-4-3	38.5	37.5	8	472	0		西村守幸		（株）ファーストビ	8.4
3	2	2		アッコルド	牡6	56.0		板野央	1:30.8	クビ	4-3-3-2	38.8	174.0	9	459	-3		三宅直之		（株）ファーストビ	4.2
4	6	6		エリアント	牝4	54.0		鴨宮祥行	1:31.1	2.0	9-9-7-8	38.5	16.7	4	431	0		渡瀬寛彰		谷謙介	3.0
5	1	1		ララフォーナ	牝4	54.0		吉村智洋	1:31.1	クビ	7-6-6-5	38.7	6.8	3	491	0		渡瀬寛彰		高木慎一	2.4
6	5	5		マリアン	牝5	54.0		下原理	1:31.2	1/2	1-1-1-1	39.6	1.4	1	446	5		盛本信春		坂東まさ子	
7	8	10		カラジャス	牡9	56.0		田村直也	1:32.0	5.0	5-7-9-10	39.5	36.4	7	475	-3		黒田隆男		（株）ファーストビ	
8	7	8		ニーニャボニータ	牝4	53.0		石堂響	1:32.2	1.0	2-2-2-3	40.5	257.3	10	425	1		柏原誠路		伊勢光	
9	7	7		チャブダイガエシ	牡4	56.0		杉浦健太	1:32.3	1/2	3-4-5-6	40.2	5.0	2	430	1		保利良次		生部初男	
10	8	9		ブラックルシアン	牡4	53.0		木本直	1:33.0	4.0	8-8-10-9	40.2	17.0	5	490	4		保利良平		星野裕光	
