rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	6	6		スガノインディ	牡4	56.0		柿原翔	1:31.3		1-1-1	39.2	1.6	1	480	2		竹下太		亀井都	27.0
2	4	4		マイネルポーション	牡4	56.0		加藤利征	1:31.4	3/4	3-3-2	39.1	35.0	5	460	-3		新山廣道		（同）ＪＰＮ技研	7.6
3	7	7		カノウムスビ	牡4	56.0		加藤聡一	1:31.5	クビ	2-2-3	39.3	2.7	2	483	3		今津博之		林由真	4.3
4	8	10		アイファーショコラ	牝5	54.0		岡部誠	1:31.8	1.1/2	5-4-4	39.2	10.8	3	435	1		倉地学		（有）ミドルアイラ	2.7
5	1	1		コスモカストル	牡7	56.0		今井貴大	1:33.4	8.0	4-6-6	40.8	122.0	8	455	0		宮本仁		杉浦和也	1.6
6	3	3		スズカノルナ	牝4	54.0		丸山真一	1:33.6	1.1/2	7-7-7	40.5	45.6	6	467	7		坂口義幸		永井宏明	
7	2	2		サウスコンサート	牝4	54.0		大畑雅章	1:33.7	クビ	6-5-5	41.1	11.4	4	460	10		井手上慎		原口厚三	
8	8	9		ココホレワンワン	牡5	56.0		横井将人	1:34.2	2.1/2	8-8-8	40.5	46.6	7	476	-3		安部幸夫		（同）ＪＰＮ技研	
9	5	5		キミノマリア	牝6	54.0		宇都英樹	1:34.3	1/2	9-9-9	40.0	165.0	9	418	6		櫻井今朝		尾上輝久	
10	7	8		フジノオオワシ	牡4	56.0		松本剛志	1:36.9	大	10-10-10	42.3	165.0	9	461	-6		湯前良人		（有）ホースケア	
