waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2019101605	エンギダルマ	牡2	55.0	01170	横山武	01038	手塚	494	0
2	2	2019106416	キセキノエンジェル	牝2	54.0	00641	柴田善	00428	石毛	460	8
3	3	2019101416	エールトゥヘヴン	牡2	55.0	01014	福永	01054	戸田	458	-4
4	4	2019100585	ユイノゴトク	牡2	55.0	01127	丸山	01152	竹内	458	6
5	5	2019104740	スターズオンアース	牝2	54.0	01077	石橋脩	01118	高柳瑞	462	-2
5	6	2019106047	レヴォルト	牡2	52.0	01188	永野	01110	清水久	482	6
6	7	2019103512	シャンダス	牡2	55.0	01075	田辺	01008	杉浦	464	4
6	8	2019103565	セイウンシデン	牡2	55.0	05212	Ｍデムーロ	01167	稲垣	494	0
7	9	2019100754	シャノワール	牝2	54.0	01009	柴田大	01171	小手川	410	-6
7	10	2019104156	サンナムジャ	牡2	55.0	01135	杉原	00437	南田	504	0
8	11	2019109100	メンアットワーク	牡2	55.0	01179	菅原明	01086	斎藤誠	444	2
8	12	2019105548	レディナビゲーター	牝2	54.0	05339	ルメール	01017	萩原	484	2
