rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	5	5		キガサ	牝3	54.0		本橋孝太	1:54.3		9-9-5-5	38.0	3.2	1	435	-7		鈴木慎太		ビッグレッドファーム	280.0
2	8	12		ハデスブレイン	牡3	56.0		笹川翼	1:55.1	4.0	4-4-3-3	39.0	4.0	2	516	1		村上頼章		大志総合企画（株）	112.0
3	3	3		コラムニスト	牡3	56.0		吉井章	1:55.4	1.1/2	3-3-4-4	39.3	6.6	4	496	-4		高橋義忠		ゴドルフィン	70.0
4	7	10		トーホウダブリン	牝3	54.0		岡村健司	1:55.5	クビ	2-2-2-2	39.6	23.4	9	443	-11		新谷功一		東豊物産	42.0
5	1	1		ヴァンクリーフ	牡3	56.0		山崎誠士	1:56.0	2.1/2	8-8-9-8	39.3	20.8	7	465	-3		渡辺和雄		和田正巳	28.0
6	5	6		ジュンコメタ	牡3	56.0		張田昂	1:56.3	1.3/4	7-7-7-7	39.8	31.5	11	483	-6		森秀行		河合純二	
7	8	11		マイアイガー	牡3	56.0		矢野貴之	1:56.5	1.0	10-10-10-9	39.6	13.3	6	510	-12		藤田輝信		小関昭次	
8	6	7		コスモブライヤー	牡3	56.0		柴田大知	1:56.6	1/2	6-6-8-10	39.9	21.8	8	479	1		畠山吉宏		ビッグレッドファーム	
9	2	2		デルバイス	牡3	56.0		和田譲治	1:56.6	ハナ	1-1-1-1	40.7	9.3	5	457	-3		荒山勝徳		（株）グリーンファ	
10	4	4		コルトレーン	牡3	56.0		森泰斗	1:56.6	クビ	12-12-12-12	39.3	6.3	3	498	14		田中正人		市川義美ホールディン	
11	6	8		ミニョン	牝3	54.0		山林堂信	1:57.1	2.1/2	5-5-6-6	40.6	28.6	10	451	-1		小野寺晋		梶原哲朗	
12	7	9		ギンリン	牡3	55.0		古岡勇樹	1:57.1	ハナ	11-11-11-11	40.0	157.8	12	493	0		小桧山悟		江川伸夫	
