日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey_id	jockey_name	field	distance	weight	gain	bounty
2021/11/05	晴	2	10	2	2	248.2	10	10	54.0	良	1:37.2	6.7	8-9-10	0.0-38.8	42.3	名古屋	202148110502	久美さんありがとうね	movie.html?race_id=202148110502	a023e	友森翔太	ダ	1400	439	-1	0.0
2021/10/15	晴	5	11	6	6	62.3	7	11	54.0	良	1:34.4	4.3	7-8-11	0.0-39.8	41.6	名古屋	202148101505	C5組	movie.html?race_id=202148101505	05324	丹羽克輝	ダ	1400	440	-2	0.0
2021/09/14	曇	7	9	2	2	45.4	7	8	54.0	良	1:33.0	4.0	5-6-8	0.0-37.6	40.8	名古屋	202148091407	3歳2組	movie.html?race_id=202148091407	05324	丹羽克輝	ダ	1400	442	-1	0.0
2021/08/31	晴	8	11	6	6	26.1	5	9	54.0	良	1:32.4	2.3	5-6-8	0.0-39.8	41.1	名古屋	202148083108	3歳3組	movie.html?race_id=202148083108	05324	丹羽克輝	ダ	1400	443	4	0.0
2021/08/17	雨	7	10	4	4	66.9	9	4	54.0	不	1:30.4	0.5	3-3-2	0.0-38.9	39.0	名古屋	202148081707	3歳3組	movie.html?race_id=202148081707	05324	丹羽克輝	ダ	1400	439	4	4.1
2021/08/03	雨	3	9	7	7	41.7	9	4	54.0	稍	1:32.4	0.7	5-4-4	0.0-39.4	39.6	名古屋	202148080303	3歳2組	movie.html?race_id=202148080303	05324	丹羽克輝	ダ	1400	435	2	4.1
2021/07/21	晴	2	9	2	2	56.2	7	6	54.0	良	1:32.6	1.8	5-6-7	0.0-38.9	40.0	名古屋	202148072102	名古屋モーニングフィ	movie.html?race_id=202148072102	05324	丹羽克輝	ダ	1400	433	1	0.0
2021/07/07	雨	8	7	4	4	12.3	5	1	54.0	不	1:31.3	0.0	3-4-2	0.0-38.7	38.3	名古屋	202148070708	3歳2組	movie.html?race_id=202148070708	05324	丹羽克輝	ダ	1400	432	-1	34.0
2021/06/30	曇	2	9	3	3	21.9	6	7	54.0	良	1:32.9	2.2	4-4-7	0.0-40.7	41.6	名古屋	202148063002	名古屋モーニングフィ	movie.html?race_id=202148063002	05324	丹羽克輝	ダ	1400	433	3	0.0
2021/06/15	晴	7	10	8	10	21.4	8	3	54.0	良	1:32.3	0.8	3-5-5	0.0-39.8	40.1	名古屋	202148061507	3歳2組	movie.html?race_id=202148061507	05324	丹羽克輝	ダ	1400	430	5	6.8
2021/06/03	晴	3	10	2	2	39.4	8	6	54.0	良	1:33.0	1.7	5-7-8	0.0-40.1	40.8	名古屋	202148060303	3歳3組	movie.html?race_id=202148060303	05324	丹羽克輝	ダ	1400	425	-3	0.0
2021/05/19	雨	2	9	2	2	14.7	4	7	54.0	不	1:31.0	2.0	4-4-6	0.0-39.3	40.7	名古屋	202148051902	3歳3組	movie.html?race_id=202148051902	05324	丹羽克輝	ダ	1400	428	-4	0.0
2021/05/03	晴	2	10	2	2	13.4	6	3	54.0	稍	1:31.8	0.6	4-4-4	0.0-39.8	40.1	名古屋	202148050302	3歳2組	movie.html?race_id=202148050302	05324	丹羽克輝	ダ	1400	432	6	6.8
2021/04/22	晴	5	8	3	3	4.4	3	1	54.0	良	1:31.9	-0.5	1-1-1	0.0-40.9	40.9	名古屋	202148042205	馬成あがり誕生日記念	movie.html?race_id=202148042205	05324	丹羽克輝	ダ	1400	426	4	38.0
2021/04/09	晴	2	10	7	7	23.7	6	1	54.0	良	1:32.1	0.0	1-1-1	0.0-41.4	41.4	名古屋	202148040902	3歳8組	movie.html?race_id=202148040902	05324	丹羽克輝	ダ	1400	422	9	38.0
2021/03/26	晴	2	10	8	9	131.2	7	6	54.0	良	1:34.0	1.6	5-6-7	0.0-41.3	41.8	名古屋	202148032602	3歳7組	movie.html?race_id=202148032602	05324	丹羽克輝	ダ	1400	413	-10	0.0
2021/03/12	曇	1	8	5	5	17.6	4	4	54.0	良	0:51.6	2.4	4	0.0-35.5	37.2	名古屋	202148031201	3歳8組	movie.html?race_id=202148031201	05324	丹羽克輝	ダ	800	423	3	4.3
2021/02/26	曇	2	8	3	3	37.7	5	6	54.0	良	1:35.1	1.9	4-4-6	0.0-41.6	42.8	名古屋	202148022602	3歳7組	movie.html?race_id=202148022602	05324	丹羽克輝	ダ	1400	420	4	0.0
2020/12/26	晴	1	16	7	14	613.0	16	16	54.0	良	1:17.5	4.2	16-16	35.3-38.0	39.9	阪神	202009060701	2歳未勝利	202009060701	01156	加藤祥太	ダ	1200	416	-8	0.0
2020/08/15	晴	2	10	4	4	258.6	10	10	54.0	不	1:03.3	3.9	10-10	35.4-35.6	37.5	札幌	202001020102	2歳未勝利	202001020102	01156	加藤祥太	ダ	1000	424	8	0.0
2020/08/02	晴	1	8	8	8	39.4	7	8	54.0	良	1:03.1	3.5	8-8	35.3-36.0	37.9	札幌	202001010401	2歳未勝利	202001010401	01156	加藤祥太	ダ	1000	416	8	0.0
2020/06/13	晴	5	11	8	11	80.8	10	10	54.0	良	1:00.7	3.1	11-10	35.2-33.8	35.1	函館	202002010105	2歳新馬	202002010105	01156	加藤祥太	芝	1000	408	0	0.0
