日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey_id	jockey_name	field	distance	weight	gain	bounty
2022/03/01	曇	5	11	8	11	35.3	5	6	54.0	良	1:35.4	1.7	10-10-9	0.0-40.0	40.3	名古屋	202248030105	C14組	movie.html?race_id=202248030105	05370	大畑雅章	ダ	1400	433	0	0.0
2022/02/15	曇	6	11	5	5	7.2	4	4	54.0	重	1:36.0	1.6	7-6-5	0.0-41.9	41.3	名古屋	202248021506	C17組	movie.html?race_id=202248021506	05370	大畑雅章	ダ	1400	433	-3	3.8
2022/02/01	晴	5	11	8	11	97.1	8	2	54.0	良	1:32.3	0.3	6-6-6	0.0-41.8	39.2	名古屋	202248020105	C20組	movie.html?race_id=202248020105	05370	大畑雅章	ダ	1400	436	-2	10.2
2022/01/18	曇	4	10	1	1	64.7	7	8	54.0	良	1:35.8	4.0	9-9-9	0.0-39.6	40.7	名古屋	202248011804	C21組	movie.html?race_id=202248011804	05557	加藤聡一	ダ	1400	438	2	0.0
2022/01/02	晴	7	9	8	9	6.5	3	8	54.0	良	1:36.2	3.3	4-5-7	0.0-41.2	43.8	名古屋	202248010207	第6回・北区に集いし	movie.html?race_id=202248010207	05557	加藤聡一	ダ	1400	436	5	0.0
2021/12/09	晴	7	11	8	10	13.5	4	7	54.0	重	1:35.1	1.6	4-4-4	0.0-42.1	43.4	名古屋	202148120907	C16組	movie.html?race_id=202148120907	05557	加藤聡一	ダ	1400	431	-2	0.0
2021/11/17	晴	3	10	4	4	7.6	4	4	54.0	良	1:32.8	1.3	7-6-5	0.0-39.3	40.0	名古屋	202148111703	C18組	movie.html?race_id=202148111703	05557	加藤聡一	ダ	1400	433	-3	3.8
2021/10/21	晴	8	10	4	4	16.3	4	8	54.0	良	1:47.6	3.4	5-6-8	0.0-39.1	41.3	名古屋	202148102108	玉野川特別	movie.html?race_id=202148102108	05557	加藤聡一	ダ	1600	436	-9	0.0
2021/09/28	晴	6	10	8	10	14.8	6	2	54.0	重	1:31.2	0.4	3-3-3	0.0-39.5	39.7	名古屋	202148092806	3歳4組	movie.html?race_id=202148092806	05557	加藤聡一	ダ	1400	445	3	10.9
2021/08/29	晴	3	14	7	11	144.7	12	11	54.0	良	1:49.8	3.1	7-8-10-12	30.3-38.3	40.6	札幌	202101020603	3歳未勝利	202101020603	01015	古川吉洋	ダ	1700	442	4	0.0
2021/07/24	曇	2	16	3	5	33.1	10	9	54.0	良	1:09.9	0.6	13-12	33.9-35.4	35.0	函館	202102010702	3歳未勝利	202102010702	01015	古川吉洋	芝	1200	438	2	0.0
2021/05/15	曇	2	16	4	7	27.8	7	12	54.0	良	1:28.7	2.7	13-12	34.9-38.8	40.4	中京	202107030302	3歳未勝利	202107030302	01015	古川吉洋	ダ	1400	436	8	0.0
2021/04/25	晴	4	18	2	4	12.0	5	11	54.0	良	1:34.8	1.4	5-3	35.2-34.4	35.5	阪神	202109021004	3歳未勝利	202109021004	01015	古川吉洋	芝	1600	428	0	0.0
2021/04/11	晴	4	18	1	1	9.8	5	5	54.0	良	1:21.0	0.4	7-7	34.0-35.4	34.8	阪神	202109020604	3歳未勝利	202109020604	01015	古川吉洋	芝	1400	428	-4	51.0
2020/12/20	晴	4	18	5	10	19.1	5	7	54.0	良	1:35.0	0.8	4-3	34.7-35.3	35.9	阪神	202009060604	2歳未勝利	202009060604	01102	北村友一	芝	1600	432	-4	0.0
2020/12/05	晴	5	13	7	10	58.8	9	2	53.0	良	1:36.7	0.0	3-3	37.3-34.1	34.0	阪神	202009060105	2歳新馬	202009060105	01168	富田暁	芝	1600	436	0	280.0
