rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	1	1		ゴールドアポロン	牡3	56.0		高橋哲也	1:36.8		6-6-6-4	39.0	2.7	1	490	1		鹿沼良和		厚澤保明	200.0
2	3	3		アンジュリアン	牝3	54.0		山崎誠士	1:36.9	クビ	1-1-1-1	40.0	11.4	6	461	9		藤原智行		グローバルサービス	70.0
3	6	8		ボルドーシエル	牝3	54.0		森泰斗	1:36.9	クビ	4-5-4-2	39.3	7.3	3	456	4		水野貴史		シグラップ・マネジメ	40.0
4	7	9		ヨシケンモンロー	牡3	56.0		吉留孝司	1:37.6	3.0	7-8-8-7	39.2	4.2	2	440	2		野口孝		岡田義雄	30.0
5	7	10		メイクロード	牝3	54.0		寺島憂人	1:37.9	1.1/2	3-3-3-5	40.5	17.9	7	459	3		内野健二		（有）アクティブ	20.0
6	6	7		アイモンスター	牝3	54.0		保園翔也	1:38.0	3/4	2-2-2-3	40.9	7.3	4	465	-6		岡田一男		ライフエンタープライ	
7	2	2		セントサレディー	牝3	54.0		繁田健一	1:38.5	2.1/2	8-7-7-6	40.2	20.9	8	450	2		長谷川忍		杉浦和也	
8	5	6		ワンダーバッチロー	牡3	56.0		半澤慶実	1:38.5	クビ	10-10-9-9	38.9	69.0	11	467	-4		鈴木勝文		山本能成	
9	4	4		ハクサンモジャ	牝3	54.0		澤田龍哉	1:38.8	1.1/2	11-11-11-10	38.7	23.2	9	446	-8		川村守男		河崎五市	
10	8	12		ケイティーウスイ	牡3	56.0		見越彬央	1:40.1	6.0	5-4-5-8	42.5	179.5	12	423	-1		水野貴史		（株）竹之内工務店	
11	5	5		ヘデラ	牝3	54.0		酒井忍	1:40.5	2.0	9-9-10-11	40.9	35.2	10	448	16		柘榴浩樹		斉藤光由	
12	8	11		ラッキーアモン	牡3	56.0		秋元耕成	1:40.6	1/2	12-12-12-12	39.5	10.1	5	498	12		柘榴浩樹		米澤淳	
