rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	2	2		キンツルモリウチ	牡6	600.0		西将太	1:32.9				3.9	3	1048	-7		今井茂雅		（有）竹内産業	22.0
2	8	10		サカノデラックス	牡4	590.0		船山蔵人	1:37.4				3.3	2	1011	-3		服部義幸		（株）大阪畜産	7.7
3	1	1		テンノチカラ	牝4	570.0		長澤幸太	1:44.5				6.5	4	1014	-5		小北栄一		赤麿秀人	4.4
4	7	8		マツノタイショウ	牡4	590.0		阿部武臣	1:46.0				2.7	1	942	11		西弘美		小松功	1.9
5	8	9		イナノシンザン	牝7	580.0		村上章	1:46.8				122.2	10	957	-9		小北栄一		稲場洋二	1.3
6	6	6		ミヤビラッシュ	牝5	580.0		中山直樹	1:48.2				43.4	8	1025	-6		小林勝二		中島雅也	
7	7	7		カネショウ	牡7	600.0		松本秀克	1:50.7				104.1	9	884	-2		西弘美		西幸男	
8	5	5		コトブキ	牡5	600.0		藤本匠	1:50.9				30.3	7	975	-4		森芳浩		滝安夫	
9	4	4		イチバンフジ	牡4	590.0		西謙一	1:52.7				19.8	6	972	4		西弘美		久保藤孝	
10	3	3		ラブリーリンドウ	牡7	600.0		赤塚健仁	2:04.8				15.9	5	953	-10		森芳浩		亀田英二	
