rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	4	4		マーティンリボーン	牝5	54.0		田野豊三	1:36.3		7-7-7-6	39.4	1.9	1	432	2		中塚猛		大戸志浦	50.0
2	7	8		エイシンニアルコス	牡4	53.0		青海大樹	1:36.3	アタマ	6-6-5-5	39.5	4.1	2	471	4		渡瀬寛彰		谷謙介	20.0
3	7	7		デンコウアルル	牝8	54.0		松木大地	1:36.5	1.1/4	1-1-1-1	40.1	4.9	3	440	2		尾林幸二		田中康弘	12.5
4	5	5		フィガロズサン	牡9	56.0		川原正一	1:36.9	2.1/2	5-5-4-4	40.3	8.0	4	511	9		岡田利一		永井廣司	7.5
5	2	2		イングッドフェイス	牝5	53.0		大山龍太	1:37.1	1.1/4	3-4-2-2	40.6	123.8	9	423	-5		山元博徳		（株）ファーストビ	5.0
6	8	9		シュルプリーズ	牡4	56.0		高畑皓一	1:37.1	アタマ	4-3-3-2	40.6	25.1	6	459	-7		長倉功		Ｉレーシング（株）	
7	1	1		ベアトリーチェ	牝5	54.0		松本幸祐	1:37.2	1/2	9-9-8-7	40.0	119.3	8	420	0		三宅直之		（株）ファーストビ	
8	6	6		カフジマーキュリー	牡6	56.0		田村直也	1:37.6	2.1/2	10-10-9-9	40.4	78.9	7	469	4		黒田隆男		（株）ファーストビ	
9	3	3		リュウチャン	牡11	56.0		中田貴士	1:38.2	4.0	8-8-10-10	41.1	328.8	10	471	-1		野田忍		田上雅春	
10	8	10		モアナジンク	牝7	54.0		板野央	1:40.1	大	2-2-5-8	43.6	11.0	5	451	1		大石省三		小谷昌吾	
