rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	5	5		クリノルーベンス	牡4	57.0		田中学	1:31.7		7-6-4-2	40.1	1.5	1	438	2		有馬澄男		栗本博晴	35.0
2	1	1		ザストリート	牡5	56.0		永島太郎	1:32.0	2.0	5-3-6-5	40.6	10.2	4	459	2		高本友芳		岡田義雄	9.8
3	7	8		シトリンバレッタ	牝5	54.0		杉浦健太	1:32.1	1/2	9-9-5-3	40.2	16.2	5	423	-2		土屋洋之		（株）さくらコーポ	4.9
4	7	7		リコーヴィニャーレ	牝7	54.0		板野央	1:32.2	クビ	1-2-1-1	40.9	16.9	6	456	7		三宅直之		（株）ファーストビ	3.5
5	6	6		トリコロールライト	牡4	57.0		廣瀬航	1:32.6	2.1/2	8-8-7-7	40.7	6.1	3	481	2		国澤利照		古東薫	2.8
6	8	10		アドマイヤサクセス	牡7	56.0		下原理	1:33.2	3.1/2	3-4-2-3	41.7	5.7	2	482	-7		尾林幸二		川根幸晴	
7	4	4		ココホレワンワン	牡5	56.0		鴨宮祥行	1:33.6	2.1/2	10-10-10-8	40.8	97.9	9	481	3		栗林徹治		（同）ＪＰＮ技研	
8	2	2		ロンドジョワイユ	牝5	54.0		高畑皓一	1:34.8	7.0	2-1-3-6	43.6	39.1	7	429	9		坂本和也		鳥飼義壽	
9	3	3		サミシガリヤノユメ	牝4	54.0		竹村達也	1:35.2	2.1/2	6-7-9-9	43.3	183.9	10	456	-5		南弘樹		小橋亮太	
10	8	9		プラグドワグナー	牡5	56.0		長谷部駿	1:35.5	2.0	4-4-8-10	43.8	48.7	8	490	-2		橋本忠明		大原啓子	
