rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	9		キンオビ	牡5	700.0		菊池一樹	1:50.7				3.6	2	1112	9		久田守		細野俊秀	30.0
2	1	1		アサヒユウシン	牡5	705.0		船山蔵人	2:05.9				26.2	8	1100	0		久田守		稲谷義雄	11.4
3	3	3		オージョ	牝6	680.0		島津新	2:10.8				4.8	3	1048	0		林豊		林翔一	6.6
4	8	10		スーパースピード	牡7	700.0		阿部武臣	2:11.9				3.2	1	1108	4		小林長吉		南信良	3.6
5	5	5		コウシュハコーネル	牡7	700.0		渡来心路	2:13.3				11.5	6	980	-8		大友栄人		広瀬豪	2.4
6	6	6		ヤマノセイウン	牡6	705.0		西謙一	2:16.3				40.8	10	999	1		西弘美		（有）ミヤビ通商	
7	4	4		ホクセイタイショウ	牡5	700.0		西将太	2:17.4				17.6	7	973	10		西弘美		（有）竹内産業	
8	7	7		オレノプライド	牡5	700.0		鈴木恵介	2:23.4				7.6	4	984	-1		槻舘重人		大森勝廣	
9	2	2		シンエイシルビア	牝9	680.0		金田利貴	2:33.8				28.0	9	1040	8		小林勝二		福森清	
10	7	8		キタイノエース	牡7	700.0		松田道明	2:40.8				10.6	5	998	-8		西邑春夫		大熊金八	
