rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	3	6		ザディファレンス	牡3	54.0		野中悠太	1:26.1		9-11	36.5	2.8	1	472	2		相沢郁		石瀬浩三	720.0
2	1	2		アンジェリーブル	牝3	54.0		丸田恭介	1:26.3	1.1/4	16-15	36.2	35.6	10	436	0		藤原辰雄		グランド牧場	290.0
3	4	8		ダイシンクローバー	牡3	53.0		斎藤新	1:26.3	クビ	5-5	37.5	4.4	2	468	0		安田隆行		大八木信行	180.0
4	7	13		アミュリオン	牡3	56.0		黛弘人	1:26.5	1.1/4	11-8	37.0	111.8	14	458	0		藤原辰雄		吉澤克己	110.0
5	5	9		ダイメイコスモス	牡3	56.0		鮫島克駿	1:26.6	3/4	2-2	37.9	69.6	12	474	-14		森田直行		宮本孝一	72.0
6	2	3		アポロビビ	牡3	56.0		勝浦正樹	1:26.6	ハナ	5-5	37.8	13.7	5	470	2		中舘英二		アポロサラブレッドクラブ	
7	3	5		サニークラウド	牡3	56.0		藤岡康太	1:26.8	1.1/4	2-2	38.2	28.2	8	506	6		牧光二		高嶋祐子	
8	2	4		キンシロウ	牡3	56.0		津村明秀	1:27.1	1.3/4	8-7	37.9	33.0	9	486	-4		岩戸孝樹		岡浩二	
9	8	15		オールミラージュ	牡3	53.0		木幡育也	1:27.5	2.0	11-11	37.9	62.7	11	460	6		深山雅史		田頭勇貴	
10	7	14		クイーンズテイスト	牝3	52.0		菊沢一樹	1:27.7	1.1/4	9-8	38.3	6.2	4	466	2		菊沢隆徳		社台レースホース	
11	6	11		ベルジュネス	牡3	56.0		石川裕紀	1:27.7	クビ	13-13	37.8	76.4	13	462	-2		畠山吉宏		岡田牧雄	
12	4	7		タイドオブハピネス	牡3	56.0		柴田善臣	1:27.7	ハナ	15-15	37.7	156.7	15	460	4		黒岩陽一		ノルマンディーサラブレッドレーシング	
13	6	12		ガンケン	牡3	56.0		柴山雄一	1:28.4	4.0	5-8	39.0	5.4	3	518	-2		宮本博		岡浩二	
14	8	16		トモジャバロンド	牡3	56.0		レーン	1:28.9	3.0	2-2	40.2	16.2	6	474	-4		鈴木伸尋		吉冨学	
15	5	10		スマートグランダム	牝3	54.0		大野拓弥	1:29.2	1.3/4	13-13	39.4	21.2	7	512	0		加藤征弘		大川徹	
16	1	1		キチロクタービン	牡3	56.0		丹内祐次	1:29.2	クビ	1-1	40.7	332.1	16	474	12		清水英克		山本正美	
