	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	枠単:的中	枠単:配当	枠単:人気
200644032305	ダ	右	1400	曇	重	17:30	4歳		2006-3-23	20	大井	5	140万円以上195万円未満		2.0	880.0	3.0	2.0	240.0	3.0	13.0	500	6.0	3.0	340	5.0	2-8	5590.0	16.0	2-13	7660.0	23.0	2-13	2,210	20.0	2-3	1,030	9.0	3-13	2,010	18.0	2=>13	21910.0	47.0	2-3-13	15980.0	43.0	2=>13=>3	132380.0	310.0		9,5,2,10,(3,4),11,14,12,1,(7,13),8,6	9,(5,13),(2,10),4,(3,11,12),(14,8),(6,7),1	9,(5,13),2,(3,10,4,11),12,14,(6,8,7),1	13.2 - 12.1 - 12.6 - 12.5 - 13.5 - 12.7 - 13.3	13.2 - 25.3 - 37.9 - 50.4 - 63.9 - 76.6 - 89.9 (37.9-39.5)	2=>8	8540.0	25.0
200644032306	ダ	右	1600	曇	重	18:00	4歳		2006-3-23	20	大井	5	140万円以上195万円未満		3.0	180.0	1.0	3.0	140.0	1.0	4.0	980	8.0	5.0	2,180	9.0	3-4	3470.0	10.0	3-4	2940.0	10.0	3-4	770	7.0	3-5	2,820	24.0	4-5	10,820	42.0	3=>4	5280.0	18.0	3-4-5	40710.0	67.0	3=>4=>5	123180.0	233.0	59143682710	5,9,4,(1,8),3,6,2,7,10	(5,9,4),(1,8),3,6,(2,7),10	5,(9,4),(1,8),3,2,7,6,10	12.8 - 13.1 - 13.5 - 12.7 - 13.0 - 13.2 - 13.3 - 13.1	12.8 - 25.9 - 39.4 - 52.1 - 65.1 - 78.3 - 91.6 - 104.7 (39.4-39.6)	3=>4	3230.0	13.0
200644032307	ダ	右	1200	曇	重	18:35	C2九　十		2006-3-23	20	大井	5			3.0	370.0	1.0	3.0	160.0	1.0	6.0	660	7.0	11.0	1,030	8.0	3-5	4160.0	13.0	3-6	4920.0	17.0	3-6	1,450	16.0	3-11	2,220	24.0	6-11	3,440	28.0	3=>6	6920.0	29.0	3-6-11	28480.0	73.0	3=>6=>11	124910.0	309.0			8,11,10,7,9,(2,4,12),3,(1,6),5	8,11,(10,7),9,(3,12),4,6,1,2,5	12.4 - 11.1 - 11.8 - 13.1 - 12.7 - 13.1	12.4 - 23.5 - 35.3 - 48.4 - 61.1 - 74.2 (35.3-38.9)	3=>5	4520.0	19.0
200644032308	ダ	右	1500	曇	重	19:10	C2九　十		2006-3-23	20	大井	5			6.0	4970.0	10.0	6.0	1,020	11.0	10.0	560	8.0	11.0	230	2.0	5-7	6330.0	15.0	6-10	16210.0	37.0	6-10	6,010	50.0	6-11	2,530	26.0	10-11	1,800	16.0	6=>10	43270.0	80.0	6-10-11	28560.0	81.0	6=>10=>11	256850.0	540.0	10791118654122	10,7,9,1,11,8,(5,6),(4,12),2	10,6,(7,9),1,11,(8,5),12,(4,2)	10,6,(7,9),11,1,5,8,(12,2),4	6.9 - 12.6 - 13.2 - 12.9 - 12.9 - 12.9 - 13.0 - 13.2	6.9 - 19.5 - 32.7 - 45.6 - 58.5 - 71.4 - 84.4 - 97.6 (32.7-39.1)	5=>7	8770.0	26.0
200644032309	ダ	右	1200	曇	重	19:45	春風特別競走 		2006-3-23	20	大井	5			8.0	1440.0	5.0	8.0	380	7.0	2.0	400	8.0	11.0	160	2.0	2-7	5010.0	14.0	2-8	7660.0	27.0	2-8	1,330	17.0	8-11	910	11.0	2-11	950	12.0	8=>2	11790.0	40.0	2-8-11	10010.0	38.0	8=>2=>11	82540.0	257.0			8,10,11,(5,2),1,4,(6,7),3,9	8,(10,11),5,2,1,4,6,7,(3,9)	12.4 - 11.2 - 11.8 - 12.6 - 12.3 - 13.2	12.4 - 23.6 - 35.4 - 48.0 - 60.3 - 73.5 (35.4-38.1)	7=>2	5430.0	21.0
200644032310	ダ	右	1800	曇	重	20:20	シリウス賞競走 		2006-3-23	20	大井	5			7.0	130.0	1.0	7.0	120	1.0	13.0	370	6.0	6.0	500	9.0	5-8	890.0	4.0	7-13	2040.0	7.0	7-13	820	7.0	6-7	880	8.0	6-13	5,170	42.0	7=>13	2170.0	6.0	6-7-13	10600.0	30.0	7=>13=>6	33000.0	89.0	1,2,7,(10,12),8,11,13,6,3,9,(5,4)	12712108111363954	1,2,7,(10,8),12,(13,11),6,9,4,3,5	1,(2,7),10,8,(13,12),(6,11),4,9,3,5	12.4 - 11.6 - 13.0 - 12.8 - 12.6 - 13.6 - 13.9 - 12.7 - 13.4	12.4 - 24.0 - 37.0 - 49.8 - 62.4 - 76.0 - 89.9 - 102.6 - 116.0 (37.0-40.0)	5=>8	1250.0	5.0
200644032311	ダ	右	1600	曇	重	20:55	アクアマリン賞競走 		2006-3-23	20	大井	5			4.0	770.0	5.0	4.0	240	4.0	3.0	140	1.0	7.0	450	8.0	3-4	520.0	1.0	3-4	1010.0	4.0	3-4	440	4.0	4-7	930	12.0	3-7	650	6.0	4=>3	3540.0	11.0	3-4-7	4970.0	17.0	4=>3=>7	34570.0	105.0	4,7,(3,10),(8,12),(2,6),13,5,11,9	4,7,3,10,8,12,2,6,13,5,(9,11)	4,(7,12),3,8,(6,10,5),9,13,2,11	4,(3,7,12),(8,5),6,10,9,(2,13),11	12.6 - 12.0 - 12.6 - 12.5 - 12.5 - 13.0 - 13.0 - 13.0	12.6 - 24.6 - 37.2 - 49.7 - 62.2 - 75.2 - 88.2 - 101.2 (37.2-39.0)	4=>3	1670.0	7.0
200644032401	ダ	右	1200	曇	稍重	15:30	3歳　未出走		2006-3-24	20	大井	6			6.0	580.0	5.0	6.0	250	6.0	9.0	230	5.0	10.0	370	7.0	6-8	1650.0	8.0	6-9	2040.0	11.0	6-9	800	11.0	6-10	1,720	21.0	9-10	1,030	14.0	6=>9	5320.0	24.0	6-9-10	7630.0	27.0	6=>9=>10	39710.0	146.0			6,10,(3,7),9,5,2,1,8,4	61037951284	12.9 - 11.0 - 12.0 - 13.6 - 13.2 - 14.0	12.9 - 23.9 - 35.9 - 49.5 - 62.7 - 76.7 (35.9-40.8)	6=>8	2650.0	15.0
200644032402	ダ	右	1400	曇	稍重	16:00	3歳　未出走		2006-3-24	20	大井	6			3.0	300.0	1.0	3.0	130	1.0	5.0	260	5.0	7.0	450	7.0	3-5	1570.0	7.0	3-5	1310.0	5.0	3-5	550	8.0	3-7	1,150	15.0	5-7	1,850	23.0	3=>5	2440.0	11.0	3-5-7	5660.0	21.0	3=>5=>7	20150.0	79.0		(1,5),7,2,4,9,6,(3,8)	(5,7),1,9,4,2,3,6,8	(5,7),9,(1,3),4,(2,8),6	13.2 - 11.8 - 12.1 - 12.9 - 13.9 - 13.3 - 13.2	13.2 - 25.0 - 37.1 - 50.0 - 63.9 - 77.2 - 90.4 (37.1-40.4)	3=>5	2090.0	9.0
200644032403	ダ	右	1200	曇	稍重	16:30	4歳		2006-3-24	20	大井	6	195万円以上		13.0	140.0	1.0	13.0	120	1.0	10.0	180	4.0	1.0	360	7.0	6-8	320.0	2.0	10-13	570.0	2.0	10-13	320	2.0	1-13	810	9.0	1-10	2,010	24.0	13=>10	770.0	3.0	1-10-13	4730.0	16.0	13=>10=>1	9170.0	23.0			(7,13),5,4,9,2,(3,6,12),(1,8,10),14,11	(7,13),4,5,2,3,9,(1,8,6),(11,10,12),14	12.4 - 11.0 - 11.8 - 12.9 - 12.3 - 13.3	12.4 - 23.4 - 35.2 - 48.1 - 60.4 - 73.7 (35.2-38.5)	8=>6	400.0	1.0
200644032404	ダ	右	1500	曇	稍重	17:00	4歳		2006-3-24	20	大井	6	195万円以上		5.0	110.0	1.0	5.0	100	1.0	11.0	140	2.0	2.0	230	5.0	5-8	190.0	1.0	5-11	320.0	1.0	5-11	160	1.0	2-5	250	2.0	2-11	790	10.0	5=>11	410.0	1.0	2-5-11	1090.0	2.0	5=>11=>2	2290.0	3.0	2381115479106	2381115471096	2,3,(1,8),(5,11),(4,7),10-9,6	2,3,(1,8,11),5,4,7,10-9-6	6.9 - 11.7 - 12.2 - 12.1 - 12.4 - 13.2 - 13.6 - 14.0	6.9 - 18.6 - 30.8 - 42.9 - 55.3 - 68.5 - 82.1 - 96.1 (30.8-40.8)	5=>8	170.0	1.0
200644032405	ダ	右	1400	曇	稍重	17:30	C3一　二		2006-3-24	20	大井	6			3.0	240.0	1.0	3.0	140	2.0	11.0	580	9.0	2.0	130	1.0	3-7	820.0	4.0	3-11	3960.0	11.0	3-11	1,560	19.0	2-3	300	1.0	2-11	2,790	33.0	3=>11	5100.0	18.0	2-3-11	5580.0	18.0	3=>11=>2	30280.0	85.0		7,4,13,1,14,2,6,(8,10),3,(5,12),9,11	7,(13,14),(4,10),8,1,2,3,(6,12),5,9,11	7,(4,10),14,13,(1,8,2),3,6,9,5,11,12	13.2 - 11.6 - 11.9 - 12.6 - 13.3 - 13.1 - 13.3	13.2 - 24.8 - 36.7 - 49.3 - 62.6 - 75.7 - 89.0 (36.7-39.7)	3=>7	1140.0	4.0
200644040901	ダ	右	1200	晴	良	15:55	C312　13		2006-4-9	1	大井	1			7.0	500.0	2.0	7.0	250	5.0	4.0	200	3.0	2.0	120	1.0	3-5	2890.0	13.0	4-7	3860.0	14.0	4-7	1,310	15.0	2-7	540	5.0	2-4	340	2.0	7=>4	6440.0	20.0	2-4-7	4870.0	16.0	7=>4=>2	31870.0	93.0			3,7,4,1,6,13,2,5,14,8,9,(10,11,12)	3,7,4,1,2,(8,6),5,13,11,14,9,10,12	12.6 - 11.1 - 12.0 - 13.0 - 12.5 - 13.3	12.6 - 23.7 - 35.7 - 48.7 - 61.2 - 74.5 (35.7-38.8)	5=>3	7650.0	30.0
200644040902	ダ	右	1400	晴	良	16:25	C312　13		2006-4-9	1	大井	1			2.0	2180.0	7.0	2.0	230	5.0	7.0	120	2.0	9.0	110	1.0	2-6	2900.0	9.0	2-7	2680.0	11.0	2-7	710	12.0	2-9	320	5.0	7-9	140	1.0	2=>7	10780.0	23.0	2-7-9	880.0	2.0	2=>7=>9	17210.0	55.0		389711215106.0	389721115610.0	389721115610.0	13.3 - 12.1 - 12.5 - 12.6 - 13.2 - 12.6 - 13.0	13.3 - 25.4 - 37.9 - 50.5 - 63.7 - 76.3 - 89.3 (37.9-38.8)	2=>6	4220.0	16.0
200644040903	ダ	右	1200	晴	良	16:55	3歳		2006-4-9	1	大井	1	96万円以上137.3万円未満		3.0	760.0	3.0	3.0	180	3.0	8.0	330	7.0	5.0	100	1.0	3-7	4190.0	10.0	3-8	5000.0	11.0	3-8	1,050	13.0	3-5	170	2.0	5-8	500	4.0	3=>8	7910.0	19.0	3-5-8	1560.0	5.0	3=>8=>5	21200.0	60.0			(1,5),3,10,(8,9),4,11,(2,7),6	(1,5),3,10,8,9,11,4,2,7,6	12.6 - 11.1 - 11.7 - 12.9 - 12.9 - 13.6	12.6 - 23.7 - 35.4 - 48.3 - 61.2 - 74.8 (35.4-39.4)	3=>7	5390.0	15.0
200644040904	ダ	右	1500	晴	良	17:25	3歳		2006-4-9	1	大井	1	96万円以上137.3万円未満		9.0	240.0	1.0	9.0	120	1.0	4.0	210	4.0	3.0	160	3.0	4-7	1220.0	5.0	4-9	1200.0	4.0	4-9	370	4.0	3-9	170	1.0	3-4	490	7.0	9=>4	1970.0	7.0	3-4-9	1280.0	2.0	9=>4=>3	6490.0	14.0	3791821045116	3,7,9,1,8,2,(4,10),5,11,6	(3,7),9,1,8,10,4,2,6,5,11	(3,7,9),1,8,(4,10),6,2,5,11	7.2 - 12.1 - 13.2 - 12.9 - 12.9 - 13.3 - 13.1 - 13.7	7.2 - 19.3 - 32.5 - 45.4 - 58.3 - 71.6 - 84.7 - 98.4 (32.5-40.1)	7=>4	1730.0	7.0
200644040905	ダ	右	1400	晴	良	17:55	3歳		2006-4-9	1	大井	1	210万円以上257万円未満		9.0	900.0	5.0	9.0	180	2.0	11.0	300	5.0	8.0	320	6.0	6-7	870.0	3.0	9-11	3070.0	14.0	9-11	950	9.0	8-9	1,380	18.0	8-11	1,730	21.0	9=>11	6900.0	27.0	8-9-11	9270.0	30.0	9=>11=>8	50240.0	167.0		2,4,11,13,(3,5,12),6,7,14,8,(9,10),1	(2,11),13,3,4,12,5,14,8,9,6,1,7,10	(2,11),13,3,14,(5,12),4,8,9,6,1,7,10	13.1 - 11.3 - 11.6 - 12.4 - 13.3 - 13.3 - 14.7	13.1 - 24.4 - 36.0 - 48.4 - 61.7 - 75.0 - 89.7 (36.0-41.3)	6=>7	2080.0	9.0
200644040906	ダ	右	1600	晴	良	18:30	3歳		2006-4-9	1	大井	1	210万円以上257万円未満		3.0	140.0	1.0	3.0	130	1.0	10.0	440	7.0	6.0	770	10.0	3-7	490.0	1.0	3-10	2200.0	6.0	3-10	540	6.0	3-6	2,760	27.0	6-10	9,540	49.0	3=>10	2430.0	8.0	3-6-10	42550.0	83.0	3=>10=>6	108890.0	248.0	(2,4),5,(7,8),11,1,6,12,3,10,9	2,4,5,7,8,11,1,6,(3,12),10,9	3,4,(2,10),(7,1),5,(12,9),(11,8),6	3,(4,10),(2,7,1),(12,9),6,11,5,8	12.7 - 12.6 - 13.4 - 13.2 - 12.9 - 13.0 - 13.8 - 13.5	12.7 - 25.3 - 38.7 - 51.9 - 64.8 - 77.8 - 91.6 - 105.1 (38.7-40.3)	3=>7	720.0	1.0
200644040907	ダ	右	1600	晴	良	19:05	C2四		2006-4-9	1	大井	1			7.0	200.0	1.0	7.0	120	1.0	2.0	280	5.0	10.0	250	4.0	2-5	2590.0	10.0	2-7	2070.0	8.0	2-7	900	10.0	7-10	400	2.0	2-10	2,870	27.0	7=>2	2940.0	11.0	2-7-10	6640.0	22.0	7=>2=>10	32870.0	90.0	10,7,5,1,12,11,(3,6,8),9,4,2	10,7,(1,5),(11,12),(3,8),(6,9),2,4	(10,7),9,5,1,8,12,3,4,6,2,11	(10,7),9,1,5,(3,8),12,4,(2,6),11	12.9 - 12.7 - 13.4 - 13.0 - 12.3 - 12.7 - 13.1 - 13.2	12.9 - 25.6 - 39.0 - 52.0 - 64.3 - 77.0 - 90.1 - 103.3 (39.0-39.0)	5=>2	3680.0	13.0
200644040908	ダ	右	1600	晴	良	19:40	チューリップ特別競走 		2006-4-9	1	大井	1			4.0	1540.0	7.0	4.0	380	7.0	10.0	620	9.0	1.0	170	1.0	4-7	5340.0	22.0	4-10	20480.0	54.0	4-10	2,920	41.0	1-4	1,180	13.0	1-10	1,510	19.0	4=>10	31260.0	82.0	1-4-10	34840.0	106.0	4=>10=>1	273440.0	720.0	2,13,3,6,7,(1,12),8,(9,11),10,5,4	2,13,3,6,1,7,(9,8),12,10,11,4,5	2,13,(3,6),1,(9,7),8,(4,10,12),5-11	(2,13),(3,6),1,9,8,7,(4,10),5,12-11	12.5 - 12.1 - 13.0 - 12.6 - 12.5 - 13.1 - 13.5 - 13.9	12.5 - 24.6 - 37.6 - 50.2 - 62.7 - 75.8 - 89.3 - 103.2 (37.6-40.5)	4=>7	8320.0	42.0
200644040909	ダ	右	1800	晴	良	20:15	デネボラ賞競走 		2006-4-9	1	大井	1			1.0	440.0	3.0	1.0	170	4.0	8.0	150	1.0	2.0	150	3.0	1-5	1420.0	7.0	1-8	1290.0	6.0	1-8	430	3.0	1-2	610	9.0	2-8	480	6.0	1=>8	3200.0	16.0	1-2-8	2140.0	5.0	1=>8=>2	13740.0	41.0	5,10,14,4,(9,12),1,2,8,3,6,(13,11)	5,10,(4,14),9,1,12,8,2,3,6,11,13	5,10,14,4,9,2,(8,1),6,(3,12),11,13	5,(10,14),4,(9,2),8,1,3,(13,6),12,11	12.8 - 12.8 - 13.2 - 12.9 - 12.5 - 12.7 - 13.2 - 12.7 - 12.7	12.8 - 25.6 - 38.8 - 51.7 - 64.2 - 76.9 - 90.1 - 102.8 - 115.5 (38.8-38.6)	1=>5	2280.0	12.0
200644041001	ダ	右	1200	曇	良	15:55	C3十　11		2006-4-10	1	大井	2			9.0	130.0	1.0	9.0	100	1.0	3.0	120	2.0	1.0	160	4.0	3-6	370.0	1.0	3-9	320.0	1.0	3-9	160	1.0	1-9	280	2.0	1-3	820	10.0	9=>3	490.0	1.0	1-3-9	940.0	3.0	9=>3=>1	2710.0	3.0			9,11,3,12,(1,14),6,(8,10),(4,5),(2,7),13	9,11,3,1,(12,14),(6,10),(5,8),4,2,7,13	12.5 - 11.1 - 12.0 - 13.1 - 12.4 - 13.0	12.5 - 23.6 - 35.6 - 48.7 - 61.1 - 74.1 (35.6-38.5)	6=>3	520.0	1.0
200644041002	ダ	右	1500	雨	良	16:25	C3十　11		2006-4-10	1	大井	2			9.0	110.0	1.0	9.0	100	1.0	6.0	180	5.0	2.0	170	4.0	6-7	280.0	1.0	6-9	490.0	2.0	6-9	220	2.0	2-9	290	3.0	2-6	910	11.0	9=>6	570.0	2.0	2-6-9	1350.0	5.0	9=>6=>2	2960.0	9.0	6923184710511	6,9,(2,3),1,8,4,7,10,5,11	6,9,(2,1),8,3,4,7,10,5,11	6912834107511	7.0 - 12.0 - 13.4 - 13.0 - 12.3 - 12.9 - 12.8 - 13.4	7.0 - 19.0 - 32.4 - 45.4 - 57.7 - 70.6 - 83.4 - 96.8 (32.4-39.1)	7=>6	350.0	2.0
200644041003	ダ	右	1400	雨	良	16:55	3歳		2006-4-10	1	大井	2	168万円以上210万円未満		9.0	260.0	1.0	9.0	130	1.0	6.0	280	5.0	4.0	190	4.0	5-6	430.0	1.0	6-9	1240.0	4.0	6-9	590	7.0	4-9	450	3.0	4-6	800	11.0	9=>6	1770.0	5.0	4-6-9	2540.0	7.0	9=>6=>4	10040.0	24.0		(5,9),10,1,3,7,13,6,2,(4,12),8,11	(5,9),10,1,7,3,13,6,12,2,4,8-11	(5,9),10,1,7,3,6,(2,4),12,13,8-11	12.9 - 11.6 - 12.1 - 12.5 - 13.4 - 12.9 - 13.6	12.9 - 24.5 - 36.6 - 49.1 - 62.5 - 75.4 - 89.0 (36.6-39.9)	6=>5	830.0	1.0
200644041004	ダ	右	1600	雨	良	17:25	3歳		2006-4-10	1	大井	2	168万円以上210万円未満		1.0	2660.0	7.0	1.0	330	5.0	5.0	170	2.0	3.0	330	4.0	1-5	3090.0	10.0	1-5	2840.0	10.0	1-5	960	11.0	1-3	1,080	12.0	3-5	480	5.0	1=>5	8200.0	21.0	1-3-5	3730.0	14.0	1=>5=>3	39100.0	114.0	4,10,5,6,1,(3,9),8,7,2	41056193872	4,10,6,5,3,1,9,8-7,2	41065318972	12.7 - 11.7 - 12.8 - 12.8 - 12.6 - 13.5 - 13.8 - 13.6	12.7 - 24.4 - 37.2 - 50.0 - 62.6 - 76.1 - 89.9 - 103.5 (37.2-40.9)	1=>5	6550.0	20.0
200644041005	ダ	右	1400	雨	良	17:55	C2五　六		2006-4-10	1	大井	2			8.0	340.0	1.0	8.0	150	1.0	7.0	460	7.0	9.0	440	6.0	6-6	3980.0	15.0	7-8	3380.0	14.0	7-8	1,170	15.0	8-9	900	11.0	7-9	2,760	30.0	8=>7	4730.0	19.0	7-8-9	11460.0	39.0	8=>7=>9	72400.0	226.0		4,3,(1,11),8,6,10,9,5,2,7,12	4,11,3,9,1,8,6,10,5,(2,7),12	4,(11,3,9),1,(6,8),10,7,5,(2,12)	13.1 - 11.6 - 12.2 - 12.8 - 13.1 - 12.5 - 13.3	13.1 - 24.7 - 36.9 - 49.7 - 62.8 - 75.3 - 88.6 (36.9-38.9)	6=>6	3710.0	18.0
200644041101	ダ	右	1200	雨	良	15:25	C3八　九		2006-4-11	1	大井	3			5.0	260.0	1.0	5.0	160	2.0	4.0	460	7.0	8.0	350	6.0	3-4	2400.0	10.0	4-5	3940.0	14.0	4-5	1,180	14.0	5-8	830	7.0	4-8	4,180	35.0	5=>4	5250.0	18.0	4-5-8	16320.0	41.0	5=>4=>8	78640.0	202.0			4,5,13,11,8,9,7,(3,1),12,2,6,(10,14)	4,5,13,11,8,1,9,7,(3,2,6),12,(10,14)	12.2 - 10.9 - 12.9 - 13.5 - 12.3 - 13.2	12.2 - 23.1 - 36.0 - 49.5 - 61.8 - 75.0 (36.0-39.0)	4=>3	3410.0	15.0
200644041102	ダ	右	1500	雨	良	15:55	C3八　九		2006-4-11	1	大井	3			10.0	120.0	1.0	10.0	110	1.0	3.0	290	6.0	5.0	220	3.0	3-8	810.0	5.0	3-10	1150.0	5.0	3-10	480	6.0	5-10	430	4.0	3-5	2,220	24.0	10=>3	1280.0	5.0	3-5-10	2410.0	10.0	10=>3=>5	8160.0	28.0	3,10,9,(2,6),1,5,8,4,7	3,10,9,(2,6),(1,5),8,4,7	3,10,9,2,5,6,(1,8),4,7	31092561847	7.0 - 12.1 - 12.8 - 12.7 - 12.4 - 12.9 - 13.3 - 13.3	7.0 - 19.1 - 31.9 - 44.6 - 57.0 - 69.9 - 83.2 - 96.5 (31.9-39.5)	8=>3	1210.0	6.0
200644041103	ダ	右	1200	雨	良	16:25	3歳		2006-4-11	1	大井	3	76万円以上96万円未満		11.0	5190.0	10.0	11.0	640	7.0	14.0	290	3.0	9.0	1,360	11.0	7-8	5090.0	17.0	11-14	21730.0	47.0	11-14	4,590	44.0	9-11	12,050	72.0	9-14	6,120	52.0	11=>14	69450.0	106.0	9-11-14	179280.0	256.0	11=>14=>9	1509900.0	1565.0			11,10,3,5,1,(4,9),12,(7,6),8,(14,2),13	11,10,3,5,1,9,7,4,12,14,2,(6,8),13	12.6 - 11.2 - 12.3 - 13.1 - 12.6 - 13.2	12.6 - 23.8 - 36.1 - 49.2 - 61.8 - 75.0 (36.1-38.9)	7=>8	20270.0	42.0
200644041104	ダ	右	1500	雨	稍重	16:55	3歳		2006-4-11	1	大井	3	76万円以上96万円未満		2.0	280.0	2.0	2.0	110	1.0	4.0	120	2.0	1.0	180	5.0	2-4	580.0	2.0	2-4	640.0	2.0	2-4	300	2.0	1-2	470	5.0	1-4	970	15.0	2=>4	930.0	2.0	1-2-4	2510.0	9.0	2=>4=>1	8970.0	24.0	2,4,(1,6),(3,8),7,9,5	2,4,6,1,(3,8),(7,9),5	2,4,1,(8,6),(3,9),5,7	2,4,1,8,(3,9),(7,5),6	7.0 - 11.8 - 12.7 - 12.8 - 12.8 - 13.4 - 13.6 - 13.8	7.0 - 18.8 - 31.5 - 44.3 - 57.1 - 70.5 - 84.1 - 97.9 (31.5-40.8)	2=>4	1090.0	3.0
200644041105	ダ	右	1400	雨	稍重	17:25	3歳		2006-4-11	1	大井	3	137.3万円以上168万円未満		1.0	250.0	1.0	1.0	130	1.0	9.0	750	11.0	4.0	140	2.0	1-6	1280.0	5.0	1-9	5750.0	21.0	1-9	1,660	24.0	1-4	200	1.0	4-9	2,370	32.0	1=>9	9160.0	29.0	1-4-9	4350.0	11.0	1=>9=>4	35610.0	97.0		(2,3),9,11,(6,13),(1,7),10,4,8,5,12	(2,8),3,(9,11),13,7,(1,6),4,12,10,5	8,2,3,(9,13),(11,7),1,6,(4,12),5,10	12.9 - 11.5 - 12.5 - 12.9 - 13.1 - 12.7 - 13.0	12.9 - 24.4 - 36.9 - 49.8 - 62.9 - 75.6 - 88.6 (36.9-38.8)	1=>6	1870.0	7.0
200644041106	ダ	右	1600	雨	稍重	17:55	3歳		2006-4-11	1	大井	3	137.3万円以上168万円未満		7.0	200.0	1.0	7.0	110	1.0	8.0	150	4.0	2.0	110	2.0	7-8	480.0	2.0	7-8	710.0	2.0	7-8	240	2.0	2-7	140	1.0	2-8	270	3.0	7=>8	1190.0	3.0	2-7-8	400.0	1.0	7=>8=>2	2730.0	5.0	7,8,(2,3,5),6,4,9	7,8,(2,5),3,6,4,9	7,8,2,5,(6,4),9,3	7,8,(2,4),6,3,9,5	12.8 - 12.4 - 13.1 - 12.8 - 12.8 - 13.5 - 13.2 - 13.1	12.8 - 25.2 - 38.3 - 51.1 - 63.9 - 77.4 - 90.6 - 103.7 (38.3-39.8)	7=>8	780.0	3.0
200644041107	ダ	右	1200	雨	重	18:30	C2七		2006-4-11	1	大井	3			7.0	270.0	2.0	7.0	160	2.0	2.0	180	3.0	3.0	500	9.0	2-6	360.0	1.0	2-7	490.0	1.0	2-7	260	2.0	3-7	1,050	12.0	2-3	830	9.0	7=>2	1080.0	2.0	2-3-7	2060.0	4.0	7=>2=>3	5060.0	3.0			283107121946115	2,8,3,(7,10),12,1,4,9,6,(5,11)	12.5 - 11.1 - 11.7 - 12.7 - 12.6 - 13.6	12.5 - 23.6 - 35.3 - 48.0 - 60.6 - 74.2 (35.3-38.9)	6=>2	830.0	1.0
200644041108	ダ	右	1600	雨	重	19:05	C1六		2006-4-11	1	大井	3			10.0	280.0	1.0	10.0	160	1.0	2.0	390	7.0	8.0	330	6.0	2-6	2130.0	8.0	2-10	2160.0	7.0	2-10	1,010	9.0	8-10	1,120	10.0	2-8	2,790	34.0	10=>2	3560.0	13.0	2-8-10	12440.0	43.0	10=>2=>8	57860.0	171.0	8,12,9,1,4,5,(2,3,11),6,7,10,(13,14)	8,(9,12),(1,4),5,2,3,11,6,10,7,13,14	(8,10),5,(12,11),1,4,2,9,(6,7),3,14,13	(8,10),5,12,11,1,(2,4),9,6,7,13,14,3	12.7 - 12.1 - 13.1 - 12.6 - 12.0 - 12.9 - 13.4 - 13.5	12.7 - 24.8 - 37.9 - 50.5 - 62.5 - 75.4 - 88.8 - 102.3 (37.9-39.8)	6=>2	3300.0	12.0
200644041109	ダ	右	1600	雨	重	19:40	アマリリス特別競走 		2006-4-11	1	大井	3			9.0	230.0	1.0	9.0	110	1.0	10.0	200	5.0	8.0	140	2.0	7-7	1960.0	5.0	9-10	1980.0	7.0	9-10	710	10.0	8-9	170	1.0	8-10	760	11.0	9=>10	2630.0	11.0	8-9-10	1630.0	5.0	9=>10=>8	11230.0	33.0	581012694317	581012694317	(8,12),10,5,9,(6,4),3,7,1	(8,12),10,9,5,(6,4),3,1,7	12.3 - 11.6 - 13.1 - 13.6 - 12.6 - 13.0 - 13.2 - 12.8	12.3 - 23.9 - 37.0 - 50.6 - 63.2 - 76.2 - 89.4 - 102.2 (37.0-39.0)	7=>7	1920.0	8.0
200644041110	ダ	右	1200	雨	重	20:15	プレアデス賞競走 		2006-4-11	1	大井	3			8.0	1550.0	6.0	8.0	300	6.0	4.0	150	2.0	3.0	180	4.0	4-6	1010.0	5.0	4-8	2070.0	11.0	4-8	830	12.0	3-8	1,340	15.0	3-4	510	6.0	8=>4	5420.0	23.0	3-4-8	4750.0	17.0	8=>4=>3	29330.0	101.0			10183451129671213	10,1,8,3,4,5,2,11,(6,9),7,12,13	12.4 - 10.8 - 11.5 - 12.7 - 12.1 - 12.5	12.4 - 23.2 - 34.7 - 47.4 - 59.5 - 72.0 (34.7-37.3)	6=>4	2700.0	10.0
