	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	枠単:的中	枠単:配当	枠単:人気
200642042507	ダ	左	1600	晴	不良	14:30	特選		2006-4-25	1	浦和	2	(別定)		8.0	120.0	1.0	8.0	120.0	1.0	6.0	270.0	5.0	9.0	330.0	6.0	6-7	420.0	2.0	6-8	620.0	2.0	6-8	360.0	3.0	8-9	600	6.0	6-9	2,140	22.0	8=>6	740.0	2.0	6-8-9	3250.0	13.0	8=>6=>9	6150.0	15.0	6527819103114	6,5,8,7,(2,1)-9,3,10,11,4	(6,8),7,5,1,9,2,3,11,10,4	(6,8),7,1,9,5,3,11,10,4,2	13.5 - 11.0 - 12.4 - 12.9 - 12.6 - 11.5 - 13.6 - 12.2	13.5 - 24.5 - 36.9 - 49.8 - 62.4 - 73.9 - 87.5 - 99.7 (36.9-37.3)	7=>6	540.0	2.0
200642042508	ダ	左	1400	晴	不良	15:05	ツイントップ特別 		2006-4-25	1	浦和	2	(別定)		5.0	400.0	2.0	5.0	150.0	2.0	4.0	300.0	7.0	3.0	130.0	1.0	4-5	3390.0	12.0	4-5	3110.0	14.0	4-5	840.0	14.0	3-5	310	2.0	3-4	730	11.0	5=>4	4080.0	16.0	3-4-5	2660.0	10.0	5=>4=>3	18110.0	58.0	5710114891263	5710114182693	5710114316892	5,4,(7,11),1,3,10,8,6,2,9	12.1 - 11.4 - 12.5 - 12.6 - 12.3 - 14.3 - 12.3	12.1 - 23.5 - 36.0 - 48.6 - 60.9 - 75.2 - 87.5 (36.0-38.9)	5=>4	4830.0	19.0
200642042601	ダ	左	1400	晴	不良	11:15	C3五　六七		2006-4-26	1	浦和	3	(別定)		7.0	1260.0	5.0	7.0	190.0	5.0	1.0	110.0	1.0	3.0	190.0	4.0	1-7	680.0	4.0	1-7	740.0	3.0	1-7	340.0	3.0	3-7	570	9.0	1-3	260	1.0	7=>1	2650.0	10.0	1-3-7	1550.0	5.0	7=>1=>3	12200.0	39.0	178345629	173824569	(1,7),3,(8,4,5),(2,6),9	7,1,3,4,5,(8,2,6),9	12.5 - 11.7 - 12.4 - 12.5 - 12.0 - 14.0 - 13.4	12.5 - 24.2 - 36.6 - 49.1 - 61.1 - 75.1 - 88.5 (36.6-39.4)	7=>1	2680.0	13.0
200642042602	ダ	左	1400	晴	不良	11:45	C3五　六七		2006-4-26	1	浦和	3	(別定)		7.0	140.0	1.0	7.0	110.0	1.0	11.0	450.0	7.0	5.0	500.0	8.0	6-8	1040.0	5.0	7-11	2690.0	7.0	7-11	900.0	7.0	5-7	1,520	15.0	5-11	7,830	55.0	7=>11	2770.0	10.0	5-7-11	21300.0	54.0	7=>11=>5	78240.0	180.0	217115128103946	217512118103496	1,7,11,2,5,12,(3,10),8,(4,9),6	(1,7),11,(5,12),3,(2,8),(4,10),9,6	12.0 - 11.9 - 13.0 - 13.0 - 12.0 - 14.2 - 13.2	12.0 - 23.9 - 36.9 - 49.9 - 61.9 - 76.1 - 89.3 (36.9-39.4)	6=>8	1110.0	5.0
200642042603	ダ	左	1400	晴	不良	12:15	C3五　六七		2006-4-26	1	浦和	3	(別定)		9.0	270.0	1.0	9.0	160.0	2.0	10.0	350.0	6.0	4.0	200.0	3.0	7-8	1040.0	3.0	9-10	1670.0	6.0	9-10	550.0	5.0	4-9	450	4.0	4-10	1,240	17.0	9=>10	2360.0	7.0	4-9-10	4960.0	19.0	9=>10=>4	18940.0	55.0	8910742116135	8,9,10,7,4,2,1,(6,11),3,5	9108742161135	9107481236115	12.4 - 12.0 - 12.3 - 12.7 - 12.1 - 14.1 - 12.7	12.4 - 24.4 - 36.7 - 49.4 - 61.5 - 75.6 - 88.3 (36.7-38.9)	7=>8	1530.0	3.0
200642042604	ダ	左	1400	晴	不良	12:45	3歳二		2006-4-26	1	浦和	3	217万円以上330万円未満	(別定)	7.0	210.0	1.0	7.0	150.0	2.0	5.0	400.0	4.0							5-7	1740.0	6.0	5-7	570.0	9.0	1-7	1,060	14.0	1-5	1,590	18.0	7=>5	2360.0	10.0	1-5-7	7270.0	22.0	7=>5=>1	36190.0	109.0	3,(7,6),4,5,2,1	(3,7,6),(4,5),2,1	3,7,6,5,2,1-4	(7,3),5,(6,2),1-4	12.1 - 11.8 - 12.0 - 12.5 - 11.9 - 15.2 - 12.6	12.1 - 23.9 - 35.9 - 48.4 - 60.3 - 75.5 - 88.1 (35.9-39.7)			
200642042605	ダ	左	1400	晴	不良	13:20	C2五　六七		2006-4-26	1	浦和	3	(別定)		1.0	390.0	2.0	1.0	160.0	3.0	2.0	700.0	10.0	3.0	130.0	1.0	1-2	8520.0	23.0	1-2	9750.0	27.0	1-2	1,290	19.0	1-3	310	2.0	2-3	1,630	25.0	1=>2	13700.0	45.0	1-2-3	4860.0	20.0	1=>2=>3	46210.0	159.0	23917841065	23917846105	23916781054	2,(1,3,9),6,(8,7),10,4,5	12.3 - 12.1 - 12.7 - 12.5 - 11.8 - 14.5 - 12.5	12.3 - 24.4 - 37.1 - 49.6 - 61.4 - 75.9 - 88.4 (37.1-38.8)	1=>2	19850.0	49.0
200642042606	ダ	左	1400	晴	不良	13:55	C2五　六七		2006-4-26	1	浦和	3	(別定)		7.0	750.0	4.0	7.0	290.0	5.0	1.0	140.0	2.0	9.0	110.0	1.0	1-6	1700.0	7.0	1-7	2570.0	7.0	1-7	810	9.0	7-9	430	4.0	1-9	290	2.0	7=>1	5030.0	19.0	1-7-9	2030.0	5.0	7=>1=>9	14720.0	39.0	371296110582411	371216951082411	7,3,(12,9),1,6,10,5,8,4,11,2	7,(3,1),9,5,12,6,8,10,4,11,2	12.7 - 11.4 - 12.2 - 12.5 - 11.8 - 14.9 - 12.2	12.7 - 24.1 - 36.3 - 48.8 - 60.6 - 75.5 - 87.7 (36.3-38.9)	6=>1	3170.0	15.0
200642042607	ダ	左	1400	曇	重	14:30	C2五　六七		2006-4-26	1	浦和	3	(別定)		1.0	870.0	4.0	1.0	190.0	3.0	11.0	130.0	1.0	8.0	390.0	6.0	1-8	750.0	2.0	1-11	870.0	2.0	1-11	310	2.0	1-8	1,190	13.0	8-11	790	6.0	1=>11	1780.0	4.0	1-8-11	3570.0	10.0	1=>11=>8	18190.0	35.0	712493118561210	1,(7,2),4,3,9,11,5,8,6,12,10	172493118126510	111329871265410	12.0 - 11.2 - 12.4 - 12.5 - 12.0 - 14.5 - 13.3	12.0 - 23.2 - 35.6 - 48.1 - 60.1 - 74.6 - 87.9 (35.6-39.8)	1=>8	1610.0	5.0
200642042608	ダ	左	1400	曇	重	15:05	C1四		2006-4-26	1	浦和	3	(別定)		9.0	610.0	2.0	9.0	200.0	3.0	8.0	210.0	4.0	6.0	110.0	1.0	7-7	3760.0	12.0	8-9	3460.0	12.0	8-9	870	12.0	6-9	290	2.0	6-8	310	3.0	9=>8	6140.0	17.0	6-8-9	1410.0	4.0	9=>8=>6	17670.0	56.0	9,5,3,1,10,(7,6),4,8,11,2	9531610748211	9563108174112	9568103174211	12.6 - 11.9 - 12.2 - 12.8 - 11.7 - 14.3 - 12.2	12.6 - 24.5 - 36.7 - 49.5 - 61.2 - 75.5 - 87.7 (36.7-38.2)	7=>7	4380.0	15.0
200642042609	ダ	左	1600	曇	重	15:40	若葉特別 		2006-4-26	1	浦和	3	330万円以上	(別定)	6.0	230.0	1.0	6.0	110.0	1.0	1.0	140.0	2.0	3.0	150.0	3.0				1-6	520.0	2.0	1-6	210	2.0	3-6	280	3.0	1-3	500	8.0	6=>1	820.0	1.0	1-3-6	920.0	3.0	6=>1=>3	2950.0	3.0	1,3,6,(2,8),7,5,4	1,3,6,2,8,7,(4,5)	(1,3,6),(8,7),2-4,5	1,6,3,7,2,8-4,5	14.1 - 11.8 - 13.3 - 13.4 - 12.2 - 11.6 - 13.6 - 12.4	14.1 - 25.9 - 39.2 - 52.6 - 64.8 - 76.4 - 90.0 - 102.4 (39.2-37.6)			
200642042610	ダ	左	1600	曇	重	16:15	桜花賞	G	2006-4-26	1	浦和	3	牝(定量)		4.0	360.0	1.0	4.0	140.0	1.0	1.0	270.0	6.0	2.0	160.0	3.0	1-4	1380.0	5.0	1-4	1260.0	4.0	1-4	440	4.0	2-4	260	1.0	1-2	610	10.0	4=>1	1880.0	5.0	1-2-4	1730.0	3.0	4=>1=>2	6520.0	7.0	11,5,1,2,(3,7),6,4,10,8,9	1152137468109	1,(7,4),5,2,11,6,3,8,10,9	(1,4),2,7,6,3,5,8,9,11,10	13.3 - 10.5 - 12.1 - 12.7 - 12.5 - 11.9 - 14.4 - 13.4	13.3 - 23.8 - 35.9 - 48.6 - 61.1 - 73.0 - 87.4 - 100.8 (35.9-39.7)	4=>1	2240.0	9.0
200642042701	ダ	左	1400	雨	不良	11:15	3歳八　九		2006-4-27	1	浦和	4	30万円以上73万円未満	(別定)	10.0	910.0	4.0	10.0	250.0	5.0	1.0	100.0	1.0	7.0	540.0	9.0	1-8	340.0	1.0	1-10	550.0	1.0	1-10	190	1.0	7-10	2,880	29.0	1-7	1,300	18.0	10=>1	1740.0	6.0	1-7-10	6420.0	25.0	10=>1=>7	30220.0	107.0	10568321947	10583261974	(10,5),8,6,2,1,7,9,3,4	(10,5),2,(1,8),6,7,9-4,3	12.5 - 12.4 - 13.1 - 12.8 - 12.3 - 14.6 - 12.6	12.5 - 24.9 - 38.0 - 50.8 - 63.1 - 77.7 - 90.3 (38.0-39.5)	8=>1	880.0	2.0
200642042702	ダ	左	1400	雨	不良	11:45	3歳八　九		2006-4-27	1	浦和	4	30万円以上73万円未満	(別定)	5.0	270.0	2.0	5.0	110.0	1.0	10.0	120.0	2.0	3.0	260.0	5.0	5-8	340.0	1.0	5-10	410.0	1.0	5-10	190	1.0	3-5	660	8.0	3-10	580	7.0	5=>10	850.0	2.0	3-5-10	1340.0	4.0	5=>10=>3	5010.0	12.0	41036598721	41036597821	41035698721	4,10,5,3,9,8,6-7,2-1	12.5 - 11.7 - 12.7 - 13.0 - 11.9 - 15.0 - 12.6	12.5 - 24.2 - 36.9 - 49.9 - 61.8 - 76.8 - 89.4 (36.9-39.5)	5=>8	890.0	2.0
200642042703	ダ	左	1400	雨	不良	12:15	C3三　四		2006-4-27	1	浦和	4	(別定)		4.0	480.0	3.0	4.0	160.0	2.0	2.0	530.0	8.0	5.0	180.0	3.0	2-4	2700.0	10.0	2-4	3380.0	13.0	2-4	630	9.0	4-5	580	7.0	2-5	1,500	18.0	4=>2	4550.0	20.0	2-4-5	5880.0	20.0	4=>2=>5	36000.0	115.0	23794586101	(2,3),7,9,4,5,8,6,10,1	32974865101	(2,3),9,(6,4,7),5,8,10,1	12.4 - 11.9 - 12.2 - 12.9 - 12.0 - 14.6 - 12.8	12.4 - 24.3 - 36.5 - 49.4 - 61.4 - 76.0 - 88.8 (36.5-39.4)	4=>2	3390.0	15.0
200642042704	ダ	左	1400	曇	不良	12:45	C3三　四		2006-4-27	1	浦和	4	(別定)		6.0	180.0	1.0	6.0	100.0	1.0	10.0	160.0	3.0	3.0	140.0	2.0	6-8	490.0	1.0	6-10	520.0	2.0	6-10	290	3.0	3-6	270	2.0	3-10	490	6.0	6=>10	720.0	2.0	3-6-10	960.0	1.0	6=>10=>3	2660.0	1.0	1011268391754	1011268391754	1011628375419	10,6,11,3,2,4,7,5,8,(1,9)	12.4 - 12.1 - 12.5 - 12.8 - 11.6 - 14.5 - 12.5	12.4 - 24.5 - 37.0 - 49.8 - 61.4 - 75.9 - 88.4 (37.0-38.6)	6=>8	580.0	1.0
200642042705	ダ	左	1400	曇	不良	13:20	C2八　九		2006-4-27	1	浦和	4	(別定)		5.0	8630.0	11.0	5.0	2,040	11.0	6.0	470.0	5.0	1.0	180.0	3.0	5-6	10450.0	23.0	5-6	63650.0	55.0	5-6	8,520	53.0	1-5	3,140	35.0	1-6	1,060	13.0	5=>6	109950.0	105.0	1-5-6	80900.0	121.0	5=>6=>1	336820.0	625.0	5101178914623	5107118916423	5,10,(8,11),7,1,(9,6),3,4,2	5108679311412	12.1 - 11.8 - 12.3 - 12.8 - 11.9 - 14.6 - 13.1	12.1 - 23.9 - 36.2 - 49.0 - 60.9 - 75.5 - 88.6 (36.2-39.6)	5=>6	32760.0	46.0
200642042706	ダ	左	1400	曇	不良	13:55	C2八　九		2006-4-27	1	浦和	4	(別定)		10.0	1200.0	5.0	10.0	250	5.0	7.0	130.0	2.0	6.0	110.0	1.0	6-7	710.0	3.0	7-10	2810.0	9.0	7-10	1,050	13.0	6-10	1,140	16.0	6-7	320	1.0	10=>7	10890.0	35.0	6-7-10	2880.0	6.0	10=>7=>6	37470.0	101.0	567431028911211	5,6,7,(4,3),10,2,8,9,1,(11,12)	(6,7),5,10,3,8,2,4,9,1,11,12	(6,7),10,5,3,8,(4,2),9,1,11,12	12.4 - 11.9 - 12.7 - 12.5 - 11.7 - 14.0 - 12.3	12.4 - 24.3 - 37.0 - 49.5 - 61.2 - 75.2 - 87.5 (37.0-38.0)	7=>6	2260.0	10.0
200642053101	ダ	左	1400	晴	良	11:15	C3六　七八		2006-5-31	2	浦和	3	(別定)		7.0	230.0	2.0	7.0	110	2.0	4.0	110.0	1.0	6.0	120.0	3.0				4-7	250.0	1.0	4-7	140	1.0	6-7	400	7.0	4-6	330	4.0	7=>4	510.0	2.0	4-6-7	710.0	3.0	7=>4=>6	2400.0	4.0	31468257	3,1,(2,4),6,8,5,7	34182765	37481625	12.6 - 12.0 - 12.8 - 12.9 - 12.2 - 14.9 - 13.2	12.6 - 24.6 - 37.4 - 50.3 - 62.5 - 77.4 - 90.6 (37.4-40.3)			
200642053102	ダ	左	1400	晴	良	11:45	C3六　七八		2006-5-31	2	浦和	3	(別定)		4.0	290.0	2.0	4.0	110	1.0	1.0	510.0	7.0	5.0	410.0	6.0				1-4	5050.0	12.0	1-4	910	11.0	4-5	950	12.0	1-5	4,720	26.0	4=>1	4830.0	14.0	1-4-5	22420.0	34.0	4=>1=>5	149030.0	182.0	4518237	4,5,1,8-2,3,7	4,5,8,1-7,3,2	4518732	12.6 - 12.5 - 12.8 - 13.0 - 12.1 - 14.2 - 13.2	12.6 - 25.1 - 37.9 - 50.9 - 63.0 - 77.2 - 90.4 (37.9-39.5)			
200642053103	ダ	左	1400	晴	良	12:15	C3六　七八		2006-5-31	2	浦和	3	(別定)		5.0	560.0	3.0	5.0	200	4.0	8.0	130.0	1.0	9.0	240.0	5.0	5-7	770.0	2.0	5-8	950.0	3.0	5-8	400	2.0	5-9	1,060	14.0	8-9	690	9.0	5=>8	1870.0	5.0	5-8-9	3210.0	10.0	5=>8=>9	14810.0	47.0	9,(8,5),4,7,10,1,3,6,2	95481031627	9,5,(8,3),4,10,1,6,2,7	9,5,8,4,3,1,6,10,2-7	12.7 - 11.7 - 13.0 - 13.0 - 11.6 - 14.7 - 13.1	12.7 - 24.4 - 37.4 - 50.4 - 62.0 - 76.7 - 89.8 (37.4-39.4)	5=>7	1580.0	7.0
200642053104	ダ	左	1400	晴	良	12:45	3歳二　三		2006-5-31	2	浦和	3	210万円以上340万円未満	(別定)	2.0	140.0	1.0	2.0	110	1.0	5.0	140.0	2.0							2-5	190.0	1.0	2-5	130	1.0	2-7	340	6.0	5-7	460	8.0	2=>5	240.0	1.0	2-5-7	660.0	2.0	2=>5=>7	1150.0	2.0	6,7,(4,5),2,1,3	6745213	2,6,(7,5),4,3,1	2657341	12.2 - 12.6 - 13.2 - 12.9 - 11.7 - 14.4 - 12.8	12.2 - 24.8 - 38.0 - 50.9 - 62.6 - 77.0 - 89.8 (38.0-38.9)			
200642053105	ダ	左	1600	晴	良	13:20	若緑特別 		2006-5-31	2	浦和	3	340万円以上	(別定)	4.0	270.0	2.0	4.0	170	3.0	6.0	270.0	4.0							4-6	880.0	5.0	4-6	190	2.0	1-4	140	1.0	1-6	230	4.0	4=>6	1460.0	5.0	1-4-6	410.0	2.0	4=>6=>1	3090.0	11.0	156423	156423	(1,6),4,5,2,3	614235	13.5 - 11.2 - 12.3 - 13.1 - 13.6 - 11.8 - 14.8 - 13.2	13.5 - 24.7 - 37.0 - 50.1 - 63.7 - 75.5 - 90.3 - 103.5 (37.0-39.8)			
200642053106	ダ	左	1400	晴	良	13:55	C2五　六		2006-5-31	2	浦和	3	(別定)		5.0	160.0	1.0	5.0	110	1.0	3.0	250.0	3.0							3-5	540.0	2.0	3-5	300	3.0	5-6	580	10.0	3-6	2,320	20.0	5=>3	730.0	2.0	3-5-6	4060.0	16.0	5=>3=>6	11080.0	40.0	7361524	7356124	(7,3),5,6,4,1,2	5376421	12.4 - 13.1 - 12.8 - 12.8 - 11.8 - 13.8 - 12.3	12.4 - 25.5 - 38.3 - 51.1 - 62.9 - 76.7 - 89.0 (38.3-37.9)			
200642053107	ダ	左	1400	晴	良	14:30	C2五　六		2006-5-31	2	浦和	3	(別定)		2.0	120.0	1.0	2.0	100	1.0	5.0	230.0	5.0	9.0	150.0	3.0	2-5	1180.0	5.0	2-5	970.0	4.0	2-5	380	5.0	2-9	170	1.0	5-9	670	10.0	2=>5	1330.0	6.0	2-5-9	1110.0	4.0	2=>5=>9	5030.0	16.0	7,6,9,5,2,3,4,8=1	6,7,9,5,2,3,4,8=1	(7,9),2,5,6,3,4-8	(9,2),5,7,3,4,6,8	12.6 - 11.7 - 12.9 - 13.0 - 11.7 - 14.1 - 13.1	12.6 - 24.3 - 37.2 - 50.2 - 61.9 - 76.0 - 89.1 (37.2-38.9)	2=>5	1280.0	4.0
200642053108	ダ	左	1400	晴	良	15:05	C1三		2006-5-31	2	浦和	3	(別定)		1.0	140.0	1.0	1.0	120	1.0	7.0	290.0	4.0	11.0	1,410	11.0	1-6	590.0	3.0	1-7	770.0	2.0	1-7	530	3.0	1-11	2,190	21.0	7-11	20,770	56.0	1=>7	1000.0	3.0	1-7-11	22500.0	39.0	1=>7=>11	29110.0	70.0	11,1,2,3,7,(6,10),4,12,8,9,5	(1,11),2,3,7,10,6,4,12,8-9,5	(1,11),7,10,3,2,12,6,4,8-9,5	1,11,7,10,3,6,2,12,4,8-9-5	12.7 - 11.9 - 12.3 - 12.9 - 11.9 - 14.2 - 13.3	12.7 - 24.6 - 36.9 - 49.8 - 61.7 - 75.9 - 89.2 (36.9-39.4)	1=>6	650.0	2.0
200642053109	ダ	左	1400	晴	良	15:40	3歳二　三		2006-5-31	2	浦和	3	210万円以上340万円未満	(別定)	2.0	3620.0	7.0	2.0	320	6.0	9.0	140.0	1.0	8.0	370	7.0	2-8	2420.0	10.0	2-9	3220.0	12.0	2-9	1,030	13.0	2-8	2,780	24.0	8-9	660	8.0	2=>9	15270.0	33.0	2-8-9	6660.0	26.0	2=>9=>8	116880.0	198.0	(5,7,9),1,2,6,4,8	57912648	(5,7,9),2,1,6,(4,8)	2,(5,9),1,6,7,8,4	12.4 - 11.8 - 12.5 - 12.8 - 12.4 - 15.1 - 13.3	12.4 - 24.2 - 36.7 - 49.5 - 61.9 - 77.0 - 90.3 (36.7-40.8)	2=>8	10270.0	25.0
200642053110	ダ	左	1400	晴	良	16:15	さきたま杯[指定交流	G3	2006-5-31	2	浦和	3	(別定)		1.0	340.0	2.0	1.0	170	3.0	7.0	140.0	1.0	6.0	260	6.0	1-6	560.0	1.0	1-7	620.0	1.0	1-7	290	1.0	1-6	910	13.0	6-7	480	5.0	1=>7	1320.0	3.0	1-6-7	2470.0	7.0	1=>7=>6	9320.0	20.0	(4,9),1,6,5,12,2,7,8,11,3,10	496151227311810	6,(4,9),(5,11),7,1,(2,12),8,3,10	6,4,11,1,9,(2,7),3,5,12,8,10	11.9 - 11.7 - 12.4 - 12.7 - 11.3 - 13.8 - 12.7	11.9 - 23.6 - 36.0 - 48.7 - 60.0 - 73.8 - 86.5 (36.0-37.8)	1=>6	1550.0	5.0
200642060101	ダ	左	1400	晴	良	11:15	3歳十　11		2006-6-1	2	浦和	4	32.5万円以上70万円未満	(別定)	7.0	1010.0	4.0	7.0	180	4.0	5.0	120.0	1.0	2.0	130	2.0				5-7	780.0	2.0	5-7	370	4.0	2-7	370	4.0	2-5	250	2.0	7=>5	2140.0	9.0	2-5-7	1010.0	3.0	7=>5=>2	7940.0	25.0	18573264	18357624	71582634	7,5,2,(1,8),6,3,4	12.5 - 12.1 - 12.7 - 13.6 - 12.3 - 14.6 - 14.1	12.5 - 24.6 - 37.3 - 50.9 - 63.2 - 77.8 - 91.9 (37.3-41.0)			
200642060102	ダ	左	1400	晴	良	11:45	3歳十　11		2006-6-1	2	浦和	4	32.5万円以上70万円未満	(別定)	8.0	210.0	1.0	8.0	100	1.0	7.0	110.0	2.0	6.0	120	3.0				7-8	260.0	1.0	7-8	170	1.0	6-8	260	2.0	6-7	320	5.0	8=>7	580.0	2.0	6-7-8	540.0	1.0	8=>7=>6	2100.0	2.0	(5,8),4,7,(3,2,6),1	(5,8),(4,7),3,2,6,1	81573462	81576324	12.8 - 12.9 - 13.7 - 13.3 - 12.0 - 14.4 - 13.6	12.8 - 25.7 - 39.4 - 52.7 - 64.7 - 79.1 - 92.7 (39.4-40.0)			
200642060103	ダ	左	1400	晴	良	12:15	C3三　四五		2006-6-1	2	浦和	4	(別定)		8.0	460.0	3.0	8.0	130	2.0	6.0	130.0	4.0	5.0	110	1.0				6-8	830.0	4.0	6-8	300	5.0	5-8	210	3.0	5-6	150	1.0	8=>6	1700.0	8.0	5-6-8	430.0	2.0	8=>6=>5	3550.0	12.0	5,6,8,1,2,(4,7),3	56812347	(5,8),6,2,1,3,7,4	(5,8),6,2,1,7,3,4	12.3 - 12.2 - 13.0 - 13.0 - 11.9 - 14.4 - 13.7	12.3 - 24.5 - 37.5 - 50.5 - 62.4 - 76.8 - 90.5 (37.5-40.0)			
200642060104	ダ	左	1400	晴	良	12:45	C2七　八		2006-6-1	2	浦和	4	(別定)		5.0	410.0	2.0	5.0	180	3.0	6.0	110.0	1.0							5-6	540.0	1.0	5-6	190	1.0	5-7	1,170	15.0	6-7	610	10.0	5=>6	1380.0	4.0	5-6-7	1940.0	9.0	5=>6=>7	9850.0	40.0	1724536	1274356	1274536	1724536	12.3 - 11.7 - 12.6 - 13.3 - 12.4 - 15.4 - 13.1	12.3 - 24.0 - 36.6 - 49.9 - 62.3 - 77.7 - 90.8 (36.6-40.9)			
200642060105	ダ	左	1400	晴	良	13:20	C2七　八		2006-6-1	2	浦和	4	(別定)		4.0	2220.0	5.0	4.0	990	6.0	1.0	540.0	4.0							1-4	7190.0	16.0	1-4	1,190	14.0	3-4	440	6.0	1-3	370	4.0	4=>1	13750.0	29.0	1-3-4	3660.0	13.0	4=>1=>3	62570.0	112.0	2341657	2341657	(2,3),4,1,6,5,7	(2,3),4,1,6,5,7	12.7 - 12.1 - 12.5 - 13.0 - 12.0 - 14.3 - 13.4	12.7 - 24.8 - 37.3 - 50.3 - 62.3 - 76.6 - 90.0 (37.3-39.7)			
200642060106	ダ	左	1400	晴	良	13:55	C3三　四五		2006-6-1	2	浦和	4	(別定)		2.0	170.0	1.0	2.0	110	1.0	8.0	180.0	3.0	4.0	200	5.0	2-8	530.0	2.0	2-8	570.0	2.0	2-8	380	3.0	2-4	600	9.0	4-8	1,210	17.0	2=>8	1100.0	2.0	2-4-8	2550.0	9.0	2=>8=>4	7430.0	18.0	(2,8),4,6,1,7,9,3,5	284196735	(2,8),4,9,1,6,7,3,5	284197536	12.6 - 12.1 - 12.3 - 13.1 - 12.0 - 14.2 - 13.9	12.6 - 24.7 - 37.0 - 50.1 - 62.1 - 76.3 - 90.2 (37.0-40.1)	2=>8	940.0	1.0
200642060107	ダ	左	1400	晴	良	14:30	C3三　四五		2006-6-1	2	浦和	4	(別定)		6.0	270.0	1.0	6.0	110	1.0	2.0	150.0	2.0	3.0	450	7.0	2-6	610.0	1.0	2-6	620.0	1.0	2-6	320	2.0	3-6	1,070	15.0	2-3	1,370	17.0	6=>2	1270.0	2.0	2-3-6	4700.0	19.0	6=>2=>3	15200.0	66.0	195386472	195364872	1,9,(3,6),4,5,2,8,7	1,9,(3,6),4,5,2,8-7	12.4 - 12.0 - 12.6 - 12.9 - 12.2 - 14.7 - 14.2	12.4 - 24.4 - 37.0 - 49.9 - 62.1 - 76.8 - 91.0 (37.0-41.1)	6=>2	1280.0	2.0
200642060108	ダ	左	1400	晴	良	15:05	ツインロマン特別 		2006-6-1	2	浦和	4	(別定)		1.0	310.0	2.0	1.0	100	2.0	5.0	100.0	1.0	10.0	130	3.0	1-5	200.0	1.0	1-5	180.0	1.0	1-5	130	1.0	1-10	240	3.0	5-10	190	2.0	1=>5	650.0	3.0	1-5-10	270.0	1.0	1=>5=>10	1420.0	3.0	5101723911846	5101273114986	5,(10,1),2,7,(11,8),3,(9,6),4	(5,1),10,(7,2),(11,8),3,6,9-4	12.1 - 12.1 - 13.0 - 12.4 - 11.5 - 13.9 - 13.4	12.1 - 24.2 - 37.2 - 49.6 - 61.1 - 75.0 - 88.4 (37.2-38.8)	1=>5	560.0	3.0
200642060201	ダ	左	1300	曇	良	11:45	3歳　未出走		2006-6-2	2	浦和	5	(定量)		5.0	470.0	3.0	5.0	150	3.0	6.0	100.0	1.0							5-6	220.0	2.0	5-6	100	1.0	1-5	130	3.0	1-6	110	2.0	5=>6	540.0	3.0	1-5-6	130.0	1.0	5=>6=>1	790.0	3.0	1,5,4,6-2	1,5,4,6-2	5,6,1,4=2	(5,6),1,4=2	6.4 - 12.0 - 12.8 - 13.2 - 12.1 - 14.8 - 13.1	6.4 - 18.4 - 31.2 - 44.4 - 56.5 - 71.3 - 84.4 (31.2-40.0)			
200642060202	ダ	左	800	曇	良	12:15	JRA認定競走		2006-6-2	2	浦和	5	(定量)		6.0	150.0	1.0	6.0	100	2.0	3.0	100.0	1.0							3-6	200.0	1.0	3-6	130	1.0	6-7	150	2.0	3-7	160	3.0	6=>3	350.0	1.0	3-6-7	250.0	1.0	6=>3=>7	690.0	1.0			6372154	(3,6),7,2,1,5,4	12.4 - 10.9 - 13.3 - 12.8	12.4 - 23.3 - 36.6 - 49.4 (36.6-37.0)			
200642060203	ダ	左	1400	曇	良	12:45	3歳12　13		2006-6-2	2	浦和	5	32.5万円未満	(別定)	2.0	250.0	1.0	2.0	210	3.0	1.0	420.0	4.0							1-2	1300.0	5.0	1-2	410	6.0	2-6	120	1.0	1-6	310	4.0	2=>1	2120.0	10.0	1-2-6	690.0	2.0	2=>1=>6	5240.0	17.0	6725431	6725431	(6,2),7,5,1,4,3	2-6,1,(7,5),4,3	12.5 - 13.0 - 13.5 - 13.6 - 12.1 - 14.8 - 13.9	12.5 - 25.5 - 39.0 - 52.6 - 64.7 - 79.5 - 93.4 (39.0-40.8)			
