着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1	7.0	7	---			牝	5			57.0	111.0	0			00nan	00nan	00nan	0.0	2009C7a00207
2	8.0	8	---			牝	4			58.5		1.1/4			00nan	00nan	00nan	0.0	2009C7a00207
3	6.0	6	---			牝	4			58.5		ハナ			00nan	00nan	00nan	0.0	2009C7a00207
4	5.0	5	---			牝	4			58.0		クビ			00nan	00nan	00nan	0.0	2009C7a00207
5	1.0	1	---			牝	4			58.0		2.1/2			00nan	00nan	00nan	0.0	2009C7a00207
6	2.0	2	---			牝	6			57.0		3/4			00nan	00nan	00nan	0.0	2009C7a00207
7	4.0	4	---		2005190004.0	牝	4			57.0	112.6	5			0ダーカン	5188.0	00nan	0.0	2009C7a00207
8	9.0	9	---			牝	8			57.0		4			00nan	00nan	00nan	0.0	2009C7a00207
9	3.0	3	---		2005102480.0	牝	4			57.0		大			00974	1068.0	16008.0	0.0	2009C7a00207
1		7	---		000a006e48	セ	6			57.0	121.0	0.0			a0378	00nan	00nan	0.0	2009C7a00507
2		6	---		000a011e1e	牡	6			57.0					a037c	00nan	00nan	0.0	2009C7a00507
3		13	---		000a01384b	牡	5			57.0					a037d	00nan	00nan	0.0	2009C7a00507
4		11	---		000a01384d	牡	5			57.0					05284	00nan	00nan	0.0	2009C7a00507
5		14	---		000a01384e	牡	4			57.0					00875	00nan	00nan	0.0	2009C7a00507
6		10	---		000a013851	牡	5			57.0					05441	00nan	00nan	0.0	2009C7a00507
7		3	---		000a013852	牡	5			57.0					05018	00nan	00nan	0.0	2009C7a00507
8		8	---		2005110112	牡	4			57.0					00945	386.0	124008.0	0.0	2009C7a00507
9		5	---		000a013853	牡	5			57.0					a02a7	00nan	00nan	0.0	2009C7a00507
10		1	---		000a013854	セ	5			57.0					05366	00nan	00nan	0.0	2009C7a00507
11		2	---		000a013855	セ	6			57.0					00891	00nan	00nan	0.0	2009C7a00507
12		4	---		000a013857	牡	5			57.0					00882	00nan	00nan	0.0	2009C7a00507
13		9	---		000a013858	牡	5			57.0					a037e	00nan	00nan	0.0	2009C7a00507
14		12	---		000a013859	牡	4			57.0					05008	00nan	00nan	0.0	2009C7a00507
