rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	1	1		ナムラユッキー	牝4	54.0		横井将人	1:32.5		1-1-1	40.7	7.7	4	486	-6		安部幸夫		酒井孝敏	23.0
2	7	8		サワヤカタイド	牡4	56.0		丹羽克輝	1:32.6	1/2	2-2-2	40.7	5.0	2	460	-5		竹下直人		永井啓弍	5.8
3	6	6		ディアローグ	牡4	56.0		村上弘樹	1:32.6	クビ	6-5-4	40.3	5.1	3	507	1		角田輝也		米山尚輝	2.8
4	8	10		レッドテオドーラ	牝4	54.0		柿原翔	1:32.6	アタマ	3-3-3	40.5	13.5	5	458	-3		藤ヶ崎一		小島吉彦	1.8
5	8	9		バンブトンエガオ	牝4	54.0		岡部誠	1:33.1	2.1/2	7-7-6	40.4	1.7	1	486	-8		竹之下昭		西川尚	1.2
6	4	4		トーセンフォース	牡4	56.0		山田祥雄	1:33.2	クビ	10-10-8	39.0	33.4	6	500	3		藤ヶ崎一		荒川将一	
7	7	7		サンビクトリア	牝4	54.0		加藤聡一	1:33.8	3.0	5-5-5	41.5	38.6	7	462	-5		藤ヶ崎一		牧野晋悟	
8	3	3		ペティヤン	牝4	54.0		大畑雅章	1:34.3	2.1/2	4-4-7	42.1	79.6	8	479	-2		内村寛司		（同）ＪＰＮ技研	
9	5	5		ネオンブルー	牡4	56.0		尾崎章生	1:34.3	クビ	9-9-9	40.4	149.1	9	512	1		植松則幸		伊藤雅康	
10	2	2		ベニノサクラ	牝5	54.0		森島貴之	1:34.4	クビ	8-8-10	40.7	177.7	10	433	-6		藤田正治		（同）ＪＰＮ技研	
