waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2017100898	ファルコンフィート			a02e0	村上弘樹	05671	倉地学	492	3
2	2	2017103419	キーオブサーガ			a02bb	木之前葵	a03eb	榎屋充	440	-4
3	3	2016100185	モンサンスペラーレ			05435	柿原翔	05177	藤ヶ崎一	457	-3
4	4	2014101306	プルメリアワン			a0292	丸山真一	a02e8	竹下太	493	-4
5	5	2017100995	ゴールドポケット			05602	細川智史	05242	角田輝也	443	3
6	6	2016101500	ケントホープ			a0035	尾崎章生	a02e8	竹下太	495	-3
7	7	2016101855	フェアリープール			a0487	塚本征吾	05368	櫻井今朝	418	6
7	8	2016105639	ミサトテスコ			05196	宮下瞳	a003d	成田明	459	1
8	9	2017103894	キタノアゲイン			00839	戸部尚実	05230	迫田清美	427	-3
8	10	2016106120	ムーランノワール			05489	今井貴大	a03ea	宇都英樹	454	1
