日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey_id	jockey_name	field	distance	weight	gain	bounty
2021/10/26	雨	5	10	2	2	68.1	6	7	54.0	稍	1:03.2	1.4	4-4	0.0-37.6	38.2	門別	202130102605	3歳以上C4ー5	movie.html?race_id=202130102605	05389	岩橋勇二	ダ	1000	434	0	0.0
2021/10/13	晴	8	12	3	3	60.2	6	11	54.0	重	1:03.1	1.8	7-9	0.0-37.6	37.7	門別	202130101308	3歳以上C4ー6	movie.html?race_id=202130101308	05389	岩橋勇二	ダ	1000	434	-2	0.0
2021/09/28	曇	7	12	6	8	82.0	7	7	54.0	稍	1:04.3	2.6	2-4	0.0-37.8	39.9	門別	202130092807	新冠産米「判官伝説」	movie.html?race_id=202130092807	05389	岩橋勇二	ダ	1000	436	4	0.0
2021/09/14	晴	2	10	2	2	38.9	6	7	54.0	稍	1:03.8	2.7	2-2	0.0-37.3	39.5	門別	202130091402	3歳以上C4ー4	movie.html?race_id=202130091402	05389	岩橋勇二	ダ	1000	432	0	0.0
2021/09/01	晴	3	9	8	9	104.3	7	5	54.0	良	1:04.1	2.6	2-4	0.0-37.3	39.8	門別	202130090103	3歳以上C4ー5	movie.html?race_id=202130090103	05389	岩橋勇二	ダ	1000	432	0	2.1
2021/08/17	曇	6	11	3	3	39.6	6	8	54.0	良	1:06.0	2.6	2-7	0.0-39.3	41.4	門別	202130081706	3歳以上C4ー5	movie.html?race_id=202130081706	05389	岩橋勇二	ダ	1000	432	0	0.0
2021/08/04	曇	6	8	2	2	126.0	7	4	54.0	良	1:04.9	2.4	2-4	0.0-38.0	40.0	門別	202130080406	びらとり黒豚賞	movie.html?race_id=202130080406	05389	岩橋勇二	ダ	1000	432	-6	4.2
2021/07/21	曇	5	10	5	5	108.2	6	10	54.0	良	1:05.1	3.0	6-9	0.0-37.4	39.5	門別	202130072105	3歳以上C4ー4	movie.html?race_id=202130072105	05389	岩橋勇二	ダ	1000	438	6	0.0
2021/07/06	雨	5	9	6	6	34.6	6	7	54.0	不	1:02.8	3.2	6-5	0.0-35.9	38.1	門別	202130070605	3歳以上C4ー5	movie.html?race_id=202130070605	05389	岩橋勇二	ダ	1000	432	-2	0.0
2021/06/22	晴	4	12	6	7	271.1	9	6	54.0	重	1:03.1	1.1	3-3	0.0-38.7	38.9	門別	202130062204	3歳以上C4ー6	movie.html?race_id=202130062204	05389	岩橋勇二	ダ	1000	434	7	0.0
2021/05/20	雨	4	10	7	8	214.1	10	10	54.0	重	1:39.4	5.7	6-6-9-10	0.0-39.9	44.7	園田	202150052004	C3二	movie.html?race_id=202150052004	05580	長谷部駿	ダ	1400	427	-1	0.0
2021/05/06	晴	6	10	4	4	266.6	10	10	54.0	重	1:38.7	6.8	9-9-10-10	0.0-39.4	45.1	園田	202150050606	C2一	movie.html?race_id=202150050606	05580	長谷部駿	ダ	1400	428	1	0.0
2021/04/22	晴	4	10	1	1	257.5	10	10	54.0	良	1:37.8	4.8	10-10-10-10	0.0-39.9	43.1	園田	202150042204	C2二	movie.html?race_id=202150042204	05580	長谷部駿	ダ	1400	427	13	0.0
2021/04/01	晴	6	9	6	6	14.0	3	9	54.0	良	1:38.3	4.4	8-8-9-9	0.0-38.7	42.1	姫路	202151040106	C2二	movie.html?race_id=202151040106	05567	大柿一真	ダ	1400	414	18	0.0
2019/11/09	晴	5	13	6	9	34.3	10	12	51.0	良	1:40.2	3.5	8-11	36.9-35.2	37.9	京都	201908050305	2歳新馬	201908050305	01176	亀田温心	芝	1600	396	0	0.0
