	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	枠単:的中	枠単:配当	枠単:人気
200145051603	ダ	左	1500	曇	重	16:45	C3三		2001-5-16	2	川崎	4	(定量)																																										11.0 - 12.6 - 14.1 - 12.1 - 13.3 - 13.8 - 12.8 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0	11.0 - 23.6 - 37.7 - 49.8 - 63.1 - 76.9 - 89.7 - 89.7 - 89.7 - 89.7 - 89.7 - 89.7 - 89.7 - 89.7 (0.0-39.9)			
200145051604	ダ	左	1500	曇	重	17:15	C3二		2001-5-16	2	川崎	4	(定量)																																										11.0 - 12.9 - 14.6 - 12.2 - 13.3 - 14.3 - 13.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0	11.0 - 23.9 - 38.5 - 50.7 - 64.0 - 78.3 - 91.3 - 91.3 - 91.3 - 91.3 - 91.3 - 91.3 - 91.3 - 91.3 (0.0-40.6)			
200145051605	ダ	左	1500	曇	重	17:45	C2八　九		2001-5-16	2	川崎	4	(定量)																																										11.6 - 12.5 - 14.2 - 12.5 - 13.4 - 14.1 - 12.9 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0	11.6 - 24.1 - 38.3 - 50.8 - 64.2 - 78.3 - 91.2 - 91.2 - 91.2 - 91.2 - 91.2 - 91.2 - 91.2 - 91.2 (0.0-40.4)			
200145051606	ダ	左	1500	曇	稍重	18:15	C2八　九		2001-5-16	2	川崎	4	(定量)																																										11.4 - 12.7 - 13.9 - 12.3 - 13.3 - 14.1 - 13.7 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0	11.4 - 24.1 - 38.0 - 50.3 - 63.6 - 77.7 - 91.4 - 91.4 - 91.4 - 91.4 - 91.4 - 91.4 - 91.4 - 91.4 (0.0-41.1)			
200145051607	ダ	左	1500	曇	稍重	18:45	選抜		2001-5-16	2	川崎	4	(定量)																																										11.0 - 12.3 - 14.0 - 12.3 - 12.9 - 13.6 - 13.2 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0	11.0 - 23.3 - 37.3 - 49.6 - 62.5 - 76.1 - 89.3 - 89.3 - 89.3 - 89.3 - 89.3 - 89.3 - 89.3 - 89.3 (0.0-39.7)			
200145051608	ダ	左	1600	曇	稍重	19:20	青葉特別 		2001-5-16	2	川崎	4	(定量)																																										11.2 - 13.4 - 14.0 - 12.2 - 12.9 - 13.5 - 12.7 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0	11.2 - 24.6 - 38.6 - 50.8 - 63.7 - 77.2 - 89.9 - 89.9 - 89.9 - 89.9 - 89.9 - 89.9 - 89.9 - 89.9 (0.0-39.1)			
200145051609	ダ	左	2100	曇	稍重	19:55	関東オークス	G3	2001-5-16	2	川崎	4	牝(定量)																																										10.8 - 12.7 - 14.2 - 12.8 - 14.0 - 15.0 - 12.0 - 13.2 - 13.6 - 13.1 - 0.0 - 0.0 - 0.0 - 0.0	10.8 - 23.5 - 37.7 - 50.5 - 64.5 - 79.5 - 91.5 - 104.7 - 118.3 - 131.4 - 131.4 - 131.4 - 131.4 - 131.4 (0.0-39.9)			
200145061501	ダ	左	1400	雨	不良	15:45	C3		2001-6-15	3	川崎	1	(定量)																																										12.5 - 13.7 - 12.3 - 13.4 - 13.7 - 13.5 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0	12.5 - 26.2 - 38.5 - 51.9 - 65.6 - 79.1 - 79.1 - 79.1 - 79.1 - 79.1 - 79.1 - 79.1 - 79.1 - 79.1 (0.0-40.6)			
200145061502	ダ	左	1400	雨	不良	16:15	C3		2001-6-15	3	川崎	1	(定量)																																										12.6 - 14.1 - 12.6 - 13.4 - 13.7 - 13.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0	12.6 - 26.7 - 39.3 - 52.7 - 66.4 - 79.4 - 79.4 - 79.4 - 79.4 - 79.4 - 79.4 - 79.4 - 79.4 - 79.4 (0.0-40.1)			
200145061503	ダ	左	1400	雨	不良	16:45	C3		2001-6-15	3	川崎	1	(定量)																																										12.8 - 13.9 - 12.4 - 13.1 - 14.1 - 13.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0	12.8 - 26.7 - 39.1 - 52.2 - 66.3 - 79.3 - 79.3 - 79.3 - 79.3 - 79.3 - 79.3 - 79.3 - 79.3 - 79.3 (0.0-40.2)			
200145061504	ダ	左	1400	雨	不良	17:15	C3		2001-6-15	3	川崎	1	(定量)																																										12.7 - 13.9 - 12.3 - 13.4 - 14.3 - 13.3 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0	12.7 - 26.6 - 38.9 - 52.3 - 66.6 - 79.9 - 79.9 - 79.9 - 79.9 - 79.9 - 79.9 - 79.9 - 79.9 - 79.9 (0.0-41.0)			
200145061505	ダ	左	1500	雨	不良	17:45	3歳　ロ		2001-6-15	3	川崎	1	305万円以上372万円未満	(定量)																																									11.1 - 12.8 - 13.9 - 12.3 - 13.2 - 13.8 - 12.8 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0	11.1 - 23.9 - 37.8 - 50.1 - 63.3 - 77.1 - 89.9 - 89.9 - 89.9 - 89.9 - 89.9 - 89.9 - 89.9 - 89.9 (0.0-39.8)			
200145061506	ダ	左	1500	雨	不良	18:15	3歳　イ		2001-6-15	3	川崎	1	305万円以上372万円未満	(定量)																																									11.0 - 12.5 - 14.2 - 13.0 - 14.2 - 14.4 - 13.3 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0	11.0 - 23.5 - 37.7 - 50.7 - 64.9 - 79.3 - 92.6 - 92.6 - 92.6 - 92.6 - 92.6 - 92.6 - 92.6 - 92.6 (0.0-41.9)			
200145061507	ダ	左	1500	雨	不良	18:45	選抜		2001-6-15	3	川崎	1	(定量)																																										10.7 - 12.5 - 13.8 - 12.5 - 13.7 - 13.8 - 12.5 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0	10.7 - 23.2 - 37.0 - 49.5 - 63.2 - 77.0 - 89.5 - 89.5 - 89.5 - 89.5 - 89.5 - 89.5 - 89.5 - 89.5 (0.0-40.0)			
200145061508	ダ	左	1600	雨	不良	19:20	梧葉特別 		2001-6-15	3	川崎	1	(定量)																																										10.8 - 12.7 - 14.0 - 13.0 - 13.5 - 14.9 - 13.2 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0	10.8 - 23.5 - 37.5 - 50.5 - 64.0 - 78.9 - 92.1 - 92.1 - 92.1 - 92.1 - 92.1 - 92.1 - 92.1 - 92.1 (0.0-41.6)			
200145061509	ダ	左	1600	雨	不良	19:55	パール特別 		2001-6-15	3	川崎	1	(定量)																																										10.7 - 12.4 - 13.5 - 12.4 - 13.3 - 14.3 - 13.4 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0	10.7 - 23.1 - 36.6 - 49.0 - 62.3 - 76.6 - 90.0 - 90.0 - 90.0 - 90.0 - 90.0 - 90.0 - 90.0 - 90.0 (0.0-41.0)			
200145061510	ダ	左	1500	雨	不良	20:30	選抜		2001-6-15	3	川崎	1	(定量)																																										11.0 - 12.5 - 13.8 - 12.3 - 13.3 - 13.9 - 13.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0	11.0 - 23.5 - 37.3 - 49.6 - 62.9 - 76.8 - 89.8 - 89.8 - 89.8 - 89.8 - 89.8 - 89.8 - 89.8 - 89.8 (0.0-40.2)			
200145061601	ダ	左	1400	曇	重	15:45	C3		2001-6-16	3	川崎	2	(定量)																																										12.4 - 14.0 - 12.5 - 13.3 - 13.8 - 13.1 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0	12.4 - 26.4 - 38.9 - 52.2 - 66.0 - 79.1 - 79.1 - 79.1 - 79.1 - 79.1 - 79.1 - 79.1 - 79.1 - 79.1 (0.0-40.2)			
200145061602	ダ	左	1400	曇	重	16:15	C3		2001-6-16	3	川崎	2	(定量)																																										12.5 - 14.2 - 12.6 - 13.5 - 14.0 - 12.5 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0	12.5 - 26.7 - 39.3 - 52.8 - 66.8 - 79.3 - 79.3 - 79.3 - 79.3 - 79.3 - 79.3 - 79.3 - 79.3 - 79.3 (0.0-40.0)			
200145061603	ダ	左	1400	曇	重	16:45	C3		2001-6-16	3	川崎	2	(定量)																																										11.6 - 13.9 - 12.8 - 14.1 - 14.5 - 13.4 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0	11.6 - 25.5 - 38.3 - 52.4 - 66.9 - 80.3 - 80.3 - 80.3 - 80.3 - 80.3 - 80.3 - 80.3 - 80.3 - 80.3 (0.0-42.0)			
200145061604	ダ	左	1400	曇	重	17:15	C3		2001-6-16	3	川崎	2	(定量)																																										12.4 - 14.6 - 12.6 - 13.4 - 14.1 - 12.6 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0	12.4 - 27.0 - 39.6 - 53.0 - 67.1 - 79.7 - 79.7 - 79.7 - 79.7 - 79.7 - 79.7 - 79.7 - 79.7 - 79.7 (0.0-40.1)			
200145061605	ダ	左	1500	曇	重	17:45	3歳　ロ		2001-6-16	3	川崎	2	226万円以上305万円未満	(定量)																																									10.7 - 12.4 - 15.2 - 12.2 - 13.5 - 13.6 - 13.6 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0	10.7 - 23.1 - 38.3 - 50.5 - 64.0 - 77.6 - 91.2 - 91.2 - 91.2 - 91.2 - 91.2 - 91.2 - 91.2 - 91.2 (0.0-40.7)			
200145061606	ダ	左	1500	曇	重	18:15	3歳　イ		2001-6-16	3	川崎	2	226万円以上305万円未満	(定量)																																									10.9 - 12.4 - 14.2 - 12.4 - 13.9 - 14.7 - 13.3 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0	10.9 - 23.3 - 37.5 - 49.9 - 63.8 - 78.5 - 91.8 - 91.8 - 91.8 - 91.8 - 91.8 - 91.8 - 91.8 - 91.8 (0.0-41.9)			
200145061607	ダ	左	1500	曇	重	18:45	選抜		2001-6-16	3	川崎	2	(定量)																																										11.1 - 12.3 - 14.1 - 12.6 - 13.4 - 14.3 - 12.9 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0	11.1 - 23.4 - 37.5 - 50.1 - 63.5 - 77.8 - 90.7 - 90.7 - 90.7 - 90.7 - 90.7 - 90.7 - 90.7 - 90.7 (0.0-40.6)			
200145061608	ダ	左	1600	曇	重	19:20	新樹特別 		2001-6-16	3	川崎	2	(定量)																																										11.0 - 12.4 - 14.2 - 12.4 - 13.4 - 14.3 - 13.3 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0	11.0 - 23.4 - 37.6 - 50.0 - 63.4 - 77.7 - 91.0 - 91.0 - 91.0 - 91.0 - 91.0 - 91.0 - 91.0 - 91.0 (0.0-40.9)			
200145061609	ダ	左	1600	曇	重	19:55	清夏特別 		2001-6-16	3	川崎	2	(定量)																																										11.0 - 12.1 - 14.0 - 12.3 - 13.5 - 14.0 - 12.6 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0	11.0 - 23.1 - 37.1 - 49.4 - 62.9 - 76.9 - 89.5 - 89.5 - 89.5 - 89.5 - 89.5 - 89.5 - 89.5 - 89.5 (0.0-40.1)			
200145062001	ダ	左	900	曇	重	15:45	2歳新馬		2001-6-20	3	川崎	6	(定量)																																										10.6 - 11.9 - 13.1 - 13.1 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0	10.6 - 22.5 - 35.6 - 48.7 - 48.7 - 48.7 - 48.7 - 48.7 - 48.7 - 48.7 - 48.7 - 48.7 - 48.7 - 48.7 (0.0-38.1)			
200145062002	ダ	左	1500	曇	重	16:15	C2		2001-6-20	3	川崎	6	(定量)																																										11.7 - 12.5 - 14.2 - 12.4 - 13.2 - 14.2 - 14.1 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0	11.7 - 24.2 - 38.4 - 50.8 - 64.0 - 78.2 - 92.3 - 92.3 - 92.3 - 92.3 - 92.3 - 92.3 - 92.3 - 92.3 (0.0-40.9)			
200145062003	ダ	左	1500	曇	重	16:45	C2		2001-6-20	3	川崎	6	(定量)																																										11.0 - 12.6 - 14.4 - 12.2 - 13.3 - 14.4 - 13.4 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0	11.0 - 23.6 - 38.0 - 50.2 - 63.5 - 77.9 - 91.3 - 91.3 - 91.3 - 91.3 - 91.3 - 91.3 - 91.3 - 91.3 (0.0-41.1)			
200145062004	ダ	左	1500	曇	重	17:15	C2十		2001-6-20	3	川崎	6	(定量)																																										10.8 - 11.9 - 14.0 - 12.2 - 13.7 - 13.9 - 12.9 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0	10.8 - 22.7 - 36.7 - 48.9 - 62.6 - 76.5 - 89.4 - 89.4 - 89.4 - 89.4 - 89.4 - 89.4 - 89.4 - 89.4 (0.0-40.5)			
200145062005	ダ	左	1400	晴	重	17:45	3歳　ロ		2001-6-20	3	川崎	6	14万円未満	(定量)																																									12.1 - 14.3 - 11.9 - 13.3 - 14.6 - 13.9 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0	12.1 - 26.4 - 38.3 - 51.6 - 66.2 - 80.1 - 80.1 - 80.1 - 80.1 - 80.1 - 80.1 - 80.1 - 80.1 - 80.1 (0.0-41.8)			
200145062006	ダ	左	1400	晴	重	18:15	3歳　イ		2001-6-20	3	川崎	6	14万円未満	(定量)																																									11.6 - 13.5 - 13.1 - 14.4 - 14.8 - 13.7 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0	11.6 - 25.1 - 38.2 - 52.6 - 67.4 - 81.1 - 81.1 - 81.1 - 81.1 - 81.1 - 81.1 - 81.1 - 81.1 - 81.1 (0.0-42.9)			
200145062007	ダ	左	1500	晴	重	18:45	選抜		2001-6-20	3	川崎	6	(定量)																																										10.8 - 11.8 - 13.5 - 12.5 - 14.3 - 15.0 - 13.7 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0	10.8 - 22.6 - 36.1 - 48.6 - 62.9 - 77.9 - 91.6 - 91.6 - 91.6 - 91.6 - 91.6 - 91.6 - 91.6 - 91.6 (0.0-43.0)			
200145062008	ダ	左	1600	晴	重	19:20	すずらん特別 		2001-6-20	3	川崎	6	(定量)																																										11.1 - 12.0 - 14.1 - 12.8 - 13.8 - 14.6 - 13.5 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0	11.1 - 23.1 - 37.2 - 50.0 - 63.8 - 78.4 - 91.9 - 91.9 - 91.9 - 91.9 - 91.9 - 91.9 - 91.9 - 91.9 (0.0-41.9)			
200145062009	ダ	左	1600	晴	重	19:55	エメラルドカップ	G	2001-6-20	3	川崎	6	牝(ハンデ)																																														
200145070301	ダ	左	1400	晴	良	15:45	C3		2001-7-3	4	川崎	1	(定量)																																										12.3 - 13.9 - 12.3 - 13.4 - 13.8 - 13.6 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0	12.3 - 26.2 - 38.5 - 51.9 - 65.7 - 79.3 - 79.3 - 79.3 - 79.3 - 79.3 - 79.3 - 79.3 - 79.3 - 79.3 (0.0-40.8)			
200145070302	ダ	左	1400	晴	良	16:15	C3		2001-7-3	4	川崎	1	(定量)																																										12.4 - 14.1 - 12.2 - 13.2 - 13.6 - 13.6 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0	12.4 - 26.5 - 38.7 - 51.9 - 65.5 - 79.1 - 79.1 - 79.1 - 79.1 - 79.1 - 79.1 - 79.1 - 79.1 - 79.1 (0.0-40.4)			
200145070303	ダ	左	1400	晴	良	16:45	C3		2001-7-3	4	川崎	1	(定量)																																										12.1 - 14.1 - 12.9 - 13.2 - 13.9 - 13.6 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0	12.1 - 26.2 - 39.1 - 52.3 - 66.2 - 79.8 - 79.8 - 79.8 - 79.8 - 79.8 - 79.8 - 79.8 - 79.8 - 79.8 (0.0-40.7)			
200145070304	ダ	左	1400	晴	良	17:15	C3		2001-7-3	4	川崎	1	(定量)																																										12.5 - 14.0 - 12.1 - 13.5 - 14.2 - 13.2 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0	12.5 - 26.5 - 38.6 - 52.1 - 66.3 - 79.5 - 79.5 - 79.5 - 79.5 - 79.5 - 79.5 - 79.5 - 79.5 - 79.5 (0.0-40.9)			
200145070305	ダ	左	1500	晴	良	17:45	3歳　ロ		2001-7-3	4	川崎	1	187万円以上262万円未満	(定量)																																									10.8 - 12.0 - 14.1 - 12.7 - 14.0 - 14.7 - 13.4 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0	10.8 - 22.8 - 36.9 - 49.6 - 63.6 - 78.3 - 91.7 - 91.7 - 91.7 - 91.7 - 91.7 - 91.7 - 91.7 - 91.7 (0.0-42.1)			
200145070306	ダ	左	1500	晴	良	18:15	3歳　イ		2001-7-3	4	川崎	1	187万円以上262万円未満	(定量)																																									10.7 - 12.2 - 14.1 - 12.7 - 13.8 - 14.1 - 13.6 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0	10.7 - 22.9 - 37.0 - 49.7 - 63.5 - 77.6 - 91.2 - 91.2 - 91.2 - 91.2 - 91.2 - 91.2 - 91.2 - 91.2 (0.0-41.5)			
200145070307	ダ	左	1500	晴	良	18:45	ジュライフラワー賞 		2001-7-3	4	川崎	1	(別定)																																										10.4 - 12.7 - 15.1 - 12.4 - 13.0 - 13.8 - 12.9 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0	10.4 - 23.1 - 38.2 - 50.6 - 63.6 - 77.4 - 90.3 - 90.3 - 90.3 - 90.3 - 90.3 - 90.3 - 90.3 - 90.3 (0.0-39.7)			
200145070308	ダ	左	1500	晴	良	19:20	C1四		2001-7-3	4	川崎	1	(定量)																																										10.9 - 12.0 - 13.6 - 12.4 - 14.1 - 13.9 - 13.4 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0	10.9 - 22.9 - 36.5 - 48.9 - 63.0 - 76.9 - 90.3 - 90.3 - 90.3 - 90.3 - 90.3 - 90.3 - 90.3 - 90.3 (0.0-41.4)			
200145070309	ダ	左	1600	晴	良	19:55	ジュライスター賞 		2001-7-3	4	川崎	1	(別定)																																										10.7 - 12.3 - 14.0 - 11.9 - 13.2 - 13.8 - 13.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0	10.7 - 23.0 - 37.0 - 48.9 - 62.1 - 75.9 - 88.9 - 88.9 - 88.9 - 88.9 - 88.9 - 88.9 - 88.9 - 88.9 (0.0-40.0)			
200145070310	ダ	左	1600	晴	良	20:30	初蛍特別 		2001-7-3	4	川崎	1	(定量)																																										11.1 - 13.2 - 14.7 - 12.6 - 12.9 - 13.4 - 13.3 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0	11.1 - 24.3 - 39.0 - 51.6 - 64.5 - 77.9 - 91.2 - 91.2 - 91.2 - 91.2 - 91.2 - 91.2 - 91.2 - 91.2 (0.0-39.6)			
200145070401	ダ	左	1400	晴	良	15:45	C3		2001-7-4	4	川崎	2	(定量)																																										11.6 - 14.5 - 12.4 - 13.4 - 13.6 - 13.4 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0	11.6 - 26.1 - 38.5 - 51.9 - 65.5 - 78.9 - 78.9 - 78.9 - 78.9 - 78.9 - 78.9 - 78.9 - 78.9 - 78.9 (0.0-40.4)			
200145070402	ダ	左	1400	晴	良	16:15	C3		2001-7-4	4	川崎	2	(定量)																																										12.3 - 14.0 - 12.2 - 13.5 - 13.7 - 13.5 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0	12.3 - 26.3 - 38.5 - 52.0 - 65.7 - 79.2 - 79.2 - 79.2 - 79.2 - 79.2 - 79.2 - 79.2 - 79.2 - 79.2 (0.0-40.7)			
200145070403	ダ	左	1400	晴	良	16:45	C3		2001-7-4	4	川崎	2	(定量)																																										12.1 - 13.7 - 12.0 - 13.4 - 13.9 - 13.3 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0	12.1 - 25.8 - 37.8 - 51.2 - 65.1 - 78.4 - 78.4 - 78.4 - 78.4 - 78.4 - 78.4 - 78.4 - 78.4 - 78.4 (0.0-40.6)			
200145070404	ダ	左	1500	晴	良	17:15	選抜		2001-7-4	4	川崎	2	262万円以上340万円未満	(定量)																																									11.2 - 12.3 - 14.0 - 12.5 - 13.4 - 14.2 - 13.7 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0	11.2 - 23.5 - 37.5 - 50.0 - 63.4 - 77.6 - 91.3 - 91.3 - 91.3 - 91.3 - 91.3 - 91.3 - 91.3 - 91.3 (0.0-41.3)			
200145070501	ダ	左	1400	晴	良	15:45	C3十		2001-7-5	4	川崎	3	(定量)																																										11.6 - 14.0 - 12.3 - 13.8 - 14.1 - 13.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0	11.6 - 25.6 - 37.9 - 51.7 - 65.8 - 78.8 - 78.8 - 78.8 - 78.8 - 78.8 - 78.8 - 78.8 - 78.8 - 78.8 (0.0-40.9)			
200145070502	ダ	左	1400	晴	良	16:10	C3十		2001-7-5	4	川崎	3	(定量)																																										11.9 - 14.1 - 12.2 - 13.4 - 13.6 - 13.7 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0	11.9 - 26.0 - 38.2 - 51.6 - 65.2 - 78.9 - 78.9 - 78.9 - 78.9 - 78.9 - 78.9 - 78.9 - 78.9 - 78.9 (0.0-40.7)			
200145070503	ダ	左	1400	晴	良	16:40	C3十		2001-7-5	4	川崎	3	(定量)																																										12.0 - 14.0 - 12.1 - 13.2 - 13.7 - 13.5 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0	12.0 - 26.0 - 38.1 - 51.3 - 65.0 - 78.5 - 78.5 - 78.5 - 78.5 - 78.5 - 78.5 - 78.5 - 78.5 - 78.5 (0.0-40.4)			
200145070504	ダ	左	1500	晴	良	17:10	3歳　ロ		2001-7-5	4	川崎	3	139万円以上187万円未満	(定量)																																									11.0 - 12.0 - 14.3 - 12.5 - 14.0 - 14.8 - 13.2 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0	11.0 - 23.0 - 37.3 - 49.8 - 63.8 - 78.6 - 91.8 - 91.8 - 91.8 - 91.8 - 91.8 - 91.8 - 91.8 - 91.8 (0.0-42.0)			
200145070505	ダ	左	1500	晴	良	17:40	3歳　イ		2001-7-5	4	川崎	3	139万円以上187万円未満	(定量)																																									11.5 - 12.9 - 14.4 - 12.0 - 12.6 - 13.1 - 13.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0	11.5 - 24.4 - 38.8 - 50.8 - 63.4 - 76.5 - 89.5 - 89.5 - 89.5 - 89.5 - 89.5 - 89.5 - 89.5 - 89.5 (0.0-38.7)			
200145070506	ダ	左	1500	晴	良	18:10	C2四		2001-7-5	4	川崎	3	(定量)																																										11.3 - 12.6 - 14.1 - 11.9 - 13.8 - 13.5 - 13.2 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0	11.3 - 23.9 - 38.0 - 49.9 - 63.7 - 77.2 - 90.4 - 90.4 - 90.4 - 90.4 - 90.4 - 90.4 - 90.4 - 90.4 (0.0-40.5)			
200145070507	ダ	左	1500	晴	良	18:40	C1三		2001-7-5	4	川崎	3	(定量)																																										11.1 - 12.5 - 14.2 - 12.1 - 13.0 - 14.1 - 12.9 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0	11.1 - 23.6 - 37.8 - 49.9 - 62.9 - 77.0 - 89.9 - 89.9 - 89.9 - 89.9 - 89.9 - 89.9 - 89.9 - 89.9 (0.0-40.0)			
200145070508	ダ	左	1600	晴	良	19:15	あさがお特別 		2001-7-5	4	川崎	3	484万円以上	(定量)																																									11.4 - 12.5 - 14.1 - 11.9 - 13.1 - 13.7 - 12.8 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0	11.4 - 23.9 - 38.0 - 49.9 - 63.0 - 76.7 - 89.5 - 89.5 - 89.5 - 89.5 - 89.5 - 89.5 - 89.5 - 89.5 (0.0-39.4)			
200145070509	ダ	左	2100	晴	良	19:55	エンプレス杯	G2	2001-7-5	4	川崎	3	牝(別定)																																										10.6 - 12.4 - 14.4 - 11.0 - 12.8 - 14.0 - 12.3 - 14.0 - 14.3 - 12.7 - 0.0 - 0.0 - 0.0 - 0.0	10.6 - 23.0 - 37.4 - 48.4 - 61.2 - 75.2 - 87.5 - 101.5 - 115.8 - 128.5 - 128.5 - 128.5 - 128.5 - 128.5 (0.0-41.0)			
200145081301	ダ	左	1400	晴	重	15:45	C3		2001-8-13	5	川崎	2	(定量)																																										12.0 - 14.5 - 12.6 - 13.9 - 13.8 - 12.9 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0	12.0 - 26.5 - 39.1 - 53.0 - 66.8 - 79.7 - 79.7 - 79.7 - 79.7 - 79.7 - 79.7 - 79.7 - 79.7 - 79.7 (0.0-40.6)			
200145081302	ダ	左	1400	晴	重	16:15	C3		2001-8-13	5	川崎	2	(定量)																																										12.2 - 14.5 - 12.4 - 13.9 - 14.5 - 13.6 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0	12.2 - 26.7 - 39.1 - 53.0 - 67.5 - 81.1 - 81.1 - 81.1 - 81.1 - 81.1 - 81.1 - 81.1 - 81.1 - 81.1 (0.0-42.0)			
