	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
200138081401	ダ	右	1200	晴	良	11:30	2歳　A		2001-8-14	3	三条	1	(別定)																																											
200138081402	ダ	右	800	晴	良	12:00	登竜門		2001-8-14	3	三条	1	(馬齢)																																											
200138081403	ダ	右	800	晴	良	12:30	登竜門		2001-8-14	3	三条	1	(馬齢)																																											
200138081404	ダ	右	800	晴	良	13:00	登竜門		2001-8-14	3	三条	1	(馬齢)																																											
200138052601	ダ	右	1200	曇	良	11:30	一般　B1		2001-5-26	1	三条	1	(馬齢)																																											
200138052602	ダ	右	1200	曇	良	11:55	3歳　C2		2001-5-26	1	三条	1	(馬齢)																																											
200138052603	ダ	右	1200	曇	良	12:25	一般　C2ロ		2001-5-26	1	三条	1	(馬齢)																																											
200138052604	ダ	右	1200	曇	良	12:55	3歳　C1		2001-5-26	1	三条	1	(馬齢)																																											
200138052605	ダ	右	1200	曇	良	13:25	一般　C1ハ		2001-5-26	1	三条	1	(馬齢)																																											
200138052606	ダ	右	1650	曇	良	13:55	3歳　B3		2001-5-26	1	三条	1	(馬齢)																																											
200138052607	ダ	右	1650	曇	良	14:25	一般　C1ロ		2001-5-26	1	三条	1	(馬齢)																																											
200138052608	ダ	右	1700	曇	良	14:55	3歳　B2		2001-5-26	1	三条	1	(馬齢)																																											
200138052609	ダ	右	1650	曇	良	15:25	一般　C2　優勝		2001-5-26	1	三条	1	(ハンデ)																																											
200138060201	ダ	右	800	曇	稍重	12:00	登竜門		2001-6-2	1	三条	3	(馬齢)																																											
200138060202	ダ	右	800	曇	稍重	12:25	登竜門		2001-6-2	1	三条	3	(馬齢)																																											
200138060203	ダ	右	800	曇	稍重	12:55	登竜門		2001-6-2	1	三条	3	(馬齢)																																											
200138060204	ダ	右	1200	曇	稍重	13:25	一般　B2		2001-6-2	1	三条	3	(馬齢)																																											
200138060205	ダ	右	1200	曇	稍重	13:55	3歳　C3		2001-6-2	1	三条	3	(馬齢)																																											
200138063001	ダ	右	1200	雨	稍重	12:00	一般　C3ロ		2001-6-30	2	三条	1	(馬齢)																																											
200138063002	ダ	右	1200	雨	稍重	12:30	一般　C2ハ		2001-6-30	2	三条	1	(馬齢)																																											
200138063003	ダ	右	1200	雨	稍重	13:00	一般　C2ロ		2001-6-30	2	三条	1	(馬齢)																																											
200138063004	ダ	右	1200	雨	重	13:30	一般　C3　優勝		2001-6-30	2	三条	1	(ハンデ)																																											
200138070801	ダ	右	1200	晴	良	11:30	登竜門		2001-7-8	2	三条	4	(馬齢)																																											
200138070802	ダ	右	1200	晴	良	12:00	登竜門		2001-7-8	2	三条	4	(馬齢)																																											
200138070803	ダ	右	1200	晴	良	12:30	登竜門		2001-7-8	2	三条	4	(馬齢)																																											
200138070804	ダ	右	1200	晴	良	13:00	3歳　C2		2001-7-8	2	三条	4	(馬齢)																																											
200138081405	ダ	右	1200	晴	良	13:30	3歳　C		2001-8-14	3	三条	1	(馬齢)																																											
200138081601	ダ	右	800	晴	良	11:30	登竜門		2001-8-16	3	三条	3	(馬齢)																																											
200138081602	ダ	右	1200	晴	良	11:55	一般　C		2001-8-16	3	三条	3	(馬齢)																																											
200138081603	ダ	右	1200	晴	良	12:25	登竜門		2001-8-16	3	三条	3	(馬齢)																																											
200138081604	ダ	右	1200	晴	良	12:55	登竜門		2001-8-16	3	三条	3	(馬齢)																																											
200138081605	ダ	右	1200	晴	良	13:25	一般　B3イ		2001-8-16	3	三条	3	(馬齢)																																											
200138081606	ダ	右	1700	晴	良	13:55	一般　B2ハ		2001-8-16	3	三条	3	(馬齢)																																											
200138081607	ダ	右	1700	晴	良	14:25	一般　B2ロ		2001-8-16	3	三条	3	(馬齢)																																											
200138081608	ダ	右	1700	晴	良	14:55	一般　B2イ		2001-8-16	3	三条	3	(馬齢)																																											
200138081609	ダ	右	1700	晴	良	15:25	一般　B1ロ		2001-8-16	3	三条	3	(馬齢)																																											
200138081610	ダ	右	1700	晴	良	15:55	新潟ビール特別 		2001-8-16	3	三条	3	(別定)																																											
200138081611	ダ	右	1700	晴	良	16:30	五十嵐川賞 		2001-8-16	3	三条	3	(規定)																																											
200138081612	ダ	右	1700	晴	良	17:00	一般　B3　優勝		2001-8-16	3	三条	3	(ハンデ)																																											
