	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
200130092501	ダ	右	1000	曇	良	10:50	2歳　未勝利		2001-9-25	1	門別	1	(規定)																																											
200130092502	ダ	右	1000	曇	良	11:20	2歳　未勝利		2001-9-25	1	門別	1	(規定)																																											
200130092503	ダ	右	1000	曇	良	11:50	2歳　未勝利		2001-9-25	1	門別	1	(規定)																																											
200130092504	ダ	右	1000	曇	良	12:25	D2　ー2組		2001-9-25	1	門別	1	50万円以下	(規定)																																										
200130092505	ダ	右	1200	曇	良	12:55	アタックチャレンジ		2001-9-25	1	門別	1	(規定)																																											
200130092506	ダ	右	1200	曇	良	13:25	D2　ー1組		2001-9-25	1	門別	1	50万円以下	(規定)																																										
200130092507	ダ	右	1000	曇	良	13:55	フレッシュチャレンジ		2001-9-25	1	門別	1	(規定)																																											
200130092508	ダ	右	1700	曇	良	14:25	D1　ー4組		2001-9-25	1	門別	1	100万円以下	(規定)																																										
200130092509	ダ	右	1200	曇	良	15:00	B2　ー1組		2001-9-25	1	門別	1	300万円以下	(別定)																																										
200130092510	ダ	右	1800	曇	良	15:35	門別町長杯門別とねっ 		2001-9-25	1	門別	1	500万円以下	(規定)																																										
200130092511	ダ	右	1800	曇	良	16:20	ヨーグルッペ特別 		2001-9-25	1	門別	1	200万円以下	(規定)																																										
200130092601	ダ	右	1000	晴	良	10:50	2歳　未勝利		2001-9-26	1	門別	2	(規定)																																											
200130092602	ダ	右	1000	晴	良	11:20	アタックチャレンジ		2001-9-26	1	門別	2	(規定)																																											
200130092603	ダ	右	1000	晴	良	11:50	アタックチャレンジ		2001-9-26	1	門別	2	(規定)																																											
200130092604	ダ	右	1000	晴	良	12:20	フレッシュチャレンジ		2001-9-26	1	門別	2	(規定)																																											
