waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2018101375	ポーラージェット			a01d1	木村暁	05157	及川良春	404	3
2	2	2018102248	セイギャラクシー			05542	高松亮	05417	佐藤雅彦	483	-1
3	3	2018103516	フォルラブリーナ			05183	南郷家全	05654	櫻田浩樹	441	-2
4	4	2018101570	ゴヨウマツミッチー			05591	塚本涼人	05365	村上実	442	-3
5	5	2018102122	コスモジェニー			05577	岩本怜	05555	三野宮通	435	6
6	6	2018106630	マツリダカヴァロ			05490	山本政聡	05555	三野宮通	473	-11
7	7	2018106316						a02a3	千葉幸喜	56	
7	8	2018102701	サンドフィッシュ			05463	高橋悠里	a028f	高橋純	427	3
8	9	2018103784	ミツカネジュピター			05294	村上忍	05720	伊藤和忍	487	-5
8	10	2018106778	トウキョウスター			05445	山本聡哉	a02a3	千葉幸喜	466	-3
