rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	7	8		ワンダーハルム	牝6	54.0		川原正一	1:36.4		2-2-2-2	39.3	2.9	2	486	6		西村守幸		山本能成	50.0
2	4	4		コルテーゼ	セ5	56.0		下原理	1:36.7	1.1/2	3-4-4-4	39.4	2.2	1	459	-1		盛本信春		山口敦広	20.0
3	7	7		フェズンツアイ	牝4	51.0		佐々木世	1:36.8	1/2	4-3-3-3	39.6	5.9	4	435	6		徳本慶一		坂田栄一	12.5
4	8	10		セイウンノワール	牝5	54.0		石堂響	1:36.8	クビ	1-1-1-1	39.8	5.0	3	506	12		山口浩幸		冨田藤男	7.5
5	1	1		カイサン	牝4	54.0		永井孝典	1:38.2	8.0	8-8-9-9	40.0	117.7	7	448	0		大山寿文		海原富美子	5.0
6	5	5		アイファーレーザー	牡6	56.0		寺地誠一	1:38.6	2.1/2	10-10-6-6	40.3	20.2	5	440	-4		小村正也		青山郁代	
7	8	9		エイシントプカプ	牝6	54.0		松本幸祐	1:38.7	1/2	9-9-8-8	40.5	334.4	10	389	4		三宅直之		安部恵介	
8	3	3		マサルーキー	牡8	56.0		大柿一真	1:38.8	1/2	7-7-5-5	41.0	46.9	6	472	10		織田誠		櫨山慶次	
9	6	6		スノーパレス	牝5	54.0		長谷部駿	1:39.4	3.1/2	5-5-6-7	41.6	149.0	8	482	5		小牧毅		小林量	
10	2	2		レコパンダンカーク	牡4	56.0		大山真吾	1:40.9	9.0	6-6-9-10	42.9	213.8	9	496	4		尾原強		山下壽	
