rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	3	6		ロープスピニング	牝3	49.0		小林脩斗	1:07.3		1-1	35.9	3.4	1	422	2		武藤善則		吉田照哉	770.0
2	1	1		ルプランドル	牝3	52.0		木幡巧也	1:07.9	3.1/2	5-4	36.0	3.6	2	464	-2		萱野浩二		ＫＡＪＩＭＯＴＯホールディングス	310.0
3	3	5		カゼノタニノアヤカ	牝5	55.0		戸崎圭太	1:07.9	クビ	7-6	35.8	8.2	4	436	-16		安田隆行		増田和啓	190.0
4	2	4		ミトグラフィア	牝4	52.0		原優介	1:08.0	クビ	8-6	35.8	140.8	13	412	-4		高柳瑞樹		Ｇ１レーシング	120.0
5	7	13		ホシフルドヒョウ	牡6	57.0		野中悠太	1:08.1	1.0	2-2	36.5	48.2	9	490	-12		岩戸孝樹		芳賀克也	77.0
6	5	10		エンピレオ	牝4	55.0		菊沢一樹	1:08.5	2.1/2	4-4	36.7	4.1	3	460	-10		菊沢隆徳		社台レースホース	
7	4	7		ブロードマリー	牝4	55.0		伊藤工真	1:08.6	1/2	10-9	36.2	66.8	10	436	10		林徹		ユートピア牧場	
8	6	12		ウインラザンツ	牡4	57.0		松岡正海	1:08.8	1.1/2	2-2	37.3	21.3	7	514	-8		畠山吉宏		ウイン	
9	1	2		フェスティヴノンノ	牝4	55.0		江田照男	1:09.2	2.0	14-14	36.0	163.7	14	458	2		天間昭一		臼井義太郎	
10	8	15		アイガーテソーロ	牡5	57.0		木幡育也	1:09.2	クビ	8-9	37.0	114.8	12	482	-6		田中剛		了徳寺健二ホールディングス	
11	6	11		ビゾンテノブファロ	牡4	57.0		原田和真	1:09.3	1/2	13-13	36.5	172.0	15	476	-18		小桧山悟		ニューマレコード	
12	5	9		ワルツフォーデビー	牡5	57.0		Ｍ．デム	1:09.4	1/2	11-11	36.9	20.9	6	452	0		小手川準		風早信昭	
13	4	8		ダイメイソテツ	牡4	54.0		佐々木大	1:09.7	1.3/4	11-11	37.2	225.5	16	510	-12		中野栄治		宮本孝一	
14	2	3		コパノフレディー	牡4	57.0		菅原明良	1:10.0	1.3/4	16-16	35.7	26.9	8	496	0		上原博之		小林祥晃	
15	8	16		ニシノアンドレア	牡3	52.0		永野猛蔵	1:10.6	3.1/2	15-15	36.9	8.7	5	506	0		伊藤圭三		西山茂行	
16	7	14		ジュエルシーカー	牝4	55.0		丸田恭介	1:12.0	8.0	5-8	40.1	81.7	11	436	18		田村康仁		杵臼牧場	
