	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	三連単:的中	三連単:配当	三連単:人気
200708010101	ダ	右	1200	小雨	良	10:05	3歳未勝利		2007-1-6	1	京都	1	3歳未勝利	[指](馬齢)	10	220	1	10	110	1	12	230	3	5.0	410	7.0	5-6	540.0	2.0	10-12	850	2	10-12	370	2	5-10	670	5	5-12	1,930	24	10=>12	1330	3	5-10-12	4800	14			(*12,16)(10,11)14,13,1,2(5,9)(15,6)(7,4)8,3	(*12,16)11,10-13-(14,2)1,9,5,6(15,4)8(7,3)	12.4 - 11.3 - 11.9 - 12.1 - 12.2 - 12.3	12.4 - 23.7 - 35.6 - 47.7 - 59.9 - 72.2 (35.6-36.6)			
200708010102	ダ	右	1800	小雨	良	10:35	3歳未勝利		2007-1-6	1	京都	1	3歳未勝利	[指](馬齢)	1	570	3	1	220	3	8	220	4	11.0	760	8.0	1-4	1210.0	5.0	1-8	1470	5	1-8	450	5	1-11	1,420	15	8-11	1,620	17	1=>8	3350	12	1-8-11	8150	25	(*11,15)(1,7,13)-(2,3)12(4,6,10)-(8,16)9(5,14)	11,15(1,7)13(2,3)-(4,6,12)10-(8,16)-(9,14)-5	(*11,15)(1,13)(2,7,3)(12,10)(6,16)8,4-(9,14,5)	11,15(1,13,3,12)2(7,6,8,10)(4,16)(9,14,5)	12.4 - 11.4 - 12.6 - 12.7 - 12.8 - 12.9 - 13.3 - 12.7 - 12.7	12.4 - 23.8 - 36.4 - 49.1 - 61.9 - 74.8 - 88.1 - 100.8 - 113.5 (36.4-38.7)			
200708010103	ダ	右	1400	小雨	良	11:05	3歳新馬		2007-1-6	1	京都	1	3歳新馬	牝[指](馬齢)	2	600	4	2	170	4	5	150	2	1.0	140	1.0	1-3	410.0	1.0	2-5	1050	4	2-5	470	5	1-2	350	4	1-5	280	1	2=>5	2610	11	1-2-5	1220	2			4(5,11,12)(1,6,15)(2,13)(7,16)(3,10,14)-9=8	(*4,5)(11,12)(1,6)(2,15)3(13,16)7(10,14)9=8	12.5 - 11.6 - 12.3 - 12.8 - 12.6 - 12.5 - 12.2	12.5 - 24.1 - 36.4 - 49.2 - 61.8 - 74.3 - 86.5 (36.4-37.3)			
200708010104	ダ	右	1800	小雨	良	11:35	3歳新馬		2007-1-6	1	京都	1	3歳新馬	(混)[指](馬齢)	5	390	1	5	150	1	8	220	5	11.0	240	6.0	4-6	780.0	3.0	5-8	1100	3	5-8	500	6	5-11	620	9	8-11	1,000	15	5=>8	1960	5	5-8-11	2810	11	(*13,8)(4,10)(1,5)11,7,9,2,6,12-3	13,8(4,10)(1,5)(7,11)9(2,6,12)-3	13(8,10,5)(4,11)12,7,9,6(2,3) 1	(13,*8)(10,5)(4,11)-(7,12)-(2,9,6)-3 1	12.5 - 11.8 - 14.0 - 14.2 - 13.7 - 13.0 - 12.1 - 12.2 - 12.3	12.5 - 24.3 - 38.3 - 52.5 - 66.2 - 79.2 - 91.3 - 103.5 - 115.8 (38.3-36.6)			
200708010105	ダ	右	1400	雨	稍重	12:25	3歳500万下		2007-1-6	1	京都	1	3歳500万下	(混)(特指)(馬齢)	14	350	2	14	120	2	9	100	1	8.0	140	3.0	5-7	260.0	1.0	9-14	340	1	9-14	170	1	8-14	290	3	8-9	220	2	14=>9	870	2	8-9-14	570	1			6(10,5)(1,4,7,13)8(12,11,16)15,14(2,9)-3	6(10,5,13)(1,4,8)(12,7,16)(2,15,14)(3,11,9)	11.9 - 10.7 - 11.9 - 12.1 - 12.8 - 12.9 - 12.4	11.9 - 22.6 - 34.5 - 46.6 - 59.4 - 72.3 - 84.7 (34.5-38.1)			
200708010106	芝	右	2200	曇	稍重	12:55	4歳以上500万下		2007-1-6	1	京都	1	4歳以上500万下	(混)[指](定量)	2	3110	8	2	600	9	4	300	4	8.0	120	1.0	1-2	5890.0	12.0	2-4	14000	30	2-4	3,360	29	2-8	760	8	4-8	450	3	2=>4	32410	66	2-4-8	6290	20	8,13(1,12)14(2,11)(3,5)(6,10)(4,16)(7,15,9)	(*8,13)(1,14)12(2,11)(3,5)10,6(4,16)(7,15,9)	(*8,13)(1,14)(2,5)(11,3)6(10,16)(12,15,9)(7,4)	(*8,13)(1,14)2(11,5)(6,3)(10,16,9)15,4,7-12	12.5 - 10.7 - 12.7 - 12.4 - 12.7 - 13.1 - 12.9 - 12.4 - 11.7 - 12.6 - 12.3	12.5 - 23.2 - 35.9 - 48.3 - 61.0 - 74.1 - 87.0 - 99.4 - 111.1 - 123.7 - 136.0 (35.9-36.6)			
200708010107	ダ	右	1400	曇	稍重	13:25	4歳以上500万下		2007-1-6	1	京都	1	4歳以上500万下	[指](定量)	7	230	1	7	120	1	10	160	2	3.0	280	4.0	4-5	400.0	1.0	7-10	540	1	7-10	260	1	3-7	560	5	3-10	1,060	11	7=>10	830	1	3-7-10	2140	4			(*2,5)(4,9,12)(7,14,13,16)10(6,8,11)(3,1,15)	(2,*5)(4,9,12)7(14,16)(6,10)(8,1,13,11)(3,15)	12.3 - 11.4 - 11.7 - 12.0 - 11.9 - 12.5 - 12.7	12.3 - 23.7 - 35.4 - 47.4 - 59.3 - 71.8 - 84.5 (35.4-37.1)			
200708010108	ダ	右	1800	曇	稍重	13:55	4歳以上1000万下		2007-1-6	1	京都	1	4歳以上1000万下	[指](定量)	3	1390	6	3	240	3	12	130	1	1.0	290	5.0	2-6	1040.0	4.0	3-12	1190	4	3-12	520	4	1-3	1,850	20	1-12	560	5	3=>12	3850	12	1-3-12	4880	14	3(2,5,8)(1,11)(9,12,13)(4,7)14,6,15,10,16	3,2(5,8)(1,11)9(4,7,12,13)14(6,15)10,16	(*3,2)(1,8)11(5,9,13)(7,15,12,14)(6,10)4,16	(*3,2)(1,8,11)(9,13)(15,12)14(5,7)(6,10)4,16	12.2 - 11.7 - 12.9 - 12.7 - 12.7 - 12.4 - 12.4 - 12.4 - 12.6	12.2 - 23.9 - 36.8 - 49.5 - 62.2 - 74.6 - 87.0 - 99.4 - 112.0 (36.8-37.4)			
200708010109	芝	右	2000	曇	稍重	14:30	初夢賞 		2007-1-6	1	京都	1	4歳以上1000万下	(混)[指](定量)	12	260	1	12	140	1	14	270	5	8.0	140	2.0	6-7	1210.0	4.0	12-14	1390	6	12-14	590	7	8-12	250	1	8-14	760	9	12=>14	2060	6	8-12-14	1760	5	(*15,16)12,14(5,6)(10,11)1(7,8)(3,13)2(4,9)	(*15,12,16)14(5,6)(1,10,11)(7,8)(2,13)(3,4,9)	12,16(15,14)6(5,10,11)(1,8,7,13)(3,4)2,9	12,14(15,16)(6,13)(5,11)(7,4)(1,8,10)(3,9)2	12.8 - 11.8 - 13.2 - 12.3 - 12.7 - 12.7 - 12.1 - 11.6 - 11.4 - 12.0	12.8 - 24.6 - 37.8 - 50.1 - 62.8 - 75.5 - 87.6 - 99.2 - 110.6 - 122.6 (37.8-35.0)	12=>14=>8	8670.0	17.0
200708010110	芝	右	1200	曇	稍重	15:05	新春ステークス 		2007-1-6	1	京都	1	4歳以上1600万下	(混)[指](定量)	12	350	1	12	150	1	5	170	3	9.0	260	5.0	3-6	470.0	1.0	5-12	890	2	5-12	390	2	9-12	610	6	5-9	810	9	12=>5	1690	3	5-9-12	2660	6			2(7,12)16(3,5)9,13,4,8,1(14,15)6,11-10	2(7,12)(5,16)(3,9)(4,13)(1,8)(14,15)(6,11)-10	12.1 - 10.8 - 10.9 - 11.3 - 11.5 - 12.6	12.1 - 22.9 - 33.8 - 45.1 - 56.6 - 69.2 (33.8-35.4)	12=>5=>9	10350.0	22.0
