	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	三連単:的中	三連単:配当	三連単:人気
200706010209	芝	右	1600	晴	稍重	14:15	ジュニアカップ 		2007-1-7	1	中山	2	3歳オープン	(混)(特指)(別定)	1	170	1	1	110	1	7	120	2	8.0	270	5.0				1-7	260	1	1-7	150	1	1-8	400	5	7-8	760	9	1=>7	390	1	1-7-8	1480	4		(*4,7)(5,2,8)(1,6)3	(4,*2)=7(5,8)(1,6)3	(*4,2)-7,8(5,1,6)-3	12.9 - 11.6 - 11.5 - 12.1 - 12.5 - 12.1 - 11.8 - 11.9	12.9 - 24.5 - 36.0 - 48.1 - 60.6 - 72.7 - 84.5 - 96.4 (36.0-35.8)	1=>7=>8	2770.0	8.0
200706010210	芝	右	1200	晴	稍重	14:50	若水賞 		2007-1-7	1	中山	2	4歳以上1000万下	(混)[指](定量)	16	690	3	16	200	3	2	180	2	3.0	270	5.0	1-8	1370.0	6.0	2-16	2030	7	2-16	830	6	3-16	1,120	12	2-3	780	5	16=>2	4330	15	2-3-16	5580	14			12(5,16)(3,7,8)(1,2,10)15(4,11,14)(9,13,6)	12,16(5,7,8)3(1,2,10)(4,14)(11,15)(9,6)13	12.1 - 10.4 - 11.4 - 11.7 - 11.8 - 12.1	12.1 - 22.5 - 33.9 - 45.6 - 57.4 - 69.5 (33.9-35.6)	16=>2=>3	34510.0	87.0
200706010211	ダ	右	1200	晴	不良	15:25	ガーネットステークス	G3	2007-1-7	1	中山	2	4歳以上オープン	(国際)(指)(ハンデ)	3	520	3	3	170	3	7	210	4	8.0	170	2.0	2-4	750.0	2.0	3-7	1640	5	3-7	610	7	3-8	390	3	7-8	590	6	3=>7	2800	8	3-7-8	2260	5			16(13,8,14)(11,15)(9,7,10)1(2,4,6)(3,12)5	(*16,8)14(11,15)(13,7)(1,9,10)12(2,3,4)(6,5)	11.8 - 10.2 - 10.7 - 12.0 - 12.3 - 13.0	11.8 - 22.0 - 32.7 - 44.7 - 57.0 - 70.0 (32.7-37.3)	3=>7=>8	12610.0	31.0
200706010212	芝	右	2200	晴	稍重	16:00	4歳以上1000万下		2007-1-7	1	中山	2	4歳以上1000万下	(混)[指](定量)	14	3780	9	14	710	9	13	220	4	5.0	330	6.0	8-8	5750.0	22.0	13-14	6390	25	13-14	1,920	23	5-14	3,220	37	5-13	920	11	14=>13	16050	56	5-13-14	19590	65	5(1,6,8)10(3,9,12)(13,11)(7,14)-4=2	5,6(1,8)10(3,9,12)11(7,13)14,4=2	5(6,8,10)1(3,9)(11,12)13(4,7,14)=2	5(1,6,8,10)(4,3)(13,11)(7,14)9-12-2	12.1 - 11.6 - 12.9 - 12.7 - 12.7 - 12.7 - 11.9 - 11.8 - 11.9 - 12.1 - 13.4	12.1 - 23.7 - 36.6 - 49.3 - 62.0 - 74.7 - 86.6 - 98.4 - 110.3 - 122.4 - 135.8 (36.6-37.4)	14=>13=>5	139210.0	416.0
200706010301	ダ	右	1200	晴	重	09:50	3歳未勝利		2007-1-8	1	中山	3	3歳未勝利	[指](馬齢)	11	6470	11	11	1,350	12	8	230	4	14.0	180	2.0	4-6	3620.0	12.0	8-11	14070	38	8-11	3,620	36	11-14	3,650	37	8-14	510	4	11=>8	34250	81	8-11-14	20830	64			(4,*7)(8,14)(13,15,16)1,12,3-11(6,5)10,9=2	(4,*7,8,14)(13,16)(1,12,15)-(3,11,10)5(6,9)=2	12.1 - 10.6 - 11.3 - 12.7 - 12.7 - 14.2	12.1 - 22.7 - 34.0 - 46.7 - 59.4 - 73.6 (34.0-39.6)			
200706010302	ダ	右	1800	晴	重	10:20	3歳未勝利		2007-1-8	1	中山	3	3歳未勝利	見習騎手(馬齢)	7	340	2	7	140	2	13	110	1	9.0	210	5.0	4-7	260.0	1.0	7-13	270	1	7-13	150	1	7-9	470	6	9-13	380	3	7=>13	700	2	7-9-13	770	1	13(3,9)7-10(5,16)(1,15)(2,4,8,12,14)6,11	13(3,9)7,10(5,16)(1,15)(2,4,14)(8,12)-(6,11)	13(9,7)10(1,16)-(3,2,14)-(15,4)-(5,11)6-12-8	13-7-(9,1)10(2,14,16)=(3,4)11,15-6-5=(12,8)	12.3 - 11.9 - 12.9 - 13.6 - 12.3 - 12.5 - 13.2 - 14.0 - 14.3	12.3 - 24.2 - 37.1 - 50.7 - 63.0 - 75.5 - 88.7 - 102.7 - 117.0 (37.1-41.5)			
200706010303	ダ	右	1200	晴	重	10:50	3歳新馬		2007-1-8	1	中山	3	3歳新馬	牝[指](馬齢)	10	180	1	10	100	1	15	130	2	4.0	140	3.0	6-8	370.0	1.0	10-15	430	1	10-15	220	2	4-10	200	1	4-15	380	3	10=>15	600	1	4-10-15	660	1			(*4,10,15)13(6,7)5(1,12)-(14,8)=(3,9)2-11	4(10,15)-(6,7)(13,12)5,8,1-14=(9,2)-3,11	12.7 - 10.7 - 11.4 - 12.6 - 12.9 - 13.6	12.7 - 23.4 - 34.8 - 47.4 - 60.3 - 73.9 (34.8-39.1)			
200706010304	ダ	右	1800	晴	重	11:20	3歳新馬		2007-1-8	1	中山	3	3歳新馬	(混)[指](馬齢)	13	460	2	13	180	2	6	730	10	15.0	230	3.0	4-7	4170.0	19.0	6-13	5950	23	6-13	1,760	19	13-15	460	2	6-15	2,780	34	13=>6	10610	40	6-13-15	13740	45	(*8,13)15(6,14)(4,5)11(2,12)(7,10)-3-(1,9)	(*8,13)15,6(5,14)4(2,11)(7,12)-10,3,9,1	(*8,13,15)6(5,14)(2,9)12,7,11,3(4,10)-1	(8,*13,15)(6,5,14)9,2-7-(11,12)-(10,1)3-4	12.8 - 12.1 - 13.5 - 14.0 - 13.1 - 12.7 - 13.0 - 12.5 - 12.7	12.8 - 24.9 - 38.4 - 52.4 - 65.5 - 78.2 - 91.2 - 103.7 - 116.4 (38.4-38.2)			
200706010305	芝	右	2000	晴	良	12:10	3歳未勝利		2007-1-8	1	中山	3	3歳未勝利	[指](馬齢)	10	490	3	10	150	2	14	160	3	9.0	130	1.0	5-7	390.0	1.0	10-14	1020	3	10-14	360	4	9-10	200	1	9-14	320	2	10=>14	2350	7	9-10-14	970	1	(*2,15)-(4,11)(3,9,13)(1,14)(7,6,8)-(10,12)16-5	(*2,15)-(4,11)(3,9,13)14(1,8)(7,12)(6,10)16-5	(*2,15)4(9,11,13)(1,14)3(7,8,12)10(16,5)6	(*2,15)(4,9)(1,13)14(8,12)(3,10)7-(16,5)-6-11	12.4 - 10.6 - 12.6 - 12.0 - 12.9 - 12.3 - 12.8 - 12.3 - 12.6 - 12.4	12.4 - 23.0 - 35.6 - 47.6 - 60.5 - 72.8 - 85.6 - 97.9 - 110.5 - 122.9 (35.6-37.3)			
200706010306	ダ	右	1200	晴	重	12:40	4歳以上500万下		2007-1-8	1	中山	3	4歳以上500万下	(混)[指](定量)	3	310	1	3	150	1	15	160	2	5.0	170	3.0	2-8	620.0	1.0	3-15	920	2	3-15	410	2	3-5	410	1	5-15	630	7	3=>15	1600	2	3-5-15	1890	3			(*14,16)3(1,2,15)(5,4)12(6,7)(13,9)8,10 11	(14,*16)3(1,2,15)(5,4)(6,7)12(13,9)(8,10) 11	12.1 - 10.6 - 11.5 - 12.6 - 12.4 - 13.3	12.1 - 22.7 - 34.2 - 46.8 - 59.2 - 72.5 (34.2-38.3)			
