	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	三連単:的中	三連単:配当	三連単:人気
200705010111	芝	左	1600	晴	良	15:40	東京新聞杯	G3	2007-1-27	1	東京	1	4歳以上オープン	(国際)[指](別定)	12	280	1	12	120	2	4	120	1	2.0	290	6.0	2-6	390.0	1.0	4-12	400	1	4-12	170	1	2-12	710	11	2-4	620	8	12=>4	800	2	2-4-12	1720	5			15(8,11)(1,16)(5,7)(6,10)2(4,9,12)14,13 3	(*15,11)(8,5,16)(1,7)6(2,10)(9,12)4,14,13 3	12.5 - 10.8 - 11.5 - 11.7 - 11.8 - 11.3 - 11.1 - 12.0	12.5 - 23.3 - 34.8 - 46.5 - 58.3 - 69.6 - 80.7 - 92.7 (34.8-34.4)	12=>4=>2	6690.0	12.0
200705010112	ダ	左	1400	晴	良	16:15	4歳以上1000万下		2007-1-27	1	東京	1	4歳以上1000万下	(混)[指](定量)	7	310	1	7	170	2	9	640	10	15.0	520	8.0	4-5	1630.0	7.0	7-9	5270	23	7-9	1,890	23	7-15	1,460	19	9-15	6,040	48	7=>9	7740	32	7-9-15	29070	83			9(2,6,11)12(4,5,15)16,10(1,8)7(3,14)13	9,11(2,6,12)-(4,5,15)(1,10,16)(8,7)14-(3,13)	12.6 - 10.9 - 11.8 - 12.2 - 12.0 - 12.7 - 12.9	12.6 - 23.5 - 35.3 - 47.5 - 59.5 - 72.2 - 85.1 (35.3-37.6)	7=>9=>15	158320.0	417.0
200705010201	ダ	左	1300	晴	良	10:00	3歳未勝利		2007-1-28	1	東京	2	3歳未勝利	牝[指](馬齢)	12	190	1	12	110	1	16	140	2	15.0	360	6.0	6-8	310.0	1.0	12-16	480	2	12-16	240	2	12-15	500	5	15-16	990	12	12=>16	700	2	12-15-16	1790	4			(*15,13,16)1(6,9,10)(5,8,14)(4,7)-(3,2)11,12	15(13,16)1(6,9,10)(5,8,14)7(4,2,12)11,3	7.3 - 11.3 - 12.5 - 13.0 - 12.7 - 12.2 - 12.9	7.3 - 18.6 - 31.1 - 44.1 - 56.8 - 69.0 - 81.9 (31.1-37.8)			
200705010203	ダ	左	1600	晴	良	11:00	3歳未勝利		2007-1-28	1	東京	2	3歳未勝利	[指](馬齢)	15	330	2	15	170	2	10	320	4	14.0	540	6.0	5-8	2380.0	8.0	10-15	2420	7	10-15	700	7	14-15	940	9	10-14	2,040	20	15=>10	3910	13	10-14-15	8980	26			(*10,16)13(12,6,15)(1,7,11)(3,5,8)(4,9)2,14	10(16,13)(12,6,15)(7,11)(1,8)(3,5,14)9(4,2)	12.9 - 11.6 - 12.4 - 13.4 - 13.7 - 12.5 - 12.1 - 12.9	12.9 - 24.5 - 36.9 - 50.3 - 64.0 - 76.5 - 88.6 - 101.5 (36.9-37.5)			
200705010204	芝	左	1800	晴	良	11:30	3歳未勝利		2007-1-28	1	東京	2	3歳未勝利	(混)[指](馬齢)	13	440	3	13	130	3	15	100	1	8.0	110	2.0	7-8	440.0	2.0	13-15	470	2	13-15	180	2	8-13	210	3	8-15	150	1	13=>15	1200	4	8-13-15	370	1		6,4(5,10)(2,7,13)1,14,11(8,15)9,12,3-16	6-4,10,5,13(2,7,14)(8,1,11,15)9(3,12)-16	6(4,10)(5,13)2,7(8,1,14)(9,11,15)(3,12)-16	13.0 - 11.2 - 12.2 - 12.8 - 13.1 - 13.2 - 11.8 - 11.5 - 11.8	13.0 - 24.2 - 36.4 - 49.2 - 62.3 - 75.5 - 87.3 - 98.8 - 110.6 (36.4-35.1)			
200705010205	芝	左	1600	晴	良	12:20	3歳新馬		2007-1-28	1	東京	2	3歳新馬	牝[指](馬齢)	3	230	1	3	140	1	9	940	7	1.0	1,010	8.0	2-5	1340.0	6.0	3-9	3540	9	3-9	1,670	11	1-3	1,880	14	1-9	10,790	63	3=>9	5090	15	1-3-9	57880	105			7(9,12)(4,10)13(2,6,11)-1(15,3)-16,5,14,8	7,9(4,12)10(2,13)11,3(1,6,15)-16,5,14,8	12.8 - 11.1 - 11.9 - 12.3 - 12.7 - 11.8 - 11.7 - 12.1	12.8 - 23.9 - 35.8 - 48.1 - 60.8 - 72.6 - 84.3 - 96.4 (35.8-35.6)			
200705010206	ダ	左	1400	晴	良	12:50	3歳500万下		2007-1-28	1	東京	2	3歳500万下	[指](馬齢)	13	4020	8	13	660	8	4	180	3	14.0	150	1.0	3-7	7770.0	18.0	4-13	7920	22	4-13	2,110	22	13-14	1,580	18	4-14	340	2	13=>4	25880	55	4-13-14	7330	23			11,13(1,6,14)(2,3,4)(7,9,8)15,10-12=5	11,13(1,14)(2,6,4)(3,8)7(9,10,15)-12=5	12.6 - 11.5 - 12.3 - 12.7 - 12.4 - 12.0 - 12.8	12.6 - 24.1 - 36.4 - 49.1 - 61.5 - 73.5 - 86.3 (36.4-37.2)			
200705010207	ダ	左	1600	晴	良	13:20	4歳以上500万下		2007-1-28	1	東京	2	4歳以上500万下	(混)[指](定量)	1	470	3	1	200	3	5	320	6	6.0	240	4.0	1-3	580.0	2.0	1-5	2420	12	1-5	780	10	1-6	830	12	5-6	960	14	1=>5	4390	18	1-5-6	5980	18			(*2,9)(1,14)(15,13)7(3,16)8(6,4)(5,12,10) 11	2(9,14)1(15,3,13,16)(6,4)(5,8)(7,12,10) 11	12.7 - 10.9 - 11.9 - 12.8 - 12.9 - 12.5 - 12.4 - 12.8	12.7 - 23.6 - 35.5 - 48.3 - 61.2 - 73.7 - 86.1 - 98.9 (35.5-37.7)			
200705010208	芝	左	2400	晴	良	13:50	ゆりかもめ賞 		2007-1-28	1	東京	2	3歳500万下	(混)(特指)(馬齢)	8	470	2	8	180	2	4	370	6	6.0	350	5.0				4-8	2510	10	4-8	900	11	6-8	880	10	4-6	2,030	21	8=>4	4580	18	4-6-8	9520	27	(*3,5)-4-(1,6)-2-7,8	(*3,5)=4,6-1-2,7-8	5,3=(4,6)-(2,1)8,7	5(3,4,6)1,2,8,7	12.6 - 11.1 - 11.9 - 12.1 - 12.3 - 12.6 - 12.4 - 13.4 - 13.4 - 11.2 - 11.6 - 12.5	12.6 - 23.7 - 35.6 - 47.7 - 60.0 - 72.6 - 85.0 - 98.4 - 111.8 - 123.0 - 134.6 - 147.1 (35.6-35.3)			
200705010209	ダ	左	1300	晴	良	14:25	4歳以上1000万下		2007-1-28	1	東京	2	4歳以上1000万下	牝[指](定量)	11	480	2	11	210	2	2	260	4	1.0	2,130	14.0	1-6	1850.0	9.0	2-11	2300	7	2-11	910	6	1-11	7,490	64	1-2	7,490	65	11=>2	4680	12	1-2-11	71160	181			5,6,2(9,11)(1,15)-16(3,8)(4,7,13)12,14,10	5,6-2(1,9,11)(3,16,15)(8,13)(4,7)12,10,14	6.9 - 10.9 - 11.6 - 12.2 - 12.0 - 12.3 - 12.9	6.9 - 17.8 - 29.4 - 41.6 - 53.6 - 65.9 - 78.8 (29.4-37.2)	11=>2=>1	286000.0	815.0
200705010210	芝	左	1800	晴	良	15:00	早春ステークス 		2007-1-28	1	東京	2	4歳以上1600万下	(混)[指](ハンデ)	2	300	1	2	170	1	3	1,280	12	6.0	260	4.0	1-2	6030.0	20.0	2-3	16060	37	2-3	3,460	34	2-6	550	4	3-6	6,750	56	2=>3	22070	57	2-3-6	28250	74		(*3,11)(2,6,12)(8,14)(1,9)(5,16)(4,13)7,15-10	(*3,11)=(2,6,12)-14,8(1,9)-(5,16)4(13,7)15-10	3,11=(2,6,12)(14,1)(8,9)(5,16,4)(15,13)-7,10	13.3 - 11.4 - 11.1 - 11.3 - 11.3 - 11.9 - 11.7 - 11.7 - 12.5	13.3 - 24.7 - 35.8 - 47.1 - 58.4 - 70.3 - 82.0 - 93.7 - 106.2 (35.8-35.9)	2=>3=>6	176450.0	430.0
200705010301	ダ	左	1400	晴	良	10:00	3歳未勝利		2007-2-3	1	東京	3	3歳未勝利	(父)[指](馬齢)	5	1590	6	5	350	5	3	200	3	8.0	2,510	10.0	2-3	1140.0	7.0	3-5	2900	12	3-5	930	12	5-8	10,710	46	3-8	9,090	40	5=>3	6940	24	3-5-8	74750	98			(5,*12)(3,16)(6,7,11)13-9-(4,14)8-2,1-10 15	(5,*12)16,3(6,11)13-9,7,4,8-14,2-1-10 15	12.7 - 11.1 - 12.2 - 13.0 - 12.9 - 12.8 - 13.3	12.7 - 23.8 - 36.0 - 49.0 - 61.9 - 74.7 - 88.0 (36.0-39.0)			
200705010302	ダ	左	1400	晴	良	10:30	3歳未勝利		2007-2-3	1	東京	3	3歳未勝利	[指](馬齢)	3	1220	5	3	400	5	8	1,180	11	10.0	160	1.0	2-4	4330.0	22.0	3-8	22230	46	3-8	5,210	49	3-10	770	7	8-10	2,310	26	3=>8	34060	81	3-8-10	20680	67			(*5,8)10(3,12,14)(1,13)-2(4,7)-15-11(16,6)=9	(*5,8)-(3,10)-(1,13)12(2,14)4,7(15,11)-(16,6)-9	12.6 - 11.2 - 11.9 - 12.2 - 12.2 - 12.5 - 13.6	12.6 - 23.8 - 35.7 - 47.9 - 60.1 - 72.6 - 86.2 (35.7-38.3)			
200705010303	ダ	左	1600	晴	良	11:00	3歳未勝利		2007-2-3	1	東京	3	3歳未勝利	(混)[指](馬齢)	3	470	2	3	210	2	6	260	4	11.0	430	8.0	2-3	770.0	3.0	3-6	2850	13	3-6	1,120	13	3-11	1,470	20	6-11	1,680	25	3=>6	5510	24	3-6-11	10360	38			3,14=(7,11)(8,12,16)(13,9)(5,10)4(2,1)-(6,15)	3-14-7,11(8,16)12,9(10,13)4,2,1(6,15)5	12.8 - 10.7 - 11.4 - 12.3 - 13.2 - 13.0 - 12.9 - 13.5	12.8 - 23.5 - 34.9 - 47.2 - 60.4 - 73.4 - 86.3 - 99.8 (34.9-39.4)			
200705010304	芝	左	2400	晴	良	11:30	3歳未勝利		2007-2-3	1	東京	3	3歳未勝利	(混)[指](馬齢)	7	490	2	7	160	2	11	120	1	6.0	560	8.0	4-6	420.0	1.0	7-11	540	1	7-11	230	1	6-7	2,110	27	6-11	1,100	13	7=>11	1450	5	6-7-11	4660	13	(13,*16)-7-1,6-(2,8)15(9,5)(12,11)4,10,14,3	16-13=7,1,6-(2,8)(9,15)11,5,12(4,10)-14,3	16,13,7(1,6)8(2,11)(9,15)12,5(4,10)(3,14)	(*16,13)7(1,6)(2,8,11)-15(9,5,12)4(3,14,10)	12.7 - 11.0 - 11.8 - 12.3 - 12.7 - 13.5 - 13.6 - 12.9 - 12.3 - 11.8 - 11.5 - 11.9	12.7 - 23.7 - 35.5 - 47.8 - 60.5 - 74.0 - 87.6 - 100.5 - 112.8 - 124.6 - 136.1 - 148.0 (35.5-35.2)			
200705010305	ダ	左	1300	晴	良	12:20	3歳新馬		2007-2-3	1	東京	3	3歳新馬	[指](馬齢)	11	240	1	11	140	1	2	260	5	6.0	460	7.0	1-6	830.0	4.0	2-11	1400	4	2-11	580	4	6-11	950	10	2-6	1,950	23	11=>2	2410	7	2-6-11	7460	24			(*9,12)11(13,16)2,6(1,7)(10,14)(15,8)-4,5,3	9(12,11)13,16,2,6,1(15,7)(10,14)4,3,5 8	6.9 - 11.0 - 11.8 - 12.6 - 12.8 - 12.4 - 13.2	6.9 - 17.9 - 29.7 - 42.3 - 55.1 - 67.5 - 80.7 (29.7-38.4)			
200705010306	芝	左	2000	晴	良	12:50	3歳新馬		2007-2-3	1	東京	3	3歳新馬	(混)[指](馬齢)	12	590	3	12	160	2	5	960	11	3.0	100	1.0	5-8	5850.0	15.0	5-12	20880	34	5-12	3,460	32	3-12	200	1	3-5	1,570	17	12=>5	34880	54	3-5-12	6510	22		8,5(4,12)(1,6)2,7-9,3,10-11	6,8,5,12(4,1)3,7(2,10)-(11,9)	(*6,5)12(8,1,7,3)(4,2,10)-(11,9)	13.4 - 12.8 - 12.9 - 12.9 - 12.3 - 12.4 - 12.4 - 11.5 - 11.4 - 12.4	13.4 - 26.2 - 39.1 - 52.0 - 64.3 - 76.7 - 89.1 - 100.6 - 112.0 - 124.4 (39.1-35.3)			
200705010307	ダ	左	1300	晴	良	13:20	4歳以上500万下		2007-2-3	1	東京	3	4歳以上500万下	(混)[指](定量)	2	1390	6	2	280	6	12	140	1	8.0	170	3.0	1-6	1300.0	6.0	2-12	1500	5	2-12	620	6	2-8	1,030	14	8-12	350	2	2=>12	4160	15	2-8-12	2680	6			14,3(11,12,16)4(6,8,9,13,15)2(5,10)-1-7	(*14,3)(4,11,12,16)(8,9,15)(2,6)(5,10)1,13-7	6.9 - 11.0 - 12.1 - 12.3 - 12.5 - 11.8 - 13.0	6.9 - 17.9 - 30.0 - 42.3 - 54.8 - 66.6 - 79.6 (30.0-37.3)			
200705010308	障		3300	晴	良  ダート	13:55	春麗ジャンプS 		2007-2-3	1	東京	3	障害4歳以上オープン	(混)(別定)	5	250	1	5	140	1	1	360	6	9.0	160	3.0	1-4	1620.0	6.0	1-5	1860	7	1-5	710	9	5-9	300	2	1-9	1,090	13	5=>1	2680	10	1-5-9	2650	9	5,7-(8,9)1,12,10,4-3-13=2,6=(11,14)	5,7(8,9)(1,12,10)-4,3,13-6,2=(11,14)	(*5,7)-9-1,12,8,10(4,3)13-6=2=(11,14)	7-(5,9)=1-12,8,3,10,4-13-6=2=(11,14)					
200705010309	芝	左	1400	晴	良	14:30	春菜賞 		2007-2-3	1	東京	3	3歳500万下	(混)	13	2250	8	13	710	8	3	1,000	11	4.0	440	5.0	2-7	5560.0	19.0	3-13	28030	68	3-13	6,790	67	4-13	3,370	38	3-4	3,750	46	13=>3	56160	128	3-4-13	88590	206			3,10,11,7(8,12,15)(1,9,14,16)(4,6,13)(2,5)	3,10(7,11)15(8,12)16(1,9,14)13(4,6)5,2	12.4 - 10.9 - 11.8 - 12.5 - 11.4 - 11.4 - 12.2	12.4 - 23.3 - 35.1 - 47.6 - 59.0 - 70.4 - 82.6 (35.1-35.0)	13=>3=>4	616390.0	1278.0
200705010310	芝	左	1800	晴	良	15:05	立春賞 		2007-2-3	1	東京	3	4歳以上1000万下	(混)[指](定量)	1	280	1	1	150	1	12	210	3	10.0	340	6.0	1-7	580.0	3.0	1-12	1220	4	1-12	450	2	1-10	880	11	10-12	1,370	21	1=>12	1920	3	1-10-12	5280	19		(4,*8)(12,14)(6,13)10,9(3,11)(5,7)1,2	14-8(4,12)6,13(10,11)(9,3)(1,5)7-2	14,8(4,12)6(10,13)(1,11)(9,3)(7,5)2	13.1 - 11.6 - 11.5 - 12.5 - 12.8 - 12.1 - 11.4 - 11.0 - 11.6	13.1 - 24.7 - 36.2 - 48.7 - 61.5 - 73.6 - 85.0 - 96.0 - 107.6 (36.2-34.0)	1=>12=>10	19050.0	41.0
200705010311	芝	左	2000	晴	良	15:40	白富士ステークス 		2007-2-3	1	東京	3	4歳以上オープン	(国際)[指](別定)	7	270	1	7	140	1	13	180	3	9.0	3,130	11.0	5-8	670.0	2.0	7-13	830	5	7-13	360	4	7-9	6,060	35	9-13	9,130	41	7=>13	1200	3	7-9-13	46050	68		8-9(2,4,10)1(6,11)12,7,13(3,5)	8=9,4(2,1)(6,10)11,12(7,13)(3,5)	(*8,9)(1,4)(2,6,10)(7,11)(13,12)(3,5)	12.8 - 11.4 - 11.3 - 11.3 - 11.8 - 12.3 - 12.0 - 11.3 - 11.8 - 12.3	12.8 - 24.2 - 35.5 - 46.8 - 58.6 - 70.9 - 82.9 - 94.2 - 106.0 - 118.3 (35.5-35.4)	7=>13=>9	141060.0	265.0
200705010312	ダ	左	2100	晴	良	16:15	4歳以上1000万下		2007-2-3	1	東京	3	4歳以上1000万下	(混)[指](定量)	9	430	3	9	190	3	7	160	1	4.0	610	11.0	4-5	840.0	2.0	7-9	900	2	7-9	400	2	4-9	2,320	32	4-7	1,660	22	9=>7	2020	4	4-7-9	9920	32	14(1,7)-(4,12)9(3,5)(8,13)-(2,6)(16,15)(11,10)	14(1,7)-12,4,9(3,5,13)-8,6(2,16)15,11,10	14(1,7)-(4,12)(9,5)13(8,16,3)15(10,6)11,2	14,7,1(4,12)9(8,5,3)16(11,10,15)(2,6)13	7.1 - 11.5 - 12.5 - 12.4 - 12.1 - 12.6 - 12.8 - 12.8 - 12.5 - 12.5 - 12.8	7.1 - 18.6 - 31.1 - 43.5 - 55.6 - 68.2 - 81.0 - 93.8 - 106.3 - 118.8 - 131.6 (31.1-37.8)	9=>7=>4	46310.0	135.0
200705010401	ダ	左	1400	晴	良	10:00	3歳未勝利		2007-2-4	1	東京	4	3歳未勝利	牝[指](馬齢)	8	290	1	8	120	2	16	120	1	12.0	180	4.0	4-8	410.0	1.0	8-16	500	1	8-16	220	1	8-12	450	5	12-16	380	4	8=>16	880	1	8-12-16	1050	2			(*9,10,16)-3,4,13,14(2,8)15(1,5)11,6-12,7	(*9,10)16(3,4)13-(2,8)-(1,5,14)15,6,11,12,7	12.6 - 11.4 - 11.9 - 12.8 - 12.8 - 13.0 - 13.9	12.6 - 24.0 - 35.9 - 48.7 - 61.5 - 74.5 - 88.4 (35.9-39.7)			
200705010402	ダ	左	1300	晴	良	10:30	3歳未勝利		2007-2-4	1	東京	4	3歳未勝利	[指](馬齢)	9	340	1	9	130	1	7	170	4	4.0	150	2.0	4-5	710.0	4.0	7-9	680	2	7-9	280	2	4-9	270	1	4-7	480	5	9=>7	1270	2	4-7-9	1030	1			2(1,6,9)(4,7)(3,8)(10,14)5,12(11,13)-(15,16)	(*2,9)(1,6,7)(4,8)3,14(5,10)13,11(12,15,16)	6.9 - 11.2 - 12.1 - 13.2 - 12.9 - 12.4 - 12.5	6.9 - 18.1 - 30.2 - 43.4 - 56.3 - 68.7 - 81.2 (30.2-37.8)			
200705010403	ダ	左	1600	晴	良	11:00	3歳新馬		2007-2-4	1	東京	4	3歳新馬	(混)[指](馬齢)	5	820	4	5	200	4	3	150	3	14.0	140	1.0	3-4	1060.0	5.0	3-5	1270	5	3-5	470	5	5-14	520	6	3-14	360	3	5=>3	3230	11	3-5-14	1680	4			(*6,14,13)(5,10,3)12=2-7-4(1,9,11)-8	6(14,13)3(5,10)12=2=11,7,9-4-8,1	12.8 - 11.2 - 11.7 - 12.3 - 13.1 - 13.0 - 12.8 - 13.0	12.8 - 24.0 - 35.7 - 48.0 - 61.1 - 74.1 - 86.9 - 99.9 (35.7-38.8)			
200705010404	障		3000	晴	良  ダート	11:30	障害4歳以上未勝利		2007-2-4	1	東京	4	障害4歳以上未勝利	(混)(定量)	7	170	1	7	110	1	9	150	2	10.0	410	7.0	5-6	270.0	1.0	7-9	390	1	7-9	240	1	7-10	700	8	9-10	1,390	16	7=>9	550	1	7-9-10	2530	9	9=7=1=10,12,14-(4,3)11-2,6,13=5 8	9=7=1=10-12,3(14,11)4-(2,6)13=5 8	9=7=10,12-3,11,4-(13,14)-2,6=5 1,8	9-7=10,12=11-4-13,3,14(2,6)=5 1,8					
