	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	三連単:的中	三連単:配当	三連単:人気
200701010111	ダ	右	1700	晴	稍重	16:40	羊蹄山特別 		2007-8-11	1	札幌	1	3歳以上1000万下	(混)[指](定量)	12	280	1	12	130	1	4	170	2	13.0	240	5.0	4-8	300.0	1.0	4-12	810	1	4-12	280	1	12-13	360	3	4-13	700	10	12=>4	1470	2	4-12-13	2060	5	1,6(2,13)12(3,7)-5(4,8)(10,11)9	1,6(2,13)(12,7)3,5,4,8(10,11)9	1(6,13)(2,7)(3,12,5)4(8,9)(10,11)	(1,*6,13)(2,12,7,5)4(3,8)(9,11)10	6.7 - 10.8 - 11.9 - 12.7 - 12.6 - 12.6 - 12.3 - 12.1 - 12.6	6.7 - 17.5 - 29.4 - 42.1 - 54.7 - 67.3 - 79.6 - 91.7 - 104.3 (29.4-37.0)	12=>4=>13	7970.0	8.0
200701010112	芝	右	1200	晴	良	17:10	3歳以上500万下		2007-8-11	1	札幌	1	3歳以上500万下	(混)[指](定量)	1	660	3	1	220	3	6	280	7	9.0	150	1.0	1-3	1470.0	7.0	1-6	3510	14	1-6	1,090	14	1-9	510	3	6-9	690	10	1=>6	6670	25	1-6-9	4940	16			1(4,6)(2,9)(7,8)(5,12)(13,16)(3,11,15)(10,14)	(*1,4)6(2,8,9)(5,7,12)-(3,11,13)(15,16,14)10	12.3 - 11.0 - 11.5 - 11.6 - 11.7 - 11.9	12.3 - 23.3 - 34.8 - 46.4 - 58.1 - 70.0 (34.8-35.2)	1=>6=>9	31180.0	101.0
200701010201	ダ	右	1700	晴	良	10:40	3歳未勝利		2007-8-12	1	札幌	2	3歳未勝利	[指](馬齢)	11	300	2	11	140	2	9	210	4	3.0	200	3.0	6-7	1180.0	4.0	9-11	1370	6	9-11	400	4	3-11	370	2	3-9	720	8	11=>9	2300	7	3-9-11	2520	8	(*8,9)4(2,11,13)(3,5)(1,10,12)-7,6	(*8,9)(2,4)11(3,5,13)(1,10,12)-7,6	(8,*9)(2,4,11)(5,13)3(10,12,7)1,6	(*9,11)7(2,13)(3,5)8(1,10)(4,6)12	6.7 - 10.9 - 12.2 - 12.7 - 12.9 - 13.2 - 13.0 - 12.0 - 12.9	6.7 - 17.6 - 29.8 - 42.5 - 55.4 - 68.6 - 81.6 - 93.6 - 106.5 (29.8-37.9)			
200701010202	ダ	右	1700	晴	良	11:10	3歳未勝利		2007-8-12	1	札幌	2	3歳未勝利	(混)[指](馬齢)	11	400	2	11	160	2	7	220	3	1.0	740	9.0	5-7	230.0	1.0	7-11	1060	3	7-11	440	4	1-11	2,030	21	1-7	2,130	23	11=>7	2230	7	1-7-11	9890	28	9(3,5)7(1,10,12)-(4,6)(2,8,11)13	9(5,7)(3,10)1,12(4,6)(8,11)(2,13)	9-7,10(1,11)(6,12)(5,4)13(8,2)-3	11,7,9,1(10,6)4,12(2,13)-8,5=3	6.7 - 10.9 - 11.8 - 12.5 - 12.8 - 13.0 - 13.2 - 12.3 - 13.2	6.7 - 17.6 - 29.4 - 41.9 - 54.7 - 67.7 - 80.9 - 93.2 - 106.4 (29.4-38.7)			
200701010203	ダ	右	1000	晴	良	11:40	2歳新馬		2007-8-12	1	札幌	2	2歳新馬	(混)[指](馬齢)	10	600	3	10	220	3	5	180	2	3.0	1,240	10.0	5-8	1030.0	4.0	5-10	1620	7	5-10	550	4	3-10	4,520	34	3-5	2,840	30	10=>5	3160	11	3-5-10	20290	58			5,10-4,7(11,6)-(1,2)3=(8,9)	5,10(4,7,6)-1-(2,11,3)=(8,9)	12.6 - 11.1 - 12.6 - 12.2 - 12.6	12.6 - 23.7 - 36.3 - 48.5 - 61.1 (36.3-37.4)			
200701010204	芝	右	1800	晴	良	12:30	2歳新馬		2007-8-12	1	札幌	2	2歳新馬	(混)[指](馬齢)	7	260	1	7	130	1	3	220	4	9.0	1,200	10.0	3-6	1120.0	4.0	3-7	1060	4	3-7	370	3	7-9	2,170	23	3-9	2,960	26	7=>3	1630	6	3-7-9	12100	37	9-(3,6)11(2,7,12)4,1,8,5-10	9,6(3,11)(2,12)1,7(4,8)5,10	9,6(3,11,12)(2,1)4(7,8)10,5	9,6(3,2,12,1)-(4,11,8)7,10,5	12.0 - 11.9 - 13.0 - 13.3 - 12.8 - 12.3 - 11.6 - 11.4 - 12.2	12.0 - 23.9 - 36.9 - 50.2 - 63.0 - 75.3 - 86.9 - 98.3 - 110.5 (36.9-35.2)			
200701010205	芝	右	1200	晴	良	13:05	3歳未勝利		2007-8-12	1	札幌	2	3歳未勝利	(混)[指](馬齢)	14	550	2	14	180	1	5	360	7	3.0	190	2.0	3-7	3500.0	18.0	5-14	4820	20	5-14	1,660	21	3-14	590	4	3-5	1,360	17	14=>5	9630	39	3-5-14	9940	29			1,5,15(6,11,12)(8,10,16)(4,13,14)-(3,7)2,9	(*1,5)15,11(6,10,16)(12,13,14)(4,8)(3,7)(2,9)	12.2 - 10.7 - 11.3 - 11.5 - 11.5 - 12.9	12.2 - 22.9 - 34.2 - 45.7 - 57.2 - 70.1 (34.2-35.9)			
200701010206	ダ	右	1700	晴	良	13:40	3歳以上500万下		2007-8-12	1	札幌	2	3歳以上500万下	牝[指](定量)	9	200	1	9	120	1	10	290	6	5.0	160	2.0	8-8	1310.0	6.0	9-10	1420	5	9-10	500	7	5-9	230	1	5-10	860	12	9=>10	1770	6	5-9-10	1910	5	4,9,5(1,10)3-6,8-2,7	4,9,5(1,10)3-6,7(2,8)	(*4,7)9(5,10)(1,6)(3,8)-2	(4,7,*9)10,5(1,6)(3,8)2	6.9 - 11.0 - 12.2 - 13.0 - 12.9 - 12.0 - 12.7 - 12.1 - 12.7	6.9 - 17.9 - 30.1 - 43.1 - 56.0 - 68.0 - 80.7 - 92.8 - 105.5 (30.1-37.5)			
200701010207	芝	右	2000	晴	良	14:15	3歳以上500万下		2007-8-12	1	札幌	2	3歳以上500万下	(特指)(定量)	9	460	2	9	220	2	8	2,970	14	15.0	1,130	11.0	5-5	31230.0	34.0	8-9	35930	62	8-9	7,540	61	9-15	3,430	37	8-15	20,250	91	9=>8	50690	110	8-9-15	473860	365	14(1,15)2,10,9,8(12,13)-(4,6)-11,3(7,5)	14,15(1,2,10)(8,9)(12,13)6,4,3(11,5)7	(*14,15)(1,10)2(8,9)13(3,12)(4,6)7,5,11	(*14,15)(1,2,10,9,13)8(3,12,4,6)7(11,5)	13.0 - 11.1 - 12.1 - 12.3 - 12.3 - 12.1 - 12.1 - 11.9 - 12.0 - 12.4	13.0 - 24.1 - 36.2 - 48.5 - 60.8 - 72.9 - 85.0 - 96.9 - 108.9 - 121.3 (36.2-36.3)			
200701010208	ダ	右	1700	晴	良	14:50	3歳以上500万下		2007-8-12	1	札幌	2	3歳以上500万下	(特指)(定量)	7	2570	7	7	760	7	9	220	4	13.0	260	5.0	5-6	530.0	1.0	7-9	5190	15	7-9	1,760	18	7-13	3,310	30	9-13	770	10	7=>9	12720	35	7-9-13	19170	51	4,5(3,7)-(2,6,8)12,11(1,13)10=9	4,5(3,7)-6(2,12,10)(11,8,13)1-9	(*4,5)7,6(8,13,12,10)-2(11,9)(3,1)	(4,5,*7)6,13,10,8,12(2,9)-11,1-3	6.7 - 10.8 - 12.0 - 12.7 - 12.6 - 12.3 - 12.6 - 12.7 - 13.6	6.7 - 17.5 - 29.5 - 42.2 - 54.8 - 67.1 - 79.7 - 92.4 - 106.0 (29.5-38.9)			
200701010209	芝	右	1800	晴	良	15:25	クイーンステークス	G3	2007-8-12	1	札幌	2	3歳以上オープン	(混)	1	560	2	1	200	2	2	270	6	11.0	230	3.0	1-2	1920.0	12.0	1-2	1980	8	1-2	780	8	1-11	730	6	2-11	970	13	1=>2	3850	16	1-2-11	4350	12	1,3,9(2,10)6,8(5,7)-4-11,12	1,3(2,9)(6,8,10)(5,7)(12,4)11	1,3(2,9)10(6,7)(8,4)(12,5)-11	1(2,3,9,10)(6,5,8,7)12(11,4)	12.3 - 11.3 - 12.5 - 12.0 - 12.1 - 11.8 - 11.5 - 11.2 - 12.0	12.3 - 23.6 - 36.1 - 48.1 - 60.2 - 72.0 - 83.5 - 94.7 - 106.7 (36.1-34.7)	1=>2=>11	20600.0	53.0
200701010210	芝	右	1500	晴	良	16:05	小樽特別 		2007-8-12	1	札幌	2	3歳以上500万下	(混)(特指)(定量)	11	620	3	11	180	2	8	190	3	6.0	310	5.0	5-7	960.0	4.0	8-11	1080	3	8-11	490	3	6-11	920	9	6-8	860	8	11=>8	2390	8	6-8-11	3520	8		(*1,6)(5,14)13(2,7,8)-11,3(10,12)(4,9)	1,6(5,13,14)(2,7,8)11(3,12)-(4,10)9	(1,*6)(5,13,14)(2,7,8,11)-(4,3,12)10-9	6.8 - 11.1 - 11.2 - 11.9 - 11.8 - 11.7 - 12.0 - 12.1	6.8 - 17.9 - 29.1 - 41.0 - 52.8 - 64.5 - 76.5 - 88.6 (29.1-35.8)	11=>8=>6	15590.0	31.0
200701010211	芝	右	1800	晴	良	16:40	大倉山特別 		2007-8-12	1	札幌	2	3歳以上1000万下	牝(特指)(定量)	3	1560	7	3	380	6	10	240	4	4.0	330	5.0	3-7	2800.0	14.0	3-10	5340	21	3-10	1,350	18	3-4	1,690	22	4-10	1,020	11	3=>10	13270	52	3-4-10	12030	47	10,12(4,9)5(3,7)-(1,6)8,2,11	10,12(4,9)(3,5)7(1,6)8(2,11)	(*10,12)-(4,9)5,3,7(1,6,8)(2,11)	(*10,12)(3,4)(9,5)(1,7,8)6(2,11)	12.7 - 12.2 - 12.8 - 12.3 - 12.2 - 12.1 - 11.6 - 11.4 - 11.9	12.7 - 24.9 - 37.7 - 50.0 - 62.2 - 74.3 - 85.9 - 97.3 - 109.2 (37.7-34.9)	3=>10=>4	101010.0	362.0
200701010212	芝	右	1200	晴	良	17:10	羊ヶ丘特別 		2007-8-12	1	札幌	2	3歳以上1000万下	(混)(特指)(定量)	1	810	4	1	280	4	9	250	3	13.0	710	11.0	1-6	960.0	4.0	1-9	3910	11	1-9	1,450	14	1-13	4,200	48	9-13	2,590	31	1=>9	8450	26	1-9-13	23770	86			9-14(13,12,10)(1,3,5)8(6,11)7(2,4)	9-14(13,12,10)(1,3,5)(6,11)8(7,4)2	11.9 - 10.4 - 11.1 - 11.5 - 11.5 - 12.4	11.9 - 22.3 - 33.4 - 44.9 - 56.4 - 68.8 (33.4-35.4)	1=>9=>13	128170.0	415.0
200701010501	ダ	右	1000	晴	良	10:40	2歳未勝利		2007-8-25	1	札幌	5	2歳未勝利	[指](馬齢)	10	3150	9	10	800	9	11	250	4	12.0	470	7.0	7-8	1390.0	8.0	10-11	9860	29	10-11	3,210	32	10-12	4,050	38	11-12	1,400	19	10=>11	23260	65	10-11-12	25490	75			(*2,11,10)(3,9)(7,4)-5(6,12)1,8	(2,*11,10)-9(3,4)-5,7,12-6-8,1	12.6 - 11.3 - 11.6 - 11.9 - 13.3	12.6 - 23.9 - 35.5 - 47.4 - 60.7 (35.5-36.8)			
200701010502	芝	右	1500	晴	良	11:10	2歳未勝利		2007-8-25	1	札幌	5	2歳未勝利	(混)[指](馬齢)	6	150	1	6	100	1	7	130	2	2.0	140	3.0	4-5	320.0	1.0	6-7	360	2	6-7	160	1	2-6	180	2	2-7	330	5	6=>7	560	1	2-6-7	540	1		9(6,7,10)11(5,8,12,13)(3,2,14)4 1	9(7,12)(6,8,13)10(5,14,2)11-(3,4) 1	(*9,7)(12,2)6,8(5,14)10(3,13)(4,11) 1	6.8 - 11.7 - 11.9 - 12.2 - 12.3 - 12.1 - 11.7 - 12.2	6.8 - 18.5 - 30.4 - 42.6 - 54.9 - 67.0 - 78.7 - 90.9 (30.4-36.0)			
200701010503	ダ	右	1000	晴	良	11:40	3歳未勝利		2007-8-25	1	札幌	5	3歳未勝利	牝[指](馬齢)	2	3980	7	2	710	7	10	230	3	7.0	310	4.0	2-7	5280.0	13.0	2-10	8530	24	2-10	2,550	26	2-7	3,470	33	7-10	910	9	2=>10	24340	53	2-7-10	27500	63			(*2,6)10(7,11)(1,9)8,3,4-12,5	(*2,6,10)(7,11)8,9(1,3)4,5,12	12.6 - 10.9 - 11.6 - 11.8 - 12.7	12.6 - 23.5 - 35.1 - 46.9 - 59.6 (35.1-36.1)			
200701010504	芝	右	1800	晴	良	12:30	2歳新馬		2007-8-25	1	札幌	5	2歳新馬	[指](馬齢)	3	4610	9	3	990	9	11	2,080	13	6.0	150	1.0	3-7	11950.0	24.0	3-11	73100	80	3-11	16,580	86	3-6	1,880	18	6-11	4,520	42	3=>11	181240	165	3-6-11	89770	163	(*10,11)(1,4,12)(6,13)(2,3)8(7,9)14,5	10,11(1,4,12)(6,13)2(3,8)9(7,5)14	(*10,11)(1,12)(4,6)(9,5)(3,2,13)(7,8,14)	(*10,11)12(1,6)(3,4,2,9,5)(7,8,13)14	12.5 - 12.5 - 13.4 - 13.4 - 13.2 - 12.9 - 11.9 - 11.8 - 11.9	12.5 - 25.0 - 38.4 - 51.8 - 65.0 - 77.9 - 89.8 - 101.6 - 113.5 (38.4-35.6)			
200701010505	ダ	右	1700	晴	良	13:05	3歳未勝利		2007-8-25	1	札幌	5	3歳未勝利	(混)[指](馬齢)	10	360	2	10	190	2	13	260	5	12.0	210	4.0	7-8	490.0	3.0	10-13	1800	7	10-13	760	8	10-12	400	4	12-13	840	10	10=>13	3490	15	10-12-13	3830	11	1(12,13)3,5(4,9,11)-10-6-8-2,7	1-12,13,3(5,11)(4,9)-10-(6,8)(7,2)	(*1,12)(3,13,11)5(4,9,10)(6,8)2-7	(*1,12)(13,10)-(3,11)5(8,9)-(4,6,2)-7	6.7 - 10.9 - 11.9 - 12.6 - 12.9 - 13.0 - 12.8 - 12.3 - 13.4	6.7 - 17.6 - 29.5 - 42.1 - 55.0 - 68.0 - 80.8 - 93.1 - 106.5 (29.5-38.5)			
200701010506	芝	右	1200	晴	良	13:40	3歳未勝利		2007-8-25	1	札幌	5	3歳未勝利	(混)[指](馬齢)	1	1070	5	1	310	4	2	170	3	16.0	610	9.0	1-1	1840.0	9.0	1-2	1670	4	1-2	530	4	1-16	4,160	32	2-16	2,110	23	1=>2	3860	12	1-2-16	16700	50			(*1,15)(8,16)(2,4,7)(6,12)(9,10)(5,3,13,14)-11	1(15,16)(8,4,7)(2,6,12)10,3(9,13)(5,14)11	12.2 - 10.7 - 11.3 - 11.8 - 11.7 - 12.1	12.2 - 22.9 - 34.2 - 46.0 - 57.7 - 69.8 (34.2-35.6)			
200701010507	ダ	右	2400	晴	良	14:15	3歳以上500万下		2007-8-25	1	札幌	5	3歳以上500万下	(混)(特指)(定量)	4	5850	12	4	1,720	12	6	590	8	7.0	200	2.0	4-5	8670.0	20.0	4-6	39950	60	4-6	7,660	57	4-7	3,710	42	6-7	1,290	18	4=>6	93860	126	4-6-7	69160	149	1,4(2,5)12(11,9,7)(6,3)-(10,8)	1,4(2,5)12(11,9)7(6,3)(10,8)	(*1,4)(2,5)12(11,7)(9,3,8)6,10	4,5(1,2,12)(11,7)(6,3)10-(9,8)	12.9 - 11.5 - 12.8 - 12.7 - 12.9 - 13.3 - 13.5 - 13.1 - 13.0 - 12.8 - 12.8 - 13.2	12.9 - 24.4 - 37.2 - 49.9 - 62.8 - 76.1 - 89.6 - 102.7 - 115.7 - 128.5 - 141.3 - 154.5 (37.2-38.8)			
200701010508	ダ	右	1700	晴	良	14:50	3歳以上500万下		2007-8-25	1	札幌	5	3歳以上500万下	牝[指](定量)	13	680	2	13	220	2	9	1,080	8	1.0	240	4.0	6-8	2140.0	7.0	9-13	15050	25	9-13	3,230	23	1-13	730	7	1-9	3,470	25	13=>9	24730	43	1-9-13	24460	47	4(1,2,3,8)(9,10)11-(5,12)13-6-7	4(2,3,8)(1,9)(11,10)5(13,12)-6-7	4(2,8)1(9,3)5(13,11)12(10,6)-7	(*4,8)(9,3)1(13,6)(5,2)-(12,11)-10-7	6.9 - 10.8 - 12.3 - 12.7 - 12.2 - 12.4 - 12.9 - 12.7 - 13.2	6.9 - 17.7 - 30.0 - 42.7 - 54.9 - 67.3 - 80.2 - 92.9 - 106.1 (30.0-38.8)			
200701010509	ダ	右	1700	晴	良	15:25	報知杯大雪ハンデ 		2007-8-25	1	札幌	5	3歳以上1000万下	(混)[指](ハンデ)	7	690	3	7	220	4	12	140	2	3.0	120	1.0	5-8	1030.0	2.0	7-12	1550	5	7-12	570	5	3-7	450	3	3-12	250	1	7=>12	3190	10	3-7-12	1600	1	12,7(2,10)(3,8)(1,11)(4,6)(5,13)-9	12,7,2,10(3,8)(1,11)(4,6)-5,13,9	12,7(2,3,10,8)(1,11)6(4,5)13,9	(*12,7)3(2,8)11(1,6)10(4,5)(9,13)	6.7 - 11.0 - 12.1 - 12.2 - 12.4 - 12.7 - 12.3 - 11.7 - 12.5	6.7 - 17.7 - 29.8 - 42.0 - 54.4 - 67.1 - 79.4 - 91.1 - 103.6 (29.8-36.5)	7=>12=>3	12520.0	21.0
200701010510	芝	右	1500	晴	良	16:05	クローバー賞 		2007-8-25	1	札幌	5	2歳オープン	(混)(特指)(別定)	4	530	3	4	270	3	7	370	4							4-7	1810	7	4-7	520	7	4-6	290	4	6-7	340	5	4=>7	3570	16	4-6-7	1540	5		8,6(3,4,7)-(1,2) 5	8,6,7(3,4,2)1 5	(*8,6,7)(4,2)3,1 5	6.8 - 12.0 - 12.4 - 13.0 - 12.9 - 12.1 - 11.4 - 11.3	6.8 - 18.8 - 31.2 - 44.2 - 57.1 - 69.2 - 80.6 - 91.9 (31.2-34.8)	4=>7=>6	11010.0	38.0
200701010511	芝	右	2600	晴	良	16:40	阿寒湖特別 		2007-8-25	1	札幌	5	3歳以上1000万下	(混)(特指)(定量)	14	340	2	14	170	2	4	270	4	3.0	780	9.0	3-8	1400.0	7.0	4-14	1520	4	4-14	620	3	3-14	2,910	36	3-4	4,060	43	14=>4	2660	6	3-4-14	19290	66	14,10,11,9-7,8-(5,13)-(3,12)(1,4)6,2	14,10,11,9-7,8(5,13)3(12,4)(1,6)2	(*14,10)(11,9,8)(7,5,4)(3,13,6)(1,2,12)	14,10(11,8)(7,9,4)(5,3,6)(1,13,12)2	13.2 - 11.4 - 11.3 - 12.9 - 13.1 - 13.0 - 13.4 - 13.3 - 13.0 - 12.5 - 11.8 - 11.6 - 11.8	13.2 - 24.6 - 35.9 - 48.8 - 61.9 - 74.9 - 88.3 - 101.6 - 114.6 - 127.1 - 138.9 - 150.5 - 162.3 (35.9-35.2)	14=>4=>3	69810.0	230.0
