	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	三連単:的中	三連単:配当	三連単:人気
200707010101	ダ	左	1700	晴	良	09:50	3歳未勝利		2007-3-3	1	中京	1	3歳未勝利	牝[指](馬齢)	7	200	1	7	120	1	8	210	4	4	400	5	4-4	590.0	3.0	7-8	590	2	7-8	320	3	4-7	710	6	4-8	1,350	15	7=>8	1000	3	4-7-8	3490	12	(*4,8)14(1,2)(7,9)(10,11)-(6,15)13-(12,16)-3-5	4(8,14)(1,2)(7,9)(10,11)6(15,13)-(12,16)-3-5	(*4,8)14(2,7)(10,11,9,13)-(6,15)(1,12)16(3,5)	(*4,8)-(2,14)7,10-(6,11,13)(9,15)(1,12)(3,16)5	7.1 - 11.2 - 11.7 - 13.5 - 13.0 - 12.9 - 13.0 - 13.0 - 13.4	7.1 - 18.3 - 30.0 - 43.5 - 56.5 - 69.4 - 82.4 - 95.4 - 108.8 (30.0-39.4)			
200707010102	ダ	左	1700	曇	良	10:20	3歳未勝利		2007-3-3	1	中京	1	3歳未勝利	[指](馬齢)	12	560	3	12	230	4	4	190	3	14	1,410	12	2-6	2320.0	9.0	4-12	2600	8	4-12	770	8	12-14	8,580	51	4-14	10,090	54	12=>4	5240	18	4-12-14	66130	108	12,14(8,16)9(5,10)7(2,4)(1,6)(15,13)(3,11)	12,14(8,16)(5,9)10(7,4)2,1-6(3,15,13)-11	(*12,14)-(8,16)(4,10)(5,15)9-7(2,1,11)-(3,6,13)	(*12,14)-(8,16)(4,10)-(5,15)-(7,9)2(3,1,11)6-13	7.1 - 11.0 - 12.2 - 13.7 - 13.4 - 12.7 - 12.6 - 12.5 - 12.2	7.1 - 18.1 - 30.3 - 44.0 - 57.4 - 70.1 - 82.7 - 95.2 - 107.4 (30.3-37.3)			
200707010103	芝	左	1200	曇	良	10:50	3歳未勝利		2007-3-3	1	中京	1	3歳未勝利	[指](馬齢)	14	370	2	14	130	1	6	160	3	4	170	4	3-7	630.0	2.0	6-14	700	2	6-14	280	2	4-14	390	4	4-6	460	6	14=>6	1490	3	4-6-14	1260	2			14,15(6,10)(4,11,13)-(3,12)9(2,7,16)1,8-5	14,15(6,10)(4,13)-11(3,12)(7,16)(2,9)1-8-5	12.2 - 10.4 - 11.3 - 11.7 - 11.5 - 11.8	12.2 - 22.6 - 33.9 - 45.6 - 57.1 - 68.9 (33.9-35.0)			
200707010104	芝	左	2000	曇	良	11:20	3歳未勝利		2007-3-3	1	中京	1	3歳未勝利	(混)[指](馬齢)	14	170	1	14	110	1	9	360	7	3	190	3	5-7	1230.0	5.0	9-14	1620	6	9-14	510	5	3-14	350	2	3-9	1,660	19	14=>9	2200	6	3-9-14	3360	11	14,15(3,16,10)4,7(1,5,8)6(2,9)13,11-12	14(15,10)(3,16)-4,7(1,5)8(6,9)2(11,13)12	14(15,10)3,9(16,7,12)(8,6)4(1,5,13)(2,11)	14(3,15,10)9(16,12)(7,8,6)(4,13)(1,5,11)2	12.5 - 11.0 - 11.7 - 13.1 - 12.6 - 12.1 - 12.2 - 12.3 - 12.1 - 11.9	12.5 - 23.5 - 35.2 - 48.3 - 60.9 - 73.0 - 85.2 - 97.5 - 109.6 - 121.5 (35.2-36.3)			
200707010105	ダ	左	1000	曇	良	11:50	4歳以上500万下		2007-3-3	1	中京	1	4歳以上500万下	牝[指](定量)	16	1490	6	16	270	5	12	120	1	14	570	9	6-8	290.0	1.0	12-16	900	4	12-16	440	4	14-16	2,800	32	12-14	930	9	16=>12	3310	12	12-14-16	5190	21			4(13,16)(10,14)(9,12)(1,2)(7,15)(5,8,11)(6,3)	4,16,13(10,14)12,9,2,1(5,8,7)15(6,3)11	12.2 - 10.9 - 11.8 - 12.3 - 12.7	12.2 - 23.1 - 34.9 - 47.2 - 59.9 (34.9-36.8)			
200707010106	ダ	左	1700	曇	良	12:40	4歳以上500万下		2007-3-3	1	中京	1	4歳以上500万下	[指](定量)	4	7630	10	4	1,420	10	12	160	1	14	590	8	2-6	2450.0	10.0	4-12	8380	29	4-12	2,700	31	4-14	8,040	51	12-14	900	10	4=>12	19530	62	4-12-14	31880	86	12(13,14)-6,7(1,4,8,15)(3,16)-9,2(10,11)5	12(13,14)-(1,6,7)(4,8)(3,15)16,9(10,2,11)-5	12(13,14)1(7,8)(3,6,4,16)9(10,11)2,15-5	12(13,14)1(7,8)3(6,4,16)9,10,11-2-15-5	7.2 - 11.0 - 11.8 - 13.1 - 12.7 - 12.7 - 12.7 - 12.8 - 12.9	7.2 - 18.2 - 30.0 - 43.1 - 55.8 - 68.5 - 81.2 - 94.0 - 106.9 (30.0-38.4)			
200707010107	ダ	左	1000	晴	良	13:10	4歳以上500万下		2007-3-3	1	中京	1	4歳以上500万下	(混)[指](定量)	15	15370	14	15	1,410	12	12	190	2	9	160	1	6-8	8060.0	24.0	12-15	14180	42	12-15	3,620	43	9-15	3,270	39	9-12	310	1	15=>12	46590	101	9-12-15	13780	46			12,15(9,16)13(4,6,11)(3,7)-(5,8,14,2)1-10	(*12,15)9-13(4,6,16)(3,11)7,5(1,8,2)-(14,10)	12.3 - 10.8 - 11.9 - 11.8 - 12.4	12.3 - 23.1 - 35.0 - 46.8 - 59.2 (35.0-36.1)			
200707010108	芝	左	2000	晴	良	13:45	フリージア賞 		2007-3-3	1	中京	1	3歳500万下	(混)(特指)(馬齢)	7	510	3	7	170	2	6	220	4	3	230	5				6-7	1500	7	6-7	550	7	3-7	620	9	3-6	770	11	7=>6	3130	15	3-6-7	3440	13	6,5,8-2,7,4-3 1	6,5,8,2,7-4,3 1	(*6,5)7(2,4)8,3 1	6(5,7)4-2,3,8 1	12.2 - 10.7 - 11.2 - 12.7 - 12.6 - 12.4 - 12.1 - 11.9 - 12.0 - 11.9	12.2 - 22.9 - 34.1 - 46.8 - 59.4 - 71.8 - 83.9 - 95.8 - 107.8 - 119.7 (34.1-35.8)			
200707010109	芝	左	2500	晴	良	14:20	4歳以上500万下		2007-3-3	1	中京	1	4歳以上500万下	(混)[指](定量)	5	620	2	5	240	2	7	260	4	8	430	7	3-4	1440.0	8.0	5-7	2600	10	5-7	900	8	5-8	1,710	19	7-8	1,380	15	5=>7	5680	20	5-7-8	12300	40	10,16,12-13,8,4(7,3,14)(1,5)(2,9)11,15-6	10,16-12-(8,13)4(7,14)(1,3,5)9(2,11)15-6	(*10,16,8,4)(7,3,13,14)(5,11)12,1,9-(2,6)15	(*10,16,8,4)(7,3,14)(5,11)(1,13)12(2,9)(15,6)	7.0 - 11.4 - 11.9 - 12.5 - 12.3 - 12.7 - 13.4 - 13.1 - 12.0 - 11.7 - 11.8 - 12.0 - 12.0	7.0 - 18.4 - 30.3 - 42.8 - 55.1 - 67.8 - 81.2 - 94.3 - 106.3 - 118.0 - 129.8 - 141.8 - 153.8 (30.3-35.8)	5=>7=>8	62340.0	185.0
200707010110	ダ	左	1700	晴	良	14:55	4歳以上500万下		2007-3-3	1	中京	1	4歳以上500万下	[指](定量)	15	370	2	15	150	1	8	180	2	6	570	8	4-8	290.0	1.0	8-15	770	1	8-15	310	1	6-15	1,640	20	6-8	2,120	24	15=>8	1310	1	6-8-15	9160	29	(*15,16)1-(2,13,14)(8,10)(3,11)-6(4,5)-(9,7,12)	(15,*16)-1(2,13)(8,10,14)(3,11)(6,4)5(9,7)12	16(15,13)2,1,11,8(14,6)(7,5)(10,4,12)3,9	(*16,15)13(2,1)(8,11)6,7(14,5)4,12,10,3,9	7.1 - 11.1 - 11.3 - 12.5 - 12.6 - 12.9 - 13.4 - 13.2 - 13.1	7.1 - 18.2 - 29.5 - 42.0 - 54.6 - 67.5 - 80.9 - 94.1 - 107.2 (29.5-39.7)	15=>8=>6	30570.0	85.0
