	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	三連単:的中	三連単:配当	三連単:人気
200703010101	ダ	右	1000	晴	稍重	09:50	3歳未勝利		2007-3-31	1	福島	1	3歳未勝利	牝(馬齢)	1	140	1	1	100	1	5	130	3	10	100	2	1-5	610	2	1-5	600	2	1-5	180	2	1-10	110	1	5-10	230	3	1=>5	730	3	1-5-10	270	1			1,9-(5,8,10)-2,7(4,6,12)(3,11)	1,9-(5,8,10)-(2,7)(4,6,12)-3-11	12.4 - 10.9 - 11.3 - 12.0 - 12.9	12.4 - 23.3 - 34.6 - 46.6 - 59.5 (34.6-36.2)			
200703010102	ダ	右	1000	曇	稍重	10:20	3歳未勝利		2007-3-31	1	福島	1	3歳未勝利	(馬齢)	6	250	1	6	100	1	5	110	2	7	170	4	5-5	280	1	5-6	300	1	5-6	150	1	6-7	330	6	5-7	290	3	6=>5	600	1	5-6-7	620	2			(10,*5,6,7)-(3,9)11-(8,12)-(1,4,2)	(10,*5)6,7-3,9-11-(8,12)-(1,4)2	12.5 - 10.9 - 11.6 - 12.3 - 13.1	12.5 - 23.4 - 35.0 - 47.3 - 60.4 (35.0-37.0)			
200703010103	芝	右	1800	曇	良	10:50	3歳未勝利		2007-3-31	1	福島	1	3歳未勝利	(混)(馬齢)	7	210	1	7	110	1	2	130	3	9	260	4	1-4	290	1	2-7	360	2	2-7	190	2	7-9	520	4	2-9	810	8	7=>2	650	1	2-7-9	1590	2	(*7,8)(2,9,11)(3,5)(1,16)12,4,13,6(10,14)-15	(*7,8)(2,9)(3,11)(1,5)16(4,12)13,6(10,14)-15	(*7,8)9,2(3,5,11,12)(1,4,13)(6,10,16,15)14	7(2,8,9)(3,5,12)(1,4)(6,13)(10,11)14,15-16	12.4 - 10.6 - 12.0 - 13.0 - 12.5 - 12.2 - 12.2 - 11.9 - 12.2	12.4 - 23.0 - 35.0 - 48.0 - 60.5 - 72.7 - 84.9 - 96.8 - 109.0 (35.0-36.3)			
200703010104	ダ	右	1700	曇	稍重	11:20	3歳未勝利		2007-3-31	1	福島	1	3歳未勝利	(馬齢)	14	330	1	14	160	1	7	530	9	15	1,060	10	4-8	1700	10	7-14	3300	17	7-14	1,320	20	14-15	2,110	35	7-15	5,590	45	14=>7	5180	18	7-14-15	32240	104	(5,6,*9)12-13-(2,4)7,15,11(1,14)-(8,10)3	(*5,6,9)(13,12)-2(4,7)11,15-(1,14)8(3,10)	(*5,9)(13,12,2,7)(6,11,15)4-14-(1,8)-10,3	(*5,7)(13,9,12,2,15)11(6,4,14)8-1,10,3	7.1 - 11.0 - 11.4 - 12.7 - 13.2 - 13.2 - 13.5 - 13.0 - 13.3	7.1 - 18.1 - 29.5 - 42.2 - 55.4 - 68.6 - 82.1 - 95.1 - 108.4 (29.5-39.8)			
200703010105	芝	右	1200	曇	良	11:50	3歳未勝利		2007-3-31	1	福島	1	3歳未勝利	(馬齢)	3	210	1	3	130	1	1	380	5	9	820	9	1-2	230	1	1-3	960	4	1-3	510	4	3-9	1,370	13	1-9	5,250	41	3=>1	1670	5	1-3-9	10650	27			(*3,2)13(1,15)4,6(9,12)-11(5,14)10(7,16)-8	3-(2,1,13)4,15(6,9)-5,12,11(8,7)14(10,16)	12.4 - 11.0 - 11.1 - 11.7 - 11.7 - 12.5	12.4 - 23.4 - 34.5 - 46.2 - 57.9 - 70.4 (34.5-35.9)			
200703010106	芝	右	2000	曇	良	12:40	3歳未勝利		2007-3-31	1	福島	1	3歳未勝利	(馬齢)	12	570	3	12	170	3	13	130	1	14	160	2	6-7	430	1	12-13	560	2	12-13	290	2	12-14	570	5	13-14	260	1	12=>13	1500	4	12-13-14	850	1	(12,*13)16,14(1,2,9)5-(3,4,10)-(6,15)-7(11,8)	(*12,13)(1,2,14,16)9,5(3,10)4(6,15)-7(11,8)	(*12,13)(14,9)(1,2,16)(5,10,6)(3,15)4(7,11,8)	(*12,13)14,9-2(5,10,6)(3,8)(11,4)(1,7)15-16	12.2 - 10.8 - 11.1 - 12.4 - 13.0 - 12.8 - 12.5 - 12.3 - 12.1 - 12.5	12.2 - 23.0 - 34.1 - 46.5 - 59.5 - 72.3 - 84.8 - 97.1 - 109.2 - 121.7 (34.1-36.9)			
200703010107	ダ	右	1700	曇	稍重	13:10	4歳以上500万下		2007-3-31	1	福島	1	4歳以上500万下	牝(定量)	6	310	2	6	160	1	5	1,510	12	1	280	4	3-4	1120	6	5-6	6500	26	5-6	3,360	32	1-6	920	7	1-5	8,630	56	6=>5	12420	42	1-5-6	24030	73	(*6,13)-(9,11)(1,8,10)12-7,2(5,14)4,3-15	6,13(9,11)(1,8,10)-(7,12)(2,5,14)-(3,4)-15	(*6,13,11)8(9,1,10,14)(7,5,12,15)2-(3,4)	(*6,11)8(13,1)5(9,14)(7,10)(2,15)-(12,3)-4	6.9 - 11.0 - 11.2 - 12.9 - 13.8 - 13.4 - 13.1 - 12.7 - 12.9	6.9 - 17.9 - 29.1 - 42.0 - 55.8 - 69.2 - 82.3 - 95.0 - 107.9 (29.1-38.7)			
200703010108	芝	右	2600	曇	良	13:45	4歳以上500万下		2007-3-31	1	福島	1	4歳以上500万下	(定量)	1	930	5	1	230	5	6	160	2	8	140	1	1-3	1190	5	1-6	2360	7	1-6	760	8	1-8	500	3	6-8	320	1	1=>6	4490	15	1-6-8	2130	3	(15,*16)-13=8(3,4)7-(6,9)(5,14)(2,12)-(10,11)-1	(*15,16)(13,8)(3,4)7,6,9,14,5,12,2-(10,11)-1	(15,8,4,*12)(6,16,3)(13,9,14,10,2)5(11,7,1)	(*8,12)=4(15,6,3,1,2)-10(9,7)(11,14)16,5=13	12.9 - 11.3 - 11.4 - 11.9 - 12.3 - 12.2 - 13.8 - 13.5 - 12.9 - 12.7 - 11.8 - 12.1 - 12.4	12.9 - 24.2 - 35.6 - 47.5 - 59.8 - 72.0 - 85.8 - 99.3 - 112.2 - 124.9 - 136.7 - 148.8 - 161.2 (35.6-36.3)			
200703010109	ダ	右	1150	曇	稍重	14:20	4歳以上500万下		2007-3-31	1	福島	1	4歳以上500万下	(定量)	15	220	1	15	150	1	14	250	4	12	250	3	8-8	1270	6	14-15	1430	3	14-15	530	3	12-15	520	2	12-14	1,100	14	15=>14	2180	4	12-14-15	2970	5			(*10,15)14(5,13,11)(1,4,9,12)(2,3)8,7,6	(*10,15)14-13(11,12)(5,4)1(2,9)3(7,6,8)	9.7 - 10.8 - 11.7 - 12.3 - 12.1 - 13.0	9.7 - 20.5 - 32.2 - 44.5 - 56.6 - 69.6 (32.2-37.4)	15=>14=>12	12910.0	12.0
200703010110	芝	右	1800	曇	良	14:55	飯盛山特別 		2007-3-31	1	福島	1	4歳以上500万下	(混)(定量)	14	1420	7	14	500	7	7	450	6	1	500	8	4-7	3910	17	7-14	9920	36	7-14	2,230	32	1-14	3,500	41	1-7	4,040	46	14=>7	20850	73	1-7-14	38010	118	8,5(7,9)4(3,10,14,16)13(2,6,11,15)12-1	8,5,7(4,14,9)(3,10,16)13(2,15)(6,11)12,1	(*8,5,7,9)(4,14)16(3,10,2,13)(6,11,15)(1,12)	(*8,7)(4,5,14)(3,10,2,9)(1,6,13,16)(12,11)-15	12.2 - 10.6 - 12.2 - 12.5 - 12.5 - 12.0 - 12.1 - 11.9 - 12.4	12.2 - 22.8 - 35.0 - 47.5 - 60.0 - 72.0 - 84.1 - 96.0 - 108.4 (35.0-36.4)	14=>7=>1	322160.0	849.0
