rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	5	5		ワシヅカミ	牡4	56.0		笹田知宏	1:30.4		1-1-1-1	38.0	1.1	1	487	-3		新子雅司		岡浩二	120.0
2	6	6		キール	牝5	54.0		鴨宮祥行	1:31.7	8.0	2-2-3-2	39.0	5.3	2	496	1		平松徳彦		和田博美	33.6
3	8	9		クレーリッチェ	牝4	54.0		永井孝典	1:31.7	アタマ	4-4-2-3	38.8	12.5	3	417	-4		坂本和也		谷口祐人	16.8
4	8	10		ハニーロコガール	牝6	54.0		田中学	1:31.9	1.1/2	7-7-7-7	38.4	77.4	8	450	-6		雑賀伸一		田尾有	12.0
5	3	3		ミヤジマッキー	牡10	56.0		大柿一真	1:32.3	2.1/2	3-3-4-4	39.6	208.7	10	514	0		山口浩幸		冨田藤男	9.6
6	7	7		デュアルメジャー	セ8	56.0		山田雄大	1:32.4	1/2	6-6-5-5	39.2	26.7	5	500	-1		飯田良弘		林由真	
7	4	4		クロフネプリンセス	牝5	54.0		中田貴士	1:32.4	クビ	5-5-6-6	39.1	83.4	9	446	5		大塚信次		大黒富美子	
8	2	2		オースミマルス	牡7	56.0		川原正一	1:32.6	3/4	8-9-7-8	39.1	24.2	4	484	-6		大石省三		小谷昌吾	
9	7	8		エンドレスコール	牝6	54.0		下原理	1:33.0	2.1/2	8-8-10-9	39.1	45.7	6	469	-9		保利良平		小林克己	
10	1	1		キクノエスペルト	牡5	55.0		長谷部駿	1:33.2	1.1/4	10-9-9-10	39.5	56.7	7	478	3		石橋満		吉田勝利	
