rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	3	3		フォルベルール	牡4	55.0		町田直希	2:11.3		10-9-5-4	40.2	4.0	1	537	3		久保秀男		八嶋長久	300.0
2	5	7		キャッスルブレイヴ	牡3	53.0		笹川翼	2:11.3	クビ	6-6-4-2	40.5	8.4	5	465	-10		渋谷信博		城市公	120.0
3	8	14		モズノーブルギフト	牡7	55.0		森泰斗	2:11.5	1.0	3-3-2-3	41.3	4.0	2	531	-11		平山真希		中村吉隆	75.0
4	7	12		ダルヴァザ	セ6	55.0		本田正重	2:11.6	1/2	11-11-10-11	39.8	4.7	3	527	0		内田勝義		（有）キャロットフ	45.0
5	4	6		グッドヘルスバイオ	牡6	55.0		西啓太	2:11.6	ハナ	12-12-12-10	39.4	183.0	14	482	-3		新井清重		バイオ（株）	30.0
6	5	8		トーセンブレイヴ	牡7	57.0		矢野貴之	2:12.3	3.0	1-1-1-1	42.2	6.6	4	510	1		小久保智		島川隆哉	
7	3	4		リョウガ	セ5	55.0		山林堂信	2:12.4	クビ	5-5-9-6	41.3	126.9	12	444	-6		古澤悟		松本政利	
8	6	10		デランブル	牡7	57.0		藤田凌	2:12.5	3/4	7-7-6-6	41.4	12.6	7	514	-2		内田勝義		吉田晴哉	
9	6	9		マルパソ	牝6	55.0		和田譲治	2:13.2	3.0	2-2-3-5	42.8	75.7	10	519	11		鈴木義久		小沼一成	
10	7	11		ジュウワンマックス	牡6	52.0		新原周馬	2:13.4	3/4	8-9-11-12	41.7	69.7	9	444	-8		平田正一		鳳山信年	
11	8	13		アンダープロミス	牡6	57.0		山崎誠士	2:14.0	3.0	9-8-8-8	42.7	9.4	6	510	2		山崎尋美		池谷誠一	
12	1	1		クラトリガー	牡8	57.0		酒井忍	2:14.4	2.0	13-13-13-13	41.2	100.9	11	499	-3		矢野義幸		倉見利弘	
13	2	2		リセット	セ8	55.0		澤田龍哉	2:15.0	3.0	14-14-14-14	39.6	146.8	13	465	-3		玉井等		岩渕哲雄	
14	4	5		ハングリーハート	セ7	57.0		今野忠成	2:15.1	1/2	4-3-7-8	44.3	32.0	8	500	1		山崎尋美		吉田照哉	
