rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	9		フクマ	牝2	480.0		長澤幸太	2:32.1				6.5	5	825	8		服部義幸		佐藤翔太	20.0
2	7	7		スタースピード	牝2	480.0		渡来心路	2:34.6				5.7	3	800	42		今井茂雅		曽我部裕	7.0
3	1	1		ピヨボンバー	セ2	490.0		中山直樹	2:39.9				2.9	1	863	10		谷あゆみ		矢藤秀樹	4.0
4	8	10		ミサキローズ	牝2	480.0		島津新	2:51.0				5.0	2	905	39		岩本利春		岩本英二	1.8
5	2	2		テンノキラメキ	牝2	480.0		松田道明	3:06.6				20.9	7	795	5		村上慎一		留田邦彦	1.2
6	6	6		イナノネイベル	牝2	480.0		村上章	3:07.1				61.2	10	781	10		小北栄一		稲場洋二	
7	3	3		ビービークイン	牝2	480.0		舘澤直央	3:07.3				47.4	9	805	23		谷あゆみ		矢藤秀樹	
8	7	8		タローノムスメ	牝2	480.0		赤塚健仁	3:25.5				10.4	6	841	15		小北栄一		高田克巳	
9	4	4		イワキローレンス	牡2	500.0		船山蔵人	3:44.5				27.1	8	801	0		西邑春夫		蝦名豊	
失	5	5		サクラメイゲツ	牝2	480.0		鈴木恵介	4:46.8				5.8	4	792	0		大橋和則		野藤十三男	
