waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2015104269	パクスディオラム			05581	松木大地	05232	国澤利照	500	4
2	2	2018103323	トゥーレーヌ			05530	杉浦健太	05435	碇清次郎	398	-1
3	3	2016102270	エンプレスアロー			a0395	永井孝典	a029e	田村彰啓	440	0
4	4	2017100351	キングインパクト			05390	吉村智洋	a02df	玉垣光章	505	0
5	5	2018106081	エルシノア			05580	長谷部駿	05639	小牧毅	548	7
6	6	2016103926	テイケイリヴェール			05567	大柿一真	05466	山口浩幸	476	-3
7	7	2017104081	ランスオブニンフ			a01b1	廣瀬航	05232	国澤利照	415	2
7	8	2017102737	ドントルックバック			a029e	笹田知宏	a03c4	西川進也	455	2
8	9	2015102939	モアナジンク			a01e6	小谷周平	05637	大石省三	450	0
8	10	2014104683	サクラセンティーレ			05328	下原理	05715	北野真弘	487	-11
