日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey_id	jockey_name	field	distance	weight	gain	bounty
2022/01/04	晴	5	8	1	1	70.4	6	7	56.0	良	1:35.7	3.9	6-7-7	0.0-39.7	41.6	名古屋	202248010405	C17組	movie.html?race_id=202248010405	05489	今井貴大	ダ	1400	472	-1	0.0
2021/12/23	晴	4	9	7	7	38.4	5	8	56.0	重	1:37.6	4.5	5-6-6	0.0-39.8	42.0	名古屋	202148122304	C13組	movie.html?race_id=202148122304	05489	今井貴大	ダ	1400	473	6	0.0
2021/12/10	晴	5	11	7	9	95.3	6	8	56.0	重	1:35.3	4.8	6-6-7	0.0-38.9	41.8	名古屋	202148121005	コタ来場記念	movie.html?race_id=202148121005	05489	今井貴大	ダ	1400	467	-5	0.0
2021/12/02	晴	6	10	6	6	99.4	8	4	56.0	重	1:34.3	5.1	6-6-5	0.0-38.6	41.1	名古屋	202148120206	お酒大好き☆咲季ちゃ	movie.html?race_id=202148120206	05489	今井貴大	ダ	1400	472	4	3.8
2021/11/17	晴	6	10	5	5	188.2	9	4	56.0	良	1:34.4	4.3	8-9-8	0.0-38.5	41.1	名古屋	202148111706	C15組	movie.html?race_id=202148111706	a023e	友森翔太	ダ	1400	468	-2	4.1
2021/11/04	晴	1	11	6	6	297.2	11	8	56.0	良	1:33.3	1.8	5-6-6	0.0-40.4	41.0	名古屋	202148110401	ローズ倶楽部	movie.html?race_id=202148110401	a023e	友森翔太	ダ	1400	470	3	0.0
2021/10/22	晴	4	10	6	6	187.7	7	8	56.0	良	1:33.9	3.2	10-10-9	0.0-38.4	39.4	名古屋	202148102204	悠也、隼斗、康太三兄	movie.html?race_id=202148102204	05489	今井貴大	ダ	1400	467	1	0.0
2021/10/14	晴	6	10	4	4	105.9	7	6	56.0	稍	1:34.3	2.0	8-8-9	0.0-40.9	40.9	名古屋	202148101406	C12組	movie.html?race_id=202148101406	a023e	友森翔太	ダ	1400	466	3	0.0
2021/09/28	晴	3	10	3	3	9.3	5	4	56.0	重	1:34.4	1.0	5-6-5	0.0-40.2	40.4	名古屋	202148092803	C10組	movie.html?race_id=202148092803	05489	今井貴大	ダ	1400	463	0	3.8
2021/09/15	晴	5	9	4	4	46.6	7	6	56.0	稍	1:33.6	2.5	7-7-7	0.0-39.5	40.2	名古屋	202148091505	C10組	movie.html?race_id=202148091505	a02e0	村上弘樹	ダ	1400	463	3	0.0
2021/08/31	晴	5	11	3	3	33.4	6	10	56.0	良	1:35.0	3.1	8-7-8	0.0-39.6	40.9	名古屋	202148083105	太郎ちゃんいつもあり	movie.html?race_id=202148083105	05489	今井貴大	ダ	1400	460	-6	0.0
2021/08/18	小雨	6	9	6	6	6.1	4	4	56.0	不	1:33.5	1.4	2-2-3	0.0-38.5	39.7	名古屋	202148081806	C13組	movie.html?race_id=202148081806	05489	今井貴大	ダ	1400	466	2	3.8
2021/08/03	曇	9	11	6	7	30.9	8	4	56.0	良	1:34.2	0.6	3-3-2	0.0-40.9	40.9	名古屋	202148080309	C14組	movie.html?race_id=202148080309	05489	今井貴大	ダ	1400	464	-5	3.8
2021/07/21	晴	3	10	8	10	14.1	5	10	56.0	良	1:33.9	2.3	2-2-5	0.0-39.6	41.5	名古屋	202148072103	C16組	movie.html?race_id=202148072103	05489	今井貴大	ダ	1400	469	3	0.0
2021/07/08	雨	4	9	6	6	18.7	5	7	56.0	不	1:33.0	1.7	4-4-4	0.0-39.5	40.8	名古屋	202148070804	C15組	movie.html?race_id=202148070804	05489	今井貴大	ダ	1400	466	0	0.0
2021/06/30	曇	4	10	3	3	29.1	7	4	56.0	良	1:33.2	0.6	6-5-3	0.0-40.2	40.3	名古屋	202148063004	C15組	movie.html?race_id=202148063004	05489	今井貴大	ダ	1400	466	-5	3.8
2021/06/16	雨	5	11	4	4	128.3	10	10	56.0	重	1:33.7	3.9	8-9-9	0.0-38.2	39.9	名古屋	202148061605	美穂ちゃんバースデイ	movie.html?race_id=202148061605	05489	今井貴大	ダ	1400	471	2	0.0
2021/06/03	晴	7	11	5	5	7.9	4	6	56.0	良	1:33.9	0.8	5-6-5	0.0-41.7	40.6	名古屋	202148060307	C13組	movie.html?race_id=202148060307	05489	今井貴大	ダ	1400	469	1	0.0
2021/05/19	雨	7	11	6	7	14.8	4	5	56.0	不	1:32.7	1.2	8-7-6	0.0-39.7	39.8	名古屋	202148051907	C13組	movie.html?race_id=202148051907	05489	今井貴大	ダ	1400	468	-1	2.6
2021/05/05	雨	3	11	7	9	40.6	6	10	56.0	稍	1:35.9	5.3	3-6-9	0.0-39.0	43.8	名古屋	202148050503	C13組	movie.html?race_id=202148050503	05489	今井貴大	ダ	1400	469	-6	0.0
2021/04/22	晴	1	11	1	1	10.5	3	7	56.0	良	1:34.3	2.2	9-9-8	0.0-40.6	41.2	名古屋	202148042201	C12組	movie.html?race_id=202148042201	05489	今井貴大	ダ	1400	475	4	0.0
2021/04/07	晴	8	11	6	8	23.4	5	5	56.0	重	1:32.7	1.2	3-3-3	0.0-40.4	41.2	名古屋	202148040708	C13組	movie.html?race_id=202148040708	05489	今井貴大	ダ	1400	471	-6	2.6
2021/03/24	晴	1	10	7	7	1.9	1	2	56.0	稍	1:33.6	0.2	1-1-1	0.0-40.5	40.7	名古屋	202148032401	C17組	movie.html?race_id=202148032401	05489	今井貴大	ダ	1400	477	8	9.6
2021/03/10	晴	10	11	7	9	39.1	5	8	56.0	稍	1:49.2	4.9	8-9-9	0.0-39.0	42.3	名古屋	202148031010	善太川特別	movie.html?race_id=202148031010	a023e	友森翔太	ダ	1600	469	-3	0.0
2021/02/22	晴	5	10	7	8	4.9	3	1	56.0	良	1:33.6	-0.1	3-2-1	0.0-42.6	42.5	名古屋	202148022205	C22組	movie.html?race_id=202148022205	05489	今井貴大	ダ	1400	472	-3	30.0
2021/02/10	晴	3	9	6	6	42.2	8	7	56.0	良	1:34.4	2.1	8-8-8	0.0-40.5	40.7	名古屋	202148021003	C16組	movie.html?race_id=202148021003	05489	今井貴大	ダ	1400	475	2	0.0
2021/01/26	晴	5	11	4	4	4.7	3	3	54.0	重	1:32.8	1.3	1-1-3	0.0-38.9	40.2	名古屋	202148012605	C21組	movie.html?race_id=202148012605	05196	宮下瞳	ダ	1400	473	1	5.4
